#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   9.4514701E-06   2.2842533E+07   2.2842533E+07   3.0443170E+07   2.4483488E+04   2.3044709E+07   2.2842568E+07   2.2842533E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0156624E-05   2.2842527E+07   2.2842527E+07   3.0441065E+07   2.4482405E+04   2.3044176E+07   2.2842561E+07   2.2842527E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0914387E-05   2.2842519E+07   2.2842519E+07   3.0438636E+07   2.4481154E+04   2.3043561E+07   2.2842553E+07   2.2842519E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1728686E-05   2.2842510E+07   2.2842510E+07   3.0435830E+07   2.4479710E+04   2.3042850E+07   2.2842544E+07   2.2842510E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2603738E-05   2.2842500E+07   2.2842500E+07   3.0432591E+07   2.4478042E+04   2.3042030E+07   2.2842534E+07   2.2842500E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3544075E-05   2.2842489E+07   2.2842489E+07   3.0428850E+07   2.4476116E+04   2.3041083E+07   2.2842522E+07   2.2842489E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4554569E-05   2.2842475E+07   2.2842475E+07   3.0424531E+07   2.4473892E+04   2.3039989E+07   2.2842507E+07   2.2842475E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5640454E-05   2.2842460E+07   2.2842460E+07   3.0419544E+07   2.4471325E+04   2.3038727E+07   2.2842491E+07   2.2842460E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6807355E-05   2.2842442E+07   2.2842442E+07   3.0413787E+07   2.4468360E+04   2.3037269E+07   2.2842472E+07   2.2842442E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8061315E-05   2.2842421E+07   2.2842421E+07   3.0407139E+07   2.4464937E+04   2.3035586E+07   2.2842451E+07   2.2842421E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9408830E-05   2.2842397E+07   2.2842397E+07   3.0399464E+07   2.4460985E+04   2.3033643E+07   2.2842426E+07   2.2842397E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0856881E-05   2.2842369E+07   2.2842369E+07   3.0390604E+07   2.4456422E+04   2.3031401E+07   2.2842397E+07   2.2842369E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2412968E-05   2.2842337E+07   2.2842337E+07   3.0380375E+07   2.4451154E+04   2.3028812E+07   2.2842363E+07   2.2842337E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4085150E-05   2.2842301E+07   2.2842301E+07   3.0368567E+07   2.4445072E+04   2.3025825E+07   2.2842325E+07   2.2842301E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5882091E-05   2.2842258E+07   2.2842258E+07   3.0354936E+07   2.4438050E+04   2.3022376E+07   2.2842280E+07   2.2842258E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7813098E-05   2.2842209E+07   2.2842209E+07   3.0339203E+07   2.4429945E+04   2.3018397E+07   2.2842229E+07   2.2842209E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9888173E-05   2.2842152E+07   2.2842152E+07   3.0321044E+07   2.4420589E+04   2.3013805E+07   2.2842170E+07   2.2842152E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.2118064E-05   2.2842087E+07   2.2842087E+07   3.0300086E+07   2.4409790E+04   2.3008507E+07   2.2842101E+07   2.2842087E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4514323E-05   2.2842011E+07   2.2842011E+07   3.0275902E+07   2.4397326E+04   2.3002396E+07   2.2842022E+07   2.2842011E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7089362E-05   2.2841924E+07   2.2841924E+07   3.0247997E+07   2.4382941E+04   2.2995346E+07   2.2841931E+07   2.2841924E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9856519E-05   2.2841823E+07   2.2841823E+07   3.0215802E+07   2.4366342E+04   2.2987217E+07   2.2841825E+07   2.2841823E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.2830127E-05   2.2841707E+07   2.2841707E+07   3.0178664E+07   2.4347189E+04   2.2977843E+07   2.2841704E+07   2.2841707E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.6025590E-05   2.2841573E+07   2.2841573E+07   3.0135830E+07   2.4325093E+04   2.2967039E+07   2.2841563E+07   2.2841573E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9459459E-05   2.2841418E+07   2.2841418E+07   3.0086436E+07   2.4299605E+04   2.2954588E+07   2.2841401E+07   2.2841418E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.3149522E-05   2.2841239E+07   2.2841239E+07   3.0029491E+07   2.4270208E+04   2.2940244E+07   2.2841213E+07   2.2841239E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.7114892E-05   2.2841032E+07   2.2841032E+07   2.9963857E+07   2.4236311E+04   2.2923726E+07   2.2840997E+07   2.2841032E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.1376110E-05   2.2840793E+07   2.2840793E+07   2.9888229E+07   2.4197234E+04   2.2904713E+07   2.2840748E+07   2.2840793E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.5955249E-05   2.2840518E+07   2.2840518E+07   2.9801117E+07   2.4152196E+04   2.2882838E+07   2.2840460E+07   2.2840518E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.0876027E-05   2.2840200E+07   2.2840200E+07   2.9700815E+07   2.4100303E+04   2.2857685E+07   2.2840127E+07   2.2840200E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.6163933E-05   2.2839834E+07   2.2839834E+07   2.9585379E+07   2.4040534E+04   2.2828783E+07   2.2839743E+07   2.2839834E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.1846359E-05   2.2839411E+07   2.2839411E+07   2.9452594E+07   2.3971720E+04   2.2795597E+07   2.2839301E+07   2.2839411E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.7952738E-05   2.2838923E+07   2.2838923E+07   2.9299948E+07   2.3892530E+04   2.2757528E+07   2.2838790E+07   2.2838923E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.4514701E-05   2.2838359E+07   2.2838359E+07   2.9124591E+07   2.3801447E+04   2.2713901E+07   2.2838200E+07   2.2838359E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0156624E-04   2.2837710E+07   2.2837710E+07   2.8923307E+07   2.3696753E+04   2.2663966E+07   2.2837521E+07   2.2837710E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0914387E-04   2.2836961E+07   2.2836961E+07   2.8692481E+07   2.3576497E+04   2.2606888E+07   2.2836737E+07   2.2836961E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1728686E-04   2.2836097E+07   2.2836097E+07   2.8428064E+07   2.3438481E+04   2.2541753E+07   2.2835833E+07   2.2836097E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2603738E-04   2.2835101E+07   2.2835101E+07   2.8125546E+07   2.3280235E+04   2.2467559E+07   2.2834791E+07   2.2835101E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3544075E-04   2.2833954E+07   2.2833954E+07   2.7779942E+07   2.3098994E+04   2.2383231E+07   2.2833590E+07   2.2833954E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4554569E-04   2.2832632E+07   2.2832632E+07   2.7385777E+07   2.2891683E+04   2.2287624E+07   2.2832206E+07   2.2832632E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5640454E-04   2.2831109E+07   2.2831109E+07   2.6937104E+07   2.2654901E+04   2.2179545E+07   2.2830612E+07   2.2831109E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6807355E-04   2.2829356E+07   2.2829356E+07   2.6427538E+07   2.2384922E+04   2.2057783E+07   2.2828778E+07   2.2829356E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
