#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.1211609E-05   1.2899920E+07   1.2899920E+07   1.7192868E+07   6.7028915E+03   1.0901844E+07   1.2899933E+07   1.2899920E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2048083E-05   1.2899918E+07   1.2899918E+07   1.7191778E+07   6.7026170E+03   1.0901683E+07   1.2899931E+07   1.2899918E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2946965E-05   1.2899915E+07   1.2899915E+07   1.7190519E+07   6.7023000E+03   1.0901498E+07   1.2899928E+07   1.2899915E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3912909E-05   1.2899913E+07   1.2899913E+07   1.7189066E+07   6.7019340E+03   1.0901284E+07   1.2899926E+07   1.2899913E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4950921E-05   1.2899909E+07   1.2899909E+07   1.7187388E+07   6.7015113E+03   1.0901038E+07   1.2899922E+07   1.2899909E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6066377E-05   1.2899906E+07   1.2899906E+07   1.7185451E+07   6.7010233E+03   1.0900753E+07   1.2899919E+07   1.2899906E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7265055E-05   1.2899902E+07   1.2899902E+07   1.7183213E+07   6.7004598E+03   1.0900424E+07   1.2899914E+07   1.2899902E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8553163E-05   1.2899897E+07   1.2899897E+07   1.7180630E+07   6.6998092E+03   1.0900044E+07   1.2899909E+07   1.2899897E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9937374E-05   1.2899891E+07   1.2899891E+07   1.7177648E+07   6.6990579E+03   1.0899605E+07   1.2899903E+07   1.2899891E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1424858E-05   1.2899885E+07   1.2899885E+07   1.7174205E+07   6.6981905E+03   1.0899099E+07   1.2899897E+07   1.2899885E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3023320E-05   1.2899877E+07   1.2899877E+07   1.7170229E+07   6.6971889E+03   1.0898514E+07   1.2899889E+07   1.2899877E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4741040E-05   1.2899869E+07   1.2899869E+07   1.7165639E+07   6.6960325E+03   1.0897840E+07   1.2899880E+07   1.2899869E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
