#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1871030E+06   -1.8879233E+00
   1.0046181E-04   1.1768228E+06   -1.8875222E+00
   1.0092575E-04   1.1666337E+06   -1.8871200E+00
   1.0139184E-04   1.1565351E+06   -1.8867168E+00
   1.0186008E-04   1.1465260E+06   -1.8863126E+00
   1.0233048E-04   1.1366056E+06   -1.8859073E+00
   1.0280305E-04   1.1267731E+06   -1.8855011E+00
   1.0327781E-04   1.1170279E+06   -1.8850938E+00
   1.0375475E-04   1.1073689E+06   -1.8846856E+00
   1.0423390E-04   1.0977956E+06   -1.8842763E+00
   1.0471527E-04   1.0883071E+06   -1.8838659E+00
   1.0519885E-04   1.0789027E+06   -1.8834546E+00
   1.0568467E-04   1.0695815E+06   -1.8830423E+00
   1.0617274E-04   1.0603429E+06   -1.8826289E+00
   1.0666305E-04   1.0511861E+06   -1.8822146E+00
   1.0715563E-04   1.0421103E+06   -1.8817992E+00
   1.0765049E-04   1.0331149E+06   -1.8813828E+00
   1.0814763E-04   1.0241991E+06   -1.8809654E+00
   1.0864707E-04   1.0153622E+06   -1.8805470E+00
   1.0914881E-04   1.0066035E+06   -1.8801276E+00
   1.0965287E-04   9.9792233E+05   -1.8797072E+00
   1.1015926E-04   9.8931790E+05   -1.8792858E+00
   1.1066799E-04   9.8078957E+05   -1.8788634E+00
   1.1117906E-04   9.7233665E+05   -1.8784399E+00
   1.1169250E-04   9.6395846E+05   -1.8780155E+00
   1.1220831E-04   9.5565433E+05   -1.8775901E+00
   1.1272650E-04   9.4742360E+05   -1.8771636E+00
   1.1324708E-04   9.3926561E+05   -1.8767362E+00
   1.1377007E-04   9.3117971E+05   -1.8763077E+00
   1.1429547E-04   9.2316523E+05   -1.8758783E+00
   1.1482330E-04   9.1522155E+05   -1.8754479E+00
   1.1535356E-04   9.0734802E+05   -1.8750164E+00
   1.1588628E-04   8.9954402E+05   -1.8745840E+00
   1.1642145E-04   8.9180892E+05   -1.8741506E+00
   1.1695910E-04   8.8414210E+05   -1.8737162E+00
   1.1749923E-04   8.7654294E+05   -1.8732807E+00
   1.1804185E-04   8.6901085E+05   -1.8728444E+00
   1.1858698E-04   8.6154521E+05   -1.8724070E+00
   1.1913463E-04   8.5414543E+05   -1.8719686E+00
   1.1968481E-04   8.4681092E+05   -1.8715292E+00
   1.2023752E-04   8.3954110E+05   -1.8710889E+00
   1.2079279E-04   8.3233538E+05   -1.8706475E+00
   1.2135063E-04   8.2519318E+05   -1.8702052E+00
   1.2191104E-04   8.1811394E+05   -1.8697619E+00
   1.2247403E-04   8.1109709E+05   -1.8693177E+00
   1.2303963E-04   8.0414207E+05   -1.8688724E+00
   1.2360784E-04   7.9724832E+05   -1.8684262E+00
   1.2417868E-04   7.9041530E+05   -1.8679790E+00
   1.2475215E-04   7.8364246E+05   -1.8675308E+00
   1.2532826E-04   7.7692926E+05   -1.8670817E+00
   1.2590704E-04   7.7027517E+05   -1.8666315E+00
   1.2648850E-04   7.6367965E+05   -1.8661804E+00
   1.2707263E-04   7.5714218E+05   -1.8657284E+00
   1.2765947E-04   7.5066224E+05   -1.8652754E+00
   1.2824901E-04   7.4423932E+05   -1.8648214E+00
   1.2884128E-04   7.3787289E+05   -1.8643664E+00
   1.2943628E-04   7.3156247E+05   -1.8639105E+00
   1.3003403E-04   7.2530753E+05   -1.8634537E+00
   1.3063454E-04   7.1910759E+05   -1.8629958E+00
   1.3123783E-04   7.1296215E+05   -1.8625371E+00
   1.3184390E-04   7.0687073E+05   -1.8620773E+00
   1.3245277E-04   7.0083284E+05   -1.8616167E+00
   1.3306445E-04   6.9484799E+05   -1.8611550E+00
   1.3367895E-04   6.8891572E+05   -1.8606924E+00
   1.3429630E-04   6.8303556E+05   -1.8602289E+00
   1.3491649E-04   6.7720703E+05   -1.8597645E+00
   1.3553955E-04   6.7142968E+05   -1.8592991E+00
   1.3616548E-04   6.6570305E+05   -1.8588327E+00
   1.3679431E-04   6.6002667E+05   -1.8583654E+00
   1.3742604E-04   6.5440011E+05   -1.8578972E+00
   1.3806069E-04   6.4882292E+05   -1.8574281E+00
   1.3869827E-04   6.4329465E+05   -1.8569580E+00
   1.3933879E-04   6.3781486E+05   -1.8564870E+00
   1.3998227E-04   6.3238313E+05   -1.8560151E+00
   1.4062872E-04   6.2699902E+05   -1.8555422E+00
   1.4127816E-04   6.2166210E+05   -1.8550684E+00
   1.4193060E-04   6.1637196E+05   -1.8545938E+00
   1.4258605E-04   6.1112818E+05   -1.8541181E+00
   1.4324453E-04   6.0593033E+05   -1.8536416E+00
   1.4390605E-04   6.0077801E+05   -1.8531642E+00
   1.4457062E-04   5.9567082E+05   -1.8526859E+00
   1.4523826E-04   5.9060835E+05   -1.8522066E+00
   1.4590899E-04   5.8559020E+05   -1.8517265E+00
   1.4658281E-04   5.8061597E+05   -1.8512454E+00
   1.4725974E-04   5.7568526E+05   -1.8507634E+00
   1.4793981E-04   5.7079770E+05   -1.8502806E+00
   1.4862301E-04   5.6595290E+05   -1.8497969E+00
   1.4930936E-04   5.6115047E+05   -1.8493122E+00
   1.4999889E-04   5.5639003E+05   -1.8488267E+00
   1.5069160E-04   5.5167121E+05   -1.8483403E+00
   1.5138751E-04   5.4699364E+05   -1.8478530E+00
   1.5208663E-04   5.4235695E+05   -1.8473648E+00
   1.5278899E-04   5.3776078E+05   -1.8468758E+00
   1.5349458E-04   5.3320476E+05   -1.8463859E+00
   1.5420343E-04   5.2868853E+05   -1.8458951E+00
   1.5491556E-04   5.2421174E+05   -1.8454034E+00
   1.5563098E-04   5.1977404E+05   -1.8449109E+00
   1.5634970E-04   5.1537507E+05   -1.8444175E+00
   1.5707174E-04   5.1101450E+05   -1.8439233E+00
   1.5779711E-04   5.0669198E+05   -1.8434282E+00
   1.5852584E-04   5.0240716E+05   -1.8429322E+00
   1.5925792E-04   4.9815972E+05   -1.8424354E+00
   1.5999339E-04   4.9394932E+05   -1.8419378E+00
   1.6073226E-04   4.8977563E+05   -1.8414393E+00
   1.6147454E-04   4.8563832E+05   -1.8409399E+00
   1.6222024E-04   4.8153707E+05   -1.8404398E+00
   1.6296939E-04   4.7747156E+05   -1.8399387E+00
   1.6372200E-04   4.7344147E+05   -1.8394369E+00
   1.6447809E-04   4.6944648E+05   -1.8389342E+00
   1.6523767E-04   4.6548627E+05   -1.8384307E+00
   1.6600075E-04   4.6156055E+05   -1.8379264E+00
   1.6676736E-04   4.5766900E+05   -1.8374213E+00
   1.6753751E-04   4.5381132E+05   -1.8369153E+00
   1.6831122E-04   4.4998720E+05   -1.8364086E+00
   1.6908849E-04   4.4619635E+05   -1.8359010E+00
   1.6986936E-04   4.4243847E+05   -1.8353926E+00
   1.7065384E-04   4.3871327E+05   -1.8348835E+00
   1.7144193E-04   4.3502045E+05   -1.8343735E+00
   1.7223367E-04   4.3135974E+05   -1.8338627E+00
   1.7302906E-04   4.2773083E+05   -1.8333512E+00
   1.7382813E-04   4.2413346E+05   -1.8328388E+00
   1.7463089E-04   4.2056733E+05   -1.8323257E+00
   1.7543735E-04   4.1703218E+05   -1.8318118E+00
   1.7624754E-04   4.1352772E+05   -1.8312971E+00
   1.7706147E-04   4.1005368E+05   -1.8307817E+00
   1.7787916E-04   4.0660979E+05   -1.8302654E+00
   1.7870062E-04   4.0319579E+05   -1.8297484E+00
   1.7952588E-04   3.9981141E+05   -1.8292307E+00
   1.8035495E-04   3.9645638E+05   -1.8287122E+00
   1.8118785E-04   3.9313044E+05   -1.8281929E+00
   1.8202459E-04   3.8983334E+05   -1.8276729E+00
