#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.2011754E+06   -1.8827772E+00
   1.0046181E-04   1.1908015E+06   -1.8823632E+00
   1.0092575E-04   1.1805196E+06   -1.8819482E+00
   1.0139184E-04   1.1703286E+06   -1.8815322E+00
   1.0186008E-04   1.1602279E+06   -1.8811152E+00
   1.0233048E-04   1.1502165E+06   -1.8806971E+00
   1.0280305E-04   1.1402938E+06   -1.8802781E+00
   1.0327781E-04   1.1304588E+06   -1.8798580E+00
   1.0375475E-04   1.1207108E+06   -1.8794370E+00
   1.0423390E-04   1.1110490E+06   -1.8790149E+00
   1.0471527E-04   1.1014727E+06   -1.8785919E+00
   1.0519885E-04   1.0919810E+06   -1.8781678E+00
   1.0568467E-04   1.0825733E+06   -1.8777427E+00
   1.0617274E-04   1.0732487E+06   -1.8773166E+00
   1.0666305E-04   1.0640065E+06   -1.8768895E+00
   1.0715563E-04   1.0548460E+06   -1.8764615E+00
   1.0765049E-04   1.0457664E+06   -1.8760324E+00
   1.0814763E-04   1.0367670E+06   -1.8756023E+00
   1.0864707E-04   1.0278471E+06   -1.8751712E+00
   1.0914881E-04   1.0190060E+06   -1.8747392E+00
   1.0965287E-04   1.0102429E+06   -1.8743061E+00
   1.1015926E-04   1.0015572E+06   -1.8738720E+00
   1.1066799E-04   9.9294818E+05   -1.8734370E+00
   1.1117906E-04   9.8441511E+05   -1.8730010E+00
   1.1169250E-04   9.7595733E+05   -1.8725639E+00
   1.1220831E-04   9.6757417E+05   -1.8721259E+00
   1.1272650E-04   9.5926496E+05   -1.8716869E+00
   1.1324708E-04   9.5102903E+05   -1.8712469E+00
   1.1377007E-04   9.4286573E+05   -1.8708059E+00
   1.1429547E-04   9.3477440E+05   -1.8703640E+00
   1.1482330E-04   9.2675439E+05   -1.8699210E+00
   1.1535356E-04   9.1880507E+05   -1.8694771E+00
   1.1588628E-04   9.1092581E+05   -1.8690322E+00
   1.1642145E-04   9.0311596E+05   -1.8685863E+00
   1.1695910E-04   8.9537491E+05   -1.8681395E+00
   1.1749923E-04   8.8770205E+05   -1.8676917E+00
   1.1804185E-04   8.8009675E+05   -1.8672429E+00
   1.1858698E-04   8.7255842E+05   -1.8667931E+00
   1.1913463E-04   8.6508645E+05   -1.8663423E+00
   1.1968481E-04   8.5768025E+05   -1.8658906E+00
   1.2023752E-04   8.5033923E+05   -1.8654380E+00
   1.2079279E-04   8.4306280E+05   -1.8649843E+00
   1.2135063E-04   8.3585039E+05   -1.8645297E+00
   1.2191104E-04   8.2870141E+05   -1.8640742E+00
   1.2247403E-04   8.2161531E+05   -1.8636176E+00
   1.2303963E-04   8.1459151E+05   -1.8631602E+00
   1.2360784E-04   8.0762946E+05   -1.8627017E+00
   1.2417868E-04   8.0072861E+05   -1.8622424E+00
   1.2475215E-04   7.9388841E+05   -1.8617820E+00
   1.2532826E-04   7.8710830E+05   -1.8613207E+00
   1.2590704E-04   7.8038777E+05   -1.8608585E+00
   1.2648850E-04   7.7372626E+05   -1.8603953E+00
   1.2707263E-04   7.6712325E+05   -1.8599312E+00
   1.2765947E-04   7.6057823E+05   -1.8594661E+00
   1.2824901E-04   7.5409066E+05   -1.8590001E+00
   1.2884128E-04   7.4766004E+05   -1.8585332E+00
   1.2943628E-04   7.4128586E+05   -1.8580653E+00
   1.3003403E-04   7.3496760E+05   -1.8575965E+00
   1.3063454E-04   7.2870477E+05   -1.8571268E+00
   1.3123783E-04   7.2249687E+05   -1.8566561E+00
   1.3184390E-04   7.1634342E+05   -1.8561845E+00
   1.3245277E-04   7.1024391E+05   -1.8557120E+00
