#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0672895E+06   -1.8935256E+00
   1.0046181E-04   1.0580195E+06   -1.8931389E+00
   1.0092575E-04   1.0488319E+06   -1.8927513E+00
   1.0139184E-04   1.0397260E+06   -1.8923626E+00
   1.0186008E-04   1.0307009E+06   -1.8919729E+00
   1.0233048E-04   1.0217560E+06   -1.8915822E+00
   1.0280305E-04   1.0128906E+06   -1.8911905E+00
   1.0327781E-04   1.0041039E+06   -1.8907977E+00
   1.0375475E-04   9.9539527E+05   -1.8904039E+00
   1.0423390E-04   9.8676393E+05   -1.8900091E+00
   1.0471527E-04   9.7820922E+05   -1.8896133E+00
   1.0519885E-04   9.6973045E+05   -1.8892164E+00
   1.0568467E-04   9.6132693E+05   -1.8888186E+00
   1.0617274E-04   9.5299798E+05   -1.8884197E+00
   1.0666305E-04   9.4474293E+05   -1.8880198E+00
   1.0715563E-04   9.3656112E+05   -1.8876189E+00
   1.0765049E-04   9.2845188E+05   -1.8872169E+00
   1.0814763E-04   9.2041456E+05   -1.8868140E+00
   1.0864707E-04   9.1244852E+05   -1.8864100E+00
   1.0914881E-04   9.0455310E+05   -1.8860050E+00
   1.0965287E-04   8.9672768E+05   -1.8855990E+00
   1.1015926E-04   8.8897163E+05   -1.8851920E+00
   1.1066799E-04   8.8128431E+05   -1.8847840E+00
   1.1117906E-04   8.7366511E+05   -1.8843749E+00
   1.1169250E-04   8.6611342E+05   -1.8839648E+00
   1.1220831E-04   8.5862862E+05   -1.8835537E+00
   1.1272650E-04   8.5121013E+05   -1.8831417E+00
   1.1324708E-04   8.4385733E+05   -1.8827285E+00
   1.1377007E-04   8.3656965E+05   -1.8823144E+00
   1.1429547E-04   8.2934648E+05   -1.8818993E+00
   1.1482330E-04   8.2218726E+05   -1.8814832E+00
   1.1535356E-04   8.1509140E+05   -1.8810660E+00
   1.1588628E-04   8.0805834E+05   -1.8806478E+00
   1.1642145E-04   8.0108750E+05   -1.8802287E+00
   1.1695910E-04   7.9417834E+05   -1.8798085E+00
   1.1749923E-04   7.8733029E+05   -1.8793873E+00
   1.1804185E-04   7.8054281E+05   -1.8789651E+00
   1.1858698E-04   7.7381535E+05   -1.8785419E+00
   1.1913463E-04   7.6714737E+05   -1.8781177E+00
   1.1968481E-04   7.6053834E+05   -1.8776925E+00
   1.2023752E-04   7.5398772E+05   -1.8772663E+00
   1.2079279E-04   7.4749500E+05   -1.8768391E+00
   1.2135063E-04   7.4105965E+05   -1.8764109E+00
   1.2191104E-04   7.3468115E+05   -1.8759817E+00
   1.2247403E-04   7.2835899E+05   -1.8755515E+00
   1.2303963E-04   7.2209267E+05   -1.8751203E+00
   1.2360784E-04   7.1588169E+05   -1.8746881E+00
   1.2417868E-04   7.0972554E+05   -1.8742550E+00
   1.2475215E-04   7.0362374E+05   -1.8738208E+00
   1.2532826E-04   6.9757579E+05   -1.8733856E+00
   1.2590704E-04   6.9158122E+05   -1.8729494E+00
   1.2648850E-04   6.8563954E+05   -1.8725123E+00
   1.2707263E-04   6.7975028E+05   -1.8720742E+00
   1.2765947E-04   6.7391297E+05   -1.8716350E+00
   1.2824901E-04   6.6812714E+05   -1.8711949E+00
   1.2884128E-04   6.6239232E+05   -1.8707538E+00
   1.2943628E-04   6.5670807E+05   -1.8703117E+00
   1.3003403E-04   6.5107393E+05   -1.8698687E+00
   1.3063454E-04   6.4548944E+05   -1.8694246E+00
   1.3123783E-04   6.3995416E+05   -1.8689796E+00
   1.3184390E-04   6.3446765E+05   -1.8685336E+00
   1.3245277E-04   6.2902947E+05   -1.8680866E+00
   1.3306445E-04   6.2363919E+05   -1.8676387E+00
   1.3367895E-04   6.1829638E+05   -1.8671898E+00
   1.3429630E-04   6.1300060E+05   -1.8667399E+00
   1.3491649E-04   6.0775145E+05   -1.8662890E+00
   1.3553955E-04   6.0254850E+05   -1.8658372E+00
   1.3616548E-04   5.9739134E+05   -1.8653844E+00
   1.3679431E-04   5.9227956E+05   -1.8649307E+00
   1.3742604E-04   5.8721274E+05   -1.8644759E+00
   1.3806069E-04   5.8219050E+05   -1.8640203E+00
   1.3869827E-04   5.7721241E+05   -1.8635636E+00
   1.3933879E-04   5.7227810E+05   -1.8631060E+00
   1.3998227E-04   5.6738717E+05   -1.8626475E+00
   1.4062872E-04   5.6253923E+05   -1.8621880E+00
   1.4127816E-04   5.5773389E+05   -1.8617275E+00
   1.4193060E-04   5.5297077E+05   -1.8612661E+00
   1.4258605E-04   5.4824950E+05   -1.8608038E+00
   1.4324453E-04   5.4356970E+05   -1.8603405E+00
   1.4390605E-04   5.3893099E+05   -1.8598762E+00
   1.4457062E-04   5.3433302E+05   -1.8594110E+00
   1.4523826E-04   5.2977541E+05   -1.8589449E+00
   1.4590899E-04   5.2525781E+05   -1.8584779E+00
   1.4658281E-04   5.2077985E+05   -1.8580099E+00
   1.4725974E-04   5.1634118E+05   -1.8575409E+00
   1.4793981E-04   5.1194144E+05   -1.8570711E+00
   1.4862301E-04   5.0758030E+05   -1.8566003E+00
   1.4930936E-04   5.0325740E+05   -1.8561286E+00
   1.4999889E-04   4.9897241E+05   -1.8556560E+00
   1.5069160E-04   4.9472498E+05   -1.8551824E+00
   1.5138751E-04   4.9051477E+05   -1.8547079E+00
   1.5208663E-04   4.8634146E+05   -1.8542325E+00
   1.5278899E-04   4.8220471E+05   -1.8537562E+00
   1.5349458E-04   4.7810420E+05   -1.8532790E+00
   1.5420343E-04   4.7403960E+05   -1.8528009E+00
   1.5491556E-04   4.7001060E+05   -1.8523219E+00
   1.5563098E-04   4.6601686E+05   -1.8518419E+00
   1.5634970E-04   4.6205809E+05   -1.8513611E+00
   1.5707174E-04   4.5813396E+05   -1.8508793E+00
   1.5779711E-04   4.5424417E+05   -1.8503967E+00
   1.5852584E-04   4.5038840E+05   -1.8499132E+00
   1.5925792E-04   4.4656636E+05   -1.8494288E+00
   1.5999339E-04   4.4277774E+05   -1.8489434E+00
   1.6073226E-04   4.3902225E+05   -1.8484572E+00
   1.6147454E-04   4.3529958E+05   -1.8479702E+00
   1.6222024E-04   4.3160946E+05   -1.8474822E+00
   1.6296939E-04   4.2795157E+05   -1.8469934E+00
   1.6372200E-04   4.2432565E+05   -1.8465037E+00
   1.6447809E-04   4.2073140E+05   -1.8460131E+00
   1.6523767E-04   4.1716853E+05   -1.8455216E+00
   1.6600075E-04   4.1363677E+05   -1.8450293E+00
   1.6676736E-04   4.1013585E+05   -1.8445361E+00
   1.6753751E-04   4.0666548E+05   -1.8440421E+00
   1.6831122E-04   4.0322539E+05   -1.8435472E+00
   1.6908849E-04   3.9981532E+05   -1.8430514E+00
   1.6986936E-04   3.9643499E+05   -1.8425548E+00
   1.7065384E-04   3.9308414E+05   -1.8420574E+00
   1.7144193E-04   3.8976251E+05   -1.8415591E+00
   1.7223367E-04   3.8646984E+05   -1.8410599E+00
   1.7302906E-04   3.8320586E+05   -1.8405599E+00
   1.7382813E-04   3.7997033E+05   -1.8400591E+00
   1.7463089E-04   3.7676298E+05   -1.8395575E+00
   1.7543735E-04   3.7358357E+05   -1.8390550E+00
   1.7624754E-04   3.7043186E+05   -1.8385517E+00
   1.7706147E-04   3.6730758E+05   -1.8380476E+00
   1.7787916E-04   3.6421050E+05   -1.8375426E+00
   1.7870062E-04   3.6114037E+05   -1.8370369E+00
   1.7952588E-04   3.5809696E+05   -1.8365303E+00
   1.8035495E-04   3.5508003E+05   -1.8360229E+00
   1.8118785E-04   3.5208933E+05   -1.8355147E+00
   1.8202459E-04   3.4912465E+05   -1.8350057E+00
   1.8286520E-04   3.4618574E+05   -1.8344959E+00
   1.8370969E-04   3.4327238E+05   -1.8339854E+00
   1.8455808E-04   3.4038434E+05   -1.8334740E+00
   1.8541039E-04   3.3752139E+05   -1.8329618E+00
   1.8626663E-04   3.3468331E+05   -1.8324489E+00
   1.8712683E-04   3.3186988E+05   -1.8319352E+00
   1.8799100E-04   3.2908088E+05   -1.8314207E+00
   1.8885917E-04   3.2631609E+05   -1.8309054E+00
   1.8973134E-04   3.2357530E+05   -1.8303894E+00
   1.9060754E-04   3.2085829E+05   -1.8298725E+00
   1.9148778E-04   3.1816486E+05   -1.8293550E+00
   1.9237209E-04   3.1549479E+05   -1.8288366E+00
   1.9326049E-04   3.1284787E+05   -1.8283176E+00
   1.9415299E-04   3.1022390E+05   -1.8277977E+00
   1.9504960E-04   3.0762268E+05   -1.8272772E+00
   1.9595036E-04   3.0504401E+05   -1.8267558E+00
   1.9685528E-04   3.0248767E+05   -1.8262338E+00
   1.9776438E-04   2.9995348E+05   -1.8257110E+00
   1.9867768E-04   2.9744124E+05   -1.8251875E+00
   1.9959519E-04   2.9495075E+05   -1.8246632E+00
   2.0051694E-04   2.9248182E+05   -1.8241382E+00
   2.0144295E-04   2.9003426E+05   -1.8236126E+00
   2.0237324E-04   2.8760788E+05   -1.8230861E+00
   2.0330782E-04   2.8520249E+05   -1.8225590E+00
   2.0424671E-04   2.8281790E+05   -1.8220312E+00
   2.0518995E-04   2.8045394E+05   -1.8215027E+00
   2.0613754E-04   2.7811041E+05   -1.8209735E+00
   2.0708950E-04   2.7578713E+05   -1.8204436E+00
   2.0804586E-04   2.7348394E+05   -1.8199130E+00
   2.0900664E-04   2.7120064E+05   -1.8193817E+00
   2.0997185E-04   2.6893706E+05   -1.8188497E+00
   2.1094152E-04   2.6669304E+05   -1.8183171E+00
   2.1191567E-04   2.6446838E+05   -1.8177838E+00
   2.1289432E-04   2.6226293E+05   -1.8172498E+00
   2.1387749E-04   2.6007650E+05   -1.8167151E+00
   2.1486520E-04   2.5790895E+05   -1.8161798E+00
   2.1585747E-04   2.5576008E+05   -1.8156439E+00
   2.1685432E-04   2.5362975E+05   -1.8151073E+00
   2.1785578E-04   2.5151779E+05   -1.8145700E+00
   2.1886186E-04   2.4942403E+05   -1.8140322E+00
   2.1987259E-04   2.4734831E+05   -1.8134936E+00
   2.2088798E-04   2.4529048E+05   -1.8129545E+00
   2.2190807E-04   2.4325037E+05   -1.8124147E+00
   2.2293286E-04   2.4122782E+05   -1.8118743E+00
   2.2396239E-04   2.3922270E+05   -1.8113333E+00
   2.2499667E-04   2.3723483E+05   -1.8107916E+00
   2.2603573E-04   2.3526406E+05   -1.8102494E+00
   2.2707958E-04   2.3331025E+05   -1.8097066E+00
   2.2812826E-04   2.3137325E+05   -1.8091631E+00
   2.2918178E-04   2.2945290E+05   -1.8086191E+00
   2.3024017E-04   2.2754906E+05   -1.8080745E+00
