#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1271300E+06   -1.8564422E+00
   1.0046181E-04   1.1175314E+06   -1.8559702E+00
   1.0092575E-04   1.1080169E+06   -1.8554973E+00
   1.0139184E-04   1.0985859E+06   -1.8550234E+00
   1.0186008E-04   1.0892375E+06   -1.8545487E+00
   1.0233048E-04   1.0799711E+06   -1.8540730E+00
   1.0280305E-04   1.0707858E+06   -1.8535964E+00
   1.0327781E-04   1.0616810E+06   -1.8531189E+00
   1.0375475E-04   1.0526559E+06   -1.8526405E+00
   1.0423390E-04   1.0437098E+06   -1.8521612E+00
   1.0471527E-04   1.0348420E+06   -1.8516809E+00
   1.0519885E-04   1.0260519E+06   -1.8511998E+00
   1.0568467E-04   1.0173387E+06   -1.8507178E+00
   1.0617274E-04   1.0087017E+06   -1.8502349E+00
   1.0666305E-04   1.0001403E+06   -1.8497510E+00
   1.0715563E-04   9.9165374E+05   -1.8492663E+00
   1.0765049E-04   9.8324140E+05   -1.8487808E+00
   1.0814763E-04   9.7490261E+05   -1.8482943E+00
   1.0864707E-04   9.6663671E+05   -1.8478069E+00
   1.0914881E-04   9.5844304E+05   -1.8473187E+00
   1.0965287E-04   9.5032097E+05   -1.8468296E+00
   1.1015926E-04   9.4226985E+05   -1.8463396E+00
   1.1066799E-04   9.3428905E+05   -1.8458487E+00
   1.1117906E-04   9.2637795E+05   -1.8453570E+00
   1.1169250E-04   9.1853591E+05   -1.8448644E+00
   1.1220831E-04   9.1076233E+05   -1.8443710E+00
   1.1272650E-04   9.0305659E+05   -1.8438767E+00
   1.1324708E-04   8.9541808E+05   -1.8433815E+00
   1.1377007E-04   8.8784622E+05   -1.8428855E+00
   1.1429547E-04   8.8034040E+05   -1.8423886E+00
   1.1482330E-04   8.7290004E+05   -1.8418909E+00
   1.1535356E-04   8.6552454E+05   -1.8413923E+00
   1.1588628E-04   8.5821334E+05   -1.8408929E+00
   1.1642145E-04   8.5096585E+05   -1.8403927E+00
   1.1695910E-04   8.4378152E+05   -1.8398916E+00
   1.1749923E-04   8.3665977E+05   -1.8393897E+00
   1.1804185E-04   8.2960005E+05   -1.8388870E+00
   1.1858698E-04   8.2260180E+05   -1.8383834E+00
   1.1913463E-04   8.1566449E+05   -1.8378790E+00
   1.1968481E-04   8.0878756E+05   -1.8373738E+00
   1.2023752E-04   8.0197048E+05   -1.8368678E+00
   1.2079279E-04   7.9521272E+05   -1.8363610E+00
   1.2135063E-04   7.8851374E+05   -1.8358534E+00
   1.2191104E-04   7.8187303E+05   -1.8353449E+00
   1.2247403E-04   7.7529006E+05   -1.8348357E+00
   1.2303963E-04   7.6876432E+05   -1.8343257E+00
