#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1449917E+06   -1.9049102E+00
   1.0046181E-04   1.1349872E+06   -1.9045548E+00
   1.0092575E-04   1.1250720E+06   -1.9041985E+00
   1.0139184E-04   1.1152452E+06   -1.9038411E+00
   1.0186008E-04   1.1055061E+06   -1.9034828E+00
   1.0233048E-04   1.0958539E+06   -1.9031234E+00
   1.0280305E-04   1.0862877E+06   -1.9027630E+00
   1.0327781E-04   1.0768068E+06   -1.9024016E+00
   1.0375475E-04   1.0674104E+06   -1.9020392E+00
   1.0423390E-04   1.0580978E+06   -1.9016757E+00
   1.0471527E-04   1.0488682E+06   -1.9013112E+00
   1.0519885E-04   1.0397209E+06   -1.9009458E+00
   1.0568467E-04   1.0306551E+06   -1.9005793E+00
   1.0617274E-04   1.0216700E+06   -1.9002117E+00
   1.0666305E-04   1.0127650E+06   -1.8998432E+00
   1.0715563E-04   1.0039393E+06   -1.8994736E+00
   1.0765049E-04   9.9519228E+05   -1.8991031E+00
   1.0814763E-04   9.8652312E+05   -1.8987315E+00
   1.0864707E-04   9.7793114E+05   -1.8983589E+00
   1.0914881E-04   9.6941566E+05   -1.8979852E+00
   1.0965287E-04   9.6097599E+05   -1.8976106E+00
   1.1015926E-04   9.5261144E+05   -1.8972349E+00
   1.1066799E-04   9.4432134E+05   -1.8968582E+00
   1.1117906E-04   9.3610500E+05   -1.8964805E+00
   1.1169250E-04   9.2796177E+05   -1.8961017E+00
   1.1220831E-04   9.1989099E+05   -1.8957220E+00
   1.1272650E-04   9.1189200E+05   -1.8953412E+00
   1.1324708E-04   9.0396415E+05   -1.8949594E+00
   1.1377007E-04   8.9610681E+05   -1.8945765E+00
   1.1429547E-04   8.8831933E+05   -1.8941927E+00
   1.1482330E-04   8.8060109E+05   -1.8938078E+00
   1.1535356E-04   8.7295146E+05   -1.8934219E+00
   1.1588628E-04   8.6536982E+05   -1.8930350E+00
   1.1642145E-04   8.5785555E+05   -1.8926471E+00
   1.1695910E-04   8.5040806E+05   -1.8922581E+00
   1.1749923E-04   8.4302674E+05   -1.8918681E+00
   1.1804185E-04   8.3571098E+05   -1.8914771E+00
   1.1858698E-04   8.2846021E+05   -1.8910851E+00
   1.1913463E-04   8.2127383E+05   -1.8906921E+00
   1.1968481E-04   8.1415127E+05   -1.8902980E+00
   1.2023752E-04   8.0709194E+05   -1.8899029E+00
   1.2079279E-04   8.0009528E+05   -1.8895068E+00
   1.2135063E-04   7.9316073E+05   -1.8891097E+00
   1.2191104E-04   7.8628772E+05   -1.8887116E+00
   1.2247403E-04   7.7947570E+05   -1.8883124E+00
   1.2303963E-04   7.7272412E+05   -1.8879122E+00
   1.2360784E-04   7.6603243E+05   -1.8875110E+00
   1.2417868E-04   7.5940009E+05   -1.8871088E+00
   1.2475215E-04   7.5282658E+05   -1.8867056E+00
   1.2532826E-04   7.4631136E+05   -1.8863013E+00
   1.2590704E-04   7.3985389E+05   -1.8858961E+00
   1.2648850E-04   7.3345368E+05   -1.8854898E+00
   1.2707263E-04   7.2711019E+05   -1.8850825E+00
   1.2765947E-04   7.2082292E+05   -1.8846742E+00
   1.2824901E-04   7.1459137E+05   -1.8842648E+00
   1.2884128E-04   7.0841502E+05   -1.8838545E+00
   1.2943628E-04   7.0229339E+05   -1.8834431E+00
   1.3003403E-04   6.9622598E+05   -1.8830308E+00
   1.3063454E-04   6.9021229E+05   -1.8826174E+00
   1.3123783E-04   6.8425186E+05   -1.8822030E+00
   1.3184390E-04   6.7834420E+05   -1.8817876E+00
   1.3245277E-04   6.7248882E+05   -1.8813711E+00
   1.3306445E-04   6.6668528E+05   -1.8809537E+00
   1.3367895E-04   6.6093309E+05   -1.8805353E+00
   1.3429630E-04   6.5523179E+05   -1.8801158E+00
   1.3491649E-04   6.4958093E+05   -1.8796954E+00
   1.3553955E-04   6.4398006E+05   -1.8792739E+00
   1.3616548E-04   6.3842871E+05   -1.8788515E+00
   1.3679431E-04   6.3292646E+05   -1.8784280E+00
   1.3742604E-04   6.2747286E+05   -1.8780035E+00
   1.3806069E-04   6.2206746E+05   -1.8775780E+00
   1.3869827E-04   6.1670984E+05   -1.8771516E+00
   1.3933879E-04   6.1139956E+05   -1.8767241E+00
   1.3998227E-04   6.0613620E+05   -1.8762956E+00
   1.4062872E-04   6.0091935E+05   -1.8758661E+00
   1.4127816E-04   5.9574857E+05   -1.8754357E+00
   1.4193060E-04   5.9062346E+05   -1.8750042E+00
   1.4258605E-04   5.8554360E+05   -1.8745717E+00
   1.4324453E-04   5.8050859E+05   -1.8741383E+00
   1.4390605E-04   5.7551803E+05   -1.8737038E+00
   1.4457062E-04   5.7057152E+05   -1.8732684E+00
   1.4523826E-04   5.6566866E+05   -1.8728319E+00
   1.4590899E-04   5.6080905E+05   -1.8723945E+00
   1.4658281E-04   5.5599232E+05   -1.8719561E+00
   1.4725974E-04   5.5121807E+05   -1.8715167E+00
   1.4793981E-04   5.4648593E+05   -1.8710763E+00
   1.4862301E-04   5.4179551E+05   -1.8706349E+00
   1.4930936E-04   5.3714644E+05   -1.8701926E+00
   1.4999889E-04   5.3253835E+05   -1.8697493E+00
   1.5069160E-04   5.2797087E+05   -1.8693049E+00
   1.5138751E-04   5.2344364E+05   -1.8688597E+00
   1.5208663E-04   5.1895629E+05   -1.8684134E+00
   1.5278899E-04   5.1450848E+05   -1.8679661E+00
   1.5349458E-04   5.1009983E+05   -1.8675179E+00
   1.5420343E-04   5.0573001E+05   -1.8670687E+00
   1.5491556E-04   5.0139866E+05   -1.8666186E+00
   1.5563098E-04   4.9710544E+05   -1.8661674E+00
   1.5634970E-04   4.9285001E+05   -1.8657154E+00
   1.5707174E-04   4.8863202E+05   -1.8652623E+00
   1.5779711E-04   4.8445115E+05   -1.8648083E+00
   1.5852584E-04   4.8030705E+05   -1.8643533E+00
   1.5925792E-04   4.7619940E+05   -1.8638973E+00
   1.5999339E-04   4.7212787E+05   -1.8634404E+00
   1.6073226E-04   4.6809215E+05   -1.8629826E+00
   1.6147454E-04   4.6409189E+05   -1.8625238E+00
   1.6222024E-04   4.6012680E+05   -1.8620640E+00
   1.6296939E-04   4.5619656E+05   -1.8616033E+00
   1.6372200E-04   4.5230084E+05   -1.8611416E+00
   1.6447809E-04   4.4843935E+05   -1.8606790E+00
   1.6523767E-04   4.4461177E+05   -1.8602154E+00
   1.6600075E-04   4.4081781E+05   -1.8597509E+00
   1.6676736E-04   4.3705716E+05   -1.8592855E+00
   1.6753751E-04   4.3332951E+05   -1.8588191E+00
   1.6831122E-04   4.2963459E+05   -1.8583518E+00
   1.6908849E-04   4.2597209E+05   -1.8578835E+00
   1.6986936E-04   4.2234172E+05   -1.8574143E+00
   1.7065384E-04   4.1874320E+05   -1.8569442E+00
   1.7144193E-04   4.1517624E+05   -1.8564732E+00
   1.7223367E-04   4.1164056E+05   -1.8560012E+00
   1.7302906E-04   4.0813588E+05   -1.8555283E+00
   1.7382813E-04   4.0466192E+05   -1.8550545E+00
   1.7463089E-04   4.0121841E+05   -1.8545798E+00
   1.7543735E-04   3.9780507E+05   -1.8541041E+00
   1.7624754E-04   3.9442163E+05   -1.8536276E+00
   1.7706147E-04   3.9106783E+05   -1.8531501E+00
   1.7787916E-04   3.8774340E+05   -1.8526717E+00
   1.7870062E-04   3.8444808E+05   -1.8521924E+00
   1.7952588E-04   3.8118161E+05   -1.8517122E+00
   1.8035495E-04   3.7794373E+05   -1.8512311E+00
   1.8118785E-04   3.7473418E+05   -1.8507491E+00
   1.8202459E-04   3.7155272E+05   -1.8502663E+00
   1.8286520E-04   3.6839909E+05   -1.8497825E+00
   1.8370969E-04   3.6527304E+05   -1.8492978E+00
   1.8455808E-04   3.6217432E+05   -1.8488122E+00
   1.8541039E-04   3.5910270E+05   -1.8483258E+00
   1.8626663E-04   3.5605792E+05   -1.8478385E+00
   1.8712683E-04   3.5303976E+05   -1.8473503E+00
   1.8799100E-04   3.5004796E+05   -1.8468612E+00
   1.8885917E-04   3.4708231E+05   -1.8463712E+00
   1.8973134E-04   3.4414255E+05   -1.8458804E+00
   1.9060754E-04   3.4122847E+05   -1.8453887E+00
   1.9148778E-04   3.3833983E+05   -1.8448961E+00
   1.9237209E-04   3.3547641E+05   -1.8444027E+00
   1.9326049E-04   3.3263798E+05   -1.8439084E+00
   1.9415299E-04   3.2982431E+05   -1.8434133E+00
   1.9504960E-04   3.2703519E+05   -1.8429173E+00
   1.9595036E-04   3.2427040E+05   -1.8424204E+00
   1.9685528E-04   3.2152972E+05   -1.8419227E+00
   1.9776438E-04   3.1881293E+05   -1.8414242E+00
   1.9867768E-04   3.1611983E+05   -1.8409248E+00
   1.9959519E-04   3.1345020E+05   -1.8404246E+00
   2.0051694E-04   3.1080383E+05   -1.8399235E+00
   2.0144295E-04   3.0818051E+05   -1.8394217E+00
   2.0237324E-04   3.0558005E+05   -1.8389189E+00
   2.0330782E-04   3.0300223E+05   -1.8384154E+00
   2.0424671E-04   3.0044685E+05   -1.8379110E+00
   2.0518995E-04   2.9791372E+05   -1.8374059E+00
   2.0613754E-04   2.9540263E+05   -1.8368999E+00
   2.0708950E-04   2.9291339E+05   -1.8363931E+00
   2.0804586E-04   2.9044580E+05   -1.8358855E+00
   2.0900664E-04   2.8799968E+05   -1.8353770E+00
   2.0997185E-04   2.8557483E+05   -1.8348678E+00
   2.1094152E-04   2.8317106E+05   -1.8343578E+00
