#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0966489E+06   -1.8788707E+00
   1.0046181E-04   1.0871974E+06   -1.8784473E+00
   1.0092575E-04   1.0778295E+06   -1.8780229E+00
   1.0139184E-04   1.0685443E+06   -1.8775974E+00
   1.0186008E-04   1.0593413E+06   -1.8771710E+00
   1.0233048E-04   1.0502196E+06   -1.8767436E+00
   1.0280305E-04   1.0411785E+06   -1.8763152E+00
   1.0327781E-04   1.0322172E+06   -1.8758858E+00
   1.0375475E-04   1.0233351E+06   -1.8754553E+00
   1.0423390E-04   1.0145315E+06   -1.8750239E+00
   1.0471527E-04   1.0058056E+06   -1.8745915E+00
   1.0519885E-04   9.9715668E+05   -1.8741581E+00
   1.0568467E-04   9.8858416E+05   -1.8737237E+00
   1.0617274E-04   9.8008730E+05   -1.8732883E+00
   1.0666305E-04   9.7166542E+05   -1.8728520E+00
   1.0715563E-04   9.6331785E+05   -1.8724146E+00
   1.0765049E-04   9.5504392E+05   -1.8719762E+00
   1.0814763E-04   9.4684297E+05   -1.8715369E+00
   1.0864707E-04   9.3871434E+05   -1.8710966E+00
   1.0914881E-04   9.3065739E+05   -1.8706553E+00
   1.0965287E-04   9.2267146E+05   -1.8702130E+00
   1.1015926E-04   9.1475593E+05   -1.8697697E+00
   1.1066799E-04   9.0691016E+05   -1.8693254E+00
   1.1117906E-04   8.9913353E+05   -1.8688802E+00
   1.1169250E-04   8.9142541E+05   -1.8684340E+00
   1.1220831E-04   8.8378519E+05   -1.8679868E+00
   1.1272650E-04   8.7621225E+05   -1.8675387E+00
   1.1324708E-04   8.6870601E+05   -1.8670895E+00
   1.1377007E-04   8.6126585E+05   -1.8666394E+00
   1.1429547E-04   8.5389119E+05   -1.8661884E+00
   1.1482330E-04   8.4658144E+05   -1.8657363E+00
   1.1535356E-04   8.3933601E+05   -1.8652833E+00
   1.1588628E-04   8.3215433E+05   -1.8648294E+00
   1.1642145E-04   8.2503583E+05   -1.8643744E+00
