#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0825435E+06   -1.8533695E+00
   1.0046181E-04   1.0733398E+06   -1.8528916E+00
   1.0092575E-04   1.0642168E+06   -1.8524127E+00
   1.0139184E-04   1.0551735E+06   -1.8519330E+00
   1.0186008E-04   1.0462095E+06   -1.8514523E+00
   1.0233048E-04   1.0373239E+06   -1.8509708E+00
   1.0280305E-04   1.0285160E+06   -1.8504883E+00
   1.0327781E-04   1.0197853E+06   -1.8500050E+00
   1.0375475E-04   1.0111308E+06   -1.8495207E+00
   1.0423390E-04   1.0025521E+06   -1.8490356E+00
   1.0471527E-04   9.9404835E+05   -1.8485496E+00
   1.0519885E-04   9.8561895E+05   -1.8480627E+00
   1.0568467E-04   9.7726323E+05   -1.8475749E+00
   1.0617274E-04   9.6898053E+05   -1.8470863E+00
   1.0666305E-04   9.6077019E+05   -1.8465968E+00
   1.0715563E-04   9.5263157E+05   -1.8461064E+00
   1.0765049E-04   9.4456402E+05   -1.8456151E+00
   1.0814763E-04   9.3656692E+05   -1.8451230E+00
   1.0864707E-04   9.2863964E+05   -1.8446300E+00
   1.0914881E-04   9.2078155E+05   -1.8441361E+00
   1.0965287E-04   9.1299203E+05   -1.8436414E+00
   1.1015926E-04   9.0527047E+05   -1.8431458E+00
   1.1066799E-04   8.9761627E+05   -1.8426494E+00
   1.1117906E-04   8.9002882E+05   -1.8421521E+00
   1.1169250E-04   8.8250753E+05   -1.8416540E+00
   1.1220831E-04   8.7505181E+05   -1.8411550E+00
   1.1272650E-04   8.6766107E+05   -1.8406552E+00
   1.1324708E-04   8.6033475E+05   -1.8401546E+00
   1.1377007E-04   8.5307225E+05   -1.8396531E+00
   1.1429547E-04   8.4587302E+05   -1.8391508E+00
   1.1482330E-04   8.3873648E+05   -1.8386477E+00
   1.1535356E-04   8.3166208E+05   -1.8381438E+00
   1.1588628E-04   8.2464927E+05   -1.8376390E+00
   1.1642145E-04   8.1769750E+05   -1.8371334E+00
   1.1695910E-04   8.1080622E+05   -1.8366270E+00
   1.1749923E-04   8.0397490E+05   -1.8361198E+00
   1.1804185E-04   7.9720299E+05   -1.8356118E+00
   1.1858698E-04   7.9048998E+05   -1.8351030E+00
   1.1913463E-04   7.8383533E+05   -1.8345934E+00
   1.1968481E-04   7.7723853E+05   -1.8340830E+00
   1.2023752E-04   7.7069907E+05   -1.8335718E+00
