#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.2112535E+06   -1.8733325E+00
   1.0046181E-04   1.2008450E+06   -1.8728962E+00
   1.0092575E-04   1.1905283E+06   -1.8724590E+00
   1.0139184E-04   1.1803026E+06   -1.8720207E+00
   1.0186008E-04   1.1701671E+06   -1.8715815E+00
   1.0233048E-04   1.1601210E+06   -1.8711412E+00
   1.0280305E-04   1.1501635E+06   -1.8707000E+00
   1.0327781E-04   1.1402938E+06   -1.8702578E+00
   1.0375475E-04   1.1305111E+06   -1.8698147E+00
   1.0423390E-04   1.1208145E+06   -1.8693705E+00
   1.0471527E-04   1.1112035E+06   -1.8689254E+00
   1.0519885E-04   1.1016771E+06   -1.8684793E+00
   1.0568467E-04   1.0922346E+06   -1.8680322E+00
   1.0617274E-04   1.0828753E+06   -1.8675841E+00
   1.0666305E-04   1.0735984E+06   -1.8671351E+00
   1.0715563E-04   1.0644032E+06   -1.8666851E+00
   1.0765049E-04   1.0552889E+06   -1.8662341E+00
   1.0814763E-04   1.0462549E+06   -1.8657822E+00
   1.0864707E-04   1.0373004E+06   -1.8653293E+00
   1.0914881E-04   1.0284246E+06   -1.8648754E+00
   1.0965287E-04   1.0196269E+06   -1.8644206E+00
   1.1015926E-04   1.0109066E+06   -1.8639648E+00
   1.1066799E-04   1.0022630E+06   -1.8635081E+00
   1.1117906E-04   9.9369541E+05   -1.8630504E+00
   1.1169250E-04   9.8520312E+05   -1.8625917E+00
   1.1220831E-04   9.7678547E+05   -1.8621321E+00
   1.1272650E-04   9.6844179E+05   -1.8616715E+00
   1.1324708E-04   9.6017143E+05   -1.8612100E+00
   1.1377007E-04   9.5197372E+05   -1.8607476E+00
   1.1429547E-04   9.4384802E+05   -1.8602842E+00
   1.1482330E-04   9.3579367E+05   -1.8598198E+00
   1.1535356E-04   9.2781004E+05   -1.8593545E+00
   1.1588628E-04   9.1989650E+05   -1.8588883E+00
   1.1642145E-04   9.1205241E+05   -1.8584212E+00
   1.1695910E-04   9.0427716E+05   -1.8579531E+00
   1.1749923E-04   8.9657013E+05   -1.8574840E+00
