#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1556501E+06   -1.8897974E+00
   1.0046181E-04   1.1456323E+06   -1.8894010E+00
   1.0092575E-04   1.1357035E+06   -1.8890036E+00
   1.0139184E-04   1.1258628E+06   -1.8886052E+00
   1.0186008E-04   1.1161094E+06   -1.8882058E+00
   1.0233048E-04   1.1064425E+06   -1.8878054E+00
   1.0280305E-04   1.0968614E+06   -1.8874039E+00
   1.0327781E-04   1.0873653E+06   -1.8870014E+00
   1.0375475E-04   1.0779534E+06   -1.8865979E+00
   1.0423390E-04   1.0686249E+06   -1.8861934E+00
   1.0471527E-04   1.0593792E+06   -1.8857879E+00
   1.0519885E-04   1.0502154E+06   -1.8853813E+00
   1.0568467E-04   1.0411328E+06   -1.8849738E+00
   1.0617274E-04   1.0321308E+06   -1.8845652E+00
   1.0666305E-04   1.0232084E+06   -1.8841556E+00
   1.0715563E-04   1.0143652E+06   -1.8837450E+00
   1.0765049E-04   1.0056002E+06   -1.8833333E+00
   1.0814763E-04   9.9691292E+05   -1.8829207E+00
   1.0864707E-04   9.8830255E+05   -1.8825071E+00
   1.0914881E-04   9.7976841E+05   -1.8820924E+00
   1.0965287E-04   9.7130982E+05   -1.8816767E+00
   1.1015926E-04   9.6292611E+05   -1.8812601E+00
   1.1066799E-04   9.5461659E+05   -1.8808424E+00
   1.1117906E-04   9.4638060E+05   -1.8804237E+00
   1.1169250E-04   9.3821748E+05   -1.8800040E+00
   1.1220831E-04   9.3012657E+05   -1.8795833E+00
   1.1272650E-04   9.2210722E+05   -1.8791615E+00
   1.1324708E-04   9.1415880E+05   -1.8787388E+00
   1.1377007E-04   9.0628066E+05   -1.8783151E+00
   1.1429547E-04   8.9847217E+05   -1.8778903E+00
   1.1482330E-04   8.9073270E+05   -1.8774646E+00
   1.1535356E-04   8.8306163E+05   -1.8770379E+00
   1.1588628E-04   8.7545835E+05   -1.8766101E+00
   1.1642145E-04   8.6792224E+05   -1.8761814E+00
   1.1695910E-04   8.6045271E+05   -1.8757517E+00
   1.1749923E-04   8.5304916E+05   -1.8753209E+00
   1.1804185E-04   8.4571099E+05   -1.8748892E+00
   1.1858698E-04   8.3843761E+05   -1.8744565E+00
   1.1913463E-04   8.3122844E+05   -1.8740228E+00
   1.1968481E-04   8.2408291E+05   -1.8735881E+00
   1.2023752E-04   8.1700045E+05   -1.8731524E+00
   1.2079279E-04   8.0998048E+05   -1.8727157E+00
   1.2135063E-04   8.0302245E+05   -1.8722780E+00
