#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0344610E+06   -1.8697669E+00
   1.0046181E-04   1.0255885E+06   -1.8693227E+00
   1.0092575E-04   1.0167943E+06   -1.8688774E+00
   1.0139184E-04   1.0080775E+06   -1.8684312E+00
   1.0186008E-04   9.9943748E+05   -1.8679840E+00
   1.0233048E-04   9.9087356E+05   -1.8675359E+00
   1.0280305E-04   9.8238506E+05   -1.8670868E+00
   1.0327781E-04   9.7397130E+05   -1.8666366E+00
   1.0375475E-04   9.6563160E+05   -1.8661856E+00
   1.0423390E-04   9.5736530E+05   -1.8657335E+00
   1.0471527E-04   9.4917175E+05   -1.8652805E+00
   1.0519885E-04   9.4105028E+05   -1.8648266E+00
   1.0568467E-04   9.3300026E+05   -1.8643716E+00
   1.0617274E-04   9.2502104E+05   -1.8639158E+00
   1.0666305E-04   9.1711199E+05   -1.8634589E+00
   1.0715563E-04   9.0927248E+05   -1.8630011E+00
   1.0765049E-04   9.0150189E+05   -1.8625423E+00
   1.0814763E-04   8.9379960E+05   -1.8620826E+00
   1.0864707E-04   8.8616499E+05   -1.8616220E+00
   1.0914881E-04   8.7859746E+05   -1.8611604E+00
   1.0965287E-04   8.7109641E+05   -1.8606978E+00
   1.1015926E-04   8.6366124E+05   -1.8602343E+00
   1.1066799E-04   8.5629136E+05   -1.8597699E+00
   1.1117906E-04   8.4898619E+05   -1.8593045E+00
   1.1169250E-04   8.4174515E+05   -1.8588381E+00
   1.1220831E-04   8.3456767E+05   -1.8583709E+00
   1.1272650E-04   8.2745317E+05   -1.8579027E+00
   1.1324708E-04   8.2040109E+05   -1.8574336E+00
   1.1377007E-04   8.1341087E+05   -1.8569635E+00
   1.1429547E-04   8.0648196E+05   -1.8564925E+00
   1.1482330E-04   7.9961382E+05   -1.8560206E+00
   1.1535356E-04   7.9280588E+05   -1.8555478E+00
   1.1588628E-04   7.8605763E+05   -1.8550740E+00
   1.1642145E-04   7.7936852E+05   -1.8545994E+00
   1.1695910E-04   7.7273802E+05   -1.8541238E+00
   1.1749923E-04   7.6616561E+05   -1.8536473E+00
   1.1804185E-04   7.5965077E+05   -1.8531698E+00
   1.1858698E-04   7.5319298E+05   -1.8526915E+00
   1.1913463E-04   7.4679174E+05   -1.8522123E+00
   1.1968481E-04   7.4044654E+05   -1.8517322E+00
   1.2023752E-04   7.3415688E+05   -1.8512511E+00
   1.2079279E-04   7.2792226E+05   -1.8507692E+00
   1.2135063E-04   7.2174219E+05   -1.8502864E+00
   1.2191104E-04   7.1561619E+05   -1.8498027E+00
   1.2247403E-04   7.0954376E+05   -1.8493180E+00
   1.2303963E-04   7.0352443E+05   -1.8488325E+00
   1.2360784E-04   6.9755773E+05   -1.8483462E+00
   1.2417868E-04   6.9164318E+05   -1.8478589E+00
   1.2475215E-04   6.8578033E+05   -1.8473707E+00
   1.2532826E-04   6.7996870E+05   -1.8468817E+00
   1.2590704E-04   6.7420784E+05   -1.8463918E+00
   1.2648850E-04   6.6849730E+05   -1.8459010E+00
   1.2707263E-04   6.6283663E+05   -1.8454094E+00
   1.2765947E-04   6.5722539E+05   -1.8449169E+00
   1.2824901E-04   6.5166312E+05   -1.8444235E+00
   1.2884128E-04   6.4614940E+05   -1.8439293E+00
   1.2943628E-04   6.4068379E+05   -1.8434342E+00
   1.3003403E-04   6.3526587E+05   -1.8429383E+00
   1.3063454E-04   6.2989520E+05   -1.8424415E+00
   1.3123783E-04   6.2457137E+05   -1.8419439E+00
   1.3184390E-04   6.1929395E+05   -1.8414454E+00
   1.3245277E-04   6.1406254E+05   -1.8409461E+00
   1.3306445E-04   6.0887672E+05   -1.8404459E+00
   1.3367895E-04   6.0373609E+05   -1.8399449E+00
   1.3429630E-04   5.9864024E+05   -1.8394431E+00
   1.3491649E-04   5.9358878E+05   -1.8389405E+00
   1.3553955E-04   5.8858131E+05   -1.8384370E+00
   1.3616548E-04   5.8361744E+05   -1.8379327E+00
   1.3679431E-04   5.7869677E+05   -1.8374276E+00
   1.3742604E-04   5.7381893E+05   -1.8369217E+00
   1.3806069E-04   5.6898354E+05   -1.8364149E+00
   1.3869827E-04   5.6419020E+05   -1.8359074E+00
   1.3933879E-04   5.5943856E+05   -1.8353990E+00
   1.3998227E-04   5.5472824E+05   -1.8348899E+00
   1.4062872E-04   5.5005886E+05   -1.8343799E+00
   1.4127816E-04   5.4543008E+05   -1.8338692E+00
   1.4193060E-04   5.4084152E+05   -1.8333576E+00
   1.4258605E-04   5.3629282E+05   -1.8328453E+00
   1.4324453E-04   5.3178364E+05   -1.8323322E+00
