#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0557919E+06   -1.8809355E+00
   1.0046181E-04   1.0466826E+06   -1.8805170E+00
   1.0092575E-04   1.0376539E+06   -1.8800976E+00
   1.0139184E-04   1.0287050E+06   -1.8796771E+00
   1.0186008E-04   1.0198353E+06   -1.8792556E+00
   1.0233048E-04   1.0110440E+06   -1.8788331E+00
   1.0280305E-04   1.0023305E+06   -1.8784096E+00
   1.0327781E-04   9.9369401E+05   -1.8779851E+00
   1.0375475E-04   9.8513387E+05   -1.8775596E+00
   1.0423390E-04   9.7664938E+05   -1.8771331E+00
   1.0471527E-04   9.6823987E+05   -1.8767055E+00
   1.0519885E-04   9.5990466E+05   -1.8762770E+00
   1.0568467E-04   9.5164309E+05   -1.8758475E+00
   1.0617274E-04   9.4345449E+05   -1.8754170E+00
   1.0666305E-04   9.3533821E+05   -1.8749855E+00
   1.0715563E-04   9.2729360E+05   -1.8745530E+00
   1.0765049E-04   9.1932002E+05   -1.8741195E+00
   1.0814763E-04   9.1141682E+05   -1.8736851E+00
   1.0864707E-04   9.0358337E+05   -1.8732496E+00
   1.0914881E-04   8.9581905E+05   -1.8728131E+00
   1.0965287E-04   8.8812323E+05   -1.8723757E+00
   1.1015926E-04   8.8049530E+05   -1.8719372E+00
   1.1066799E-04   8.7293466E+05   -1.8714978E+00
   1.1117906E-04   8.6544069E+05   -1.8710574E+00
   1.1169250E-04   8.5801279E+05   -1.8706160E+00
   1.1220831E-04   8.5065038E+05   -1.8701736E+00
   1.1272650E-04   8.4335287E+05   -1.8697302E+00
   1.1324708E-04   8.3611967E+05   -1.8692859E+00
   1.1377007E-04   8.2895020E+05   -1.8688406E+00
   1.1429547E-04   8.2184391E+05   -1.8683943E+00
   1.1482330E-04   8.1480020E+05   -1.8679470E+00
   1.1535356E-04   8.0781854E+05   -1.8674988E+00
   1.1588628E-04   8.0089835E+05   -1.8670495E+00
   1.1642145E-04   7.9403909E+05   -1.8665994E+00
   1.1695910E-04   7.8724021E+05   -1.8661482E+00
   1.1749923E-04   7.8050116E+05   -1.8656961E+00
   1.1804185E-04   7.7382142E+05   -1.8652430E+00
   1.1858698E-04   7.6720045E+05   -1.8647889E+00
   1.1913463E-04   7.6063773E+05   -1.8643339E+00
   1.1968481E-04   7.5413272E+05   -1.8638780E+00
   1.2023752E-04   7.4768492E+05   -1.8634210E+00
   1.2079279E-04   7.4129381E+05   -1.8629631E+00
   1.2135063E-04   7.3495888E+05   -1.8625043E+00
   1.2191104E-04   7.2867963E+05   -1.8620445E+00
   1.2247403E-04   7.2245556E+05   -1.8615838E+00
   1.2303963E-04   7.1628618E+05   -1.8611221E+00
   1.2360784E-04   7.1017099E+05   -1.8606594E+00
   1.2417868E-04   7.0410951E+05   -1.8601958E+00
   1.2475215E-04   6.9810126E+05   -1.8597313E+00
   1.2532826E-04   6.9214576E+05   -1.8592658E+00
   1.2590704E-04   6.8624255E+05   -1.8587994E+00
   1.2648850E-04   6.8039114E+05   -1.8583321E+00
   1.2707263E-04   6.7459108E+05   -1.8578638E+00
   1.2765947E-04   6.6884190E+05   -1.8573946E+00
   1.2824901E-04   6.6314317E+05   -1.8569245E+00
   1.2884128E-04   6.5749441E+05   -1.8564534E+00
   1.2943628E-04   6.5189518E+05   -1.8559814E+00
   1.3003403E-04   6.4634505E+05   -1.8555085E+00
   1.3063454E-04   6.4084356E+05   -1.8550347E+00
   1.3123783E-04   6.3539029E+05   -1.8545599E+00
   1.3184390E-04   6.2998481E+05   -1.8540842E+00
   1.3245277E-04   6.2462668E+05   -1.8536077E+00
   1.3306445E-04   6.1931548E+05   -1.8531302E+00
   1.3367895E-04   6.1405080E+05   -1.8526518E+00
   1.3429630E-04   6.0883221E+05   -1.8521725E+00
   1.3491649E-04   6.0365931E+05   -1.8516922E+00
   1.3553955E-04   5.9853169E+05   -1.8512111E+00
   1.3616548E-04   5.9344894E+05   -1.8507291E+00
   1.3679431E-04   5.8841066E+05   -1.8502462E+00
   1.3742604E-04   5.8341645E+05   -1.8497624E+00
   1.3806069E-04   5.7846592E+05   -1.8492777E+00
   1.3869827E-04   5.7355869E+05   -1.8487921E+00
   1.3933879E-04   5.6869435E+05   -1.8483057E+00
   1.3998227E-04   5.6387253E+05   -1.8478183E+00
   1.4062872E-04   5.5909286E+05   -1.8473301E+00
   1.4127816E-04   5.5435494E+05   -1.8468410E+00
   1.4193060E-04   5.4965842E+05   -1.8463510E+00
   1.4258605E-04   5.4500292E+05   -1.8458602E+00
   1.4324453E-04   5.4038807E+05   -1.8453685E+00
   1.4390605E-04   5.3581351E+05   -1.8448759E+00
   1.4457062E-04   5.3127888E+05   -1.8443824E+00
   1.4523826E-04   5.2678384E+05   -1.8438881E+00
   1.4590899E-04   5.2232801E+05   -1.8433930E+00
   1.4658281E-04   5.1791105E+05   -1.8428970E+00
   1.4725974E-04   5.1353263E+05   -1.8424001E+00
   1.4793981E-04   5.0919238E+05   -1.8419024E+00
   1.4862301E-04   5.0488997E+05   -1.8414039E+00
   1.4930936E-04   5.0062507E+05   -1.8409045E+00
   1.4999889E-04   4.9639734E+05   -1.8404042E+00
   1.5069160E-04   4.9220644E+05   -1.8399032E+00
   1.5138751E-04   4.8805206E+05   -1.8394013E+00
   1.5208663E-04   4.8393386E+05   -1.8388985E+00
   1.5278899E-04   4.7985152E+05   -1.8383950E+00
   1.5349458E-04   4.7580473E+05   -1.8378906E+00
   1.5420343E-04   4.7179316E+05   -1.8373854E+00
   1.5491556E-04   4.6781650E+05   -1.8368794E+00
   1.5563098E-04   4.6387444E+05   -1.8363726E+00
   1.5634970E-04   4.5996668E+05   -1.8358650E+00
   1.5707174E-04   4.5609290E+05   -1.8353566E+00
   1.5779711E-04   4.5225281E+05   -1.8348473E+00
   1.5852584E-04   4.4844610E+05   -1.8343373E+00
   1.5925792E-04   4.4467248E+05   -1.8338265E+00
   1.5999339E-04   4.4093165E+05   -1.8333149E+00
   1.6073226E-04   4.3722333E+05   -1.8328025E+00
   1.6147454E-04   4.3354721E+05   -1.8322893E+00
   1.6222024E-04   4.2990303E+05   -1.8317754E+00
   1.6296939E-04   4.2629048E+05   -1.8312606E+00
   1.6372200E-04   4.2270929E+05   -1.8307451E+00
   1.6447809E-04   4.1915919E+05   -1.8302289E+00
   1.6523767E-04   4.1563989E+05   -1.8297118E+00
   1.6600075E-04   4.1215112E+05   -1.8291940E+00
