#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0958081E+06   -1.8424039E+00
   1.0046181E-04   1.0865466E+06   -1.8419062E+00
   1.0092575E-04   1.0773658E+06   -1.8414076E+00
   1.0139184E-04   1.0682651E+06   -1.8409083E+00
   1.0186008E-04   1.0592437E+06   -1.8404081E+00
   1.0233048E-04   1.0503009E+06   -1.8399070E+00
   1.0280305E-04   1.0414360E+06   -1.8394051E+00
   1.0327781E-04   1.0326483E+06   -1.8389024E+00
   1.0375475E-04   1.0239371E+06   -1.8383989E+00
   1.0423390E-04   1.0153018E+06   -1.8378946E+00
   1.0471527E-04   1.0067416E+06   -1.8373894E+00
   1.0519885E-04   9.9825596E+05   -1.8368834E+00
   1.0568467E-04   9.8984414E+05   -1.8363766E+00
   1.0617274E-04   9.8150549E+05   -1.8358690E+00
   1.0666305E-04   9.7323936E+05   -1.8353606E+00
   1.0715563E-04   9.6504512E+05   -1.8348514E+00
   1.0765049E-04   9.5692211E+05   -1.8343414E+00
   1.0814763E-04   9.4886971E+05   -1.8338306E+00
   1.0864707E-04   9.4088728E+05   -1.8333190E+00
   1.0914881E-04   9.3297421E+05   -1.8328067E+00
   1.0965287E-04   9.2512988E+05   -1.8322935E+00
   1.1015926E-04   9.1735366E+05   -1.8317796E+00
   1.1066799E-04   9.0964497E+05   -1.8312649E+00
   1.1117906E-04   9.0200320E+05   -1.8307494E+00
   1.1169250E-04   8.9442774E+05   -1.8302331E+00
   1.1220831E-04   8.8691803E+05   -1.8297161E+00
   1.1272650E-04   8.7947346E+05   -1.8291984E+00
   1.1324708E-04   8.7209345E+05   -1.8286798E+00
   1.1377007E-04   8.6477745E+05   -1.8281606E+00
   1.1429547E-04   8.5752488E+05   -1.8276405E+00
   1.1482330E-04   8.5033517E+05   -1.8271198E+00
   1.1535356E-04   8.4320776E+05   -1.8265982E+00
   1.1588628E-04   8.3614211E+05   -1.8260760E+00
   1.1642145E-04   8.2913765E+05   -1.8255530E+00
   1.1695910E-04   8.2219386E+05   -1.8250293E+00
   1.1749923E-04   8.1531019E+05   -1.8245049E+00
