#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1871737E+06   -1.8705985E+00
   1.0046181E-04   1.1769869E+06   -1.8701561E+00
   1.0092575E-04   1.1668900E+06   -1.8697127E+00
   1.0139184E-04   1.1568820E+06   -1.8692683E+00
   1.0186008E-04   1.1469622E+06   -1.8688230E+00
   1.0233048E-04   1.1371297E+06   -1.8683767E+00
   1.0280305E-04   1.1273839E+06   -1.8679294E+00
   1.0327781E-04   1.1177240E+06   -1.8674811E+00
   1.0375475E-04   1.1081491E+06   -1.8670318E+00
   1.0423390E-04   1.0986585E+06   -1.8665816E+00
   1.0471527E-04   1.0892514E+06   -1.8661304E+00
   1.0519885E-04   1.0799271E+06   -1.8656783E+00
   1.0568467E-04   1.0706849E+06   -1.8652251E+00
   1.0617274E-04   1.0615240E+06   -1.8647710E+00
   1.0666305E-04   1.0524437E+06   -1.8643160E+00
   1.0715563E-04   1.0434432E+06   -1.8638600E+00
   1.0765049E-04   1.0345219E+06   -1.8634030E+00
   1.0814763E-04   1.0256790E+06   -1.8629451E+00
   1.0864707E-04   1.0169139E+06   -1.8624862E+00
   1.0914881E-04   1.0082258E+06   -1.8620264E+00
   1.0965287E-04   9.9961406E+05   -1.8615656E+00
   1.1015926E-04   9.9107797E+05   -1.8611039E+00
   1.1066799E-04   9.8261687E+05   -1.8606412E+00
   1.1117906E-04   9.7423008E+05   -1.8601776E+00
   1.1169250E-04   9.6591694E+05   -1.8597131E+00
   1.1220831E-04   9.5767679E+05   -1.8592476E+00
   1.1272650E-04   9.4950897E+05   -1.8587811E+00
   1.1324708E-04   9.4141284E+05   -1.8583137E+00
   1.1377007E-04   9.3338776E+05   -1.8578454E+00
   1.1429547E-04   9.2543308E+05   -1.8573762E+00
   1.1482330E-04   9.1754819E+05   -1.8569060E+00
   1.1535356E-04   9.0973244E+05   -1.8564349E+00
   1.1588628E-04   9.0198523E+05   -1.8559629E+00
   1.1642145E-04   8.9430595E+05   -1.8554900E+00
   1.1695910E-04   8.8669397E+05   -1.8550161E+00
   1.1749923E-04   8.7914871E+05   -1.8545413E+00
   1.1804185E-04   8.7166956E+05   -1.8540656E+00
   1.1858698E-04   8.6425593E+05   -1.8535890E+00
   1.1913463E-04   8.5690725E+05   -1.8531115E+00
   1.1968481E-04   8.4962291E+05   -1.8526330E+00
   1.2023752E-04   8.4240236E+05   -1.8521537E+00
   1.2079279E-04   8.3524502E+05   -1.8516734E+00
   1.2135063E-04   8.2815033E+05   -1.8511923E+00
   1.2191104E-04   8.2111772E+05   -1.8507103E+00
   1.2247403E-04   8.1414664E+05   -1.8502273E+00
   1.2303963E-04   8.0723654E+05   -1.8497435E+00
   1.2360784E-04   8.0038688E+05   -1.8492588E+00
   1.2417868E-04   7.9359711E+05   -1.8487732E+00
   1.2475215E-04   7.8686671E+05   -1.8482867E+00
   1.2532826E-04   7.8019513E+05   -1.8477993E+00
   1.2590704E-04   7.7358186E+05   -1.8473110E+00
   1.2648850E-04   7.6702637E+05   -1.8468219E+00
   1.2707263E-04   7.6052815E+05   -1.8463319E+00
   1.2765947E-04   7.5408668E+05   -1.8458410E+00
   1.2824901E-04   7.4770147E+05   -1.8453493E+00
   1.2884128E-04   7.4137201E+05   -1.8448567E+00
   1.2943628E-04   7.3509779E+05   -1.8443632E+00
   1.3003403E-04   7.2887834E+05   -1.8438689E+00
   1.3063454E-04   7.2271315E+05   -1.8433737E+00
   1.3123783E-04   7.1660174E+05   -1.8428776E+00
   1.3184390E-04   7.1054364E+05   -1.8423808E+00
   1.3245277E-04   7.0453837E+05   -1.8418830E+00
   1.3306445E-04   6.9858546E+05   -1.8413844E+00
   1.3367895E-04   6.9268443E+05   -1.8408850E+00
   1.3429630E-04   6.8683484E+05   -1.8403848E+00
   1.3491649E-04   6.8103621E+05   -1.8398837E+00
   1.3553955E-04   6.7528810E+05   -1.8393817E+00
   1.3616548E-04   6.6959006E+05   -1.8388790E+00
   1.3679431E-04   6.6394164E+05   -1.8383754E+00
