#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1871165E+06   -1.8673170E+00
   1.0046181E-04   1.1769480E+06   -1.8668674E+00
   1.0092575E-04   1.1668691E+06   -1.8664168E+00
   1.0139184E-04   1.1568788E+06   -1.8659653E+00
   1.0186008E-04   1.1469765E+06   -1.8655128E+00
   1.0233048E-04   1.1371614E+06   -1.8650593E+00
   1.0280305E-04   1.1274325E+06   -1.8646049E+00
   1.0327781E-04   1.1177893E+06   -1.8641495E+00
   1.0375475E-04   1.1082308E+06   -1.8636931E+00
   1.0423390E-04   1.0987565E+06   -1.8632358E+00
   1.0471527E-04   1.0893654E+06   -1.8627775E+00
   1.0519885E-04   1.0800568E+06   -1.8623183E+00
   1.0568467E-04   1.0708301E+06   -1.8618581E+00
   1.0617274E-04   1.0616844E+06   -1.8613970E+00
   1.0666305E-04   1.0526191E+06   -1.8609349E+00
   1.0715563E-04   1.0436334E+06   -1.8604719E+00
   1.0765049E-04   1.0347267E+06   -1.8600079E+00
   1.0814763E-04   1.0258981E+06   -1.8595430E+00
   1.0864707E-04   1.0171471E+06   -1.8590772E+00
   1.0914881E-04   1.0084728E+06   -1.8586104E+00
   1.0965287E-04   9.9987472E+05   -1.8581427E+00
   1.1015926E-04   9.9135206E+05   -1.8576741E+00
   1.1066799E-04   9.8290417E+05   -1.8572045E+00
   1.1117906E-04   9.7453038E+05   -1.8567340E+00
   1.1169250E-04   9.6623002E+05   -1.8562625E+00
   1.1220831E-04   9.5800244E+05   -1.8557902E+00
   1.1272650E-04   9.4984699E+05   -1.8553169E+00
   1.1324708E-04   9.4176302E+05   -1.8548427E+00
   1.1377007E-04   9.3374990E+05   -1.8543676E+00
   1.1429547E-04   9.2580699E+05   -1.8538915E+00
   1.1482330E-04   9.1793366E+05   -1.8534146E+00
   1.1535356E-04   9.1012929E+05   -1.8529367E+00
   1.1588628E-04   9.0239326E+05   -1.8524580E+00
   1.1642145E-04   8.9472496E+05   -1.8519783E+00
   1.1695910E-04   8.8712379E+05   -1.8514977E+00
   1.1749923E-04   8.7958914E+05   -1.8510163E+00
   1.1804185E-04   8.7212042E+05   -1.8505339E+00
   1.1858698E-04   8.6471705E+05   -1.8500506E+00
   1.1913463E-04   8.5737843E+05   -1.8495665E+00
   1.1968481E-04   8.5010399E+05   -1.8490814E+00
