#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1215694E+06   -1.8764241E+00
   1.0046181E-04   1.1119157E+06   -1.8759949E+00
   1.0092575E-04   1.1023473E+06   -1.8755648E+00
   1.0139184E-04   1.0928633E+06   -1.8751336E+00
   1.0186008E-04   1.0834631E+06   -1.8747015E+00
   1.0233048E-04   1.0741460E+06   -1.8742683E+00
   1.0280305E-04   1.0649110E+06   -1.8738342E+00
   1.0327781E-04   1.0557576E+06   -1.8733990E+00
   1.0375475E-04   1.0466849E+06   -1.8729629E+00
   1.0423390E-04   1.0376923E+06   -1.8725258E+00
   1.0471527E-04   1.0287791E+06   -1.8720877E+00
   1.0519885E-04   1.0199444E+06   -1.8716486E+00
   1.0568467E-04   1.0111877E+06   -1.8712085E+00
   1.0617274E-04   1.0025082E+06   -1.8707675E+00
   1.0666305E-04   9.9390522E+05   -1.8703254E+00
   1.0715563E-04   9.8537807E+05   -1.8698824E+00
   1.0765049E-04   9.7692608E+05   -1.8694384E+00
   1.0814763E-04   9.6854856E+05   -1.8689934E+00
   1.0864707E-04   9.6024486E+05   -1.8685475E+00
   1.0914881E-04   9.5201430E+05   -1.8681005E+00
   1.0965287E-04   9.4385624E+05   -1.8676526E+00
   1.1015926E-04   9.3577002E+05   -1.8672037E+00
   1.1066799E-04   9.2775500E+05   -1.8667539E+00
   1.1117906E-04   9.1981053E+05   -1.8663031E+00
   1.1169250E-04   9.1193599E+05   -1.8658513E+00
   1.1220831E-04   9.0413074E+05   -1.8653985E+00
   1.1272650E-04   8.9639418E+05   -1.8649448E+00
   1.1324708E-04   8.8872567E+05   -1.8644901E+00
   1.1377007E-04   8.8112462E+05   -1.8640345E+00
   1.1429547E-04   8.7359042E+05   -1.8635779E+00
   1.1482330E-04   8.6612246E+05   -1.8631203E+00
   1.1535356E-04   8.5872015E+05   -1.8626618E+00
   1.1588628E-04   8.5138291E+05   -1.8622023E+00
   1.1642145E-04   8.4411014E+05   -1.8617419E+00
   1.1695910E-04   8.3690128E+05   -1.8612806E+00
   1.1749923E-04   8.2975575E+05   -1.8608182E+00
   1.1804185E-04   8.2267299E+05   -1.8603550E+00
   1.1858698E-04   8.1565242E+05   -1.8598908E+00
   1.1913463E-04   8.0869350E+05   -1.8594256E+00
   1.1968481E-04   8.0179567E+05   -1.8589596E+00
   1.2023752E-04   7.9495838E+05   -1.8584925E+00
   1.2079279E-04   7.8818110E+05   -1.8580246E+00
   1.2135063E-04   7.8146329E+05   -1.8575557E+00
   1.2191104E-04   7.7480440E+05   -1.8570859E+00
   1.2247403E-04   7.6820393E+05   -1.8566151E+00
   1.2303963E-04   7.6166133E+05   -1.8561435E+00
