#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0228827E+06   -1.8786541E+00
   1.0046181E-04   1.0140680E+06   -1.8782301E+00
   1.0092575E-04   1.0053312E+06   -1.8778052E+00
   1.0139184E-04   9.9667165E+05   -1.8773793E+00
   1.0186008E-04   9.8808861E+05   -1.8769523E+00
   1.0233048E-04   9.7958142E+05   -1.8765244E+00
   1.0280305E-04   9.7114939E+05   -1.8760955E+00
   1.0327781E-04   9.6279185E+05   -1.8756656E+00
   1.0375475E-04   9.5450812E+05   -1.8752346E+00
   1.0423390E-04   9.4629755E+05   -1.8748027E+00
   1.0471527E-04   9.3815947E+05   -1.8743698E+00
   1.0519885E-04   9.3009323E+05   -1.8739359E+00
   1.0568467E-04   9.2209820E+05   -1.8735010E+00
   1.0617274E-04   9.1417372E+05   -1.8730651E+00
   1.0666305E-04   9.0631917E+05   -1.8726282E+00
   1.0715563E-04   8.9853391E+05   -1.8721903E+00
   1.0765049E-04   8.9081733E+05   -1.8717515E+00
   1.0814763E-04   8.8316881E+05   -1.8713116E+00
   1.0864707E-04   8.7558773E+05   -1.8708708E+00
   1.0914881E-04   8.6807350E+05   -1.8704290E+00
   1.0965287E-04   8.6062550E+05   -1.8699862E+00
   1.1015926E-04   8.5324315E+05   -1.8695424E+00
   1.1066799E-04   8.4592586E+05   -1.8690977E+00
   1.1117906E-04   8.3867304E+05   -1.8686519E+00
   1.1169250E-04   8.3148411E+05   -1.8682052E+00
   1.1220831E-04   8.2435850E+05   -1.8677575E+00
   1.1272650E-04   8.1729565E+05   -1.8673089E+00
   1.1324708E-04   8.1029498E+05   -1.8668593E+00
   1.1377007E-04   8.0335595E+05   -1.8664087E+00
   1.1429547E-04   7.9647800E+05   -1.8659571E+00
   1.1482330E-04   7.8966057E+05   -1.8655046E+00
   1.1535356E-04   7.8290314E+05   -1.8650511E+00
   1.1588628E-04   7.7620515E+05   -1.8645966E+00
   1.1642145E-04   7.6956608E+05   -1.8641412E+00
   1.1695910E-04   7.6298540E+05   -1.8636848E+00
   1.1749923E-04   7.5646258E+05   -1.8632275E+00
   1.1804185E-04   7.4999711E+05   -1.8627692E+00
   1.1858698E-04   7.4358847E+05   -1.8623099E+00
   1.1913463E-04   7.3723615E+05   -1.8618498E+00
   1.1968481E-04   7.3093965E+05   -1.8613886E+00
   1.2023752E-04   7.2469847E+05   -1.8609265E+00
   1.2079279E-04   7.1851211E+05   -1.8604635E+00
   1.2135063E-04   7.1238008E+05   -1.8599995E+00
   1.2191104E-04   7.0630190E+05   -1.8595346E+00
   1.2247403E-04   7.0027708E+05   -1.8590687E+00
   1.2303963E-04   6.9430514E+05   -1.8586019E+00
   1.2360784E-04   6.8838561E+05   -1.8581342E+00
   1.2417868E-04   6.8251803E+05   -1.8576655E+00
   1.2475215E-04   6.7670192E+05   -1.8571959E+00
   1.2532826E-04   6.7093682E+05   -1.8567254E+00
   1.2590704E-04   6.6522228E+05   -1.8562539E+00
   1.2648850E-04   6.5955785E+05   -1.8557815E+00
   1.2707263E-04   6.5394308E+05   -1.8553082E+00
   1.2765947E-04   6.4837752E+05   -1.8548340E+00
   1.2824901E-04   6.4286074E+05   -1.8543589E+00
   1.2884128E-04   6.3739229E+05   -1.8538828E+00
   1.2943628E-04   6.3197175E+05   -1.8534058E+00
   1.3003403E-04   6.2659868E+05   -1.8529280E+00
   1.3063454E-04   6.2127267E+05   -1.8524492E+00
   1.3123783E-04   6.1599328E+05   -1.8519695E+00
   1.3184390E-04   6.1076011E+05   -1.8514889E+00
   1.3245277E-04   6.0557274E+05   -1.8510074E+00
   1.3306445E-04   6.0043076E+05   -1.8505250E+00
   1.3367895E-04   5.9533376E+05   -1.8500417E+00
   1.3429630E-04   5.9028135E+05   -1.8495576E+00
   1.3491649E-04   5.8527312E+05   -1.8490725E+00
   1.3553955E-04   5.8030868E+05   -1.8485865E+00
   1.3616548E-04   5.7538765E+05   -1.8480997E+00
   1.3679431E-04   5.7050962E+05   -1.8476120E+00
   1.3742604E-04   5.6567423E+05   -1.8471234E+00
   1.3806069E-04   5.6088108E+05   -1.8466339E+00
   1.3869827E-04   5.5612979E+05   -1.8461436E+00
   1.3933879E-04   5.5142001E+05   -1.8456524E+00
   1.3998227E-04   5.4675135E+05   -1.8451603E+00
   1.4062872E-04   5.4212344E+05   -1.8446673E+00
   1.4127816E-04   5.3753593E+05   -1.8441735E+00
   1.4193060E-04   5.3298846E+05   -1.8436789E+00
   1.4258605E-04   5.2848066E+05   -1.8431834E+00
   1.4324453E-04   5.2401218E+05   -1.8426870E+00
   1.4390605E-04   5.1958267E+05   -1.8421898E+00
   1.4457062E-04   5.1519179E+05   -1.8416917E+00
   1.4523826E-04   5.1083919E+05   -1.8411928E+00
   1.4590899E-04   5.0652453E+05   -1.8406930E+00
   1.4658281E-04   5.0224747E+05   -1.8401925E+00
   1.4725974E-04   4.9800767E+05   -1.8396910E+00
   1.4793981E-04   4.9380481E+05   -1.8391888E+00
   1.4862301E-04   4.8963854E+05   -1.8386857E+00
   1.4930936E-04   4.8550856E+05   -1.8381818E+00
   1.4999889E-04   4.8141453E+05   -1.8376771E+00
   1.5069160E-04   4.7735613E+05   -1.8371716E+00
   1.5138751E-04   4.7333305E+05   -1.8366652E+00
   1.5208663E-04   4.6934497E+05   -1.8361581E+00
   1.5278899E-04   4.6539158E+05   -1.8356501E+00
   1.5349458E-04   4.6147257E+05   -1.8351414E+00
   1.5420343E-04   4.5758764E+05   -1.8346318E+00
   1.5491556E-04   4.5373648E+05   -1.8341214E+00
   1.5563098E-04   4.4991879E+05   -1.8336103E+00
   1.5634970E-04   4.4613427E+05   -1.8330984E+00
   1.5707174E-04   4.4238264E+05   -1.8325856E+00
   1.5779711E-04   4.3866358E+05   -1.8320721E+00
   1.5852584E-04   4.3497682E+05   -1.8315579E+00
   1.5925792E-04   4.3132207E+05   -1.8310428E+00
   1.5999339E-04   4.2769905E+05   -1.8305270E+00
   1.6073226E-04   4.2410746E+05   -1.8300104E+00
   1.6147454E-04   4.2054704E+05   -1.8294930E+00
   1.6222024E-04   4.1701750E+05   -1.8289749E+00
   1.6296939E-04   4.1351857E+05   -1.8284560E+00
   1.6372200E-04   4.1004998E+05   -1.8279364E+00
   1.6447809E-04   4.0661146E+05   -1.8274161E+00
   1.6523767E-04   4.0320274E+05   -1.8268949E+00
   1.6600075E-04   3.9982356E+05   -1.8263731E+00
   1.6676736E-04   3.9647365E+05   -1.8258505E+00
   1.6753751E-04   3.9315276E+05   -1.8253272E+00
   1.6831122E-04   3.8986062E+05   -1.8248032E+00
   1.6908849E-04   3.8659699E+05   -1.8242784E+00
   1.6986936E-04   3.8336160E+05   -1.8237529E+00
   1.7065384E-04   3.8015421E+05   -1.8232267E+00
   1.7144193E-04   3.7697457E+05   -1.8226998E+00
   1.7223367E-04   3.7382243E+05   -1.8221722E+00
   1.7302906E-04   3.7069755E+05   -1.8216439E+00
   1.7382813E-04   3.6759969E+05   -1.8211148E+00
   1.7463089E-04   3.6452861E+05   -1.8205851E+00
   1.7543735E-04   3.6148406E+05   -1.8200547E+00
   1.7624754E-04   3.5846583E+05   -1.8195236E+00
   1.7706147E-04   3.5547366E+05   -1.8189919E+00
   1.7787916E-04   3.5250733E+05   -1.8184594E+00
   1.7870062E-04   3.4956661E+05   -1.8179263E+00
   1.7952588E-04   3.4665128E+05   -1.8173925E+00
   1.8035495E-04   3.4376111E+05   -1.8168581E+00
   1.8118785E-04   3.4089587E+05   -1.8163230E+00
   1.8202459E-04   3.3805535E+05   -1.8157872E+00
   1.8286520E-04   3.3523933E+05   -1.8152508E+00
   1.8370969E-04   3.3244758E+05   -1.8147137E+00
   1.8455808E-04   3.2967990E+05   -1.8141760E+00
   1.8541039E-04   3.2693608E+05   -1.8136377E+00
   1.8626663E-04   3.2421589E+05   -1.8130987E+00
   1.8712683E-04   3.2151913E+05   -1.8125591E+00
   1.8799100E-04   3.1884560E+05   -1.8120189E+00
   1.8885917E-04   3.1619509E+05   -1.8114780E+00
   1.8973134E-04   3.1356739E+05   -1.8109366E+00
   1.9060754E-04   3.1096231E+05   -1.8103945E+00
   1.9148778E-04   3.0837964E+05   -1.8098519E+00
   1.9237209E-04   3.0581918E+05   -1.8093086E+00
   1.9326049E-04   3.0328075E+05   -1.8087648E+00
   1.9415299E-04   3.0076413E+05   -1.8082203E+00
   1.9504960E-04   2.9826915E+05   -1.8076753E+00
   1.9595036E-04   2.9579561E+05   -1.8071297E+00
   1.9685528E-04   2.9334332E+05   -1.8065835E+00
   1.9776438E-04   2.9091210E+05   -1.8060367E+00
   1.9867768E-04   2.8850175E+05   -1.8054894E+00
   1.9959519E-04   2.8611209E+05   -1.8049415E+00
   2.0051694E-04   2.8374294E+05   -1.8043931E+00
   2.0144295E-04   2.8139413E+05   -1.8038441E+00
   2.0237324E-04   2.7906546E+05   -1.8032945E+00
   2.0330782E-04   2.7675676E+05   -1.8027445E+00
   2.0424671E-04   2.7446786E+05   -1.8021939E+00
   2.0518995E-04   2.7219858E+05   -1.8016427E+00
   2.0613754E-04   2.6994875E+05   -1.8010911E+00
   2.0708950E-04   2.6771820E+05   -1.8005389E+00
   2.0804586E-04   2.6550675E+05   -1.7999862E+00
   2.0900664E-04   2.6331424E+05   -1.7994330E+00
   2.0997185E-04   2.6114050E+05   -1.7988792E+00
   2.1094152E-04   2.5898537E+05   -1.7983250E+00
   2.1191567E-04   2.5684868E+05   -1.7977703E+00
   2.1289432E-04   2.5473027E+05   -1.7972151E+00
   2.1387749E-04   2.5262998E+05   -1.7966594E+00
   2.1486520E-04   2.5054764E+05   -1.7961033E+00
   2.1585747E-04   2.4848311E+05   -1.7955466E+00
   2.1685432E-04   2.4643622E+05   -1.7949895E+00
   2.1785578E-04   2.4440682E+05   -1.7944320E+00
   2.1886186E-04   2.4239476E+05   -1.7938740E+00
   2.1987259E-04   2.4039988E+05   -1.7933155E+00
   2.2088798E-04   2.3842203E+05   -1.7927566E+00
   2.2190807E-04   2.3646106E+05   -1.7921972E+00
   2.2293286E-04   2.3451682E+05   -1.7916374E+00
   2.2396239E-04   2.3258917E+05   -1.7910772E+00
   2.2499667E-04   2.3067796E+05   -1.7905165E+00
   2.2603573E-04   2.2878305E+05   -1.7899555E+00
   2.2707958E-04   2.2690429E+05   -1.7893940E+00
   2.2812826E-04   2.2504154E+05   -1.7888321E+00
   2.2918178E-04   2.2319466E+05   -1.7882698E+00
   2.3024017E-04   2.2136351E+05   -1.7877071E+00
   2.3130344E-04   2.1954795E+05   -1.7871440E+00
   2.3237162E-04   2.1774785E+05   -1.7865806E+00
   2.3344474E-04   2.1596307E+05   -1.7860167E+00
   2.3452281E-04   2.1419348E+05   -1.7854525E+00
   2.3560586E-04   2.1243893E+05   -1.7848879E+00
   2.3669392E-04   2.1069931E+05   -1.7843230E+00
   2.3778699E-04   2.0897448E+05   -1.7837576E+00
   2.3888512E-04   2.0726431E+05   -1.7831920E+00
   2.3998831E-04   2.0556866E+05   -1.7826260E+00
   2.4109661E-04   2.0388743E+05   -1.7820596E+00
   2.4221001E-04   2.0222047E+05   -1.7814929E+00
   2.4332857E-04   2.0056766E+05   -1.7809259E+00
   2.4445228E-04   1.9892888E+05   -1.7803586E+00
   2.4558119E-04   1.9730401E+05   -1.7797909E+00
   2.4671531E-04   1.9569292E+05   -1.7792229E+00
   2.4785467E-04   1.9409550E+05   -1.7786546E+00
   2.4899928E-04   1.9251162E+05   -1.7780861E+00
   2.5014919E-04   1.9094116E+05   -1.7775172E+00
   2.5130440E-04   1.8938401E+05   -1.7769480E+00
   2.5246495E-04   1.8784006E+05   -1.7763786E+00
   2.5363086E-04   1.8630918E+05   -1.7758089E+00
   2.5480216E-04   1.8479126E+05   -1.7752389E+00
   2.5597886E-04   1.8328619E+05   -1.7746686E+00
   2.5716100E-04   1.8179385E+05   -1.7740981E+00
   2.5834859E-04   1.8031415E+05   -1.7735273E+00
   2.5954168E-04   1.7884695E+05   -1.7729563E+00
   2.6074027E-04   1.7739216E+05   -1.7723850E+00
   2.6194439E-04   1.7594967E+05   -1.7718135E+00
   2.6315408E-04   1.7451937E+05   -1.7712418E+00
   2.6436935E-04   1.7310115E+05   -1.7706698E+00
   2.6559024E-04   1.7169490E+05   -1.7700977E+00
   2.6681676E-04   1.7030053E+05   -1.7695253E+00
   2.6804895E-04   1.6891793E+05   -1.7689527E+00
   2.6928683E-04   1.6754700E+05   -1.7683799E+00
   2.7053042E-04   1.6618763E+05   -1.7678069E+00
   2.7177976E-04   1.6483973E+05   -1.7672337E+00
   2.7303487E-04   1.6350319E+05   -1.7666604E+00
   2.7429577E-04   1.6217792E+05   -1.7660868E+00
   2.7556250E-04   1.6086381E+05   -1.7655131E+00
   2.7683507E-04   1.5956077E+05   -1.7649393E+00
   2.7811353E-04   1.5826871E+05   -1.7643652E+00
   2.7939788E-04   1.5698752E+05   -1.7637911E+00
   2.8068817E-04   1.5571712E+05   -1.7632167E+00
   2.8198442E-04   1.5445741E+05   -1.7626423E+00
   2.8328665E-04   1.5320829E+05   -1.7620677E+00
   2.8459490E-04   1.5196968E+05   -1.7614929E+00
