#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1583394E+06   -1.8907598E+00
   1.0046181E-04   1.1482933E+06   -1.8903659E+00
   1.0092575E-04   1.1383363E+06   -1.8899710E+00
   1.0139184E-04   1.1284678E+06   -1.8895751E+00
   1.0186008E-04   1.1186868E+06   -1.8891781E+00
   1.0233048E-04   1.1089926E+06   -1.8887802E+00
   1.0280305E-04   1.0993845E+06   -1.8883812E+00
   1.0327781E-04   1.0898616E+06   -1.8879812E+00
   1.0375475E-04   1.0804232E+06   -1.8875802E+00
   1.0423390E-04   1.0710685E+06   -1.8871782E+00
   1.0471527E-04   1.0617968E+06   -1.8867751E+00
   1.0519885E-04   1.0526073E+06   -1.8863710E+00
   1.0568467E-04   1.0434993E+06   -1.8859659E+00
   1.0617274E-04   1.0344720E+06   -1.8855598E+00
   1.0666305E-04   1.0255248E+06   -1.8851527E+00
   1.0715563E-04   1.0166568E+06   -1.8847446E+00
   1.0765049E-04   1.0078674E+06   -1.8843354E+00
   1.0814763E-04   9.9915591E+05   -1.8839253E+00
   1.0864707E-04   9.9052157E+05   -1.8835141E+00
   1.0914881E-04   9.8196370E+05   -1.8831019E+00
   1.0965287E-04   9.7348163E+05   -1.8826887E+00
   1.1015926E-04   9.6507466E+05   -1.8822745E+00
   1.1066799E-04   9.5674213E+05   -1.8818593E+00
   1.1117906E-04   9.4848335E+05   -1.8814430E+00
   1.1169250E-04   9.4029767E+05   -1.8810258E+00
   1.1220831E-04   9.3218443E+05   -1.8806075E+00
   1.1272650E-04   9.2414298E+05   -1.8801883E+00
   1.1324708E-04   9.1617266E+05   -1.8797680E+00
   1.1377007E-04   9.0827286E+05   -1.8793467E+00
   1.1429547E-04   9.0044291E+05   -1.8789244E+00
   1.1482330E-04   8.9268221E+05   -1.8785011E+00
   1.1535356E-04   8.8499012E+05   -1.8780768E+00
   1.1588628E-04   8.7736603E+05   -1.8776515E+00
   1.1642145E-04   8.6980933E+05   -1.8772253E+00
   1.1695910E-04   8.6231940E+05   -1.8767980E+00
   1.1749923E-04   8.5489566E+05   -1.8763697E+00
   1.1804185E-04   8.4753751E+05   -1.8759404E+00
   1.1858698E-04   8.4024435E+05   -1.8755101E+00
   1.1913463E-04   8.3301560E+05   -1.8750788E+00
   1.1968481E-04   8.2585068E+05   -1.8746465E+00
   1.2023752E-04   8.1874902E+05   -1.8742132E+00
   1.2079279E-04   8.1171006E+05   -1.8737789E+00
   1.2135063E-04   8.0473322E+05   -1.8733437E+00
   1.2191104E-04   7.9781796E+05   -1.8729074E+00
   1.2247403E-04   7.9096371E+05   -1.8724702E+00
   1.2303963E-04   7.8416992E+05   -1.8720319E+00
   1.2360784E-04   7.7743607E+05   -1.8715927E+00
   1.2417868E-04   7.7076159E+05   -1.8711525E+00
   1.2475215E-04   7.6414598E+05   -1.8707113E+00
   1.2532826E-04   7.5758868E+05   -1.8702691E+00
   1.2590704E-04   7.5108919E+05   -1.8698260E+00
   1.2648850E-04   7.4464698E+05   -1.8693819E+00
   1.2707263E-04   7.3826154E+05   -1.8689367E+00
   1.2765947E-04   7.3193235E+05   -1.8684907E+00
   1.2824901E-04   7.2565893E+05   -1.8680436E+00
