#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1889134E+06   -1.8854326E+00
   1.0046181E-04   1.1786310E+06   -1.8850252E+00
   1.0092575E-04   1.1684398E+06   -1.8846168E+00
   1.0139184E-04   1.1583389E+06   -1.8842073E+00
   1.0186008E-04   1.1483275E+06   -1.8837968E+00
   1.0233048E-04   1.1384047E+06   -1.8833853E+00
   1.0280305E-04   1.1285698E+06   -1.8829728E+00
   1.0327781E-04   1.1188221E+06   -1.8825593E+00
   1.0375475E-04   1.1091606E+06   -1.8821448E+00
   1.0423390E-04   1.0995847E+06   -1.8817292E+00
   1.0471527E-04   1.0900935E+06   -1.8813127E+00
   1.0519885E-04   1.0806863E+06   -1.8808951E+00
   1.0568467E-04   1.0713624E+06   -1.8804765E+00
   1.0617274E-04   1.0621210E+06   -1.8800570E+00
   1.0666305E-04   1.0529613E+06   -1.8796364E+00
   1.0715563E-04   1.0438827E+06   -1.8792148E+00
   1.0765049E-04   1.0348843E+06   -1.8787922E+00
   1.0814763E-04   1.0259655E+06   -1.8783686E+00
   1.0864707E-04   1.0171256E+06   -1.8779440E+00
   1.0914881E-04   1.0083638E+06   -1.8775184E+00
   1.0965287E-04   9.9967940E+05   -1.8770918E+00
   1.1015926E-04   9.9107177E+05   -1.8766642E+00
   1.1066799E-04   9.8254020E+05   -1.8762356E+00
   1.1117906E-04   9.7408400E+05   -1.8758060E+00
   1.1169250E-04   9.6570249E+05   -1.8753754E+00
   1.1220831E-04   9.5739500E+05   -1.8749438E+00
   1.1272650E-04   9.4916087E+05   -1.8745112E+00
   1.1324708E-04   9.4099943E+05   -1.8740776E+00
   1.1377007E-04   9.3291004E+05   -1.8736430E+00
   1.1429547E-04   9.2489204E+05   -1.8732074E+00
   1.1482330E-04   9.1694480E+05   -1.8727709E+00
   1.1535356E-04   9.0906767E+05   -1.8723333E+00
   1.1588628E-04   9.0126003E+05   -1.8718948E+00
   1.1642145E-04   8.9352126E+05   -1.8714552E+00
   1.1695910E-04   8.8585073E+05   -1.8710147E+00
   1.1749923E-04   8.7824783E+05   -1.8705732E+00
   1.1804185E-04   8.7071196E+05   -1.8701308E+00
   1.1858698E-04   8.6324252E+05   -1.8696873E+00
   1.1913463E-04   8.5583890E+05   -1.8692429E+00
   1.1968481E-04   8.4850051E+05   -1.8687974E+00
   1.2023752E-04   8.4122678E+05   -1.8683511E+00
   1.2079279E-04   8.3401712E+05   -1.8679037E+00
   1.2135063E-04   8.2687096E+05   -1.8674553E+00
   1.2191104E-04   8.1978773E+05   -1.8670060E+00
   1.2247403E-04   8.1276685E+05   -1.8665558E+00
   1.2303963E-04   8.0580778E+05   -1.8661045E+00
   1.2360784E-04   7.9890995E+05   -1.8656523E+00
   1.2417868E-04   7.9207283E+05   -1.8651991E+00
   1.2475215E-04   7.8529585E+05   -1.8647450E+00
   1.2532826E-04   7.7857849E+05   -1.8642898E+00
   1.2590704E-04   7.7192021E+05   -1.8638338E+00
   1.2648850E-04   7.6532048E+05   -1.8633768E+00
   1.2707263E-04   7.5877878E+05   -1.8629188E+00
   1.2765947E-04   7.5229458E+05   -1.8624598E+00
   1.2824901E-04   7.4586738E+05   -1.8619999E+00
   1.2884128E-04   7.3949665E+05   -1.8615391E+00
   1.2943628E-04   7.3318190E+05   -1.8610773E+00
   1.3003403E-04   7.2692261E+05   -1.8606146E+00
   1.3063454E-04   7.2071831E+05   -1.8601509E+00
   1.3123783E-04   7.1456848E+05   -1.8596863E+00
   1.3184390E-04   7.0847265E+05   -1.8592207E+00
   1.3245277E-04   7.0243032E+05   -1.8587542E+00
   1.3306445E-04   6.9644103E+05   -1.8582868E+00
   1.3367895E-04   6.9050430E+05   -1.8578184E+00
   1.3429630E-04   6.8461965E+05   -1.8573491E+00
   1.3491649E-04   6.7878662E+05   -1.8568789E+00
   1.3553955E-04   6.7300475E+05   -1.8564077E+00
   1.3616548E-04   6.6727358E+05   -1.8559357E+00
   1.3679431E-04   6.6159265E+05   -1.8554627E+00
   1.3742604E-04   6.5596153E+05   -1.8549887E+00
   1.3806069E-04   6.5037975E+05   -1.8545139E+00
   1.3869827E-04   6.4484688E+05   -1.8540381E+00
   1.3933879E-04   6.3936248E+05   -1.8535614E+00
   1.3998227E-04   6.3392612E+05   -1.8530839E+00
   1.4062872E-04   6.2853737E+05   -1.8526054E+00
   1.4127816E-04   6.2319580E+05   -1.8521260E+00
   1.4193060E-04   6.1790100E+05   -1.8516457E+00
   1.4258605E-04   6.1265253E+05   -1.8511645E+00
   1.4324453E-04   6.0744999E+05   -1.8506824E+00
   1.4390605E-04   6.0229298E+05   -1.8501994E+00
   1.4457062E-04   5.9718107E+05   -1.8497155E+00
   1.4523826E-04   5.9211387E+05   -1.8492307E+00
   1.4590899E-04   5.8709099E+05   -1.8487450E+00
   1.4658281E-04   5.8211201E+05   -1.8482585E+00
   1.4725974E-04   5.7717655E+05   -1.8477711E+00
   1.4793981E-04   5.7228423E+05   -1.8472827E+00
   1.4862301E-04   5.6743465E+05   -1.8467935E+00
   1.4930936E-04   5.6262744E+05   -1.8463035E+00
   1.4999889E-04   5.5786221E+05   -1.8458126E+00
   1.5069160E-04   5.5313860E+05   -1.8453207E+00
   1.5138751E-04   5.4845623E+05   -1.8448281E+00
   1.5208663E-04   5.4381472E+05   -1.8443346E+00
   1.5278899E-04   5.3921373E+05   -1.8438402E+00
   1.5349458E-04   5.3465288E+05   -1.8433449E+00
   1.5420343E-04   5.3013182E+05   -1.8428488E+00
   1.5491556E-04   5.2565020E+05   -1.8423519E+00
   1.5563098E-04   5.2120765E+05   -1.8418541E+00
   1.5634970E-04   5.1680384E+05   -1.8413554E+00
   1.5707174E-04   5.1243841E+05   -1.8408560E+00
   1.5779711E-04   5.0811103E+05   -1.8403557E+00
   1.5852584E-04   5.0382136E+05   -1.8398545E+00
   1.5925792E-04   4.9956905E+05   -1.8393525E+00
   1.5999339E-04   4.9535378E+05   -1.8388497E+00
   1.6073226E-04   4.9117522E+05   -1.8383461E+00
   1.6147454E-04   4.8703303E+05   -1.8378416E+00
   1.6222024E-04   4.8292691E+05   -1.8373364E+00
   1.6296939E-04   4.7885651E+05   -1.8368303E+00
   1.6372200E-04   4.7482153E+05   -1.8363234E+00
   1.6447809E-04   4.7082166E+05   -1.8358157E+00
   1.6523767E-04   4.6685657E+05   -1.8353072E+00
   1.6600075E-04   4.6292596E+05   -1.8347979E+00
   1.6676736E-04   4.5902951E+05   -1.8342878E+00
   1.6753751E-04   4.5516694E+05   -1.8337769E+00
   1.6831122E-04   4.5133793E+05   -1.8332652E+00
   1.6908849E-04   4.4754219E+05   -1.8327527E+00
   1.6986936E-04   4.4377942E+05   -1.8322395E+00
   1.7065384E-04   4.4004932E+05   -1.8317254E+00
   1.7144193E-04   4.3635162E+05   -1.8312106E+00
   1.7223367E-04   4.3268601E+05   -1.8306950E+00
   1.7302906E-04   4.2905221E+05   -1.8301787E+00
   1.7382813E-04   4.2544995E+05   -1.8296616E+00
