#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1685766E+06   -1.8675234E+00
   1.0046181E-04   1.1585658E+06   -1.8670742E+00
   1.0092575E-04   1.1486432E+06   -1.8666241E+00
   1.0139184E-04   1.1388079E+06   -1.8661730E+00
   1.0186008E-04   1.1290592E+06   -1.8657209E+00
   1.0233048E-04   1.1193963E+06   -1.8652679E+00
   1.0280305E-04   1.1098184E+06   -1.8648139E+00
   1.0327781E-04   1.1003247E+06   -1.8643589E+00
   1.0375475E-04   1.0909146E+06   -1.8639030E+00
   1.0423390E-04   1.0815872E+06   -1.8634461E+00
   1.0471527E-04   1.0723418E+06   -1.8629883E+00
   1.0519885E-04   1.0631777E+06   -1.8625295E+00
   1.0568467E-04   1.0540941E+06   -1.8620698E+00
   1.0617274E-04   1.0450904E+06   -1.8616091E+00
   1.0666305E-04   1.0361657E+06   -1.8611475E+00
   1.0715563E-04   1.0273195E+06   -1.8606849E+00
   1.0765049E-04   1.0185510E+06   -1.8602214E+00
   1.0814763E-04   1.0098594E+06   -1.8597569E+00
   1.0864707E-04   1.0012442E+06   -1.8592915E+00
   1.0914881E-04   9.9270461E+05   -1.8588251E+00
   1.0965287E-04   9.8423997E+05   -1.8583578E+00
   1.1015926E-04   9.7584961E+05   -1.8578896E+00
   1.1066799E-04   9.6753286E+05   -1.8574205E+00
   1.1117906E-04   9.5928906E+05   -1.8569504E+00
   1.1169250E-04   9.5111757E+05   -1.8564794E+00
   1.1220831E-04   9.4301773E+05   -1.8560074E+00
   1.1272650E-04   9.3498891E+05   -1.8555346E+00
   1.1324708E-04   9.2703047E+05   -1.8550608E+00
   1.1377007E-04   9.1914178E+05   -1.8545861E+00
   1.1429547E-04   9.1132221E+05   -1.8541105E+00
   1.1482330E-04   9.0357115E+05   -1.8536340E+00
   1.1535356E-04   8.9588798E+05   -1.8531565E+00
   1.1588628E-04   8.8827210E+05   -1.8526782E+00
   1.1642145E-04   8.8072291E+05   -1.8521989E+00
   1.1695910E-04   8.7323980E+05   -1.8517188E+00
   1.1749923E-04   8.6582219E+05   -1.8512377E+00
   1.1804185E-04   8.5846949E+05   -1.8507558E+00
   1.1858698E-04   8.5118113E+05   -1.8502729E+00
   1.1913463E-04   8.4395652E+05   -1.8497892E+00
   1.1968481E-04   8.3679510E+05   -1.8493045E+00
   1.2023752E-04   8.2969630E+05   -1.8488190E+00
   1.2079279E-04   8.2265957E+05   -1.8483326E+00
   1.2135063E-04   8.1568435E+05   -1.8478453E+00
   1.2191104E-04   8.0877008E+05   -1.8473571E+00
   1.2247403E-04   8.0191623E+05   -1.8468681E+00
   1.2303963E-04   7.9512226E+05   -1.8463782E+00
   1.2360784E-04   7.8838762E+05   -1.8458874E+00
   1.2417868E-04   7.8171180E+05   -1.8453957E+00
   1.2475215E-04   7.7509426E+05   -1.8449032E+00
   1.2532826E-04   7.6853449E+05   -1.8444098E+00
   1.2590704E-04   7.6203197E+05   -1.8439155E+00
   1.2648850E-04   7.5558619E+05   -1.8434204E+00
   1.2707263E-04   7.4919664E+05   -1.8429245E+00
   1.2765947E-04   7.4286282E+05   -1.8424277E+00
   1.2824901E-04   7.3658425E+05   -1.8419300E+00
   1.2884128E-04   7.3036041E+05   -1.8414315E+00
   1.2943628E-04   7.2419082E+05   -1.8409322E+00
   1.3003403E-04   7.1807501E+05   -1.8404320E+00
   1.3063454E-04   7.1201248E+05   -1.8399310E+00
   1.3123783E-04   7.0600277E+05   -1.8394291E+00
   1.3184390E-04   7.0004541E+05   -1.8389265E+00
   1.3245277E-04   6.9413992E+05   -1.8384230E+00
   1.3306445E-04   6.8828585E+05   -1.8379187E+00
   1.3367895E-04   6.8248273E+05   -1.8374135E+00
   1.3429630E-04   6.7673012E+05   -1.8369076E+00
   1.3491649E-04   6.7102757E+05   -1.8364008E+00
   1.3553955E-04   6.6537462E+05   -1.8358932E+00
   1.3616548E-04   6.5977084E+05   -1.8353849E+00
   1.3679431E-04   6.5421579E+05   -1.8348757E+00
   1.3742604E-04   6.4870903E+05   -1.8343657E+00
   1.3806069E-04   6.4325014E+05   -1.8338550E+00
   1.3869827E-04   6.3783869E+05   -1.8333434E+00
   1.3933879E-04   6.3247425E+05   -1.8328311E+00
   1.3998227E-04   6.2715641E+05   -1.8323179E+00
   1.4062872E-04   6.2188475E+05   -1.8318040E+00
   1.4127816E-04   6.1665887E+05   -1.8312894E+00
   1.4193060E-04   6.1147835E+05   -1.8307739E+00
   1.4258605E-04   6.0634280E+05   -1.8302577E+00
   1.4324453E-04   6.0125181E+05   -1.8297407E+00
   1.4390605E-04   5.9620498E+05   -1.8292230E+00
   1.4457062E-04   5.9120193E+05   -1.8287045E+00
   1.4523826E-04   5.8624226E+05   -1.8281852E+00
   1.4590899E-04   5.8132560E+05   -1.8276652E+00
   1.4658281E-04   5.7645155E+05   -1.8271444E+00
   1.4725974E-04   5.7161973E+05   -1.8266230E+00
   1.4793981E-04   5.6682978E+05   -1.8261007E+00
   1.4862301E-04   5.6208133E+05   -1.8255778E+00
   1.4930936E-04   5.5737399E+05   -1.8250541E+00
   1.4999889E-04   5.5270741E+05   -1.8245297E+00
   1.5069160E-04   5.4808123E+05   -1.8240045E+00
   1.5138751E-04   5.4349508E+05   -1.8234787E+00
   1.5208663E-04   5.3894862E+05   -1.8229521E+00
   1.5278899E-04   5.3444149E+05   -1.8224249E+00
   1.5349458E-04   5.2997334E+05   -1.8218969E+00
   1.5420343E-04   5.2554382E+05   -1.8213682E+00
   1.5491556E-04   5.2115259E+05   -1.8208388E+00
   1.5563098E-04   5.1679932E+05   -1.8203088E+00
   1.5634970E-04   5.1248367E+05   -1.8197780E+00
   1.5707174E-04   5.0820529E+05   -1.8192466E+00
   1.5779711E-04   5.0396387E+05   -1.8187145E+00
   1.5852584E-04   4.9975907E+05   -1.8181817E+00
   1.5925792E-04   4.9559057E+05   -1.8176482E+00
   1.5999339E-04   4.9145805E+05   -1.8171141E+00
   1.6073226E-04   4.8736119E+05   -1.8165793E+00
   1.6147454E-04   4.8329968E+05   -1.8160438E+00
   1.6222024E-04   4.7927319E+05   -1.8155078E+00
   1.6296939E-04   4.7528142E+05   -1.8149710E+00
   1.6372200E-04   4.7132407E+05   -1.8144336E+00
   1.6447809E-04   4.6740083E+05   -1.8138956E+00
