#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1954433E+06   -1.8862684E+00
   1.0046181E-04   1.1850999E+06   -1.8858631E+00
   1.0092575E-04   1.1748482E+06   -1.8854567E+00
   1.0139184E-04   1.1646873E+06   -1.8850494E+00
   1.0186008E-04   1.1546166E+06   -1.8846410E+00
   1.0233048E-04   1.1446350E+06   -1.8842316E+00
   1.0280305E-04   1.1347419E+06   -1.8838211E+00
   1.0327781E-04   1.1249364E+06   -1.8834097E+00
   1.0375475E-04   1.1152178E+06   -1.8829973E+00
   1.0423390E-04   1.1055852E+06   -1.8825838E+00
   1.0471527E-04   1.0960379E+06   -1.8821693E+00
   1.0519885E-04   1.0865751E+06   -1.8817539E+00
   1.0568467E-04   1.0771962E+06   -1.8813374E+00
   1.0617274E-04   1.0679002E+06   -1.8809199E+00
   1.0666305E-04   1.0586864E+06   -1.8805014E+00
   1.0715563E-04   1.0495542E+06   -1.8800818E+00
   1.0765049E-04   1.0405028E+06   -1.8796613E+00
   1.0814763E-04   1.0315315E+06   -1.8792398E+00
   1.0864707E-04   1.0226395E+06   -1.8788172E+00
   1.0914881E-04   1.0138261E+06   -1.8783937E+00
   1.0965287E-04   1.0050906E+06   -1.8779692E+00
   1.1015926E-04   9.9643236E+05   -1.8775436E+00
   1.1066799E-04   9.8785063E+05   -1.8771171E+00
   1.1117906E-04   9.7934475E+05   -1.8766895E+00
   1.1169250E-04   9.7091401E+05   -1.8762610E+00
   1.1220831E-04   9.6255776E+05   -1.8758314E+00
   1.1272650E-04   9.5427531E+05   -1.8754009E+00
   1.1324708E-04   9.4606602E+05   -1.8749693E+00
   1.1377007E-04   9.3792921E+05   -1.8745368E+00
   1.1429547E-04   9.2986424E+05   -1.8741033E+00
   1.1482330E-04   9.2187046E+05   -1.8736687E+00
   1.1535356E-04   9.1394724E+05   -1.8732332E+00
   1.1588628E-04   9.0609393E+05   -1.8727967E+00
   1.1642145E-04   8.9830991E+05   -1.8723592E+00
   1.1695910E-04   8.9059456E+05   -1.8719208E+00
   1.1749923E-04   8.8294726E+05   -1.8714813E+00
   1.1804185E-04   8.7536740E+05   -1.8710408E+00
   1.1858698E-04   8.6785437E+05   -1.8705994E+00
