#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1115070E+06   -1.8431161E+00
   1.0046181E-04   1.1021092E+06   -1.8426197E+00
   1.0092575E-04   1.0927934E+06   -1.8421223E+00
   1.0139184E-04   1.0835587E+06   -1.8416242E+00
   1.0186008E-04   1.0744046E+06   -1.8411252E+00
   1.0233048E-04   1.0653303E+06   -1.8406253E+00
   1.0280305E-04   1.0563350E+06   -1.8401246E+00
   1.0327781E-04   1.0474182E+06   -1.8396231E+00
   1.0375475E-04   1.0385789E+06   -1.8391208E+00
   1.0423390E-04   1.0298167E+06   -1.8386176E+00
   1.0471527E-04   1.0211308E+06   -1.8381136E+00
   1.0519885E-04   1.0125204E+06   -1.8376088E+00
   1.0568467E-04   1.0039851E+06   -1.8371032E+00
   1.0617274E-04   9.9552395E+05   -1.8365967E+00
   1.0666305E-04   9.8713645E+05   -1.8360895E+00
   1.0715563E-04   9.7882191E+05   -1.8355814E+00
   1.0765049E-04   9.7057967E+05   -1.8350726E+00
   1.0814763E-04   9.6240910E+05   -1.8345629E+00
   1.0864707E-04   9.5430955E+05   -1.8340525E+00
   1.0914881E-04   9.4628039E+05   -1.8335412E+00
   1.0965287E-04   9.3832100E+05   -1.8330292E+00
   1.1015926E-04   9.3043076E+05   -1.8325164E+00
   1.1066799E-04   9.2260904E+05   -1.8320028E+00
   1.1117906E-04   9.1485524E+05   -1.8314884E+00
   1.1169250E-04   9.0716876E+05   -1.8309733E+00
   1.1220831E-04   8.9954900E+05   -1.8304574E+00
   1.1272650E-04   8.9199536E+05   -1.8299407E+00
   1.1324708E-04   8.8450726E+05   -1.8294232E+00
   1.1377007E-04   8.7708411E+05   -1.8289050E+00
   1.1429547E-04   8.6972534E+05   -1.8283861E+00
   1.1482330E-04   8.6243037E+05   -1.8278664E+00
   1.1535356E-04   8.5519864E+05   -1.8273459E+00
   1.1588628E-04   8.4802958E+05   -1.8268247E+00
   1.1642145E-04   8.4092264E+05   -1.8263028E+00
   1.1695910E-04   8.3387727E+05   -1.8257801E+00
   1.1749923E-04   8.2689292E+05   -1.8252567E+00
   1.1804185E-04   8.1996905E+05   -1.8247326E+00
   1.1858698E-04   8.1310511E+05   -1.8242078E+00
   1.1913463E-04   8.0630059E+05   -1.8236822E+00
   1.1968481E-04   7.9955494E+05   -1.8231559E+00
   1.2023752E-04   7.9286766E+05   -1.8226289E+00
   1.2079279E-04   7.8623822E+05   -1.8221012E+00
   1.2135063E-04   7.7966611E+05   -1.8215728E+00
   1.2191104E-04   7.7315081E+05   -1.8210438E+00
   1.2247403E-04   7.6669183E+05   -1.8205140E+00
   1.2303963E-04   7.6028867E+05   -1.8199835E+00
   1.2360784E-04   7.5394083E+05   -1.8194523E+00
   1.2417868E-04   7.4764782E+05   -1.8189205E+00
   1.2475215E-04   7.4140915E+05   -1.8183880E+00
   1.2532826E-04   7.3522435E+05   -1.8178548E+00
   1.2590704E-04   7.2909293E+05   -1.8173209E+00
   1.2648850E-04   7.2301442E+05   -1.8167864E+00
   1.2707263E-04   7.1698836E+05   -1.8162512E+00
   1.2765947E-04   7.1101427E+05   -1.8157154E+00
   1.2824901E-04   7.0509171E+05   -1.8151789E+00
   1.2884128E-04   6.9922021E+05   -1.8146418E+00
   1.2943628E-04   6.9339932E+05   -1.8141040E+00
   1.3003403E-04   6.8762859E+05   -1.8135656E+00
   1.3063454E-04   6.8190759E+05   -1.8130266E+00
   1.3123783E-04   6.7623586E+05   -1.8124869E+00
   1.3184390E-04   6.7061297E+05   -1.8119466E+00
