#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1095335E+06   -1.8842880E+00
   1.0046181E-04   1.0999434E+06   -1.8838777E+00
   1.0092575E-04   1.0904384E+06   -1.8834664E+00
   1.0139184E-04   1.0810175E+06   -1.8830541E+00
   1.0186008E-04   1.0716800E+06   -1.8826408E+00
   1.0233048E-04   1.0624253E+06   -1.8822264E+00
   1.0280305E-04   1.0532524E+06   -1.8818111E+00
   1.0327781E-04   1.0441608E+06   -1.8813947E+00
   1.0375475E-04   1.0351496E+06   -1.8809774E+00
   1.0423390E-04   1.0262182E+06   -1.8805590E+00
   1.0471527E-04   1.0173658E+06   -1.8801396E+00
   1.0519885E-04   1.0085917E+06   -1.8797193E+00
   1.0568467E-04   9.9989521E+05   -1.8792979E+00
   1.0617274E-04   9.9127564E+05   -1.8788755E+00
   1.0666305E-04   9.8273229E+05   -1.8784521E+00
   1.0715563E-04   9.7426448E+05   -1.8780277E+00
   1.0765049E-04   9.6587152E+05   -1.8776023E+00
   1.0814763E-04   9.5755274E+05   -1.8771758E+00
   1.0864707E-04   9.4930748E+05   -1.8767484E+00
   1.0914881E-04   9.4113507E+05   -1.8763200E+00
   1.0965287E-04   9.3303486E+05   -1.8758906E+00
   1.1015926E-04   9.2500619E+05   -1.8754602E+00
   1.1066799E-04   9.1704844E+05   -1.8750288E+00
   1.1117906E-04   9.0916095E+05   -1.8745964E+00
   1.1169250E-04   9.0134310E+05   -1.8741630E+00
   1.1220831E-04   8.9359426E+05   -1.8737286E+00
   1.1272650E-04   8.8591382E+05   -1.8732932E+00
   1.1324708E-04   8.7830115E+05   -1.8728569E+00
   1.1377007E-04   8.7075565E+05   -1.8724195E+00
   1.1429547E-04   8.6327672E+05   -1.8719812E+00
   1.1482330E-04   8.5586375E+05   -1.8715418E+00
   1.1535356E-04   8.4851616E+05   -1.8711015E+00
   1.1588628E-04   8.4123335E+05   -1.8706602E+00
   1.1642145E-04   8.3401475E+05   -1.8702179E+00
   1.1695910E-04   8.2685979E+05   -1.8697747E+00
   1.1749923E-04   8.1976787E+05   -1.8693304E+00
   1.1804185E-04   8.1273845E+05   -1.8688852E+00
   1.1858698E-04   8.0577096E+05   -1.8684390E+00
   1.1913463E-04   7.9886485E+05   -1.8679918E+00
   1.1968481E-04   7.9201956E+05   -1.8675437E+00
   1.2023752E-04   7.8523455E+05   -1.8670946E+00
   1.2079279E-04   7.7850928E+05   -1.8666445E+00
   1.2135063E-04   7.7184321E+05   -1.8661934E+00
   1.2191104E-04   7.6523582E+05   -1.8657414E+00
   1.2247403E-04   7.5868656E+05   -1.8652884E+00
   1.2303963E-04   7.5219493E+05   -1.8648344E+00
   1.2360784E-04   7.4576041E+05   -1.8643795E+00
   1.2417868E-04   7.3938248E+05   -1.8639236E+00
   1.2475215E-04   7.3306064E+05   -1.8634668E+00
   1.2532826E-04   7.2679438E+05   -1.8630090E+00
   1.2590704E-04   7.2058321E+05   -1.8625503E+00
   1.2648850E-04   7.1442663E+05   -1.8620906E+00
   1.2707263E-04   7.0832415E+05   -1.8616299E+00
   1.2765947E-04   7.0227529E+05   -1.8611683E+00
   1.2824901E-04   6.9627957E+05   -1.8607058E+00
   1.2884128E-04   6.9033651E+05   -1.8602423E+00
   1.2943628E-04   6.8444564E+05   -1.8597778E+00
   1.3003403E-04   6.7860650E+05   -1.8593125E+00
   1.3063454E-04   6.7281861E+05   -1.8588462E+00
   1.3123783E-04   6.6708152E+05   -1.8583789E+00
   1.3184390E-04   6.6139478E+05   -1.8579107E+00
   1.3245277E-04   6.5575793E+05   -1.8574416E+00
   1.3306445E-04   6.5017053E+05   -1.8569716E+00
   1.3367895E-04   6.4463213E+05   -1.8565006E+00
   1.3429630E-04   6.3914230E+05   -1.8560287E+00
   1.3491649E-04   6.3370060E+05   -1.8555559E+00
   1.3553955E-04   6.2830660E+05   -1.8550821E+00
   1.3616548E-04   6.2295988E+05   -1.8546075E+00
   1.3679431E-04   6.1766001E+05   -1.8541319E+00
   1.3742604E-04   6.1240657E+05   -1.8536554E+00
   1.3806069E-04   6.0719915E+05   -1.8531780E+00
   1.3869827E-04   6.0203733E+05   -1.8526997E+00
   1.3933879E-04   5.9692072E+05   -1.8522204E+00
   1.3998227E-04   5.9184889E+05   -1.8517403E+00
   1.4062872E-04   5.8682146E+05   -1.8512593E+00
   1.4127816E-04   5.8183802E+05   -1.8507774E+00
   1.4193060E-04   5.7689818E+05   -1.8502946E+00
   1.4258605E-04   5.7200156E+05   -1.8498108E+00
   1.4324453E-04   5.6714777E+05   -1.8493262E+00
   1.4390605E-04   5.6233642E+05   -1.8488407E+00
   1.4457062E-04   5.5756713E+05   -1.8483544E+00
   1.4523826E-04   5.5283954E+05   -1.8478671E+00
   1.4590899E-04   5.4815326E+05   -1.8473790E+00
   1.4658281E-04   5.4350793E+05   -1.8468899E+00
   1.4725974E-04   5.3890318E+05   -1.8464001E+00
   1.4793981E-04   5.3433865E+05   -1.8459093E+00
   1.4862301E-04   5.2981398E+05   -1.8454177E+00
   1.4930936E-04   5.2532882E+05   -1.8449252E+00
   1.4999889E-04   5.2088281E+05   -1.8444318E+00
   1.5069160E-04   5.1647560E+05   -1.8439376E+00
   1.5138751E-04   5.1210685E+05   -1.8434425E+00
   1.5208663E-04   5.0777621E+05   -1.8429466E+00
   1.5278899E-04   5.0348335E+05   -1.8424498E+00
   1.5349458E-04   4.9922792E+05   -1.8419522E+00
   1.5420343E-04   4.9500960E+05   -1.8414537E+00
   1.5491556E-04   4.9082804E+05   -1.8409544E+00
   1.5563098E-04   4.8668293E+05   -1.8404543E+00
   1.5634970E-04   4.8257394E+05   -1.8399533E+00
   1.5707174E-04   4.7850075E+05   -1.8394515E+00
   1.5779711E-04   4.7446304E+05   -1.8389488E+00
   1.5852584E-04   4.7046048E+05   -1.8384453E+00
   1.5925792E-04   4.6649278E+05   -1.8379410E+00
   1.5999339E-04   4.6255961E+05   -1.8374359E+00
   1.6073226E-04   4.5866067E+05   -1.8369300E+00
   1.6147454E-04   4.5479566E+05   -1.8364233E+00
   1.6222024E-04   4.5096427E+05   -1.8359157E+00
   1.6296939E-04   4.4716621E+05   -1.8354074E+00
   1.6372200E-04   4.4340117E+05   -1.8348982E+00
   1.6447809E-04   4.3966887E+05   -1.8343883E+00
   1.6523767E-04   4.3596900E+05   -1.8338776E+00
   1.6600075E-04   4.3230129E+05   -1.8333660E+00
   1.6676736E-04   4.2866545E+05   -1.8328537E+00
   1.6753751E-04   4.2506119E+05   -1.8323406E+00
