#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0986670E+06   -1.8684492E+00
   1.0046181E-04   1.0892504E+06   -1.8680020E+00
   1.0092575E-04   1.0799169E+06   -1.8675539E+00
   1.0139184E-04   1.0706655E+06   -1.8671048E+00
   1.0186008E-04   1.0614955E+06   -1.8666547E+00
   1.0233048E-04   1.0524063E+06   -1.8662037E+00
   1.0280305E-04   1.0433971E+06   -1.8657517E+00
   1.0327781E-04   1.0344671E+06   -1.8652987E+00
   1.0375475E-04   1.0256158E+06   -1.8648448E+00
   1.0423390E-04   1.0168423E+06   -1.8643899E+00
   1.0471527E-04   1.0081459E+06   -1.8639341E+00
   1.0519885E-04   9.9952607E+05   -1.8634773E+00
   1.0568467E-04   9.9098199E+05   -1.8630195E+00
   1.0617274E-04   9.8251303E+05   -1.8625608E+00
   1.0666305E-04   9.7411850E+05   -1.8621011E+00
   1.0715563E-04   9.6579775E+05   -1.8616405E+00
   1.0765049E-04   9.5755010E+05   -1.8611789E+00
   1.0814763E-04   9.4937491E+05   -1.8607164E+00
   1.0864707E-04   9.4127152E+05   -1.8602529E+00
   1.0914881E-04   9.3323930E+05   -1.8597885E+00
   1.0965287E-04   9.2527760E+05   -1.8593232E+00
   1.1015926E-04   9.1738578E+05   -1.8588569E+00
   1.1066799E-04   9.0956324E+05   -1.8583897E+00
   1.1117906E-04   9.0180934E+05   -1.8579215E+00
   1.1169250E-04   8.9412347E+05   -1.8574524E+00
   1.1220831E-04   8.8650503E+05   -1.8569824E+00
   1.1272650E-04   8.7895340E+05   -1.8565114E+00
   1.1324708E-04   8.7146799E+05   -1.8560396E+00
   1.1377007E-04   8.6404822E+05   -1.8555668E+00
   1.1429547E-04   8.5669348E+05   -1.8550931E+00
   1.1482330E-04   8.4940321E+05   -1.8546184E+00
   1.1535356E-04   8.4217681E+05   -1.8541429E+00
   1.1588628E-04   8.3501373E+05   -1.8536664E+00
   1.1642145E-04   8.2791339E+05   -1.8531890E+00
   1.1695910E-04   8.2087523E+05   -1.8527107E+00
   1.1749923E-04   8.1389870E+05   -1.8522316E+00
   1.1804185E-04   8.0698325E+05   -1.8517515E+00
   1.1858698E-04   8.0012833E+05   -1.8512705E+00
   1.1913463E-04   7.9333339E+05   -1.8507886E+00
   1.1968481E-04   7.8659791E+05   -1.8503058E+00
   1.2023752E-04   7.7992135E+05   -1.8498221E+00
   1.2079279E-04   7.7330318E+05   -1.8493375E+00
   1.2135063E-04   7.6674289E+05   -1.8488521E+00
   1.2191104E-04   7.6023996E+05   -1.8483657E+00
   1.2247403E-04   7.5379387E+05   -1.8478785E+00
   1.2303963E-04   7.4740411E+05   -1.8473904E+00
