#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1012837E+06   -1.8571038E+00
   1.0046181E-04   1.0919019E+06   -1.8566331E+00
   1.0092575E-04   1.0826023E+06   -1.8561615E+00
   1.0139184E-04   1.0733843E+06   -1.8556889E+00
   1.0186008E-04   1.0642472E+06   -1.8552154E+00
   1.0233048E-04   1.0551900E+06   -1.8547410E+00
   1.0280305E-04   1.0462123E+06   -1.8542657E+00
   1.0327781E-04   1.0373132E+06   -1.8537895E+00
   1.0375475E-04   1.0284921E+06   -1.8533124E+00
   1.0423390E-04   1.0197482E+06   -1.8528343E+00
   1.0471527E-04   1.0110809E+06   -1.8523554E+00
   1.0519885E-04   1.0024895E+06   -1.8518755E+00
   1.0568467E-04   9.9397327E+05   -1.8513948E+00
   1.0617274E-04   9.8553158E+05   -1.8509131E+00
   1.0666305E-04   9.7716375E+05   -1.8504305E+00
   1.0715563E-04   9.6886913E+05   -1.8499471E+00
   1.0765049E-04   9.6064706E+05   -1.8494627E+00
   1.0814763E-04   9.5249690E+05   -1.8489775E+00
   1.0864707E-04   9.4441799E+05   -1.8484914E+00
   1.0914881E-04   9.3640971E+05   -1.8480044E+00
   1.0965287E-04   9.2847141E+05   -1.8475165E+00
   1.1015926E-04   9.2060249E+05   -1.8470278E+00
   1.1066799E-04   9.1280231E+05   -1.8465381E+00
   1.1117906E-04   9.0507027E+05   -1.8460476E+00
   1.1169250E-04   8.9740575E+05   -1.8455562E+00
   1.1220831E-04   8.8980815E+05   -1.8450640E+00
   1.1272650E-04   8.8227688E+05   -1.8445709E+00
   1.1324708E-04   8.7481134E+05   -1.8440769E+00
   1.1377007E-04   8.6741095E+05   -1.8435821E+00
   1.1429547E-04   8.6007513E+05   -1.8430864E+00
   1.1482330E-04   8.5280329E+05   -1.8425899E+00
   1.1535356E-04   8.4559488E+05   -1.8420925E+00
   1.1588628E-04   8.3844932E+05   -1.8415943E+00
   1.1642145E-04   8.3136604E+05   -1.8410952E+00
   1.1695910E-04   8.2434451E+05   -1.8405953E+00
   1.1749923E-04   8.1738416E+05   -1.8400946E+00
   1.1804185E-04   8.1048446E+05   -1.8395930E+00
   1.1858698E-04   8.0364485E+05   -1.8390906E+00
   1.1913463E-04   7.9686481E+05   -1.8385874E+00
   1.1968481E-04   7.9014380E+05   -1.8380834E+00
   1.2023752E-04   7.8348130E+05   -1.8375785E+00
   1.2079279E-04   7.7687679E+05   -1.8370728E+00
   1.2135063E-04   7.7032975E+05   -1.8365663E+00
   1.2191104E-04   7.6383967E+05   -1.8360590E+00
   1.2247403E-04   7.5740604E+05   -1.8355509E+00
   1.2303963E-04   7.5102835E+05   -1.8350420E+00
   1.2360784E-04   7.4470612E+05   -1.8345323E+00
   1.2417868E-04   7.3843884E+05   -1.8340218E+00
   1.2475215E-04   7.3222603E+05   -1.8335105E+00
   1.2532826E-04   7.2606721E+05   -1.8329984E+00
   1.2590704E-04   7.1996188E+05   -1.8324856E+00
   1.2648850E-04   7.1390959E+05   -1.8319719E+00
   1.2707263E-04   7.0790984E+05   -1.8314575E+00
   1.2765947E-04   7.0196219E+05   -1.8309423E+00
   1.2824901E-04   6.9606616E+05   -1.8304263E+00
   1.2884128E-04   6.9022129E+05   -1.8299096E+00
   1.2943628E-04   6.8442714E+05   -1.8293921E+00
   1.3003403E-04   6.7868324E+05   -1.8288739E+00
   1.3063454E-04   6.7298916E+05   -1.8283549E+00
   1.3123783E-04   6.6734444E+05   -1.8278351E+00
   1.3184390E-04   6.6174866E+05   -1.8273146E+00
   1.3245277E-04   6.5620137E+05   -1.8267934E+00
   1.3306445E-04   6.5070215E+05   -1.8262714E+00
   1.3367895E-04   6.4525056E+05   -1.8257487E+00
   1.3429630E-04   6.3984620E+05   -1.8252252E+00
   1.3491649E-04   6.3448862E+05   -1.8247011E+00
   1.3553955E-04   6.2917743E+05   -1.8241762E+00
   1.3616548E-04   6.2391221E+05   -1.8236506E+00
   1.3679431E-04   6.1869255E+05   -1.8231242E+00
   1.3742604E-04   6.1351805E+05   -1.8225972E+00
   1.3806069E-04   6.0838830E+05   -1.8220694E+00
   1.3869827E-04   6.0330291E+05   -1.8215410E+00
   1.3933879E-04   5.9826148E+05   -1.8210119E+00
