#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0201581E+06   -1.8846409E+00
   1.0046181E-04   1.0113389E+06   -1.8842315E+00
   1.0092575E-04   1.0025979E+06   -1.8838211E+00
   1.0139184E-04   9.9393429E+05   -1.8834096E+00
   1.0186008E-04   9.8534742E+05   -1.8829972E+00
   1.0233048E-04   9.7683659E+05   -1.8825837E+00
   1.0280305E-04   9.6840112E+05   -1.8821693E+00
   1.0327781E-04   9.6004033E+05   -1.8817538E+00
   1.0375475E-04   9.5175355E+05   -1.8813373E+00
   1.0423390E-04   9.4354011E+05   -1.8809198E+00
   1.0471527E-04   9.3539935E+05   -1.8805013E+00
   1.0519885E-04   9.2733061E+05   -1.8800818E+00
   1.0568467E-04   9.1933326E+05   -1.8796612E+00
   1.0617274E-04   9.1140664E+05   -1.8792397E+00
   1.0666305E-04   9.0355013E+05   -1.8788172E+00
   1.0715563E-04   8.9576309E+05   -1.8783936E+00
   1.0765049E-04   8.8804489E+05   -1.8779691E+00
   1.0814763E-04   8.8039493E+05   -1.8775435E+00
   1.0864707E-04   8.7281257E+05   -1.8771170E+00
   1.0914881E-04   8.6529722E+05   -1.8766895E+00
   1.0965287E-04   8.5784827E+05   -1.8762609E+00
   1.1015926E-04   8.5046513E+05   -1.8758314E+00
   1.1066799E-04   8.4314720E+05   -1.8754008E+00
   1.1117906E-04   8.3589390E+05   -1.8749693E+00
   1.1169250E-04   8.2870465E+05   -1.8745367E+00
   1.1220831E-04   8.2157886E+05   -1.8741032E+00
   1.1272650E-04   8.1451598E+05   -1.8736687E+00
   1.1324708E-04   8.0751544E+05   -1.8732332E+00
   1.1377007E-04   8.0057667E+05   -1.8727967E+00
   1.1429547E-04   7.9369912E+05   -1.8723592E+00
   1.1482330E-04   7.8688225E+05   -1.8719207E+00
   1.1535356E-04   7.8012550E+05   -1.8714812E+00
   1.1588628E-04   7.7342834E+05   -1.8710408E+00
   1.1642145E-04   7.6679023E+05   -1.8705993E+00
   1.1695910E-04   7.6021064E+05   -1.8701569E+00
   1.1749923E-04   7.5368904E+05   -1.8697135E+00
   1.1804185E-04   7.4722492E+05   -1.8692691E+00
   1.1858698E-04   7.4081775E+05   -1.8688238E+00
   1.1913463E-04   7.3446704E+05   -1.8683774E+00
   1.1968481E-04   7.2817227E+05   -1.8679301E+00
   1.2023752E-04   7.2193293E+05   -1.8674818E+00
   1.2079279E-04   7.1574854E+05   -1.8670326E+00
   1.2135063E-04   7.0961860E+05   -1.8665824E+00
   1.2191104E-04   7.0354261E+05   -1.8661312E+00
   1.2247403E-04   6.9752011E+05   -1.8656790E+00
   1.2303963E-04   6.9155060E+05   -1.8652259E+00
   1.2360784E-04   6.8563361E+05   -1.8647718E+00
   1.2417868E-04   6.7976867E+05   -1.8643168E+00
   1.2475215E-04   6.7395531E+05   -1.8638607E+00
   1.2532826E-04   6.6819307E+05   -1.8634038E+00
   1.2590704E-04   6.6248150E+05   -1.8629458E+00
   1.2648850E-04   6.5682014E+05   -1.8624870E+00
   1.2707263E-04   6.5120853E+05   -1.8620271E+00
   1.2765947E-04   6.4564624E+05   -1.8615664E+00
   1.2824901E-04   6.4013282E+05   -1.8611046E+00
   1.2884128E-04   6.3466783E+05   -1.8606419E+00
