#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0830667E+06   -1.8717822E+00
   1.0046181E-04   1.0737674E+06   -1.8713424E+00
   1.0092575E-04   1.0645501E+06   -1.8709017E+00
   1.0139184E-04   1.0554141E+06   -1.8704599E+00
   1.0186008E-04   1.0463585E+06   -1.8700172E+00
   1.0233048E-04   1.0373829E+06   -1.8695735E+00
   1.0280305E-04   1.0284863E+06   -1.8691288E+00
   1.0327781E-04   1.0196680E+06   -1.8686832E+00
   1.0375475E-04   1.0109275E+06   -1.8682365E+00
   1.0423390E-04   1.0022640E+06   -1.8677889E+00
   1.0471527E-04   9.9367675E+05   -1.8673403E+00
   1.0519885E-04   9.8516512E+05   -1.8668908E+00
   1.0568467E-04   9.7672843E+05   -1.8664402E+00
   1.0617274E-04   9.6836600E+05   -1.8659888E+00
   1.0666305E-04   9.6007717E+05   -1.8655363E+00
   1.0715563E-04   9.5186127E+05   -1.8650829E+00
   1.0765049E-04   9.4371765E+05   -1.8646285E+00
   1.0814763E-04   9.3564567E+05   -1.8641731E+00
   1.0864707E-04   9.2764468E+05   -1.8637168E+00
   1.0914881E-04   9.1971404E+05   -1.8632596E+00
   1.0965287E-04   9.1185313E+05   -1.8628013E+00
   1.1015926E-04   9.0406131E+05   -1.8623422E+00
   1.1066799E-04   8.9633798E+05   -1.8618820E+00
   1.1117906E-04   8.8868251E+05   -1.8614210E+00
   1.1169250E-04   8.8109430E+05   -1.8609589E+00
   1.1220831E-04   8.7357274E+05   -1.8604960E+00
   1.1272650E-04   8.6611724E+05   -1.8600321E+00
   1.1324708E-04   8.5872721E+05   -1.8595672E+00
   1.1377007E-04   8.5140205E+05   -1.8591014E+00
   1.1429547E-04   8.4414120E+05   -1.8586347E+00
   1.1482330E-04   8.3694407E+05   -1.8581670E+00
   1.1535356E-04   8.2981010E+05   -1.8576984E+00
   1.1588628E-04   8.2273870E+05   -1.8572289E+00
   1.1642145E-04   8.1572934E+05   -1.8567584E+00
   1.1695910E-04   8.0878145E+05   -1.8562870E+00
   1.1749923E-04   8.0189448E+05   -1.8558147E+00
   1.1804185E-04   7.9506788E+05   -1.8553415E+00
   1.1858698E-04   7.8830112E+05   -1.8548673E+00
   1.1913463E-04   7.8159366E+05   -1.8543922E+00
   1.1968481E-04   7.7494497E+05   -1.8539163E+00
   1.2023752E-04   7.6835452E+05   -1.8534394E+00
   1.2079279E-04   7.6182180E+05   -1.8529615E+00
   1.2135063E-04   7.5534629E+05   -1.8524828E+00
   1.2191104E-04   7.4892747E+05   -1.8520032E+00
   1.2247403E-04   7.4256484E+05   -1.8515227E+00
   1.2303963E-04   7.3625790E+05   -1.8510413E+00
   1.2360784E-04   7.3000614E+05   -1.8505589E+00
   1.2417868E-04   7.2380908E+05   -1.8500757E+00
   1.2475215E-04   7.1766623E+05   -1.8495916E+00
   1.2532826E-04   7.1157710E+05   -1.8491066E+00
   1.2590704E-04   7.0554121E+05   -1.8486207E+00
   1.2648850E-04   6.9955808E+05   -1.8481339E+00
   1.2707263E-04   6.9362726E+05   -1.8476463E+00
   1.2765947E-04   6.8774826E+05   -1.8471578E+00
   1.2824901E-04   6.8192062E+05   -1.8466684E+00
   1.2884128E-04   6.7614389E+05   -1.8461781E+00
   1.2943628E-04   6.7041762E+05   -1.8456869E+00
   1.3003403E-04   6.6474134E+05   -1.8451949E+00
   1.3063454E-04   6.5911463E+05   -1.8447020E+00
   1.3123783E-04   6.5353702E+05   -1.8442083E+00
   1.3184390E-04   6.4800809E+05   -1.8437137E+00
   1.3245277E-04   6.4252740E+05   -1.8432182E+00
   1.3306445E-04   6.3709451E+05   -1.8427219E+00
   1.3367895E-04   6.3170902E+05   -1.8422248E+00
   1.3429630E-04   6.2637048E+05   -1.8417268E+00
   1.3491649E-04   6.2107848E+05   -1.8412279E+00
   1.3553955E-04   6.1583261E+05   -1.8407282E+00
   1.3616548E-04   6.1063246E+05   -1.8402277E+00
   1.3679431E-04   6.0547762E+05   -1.8397264E+00
   1.3742604E-04   6.0036768E+05   -1.8392242E+00
   1.3806069E-04   5.9530224E+05   -1.8387212E+00
   1.3869827E-04   5.9028091E+05   -1.8382173E+00
   1.3933879E-04   5.8530330E+05   -1.8377127E+00
   1.3998227E-04   5.8036901E+05   -1.8372072E+00
   1.4062872E-04   5.7547766E+05   -1.8367009E+00
   1.4127816E-04   5.7062886E+05   -1.8361938E+00
   1.4193060E-04   5.6582224E+05   -1.8356859E+00
   1.4258605E-04   5.6105743E+05   -1.8351772E+00
   1.4324453E-04   5.5633404E+05   -1.8346677E+00
   1.4390605E-04   5.5165172E+05   -1.8341574E+00
   1.4457062E-04   5.4701009E+05   -1.8336463E+00
   1.4523826E-04   5.4240879E+05   -1.8331345E+00
   1.4590899E-04   5.3784747E+05   -1.8326218E+00
   1.4658281E-04   5.3332577E+05   -1.8321084E+00
   1.4725974E-04   5.2884333E+05   -1.8315941E+00
   1.4793981E-04   5.2439981E+05   -1.8310791E+00
   1.4862301E-04   5.1999486E+05   -1.8305634E+00
   1.4930936E-04   5.1562814E+05   -1.8300468E+00
   1.4999889E-04   5.1129931E+05   -1.8295295E+00
   1.5069160E-04   5.0700802E+05   -1.8290115E+00
   1.5138751E-04   5.0275396E+05   -1.8284927E+00
   1.5208663E-04   4.9853678E+05   -1.8279731E+00
   1.5278899E-04   4.9435616E+05   -1.8274528E+00
   1.5349458E-04   4.9021177E+05   -1.8269317E+00
   1.5420343E-04   4.8610330E+05   -1.8264100E+00
   1.5491556E-04   4.8203042E+05   -1.8258874E+00
   1.5563098E-04   4.7799281E+05   -1.8253642E+00
   1.5634970E-04   4.7399017E+05   -1.8248402E+00
   1.5707174E-04   4.7002218E+05   -1.8243155E+00
   1.5779711E-04   4.6608854E+05   -1.8237900E+00
   1.5852584E-04   4.6218894E+05   -1.8232639E+00
   1.5925792E-04   4.5832307E+05   -1.8227370E+00
   1.5999339E-04   4.5449065E+05   -1.8222095E+00
   1.6073226E-04   4.5069136E+05   -1.8216812E+00
   1.6147454E-04   4.4692493E+05   -1.8211522E+00
   1.6222024E-04   4.4319105E+05   -1.8206226E+00
   1.6296939E-04   4.3948944E+05   -1.8200922E+00
   1.6372200E-04   4.3581981E+05   -1.8195612E+00
   1.6447809E-04   4.3218189E+05   -1.8190295E+00
   1.6523767E-04   4.2857538E+05   -1.8184971E+00
   1.6600075E-04   4.2500001E+05   -1.8179640E+00
   1.6676736E-04   4.2145550E+05   -1.8174303E+00
   1.6753751E-04   4.1794158E+05   -1.8168959E+00
   1.6831122E-04   4.1445798E+05   -1.8163608E+00
   1.6908849E-04   4.1100443E+05   -1.8158251E+00
   1.6986936E-04   4.0758066E+05   -1.8152888E+00
   1.7065384E-04   4.0418642E+05   -1.8147517E+00
   1.7144193E-04   4.0082143E+05   -1.8142141E+00
   1.7223367E-04   3.9748544E+05   -1.8136758E+00
   1.7302906E-04   3.9417820E+05   -1.8131369E+00
   1.7382813E-04   3.9089944E+05   -1.8125973E+00
   1.7463089E-04   3.8764893E+05   -1.8120572E+00
   1.7543735E-04   3.8442639E+05   -1.8115164E+00
   1.7624754E-04   3.8123160E+05   -1.8109750E+00
