#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0410664E+06   -1.8804792E+00
   1.0046181E-04   1.0320863E+06   -1.8800596E+00
   1.0092575E-04   1.0231856E+06   -1.8796391E+00
   1.0139184E-04   1.0143637E+06   -1.8792175E+00
   1.0186008E-04   1.0056198E+06   -1.8787949E+00
   1.0233048E-04   9.9695316E+05   -1.8783713E+00
   1.0280305E-04   9.8836318E+05   -1.8779467E+00
   1.0327781E-04   9.7984913E+05   -1.8775211E+00
   1.0375475E-04   9.7141033E+05   -1.8770945E+00
   1.0423390E-04   9.6304610E+05   -1.8766669E+00
   1.0471527E-04   9.5475578E+05   -1.8762383E+00
   1.0519885E-04   9.4653869E+05   -1.8758087E+00
   1.0568467E-04   9.3839418E+05   -1.8753781E+00
   1.0617274E-04   9.3032160E+05   -1.8749465E+00
   1.0666305E-04   9.2232030E+05   -1.8745139E+00
   1.0715563E-04   9.1438965E+05   -1.8740804E+00
   1.0765049E-04   9.0652899E+05   -1.8736458E+00
   1.0814763E-04   8.9873772E+05   -1.8732102E+00
   1.0864707E-04   8.9101520E+05   -1.8727737E+00
   1.0914881E-04   8.8336081E+05   -1.8723361E+00
   1.0965287E-04   8.7577395E+05   -1.8718976E+00
   1.1015926E-04   8.6825400E+05   -1.8714581E+00
   1.1066799E-04   8.6080037E+05   -1.8710176E+00
   1.1117906E-04   8.5341246E+05   -1.8705761E+00
   1.1169250E-04   8.4608968E+05   -1.8701336E+00
   1.1220831E-04   8.3883144E+05   -1.8696902E+00
   1.1272650E-04   8.3163718E+05   -1.8692457E+00
   1.1324708E-04   8.2450630E+05   -1.8688003E+00
   1.1377007E-04   8.1743825E+05   -1.8683539E+00
   1.1429547E-04   8.1043246E+05   -1.8679066E+00
   1.1482330E-04   8.0348837E+05   -1.8674583E+00
   1.1535356E-04   7.9660542E+05   -1.8670089E+00
   1.1588628E-04   7.8978308E+05   -1.8665587E+00
   1.1642145E-04   7.8302078E+05   -1.8661074E+00
   1.1695910E-04   7.7631801E+05   -1.8656552E+00
   1.1749923E-04   7.6967421E+05   -1.8652020E+00
   1.1804185E-04   7.6308887E+05   -1.8647479E+00
   1.1858698E-04   7.5656146E+05   -1.8642928E+00
   1.1913463E-04   7.5009146E+05   -1.8638368E+00
   1.1968481E-04   7.4367835E+05   -1.8633797E+00
   1.2023752E-04   7.3732162E+05   -1.8629218E+00
   1.2079279E-04   7.3102078E+05   -1.8624628E+00
   1.2135063E-04   7.2477532E+05   -1.8620030E+00
   1.2191104E-04   7.1858473E+05   -1.8615421E+00
   1.2247403E-04   7.1244854E+05   -1.8610803E+00
   1.2303963E-04   7.0636625E+05   -1.8606176E+00
   1.2360784E-04   7.0033739E+05   -1.8601540E+00
   1.2417868E-04   6.9436146E+05   -1.8596893E+00
   1.2475215E-04   6.8843800E+05   -1.8592238E+00
   1.2532826E-04   6.8256653E+05   -1.8587573E+00
   1.2590704E-04   6.7674660E+05   -1.8582899E+00
   1.2648850E-04   6.7097774E+05   -1.8578215E+00
   1.2707263E-04   6.6525949E+05   -1.8573522E+00
   1.2765947E-04   6.5959140E+05   -1.8568820E+00
