#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1029215E+06   -1.8709498E+00
   1.0046181E-04   1.0934559E+06   -1.8705081E+00
   1.0092575E-04   1.0840738E+06   -1.8700655E+00
   1.0139184E-04   1.0747743E+06   -1.8696219E+00
   1.0186008E-04   1.0655568E+06   -1.8691773E+00
   1.0233048E-04   1.0564205E+06   -1.8687318E+00
   1.0280305E-04   1.0473647E+06   -1.8682852E+00
   1.0327781E-04   1.0383887E+06   -1.8678377E+00
   1.0375475E-04   1.0294917E+06   -1.8673893E+00
   1.0423390E-04   1.0206731E+06   -1.8669398E+00
   1.0471527E-04   1.0119321E+06   -1.8664894E+00
   1.0519885E-04   1.0032680E+06   -1.8660380E+00
   1.0568467E-04   9.9468020E+05   -1.8655856E+00
   1.0617274E-04   9.8616796E+05   -1.8651323E+00
   1.0666305E-04   9.7773061E+05   -1.8646780E+00
   1.0715563E-04   9.6936748E+05   -1.8642228E+00
   1.0765049E-04   9.6107790E+05   -1.8637666E+00
   1.0814763E-04   9.5286122E+05   -1.8633094E+00
   1.0864707E-04   9.4471678E+05   -1.8628513E+00
   1.0914881E-04   9.3664393E+05   -1.8623923E+00
   1.0965287E-04   9.2864203E+05   -1.8619322E+00
   1.1015926E-04   9.2071044E+05   -1.8614713E+00
   1.1066799E-04   9.1284854E+05   -1.8610093E+00
   1.1117906E-04   9.0505570E+05   -1.8605465E+00
   1.1169250E-04   8.9733130E+05   -1.8600827E+00
   1.1220831E-04   8.8967473E+05   -1.8596179E+00
   1.1272650E-04   8.8208538E+05   -1.8591522E+00
   1.1324708E-04   8.7456265E+05   -1.8586856E+00
   1.1377007E-04   8.6710594E+05   -1.8582180E+00
   1.1429547E-04   8.5971467E+05   -1.8577495E+00
   1.1482330E-04   8.5238824E+05   -1.8572801E+00
   1.1535356E-04   8.4512607E+05   -1.8568097E+00
   1.1588628E-04   8.3792760E+05   -1.8563384E+00
   1.1642145E-04   8.3079224E+05   -1.8558662E+00
   1.1695910E-04   8.2371944E+05   -1.8553931E+00
   1.1749923E-04   8.1670864E+05   -1.8549190E+00
   1.1804185E-04   8.0975927E+05   -1.8544441E+00
   1.1858698E-04   8.0287080E+05   -1.8539682E+00
   1.1913463E-04   7.9604267E+05   -1.8534914E+00
   1.1968481E-04   7.8927435E+05   -1.8530137E+00
   1.2023752E-04   7.8256530E+05   -1.8525351E+00
   1.2079279E-04   7.7591499E+05   -1.8520555E+00
   1.2135063E-04   7.6932290E+05   -1.8515751E+00
   1.2191104E-04   7.6278850E+05   -1.8510938E+00
   1.2247403E-04   7.5631129E+05   -1.8506115E+00
   1.2303963E-04   7.4989074E+05   -1.8501284E+00
   1.2360784E-04   7.4352635E+05   -1.8496444E+00
   1.2417868E-04   7.3721763E+05   -1.8491595E+00
   1.2475215E-04   7.3096407E+05   -1.8486737E+00
   1.2532826E-04   7.2476518E+05   -1.8481870E+00
   1.2590704E-04   7.1862047E+05   -1.8476995E+00
   1.2648850E-04   7.1252946E+05   -1.8472111E+00
   1.2707263E-04   7.0649166E+05   -1.8467217E+00
   1.2765947E-04   7.0050661E+05   -1.8462316E+00
   1.2824901E-04   6.9457384E+05   -1.8457405E+00
   1.2884128E-04   6.8869287E+05   -1.8452486E+00
   1.2943628E-04   6.8286324E+05   -1.8447558E+00
   1.3003403E-04   6.7708450E+05   -1.8442622E+00
   1.3063454E-04   6.7135619E+05   -1.8437676E+00
   1.3123783E-04   6.6567786E+05   -1.8432723E+00
   1.3184390E-04   6.6004907E+05   -1.8427761E+00
   1.3245277E-04   6.5446937E+05   -1.8422790E+00
   1.3306445E-04   6.4893832E+05   -1.8417811E+00
   1.3367895E-04   6.4345549E+05   -1.8412823E+00
   1.3429630E-04   6.3802046E+05   -1.8407828E+00
   1.3491649E-04   6.3263279E+05   -1.8402823E+00
   1.3553955E-04   6.2729206E+05   -1.8397811E+00
   1.3616548E-04   6.2199786E+05   -1.8392790E+00
   1.3679431E-04   6.1674977E+05   -1.8387761E+00
   1.3742604E-04   6.1154738E+05   -1.8382723E+00
   1.3806069E-04   6.0639028E+05   -1.8377677E+00
   1.3869827E-04   6.0127807E+05   -1.8372624E+00
   1.3933879E-04   5.9621035E+05   -1.8367562E+00
   1.3998227E-04   5.9118671E+05   -1.8362492E+00
   1.4062872E-04   5.8620678E+05   -1.8357414E+00
   1.4127816E-04   5.8127016E+05   -1.8352327E+00
   1.4193060E-04   5.7637646E+05   -1.8347233E+00
   1.4258605E-04   5.7152530E+05   -1.8342131E+00
   1.4324453E-04   5.6671631E+05   -1.8337021E+00
   1.4390605E-04   5.6194911E+05   -1.8331903E+00
   1.4457062E-04   5.5722332E+05   -1.8326777E+00
