#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0758563E+06   -1.8797385E+00
   1.0046181E-04   1.0665798E+06   -1.8793172E+00
   1.0092575E-04   1.0573853E+06   -1.8788948E+00
   1.0139184E-04   1.0482721E+06   -1.8784715E+00
   1.0186008E-04   1.0392394E+06   -1.8780471E+00
   1.0233048E-04   1.0302866E+06   -1.8776218E+00
   1.0280305E-04   1.0214130E+06   -1.8771954E+00
   1.0327781E-04   1.0126177E+06   -1.8767680E+00
   1.0375475E-04   1.0039002E+06   -1.8763397E+00
   1.0423390E-04   9.9525970E+05   -1.8759103E+00
   1.0471527E-04   9.8669551E+05   -1.8754800E+00
   1.0519885E-04   9.7820695E+05   -1.8750486E+00
   1.0568467E-04   9.6979335E+05   -1.8746162E+00
   1.0617274E-04   9.6145404E+05   -1.8741829E+00
   1.0666305E-04   9.5318834E+05   -1.8737486E+00
   1.0715563E-04   9.4499560E+05   -1.8733132E+00
   1.0765049E-04   9.3687516E+05   -1.8728769E+00
   1.0814763E-04   9.2882636E+05   -1.8724396E+00
   1.0864707E-04   9.2084857E+05   -1.8720013E+00
   1.0914881E-04   9.1294115E+05   -1.8715620E+00
   1.0965287E-04   9.0510346E+05   -1.8711217E+00
   1.1015926E-04   8.9733489E+05   -1.8706805E+00
   1.1066799E-04   8.8963480E+05   -1.8702383E+00
   1.1117906E-04   8.8200258E+05   -1.8697950E+00
   1.1169250E-04   8.7443764E+05   -1.8693508E+00
   1.1220831E-04   8.6693935E+05   -1.8689057E+00
   1.1272650E-04   8.5950712E+05   -1.8684595E+00
   1.1324708E-04   8.5214036E+05   -1.8680124E+00
   1.1377007E-04   8.4483849E+05   -1.8675643E+00
   1.1429547E-04   8.3760092E+05   -1.8671152E+00
   1.1482330E-04   8.3042707E+05   -1.8666652E+00
   1.1535356E-04   8.2331637E+05   -1.8662141E+00
   1.1588628E-04   8.1626826E+05   -1.8657622E+00
   1.1642145E-04   8.0928217E+05   -1.8653092E+00
   1.1695910E-04   8.0235754E+05   -1.8648553E+00
   1.1749923E-04   7.9549383E+05   -1.8644004E+00
   1.1804185E-04   7.8869050E+05   -1.8639446E+00
   1.1858698E-04   7.8194698E+05   -1.8634878E+00
