#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0396649E+06   -1.8886788E+00
   1.0046181E-04   1.0306579E+06   -1.8882796E+00
   1.0092575E-04   1.0217308E+06   -1.8878793E+00
   1.0139184E-04   1.0128829E+06   -1.8874780E+00
   1.0186008E-04   1.0041135E+06   -1.8870757E+00
   1.0233048E-04   9.9542187E+05   -1.8866724E+00
   1.0280305E-04   9.8680730E+05   -1.8862681E+00
   1.0327781E-04   9.7826910E+05   -1.8858628E+00
   1.0375475E-04   9.6980658E+05   -1.8854564E+00
   1.0423390E-04   9.6141908E+05   -1.8850490E+00
   1.0471527E-04   9.5310591E+05   -1.8846406E+00
   1.0519885E-04   9.4486639E+05   -1.8842312E+00
   1.0568467E-04   9.3669988E+05   -1.8838208E+00
   1.0617274E-04   9.2860571E+05   -1.8834094E+00
   1.0666305E-04   9.2058323E+05   -1.8829969E+00
   1.0715563E-04   9.1263180E+05   -1.8825835E+00
   1.0765049E-04   9.0475077E+05   -1.8821690E+00
   1.0814763E-04   8.9693951E+05   -1.8817535E+00
   1.0864707E-04   8.8919740E+05   -1.8813370E+00
   1.0914881E-04   8.8152380E+05   -1.8809195E+00
   1.0965287E-04   8.7391811E+05   -1.8805010E+00
   1.1015926E-04   8.6637972E+05   -1.8800815E+00
   1.1066799E-04   8.5890801E+05   -1.8796610E+00
   1.1117906E-04   8.5150239E+05   -1.8792394E+00
   1.1169250E-04   8.4416227E+05   -1.8788169E+00
   1.1220831E-04   8.3688705E+05   -1.8783933E+00
   1.1272650E-04   8.2967615E+05   -1.8779688E+00
   1.1324708E-04   8.2252899E+05   -1.8775432E+00
   1.1377007E-04   8.1544500E+05   -1.8771167E+00
   1.1429547E-04   8.0842362E+05   -1.8766891E+00
   1.1482330E-04   8.0146427E+05   -1.8762606E+00
   1.1535356E-04   7.9456640E+05   -1.8758310E+00
   1.1588628E-04   7.8772946E+05   -1.8754005E+00
   1.1642145E-04   7.8095290E+05   -1.8749690E+00
   1.1695910E-04   7.7423618E+05   -1.8745364E+00
   1.1749923E-04   7.6757876E+05   -1.8741029E+00
   1.1804185E-04   7.6098010E+05   -1.8736684E+00
   1.1858698E-04   7.5443968E+05   -1.8732328E+00
   1.1913463E-04   7.4795698E+05   -1.8727963E+00
   1.1968481E-04   7.4153148E+05   -1.8723588E+00
   1.2023752E-04   7.3516266E+05   -1.8719204E+00
   1.2079279E-04   7.2885001E+05   -1.8714809E+00
   1.2135063E-04   7.2259304E+05   -1.8710404E+00
   1.2191104E-04   7.1639123E+05   -1.8705990E+00
   1.2247403E-04   7.1024410E+05   -1.8701566E+00
   1.2303963E-04   7.0415115E+05   -1.8697132E+00
   1.2360784E-04   6.9811190E+05   -1.8692688E+00
   1.2417868E-04   6.9212587E+05   -1.8688234E+00
   1.2475215E-04   6.8619257E+05   -1.8683771E+00
   1.2532826E-04   6.8031153E+05   -1.8679298E+00
   1.2590704E-04   6.7448229E+05   -1.8674815E+00
   1.2648850E-04   6.6870438E+05   -1.8670322E+00
   1.2707263E-04   6.6297734E+05   -1.8665820E+00
   1.2765947E-04   6.5730072E+05   -1.8661308E+00
   1.2824901E-04   6.5167406E+05   -1.8656786E+00
   1.2884128E-04   6.4609691E+05   -1.8652255E+00
   1.2943628E-04   6.4056883E+05   -1.8647714E+00
   1.3003403E-04   6.3508937E+05   -1.8643164E+00
   1.3063454E-04   6.2965811E+05   -1.8638604E+00
   1.3123783E-04   6.2427462E+05   -1.8634034E+00
   1.3184390E-04   6.1893845E+05   -1.8629455E+00
   1.3245277E-04   6.1364919E+05   -1.8624866E+00
   1.3306445E-04   6.0840642E+05   -1.8620267E+00
   1.3367895E-04   6.0320972E+05   -1.8615660E+00
   1.3429630E-04   5.9805868E+05   -1.8611042E+00
   1.3491649E-04   5.9295289E+05   -1.8606415E+00
   1.3553955E-04   5.8789195E+05   -1.8601779E+00
   1.3616548E-04   5.8287544E+05   -1.8597134E+00
   1.3679431E-04   5.7790299E+05   -1.8592478E+00
   1.3742604E-04   5.7297418E+05   -1.8587814E+00
   1.3806069E-04   5.6808863E+05   -1.8583140E+00
   1.3869827E-04   5.6324595E+05   -1.8578457E+00
   1.3933879E-04   5.5844576E+05   -1.8573765E+00
   1.3998227E-04   5.5368767E+05   -1.8569063E+00
   1.4062872E-04   5.4897132E+05   -1.8564352E+00
   1.4127816E-04   5.4429632E+05   -1.8559631E+00
   1.4193060E-04   5.3966231E+05   -1.8554902E+00
   1.4258605E-04   5.3506892E+05   -1.8550163E+00
   1.4324453E-04   5.3051579E+05   -1.8545415E+00
   1.4390605E-04   5.2600255E+05   -1.8540658E+00
   1.4457062E-04   5.2152885E+05   -1.8535892E+00
   1.4523826E-04   5.1709434E+05   -1.8531117E+00
   1.4590899E-04   5.1269867E+05   -1.8526332E+00
   1.4658281E-04   5.0834148E+05   -1.8521539E+00
   1.4725974E-04   5.0402243E+05   -1.8516736E+00
   1.4793981E-04   4.9974119E+05   -1.8511925E+00
   1.4862301E-04   4.9549742E+05   -1.8507104E+00
   1.4930936E-04   4.9129077E+05   -1.8502275E+00
   1.4999889E-04   4.8712092E+05   -1.8497436E+00
   1.5069160E-04   4.8298754E+05   -1.8492589E+00
   1.5138751E-04   4.7889031E+05   -1.8487733E+00
   1.5208663E-04   4.7482889E+05   -1.8482868E+00
   1.5278899E-04   4.7080298E+05   -1.8477994E+00
   1.5349458E-04   4.6681225E+05   -1.8473111E+00
   1.5420343E-04   4.6285639E+05   -1.8468220E+00
   1.5491556E-04   4.5893508E+05   -1.8463320E+00
   1.5563098E-04   4.5504803E+05   -1.8458411E+00
   1.5634970E-04   4.5119492E+05   -1.8453493E+00
   1.5707174E-04   4.4737545E+05   -1.8448567E+00
   1.5779711E-04   4.4358932E+05   -1.8443632E+00
   1.5852584E-04   4.3983624E+05   -1.8438689E+00
   1.5925792E-04   4.3611590E+05   -1.8433737E+00
   1.5999339E-04   4.3242802E+05   -1.8428776E+00
   1.6073226E-04   4.2877230E+05   -1.8423807E+00
   1.6147454E-04   4.2514846E+05   -1.8418830E+00
   1.6222024E-04   4.2155622E+05   -1.8413844E+00
   1.6296939E-04   4.1799529E+05   -1.8408850E+00
   1.6372200E-04   4.1446540E+05   -1.8403847E+00
   1.6447809E-04   4.1096626E+05   -1.8398836E+00
   1.6523767E-04   4.0749761E+05   -1.8393817E+00
   1.6600075E-04   4.0405917E+05   -1.8388789E+00
   1.6676736E-04   4.0065067E+05   -1.8383753E+00
   1.6753751E-04   3.9727185E+05   -1.8378709E+00
   1.6831122E-04   3.9392243E+05   -1.8373657E+00
   1.6908849E-04   3.9060217E+05   -1.8368596E+00
   1.6986936E-04   3.8731079E+05   -1.8363528E+00
   1.7065384E-04   3.8404805E+05   -1.8358451E+00
   1.7144193E-04   3.8081368E+05   -1.8353367E+00
   1.7223367E-04   3.7760744E+05   -1.8348274E+00
   1.7302906E-04   3.7442907E+05   -1.8343174E+00
   1.7382813E-04   3.7127833E+05   -1.8338065E+00
   1.7463089E-04   3.6815497E+05   -1.8332949E+00
   1.7543735E-04   3.6505875E+05   -1.8327824E+00
   1.7624754E-04   3.6198942E+05   -1.8322692E+00
   1.7706147E-04   3.5894674E+05   -1.8317552E+00
   1.7787916E-04   3.5593049E+05   -1.8312405E+00
   1.7870062E-04   3.5294041E+05   -1.8307249E+00
   1.7952588E-04   3.4997629E+05   -1.8302086E+00
   1.8035495E-04   3.4703789E+05   -1.8296915E+00
   1.8118785E-04   3.4412498E+05   -1.8291737E+00
   1.8202459E-04   3.4123733E+05   -1.8286551E+00
   1.8286520E-04   3.3837473E+05   -1.8281358E+00
   1.8370969E-04   3.3553694E+05   -1.8276157E+00
   1.8455808E-04   3.3272375E+05   -1.8270949E+00
   1.8541039E-04   3.2993494E+05   -1.8265733E+00
   1.8626663E-04   3.2717029E+05   -1.8260510E+00
   1.8712683E-04   3.2442958E+05   -1.8255279E+00
   1.8799100E-04   3.2171261E+05   -1.8250042E+00
   1.8885917E-04   3.1901917E+05   -1.8244797E+00
   1.8973134E-04   3.1634904E+05   -1.8239544E+00
   1.9060754E-04   3.1370202E+05   -1.8234285E+00
   1.9148778E-04   3.1107790E+05   -1.8229019E+00
   1.9237209E-04   3.0847648E+05   -1.8223745E+00
   1.9326049E-04   3.0589756E+05   -1.8218464E+00
   1.9415299E-04   3.0334094E+05   -1.8213177E+00
   1.9504960E-04   3.0080642E+05   -1.8207882E+00
   1.9595036E-04   2.9829380E+05   -1.8202581E+00
   1.9685528E-04   2.9580290E+05   -1.8197273E+00
   1.9776438E-04   2.9333351E+05   -1.8191957E+00
   1.9867768E-04   2.9088545E+05   -1.8186635E+00
   1.9959519E-04   2.8845853E+05   -1.8181307E+00
   2.0051694E-04   2.8605256E+05   -1.8175971E+00
   2.0144295E-04   2.8366736E+05   -1.8170629E+00
   2.0237324E-04   2.8130274E+05   -1.8165281E+00
   2.0330782E-04   2.7895851E+05   -1.8159925E+00
   2.0424671E-04   2.7663451E+05   -1.8154564E+00
   2.0518995E-04   2.7433054E+05   -1.8149195E+00
   2.0613754E-04   2.7204644E+05   -1.8143821E+00
   2.0708950E-04   2.6978202E+05   -1.8138440E+00
   2.0804586E-04   2.6753711E+05   -1.8133052E+00
   2.0900664E-04   2.6531155E+05   -1.8127659E+00
   2.0997185E-04   2.6310515E+05   -1.8122259E+00
   2.1094152E-04   2.6091775E+05   -1.8116853E+00
