#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1165223E+06   -1.8409139E+00
   1.0046181E-04   1.1070934E+06   -1.8404137E+00
   1.0092575E-04   1.0977465E+06   -1.8399127E+00
   1.0139184E-04   1.0884811E+06   -1.8394108E+00
   1.0186008E-04   1.0792965E+06   -1.8389081E+00
   1.0233048E-04   1.0701918E+06   -1.8384046E+00
   1.0280305E-04   1.0611663E+06   -1.8379003E+00
   1.0327781E-04   1.0522194E+06   -1.8373951E+00
   1.0375475E-04   1.0433504E+06   -1.8368891E+00
   1.0423390E-04   1.0345586E+06   -1.8363824E+00
   1.0471527E-04   1.0258432E+06   -1.8358748E+00
   1.0519885E-04   1.0172037E+06   -1.8353664E+00
   1.0568467E-04   1.0086392E+06   -1.8348572E+00
   1.0617274E-04   1.0001493E+06   -1.8343472E+00
   1.0666305E-04   9.9173308E+05   -1.8338364E+00
   1.0715563E-04   9.8339004E+05   -1.8333248E+00
   1.0765049E-04   9.7511948E+05   -1.8328125E+00
   1.0814763E-04   9.6692077E+05   -1.8322993E+00
   1.0864707E-04   9.5879326E+05   -1.8317854E+00
   1.0914881E-04   9.5073632E+05   -1.8312707E+00
   1.0965287E-04   9.4274932E+05   -1.8307552E+00
   1.1015926E-04   9.3483163E+05   -1.8302390E+00
   1.1066799E-04   9.2698265E+05   -1.8297220E+00
   1.1117906E-04   9.1920177E+05   -1.8292042E+00
   1.1169250E-04   9.1148837E+05   -1.8286857E+00
   1.1220831E-04   9.0384185E+05   -1.8281664E+00
   1.1272650E-04   8.9626163E+05   -1.8276464E+00
   1.1324708E-04   8.8874712E+05   -1.8271257E+00
   1.1377007E-04   8.8129772E+05   -1.8266042E+00
   1.1429547E-04   8.7391287E+05   -1.8260819E+00
   1.1482330E-04   8.6659199E+05   -1.8255589E+00
   1.1535356E-04   8.5933450E+05   -1.8250352E+00
   1.1588628E-04   8.5213985E+05   -1.8245108E+00
   1.1642145E-04   8.4500748E+05   -1.8239857E+00
   1.1695910E-04   8.3793684E+05   -1.8234598E+00
   1.1749923E-04   8.3092738E+05   -1.8229332E+00
   1.1804185E-04   8.2397855E+05   -1.8224059E+00
   1.1858698E-04   8.1708982E+05   -1.8218779E+00
   1.1913463E-04   8.1026065E+05   -1.8213492E+00
   1.1968481E-04   8.0349052E+05   -1.8208199E+00
   1.2023752E-04   7.9677890E+05   -1.8202898E+00
   1.2079279E-04   7.9012527E+05   -1.8197590E+00
   1.2135063E-04   7.8352913E+05   -1.8192276E+00
   1.2191104E-04   7.7698996E+05   -1.8186954E+00
   1.2247403E-04   7.7050725E+05   -1.8181626E+00
   1.2303963E-04   7.6408050E+05   -1.8176292E+00
   1.2360784E-04   7.5770923E+05   -1.8170950E+00
   1.2417868E-04   7.5139293E+05   -1.8165602E+00
   1.2475215E-04   7.4513112E+05   -1.8160248E+00
   1.2532826E-04   7.3892332E+05   -1.8154887E+00
   1.2590704E-04   7.3276904E+05   -1.8149519E+00
   1.2648850E-04   7.2666782E+05   -1.8144145E+00
   1.2707263E-04   7.2061919E+05   -1.8138765E+00
   1.2765947E-04   7.1462268E+05   -1.8133378E+00
   1.2824901E-04   7.0867783E+05   -1.8127985E+00
   1.2884128E-04   7.0278418E+05   -1.8122586E+00
   1.2943628E-04   6.9694127E+05   -1.8117180E+00
   1.3003403E-04   6.9114867E+05   -1.8111769E+00
   1.3063454E-04   6.8540593E+05   -1.8106351E+00
   1.3123783E-04   6.7971259E+05   -1.8100927E+00
   1.3184390E-04   6.7406824E+05   -1.8095498E+00
   1.3245277E-04   6.6847242E+05   -1.8090062E+00
   1.3306445E-04   6.6292473E+05   -1.8084620E+00
   1.3367895E-04   6.5742472E+05   -1.8079173E+00
   1.3429630E-04   6.5197198E+05   -1.8073719E+00
   1.3491649E-04   6.4656609E+05   -1.8068260E+00
   1.3553955E-04   6.4120664E+05   -1.8062795E+00
   1.3616548E-04   6.3589322E+05   -1.8057325E+00
   1.3679431E-04   6.3062541E+05   -1.8051849E+00
   1.3742604E-04   6.2540283E+05   -1.8046367E+00
   1.3806069E-04   6.2022506E+05   -1.8040880E+00
   1.3869827E-04   6.1509172E+05   -1.8035387E+00
   1.3933879E-04   6.1000241E+05   -1.8029889E+00
   1.3998227E-04   6.0495674E+05   -1.8024386E+00
   1.4062872E-04   5.9995433E+05   -1.8018877E+00
   1.4127816E-04   5.9499479E+05   -1.8013363E+00
   1.4193060E-04   5.9007775E+05   -1.8007843E+00
   1.4258605E-04   5.8520284E+05   -1.8002319E+00
   1.4324453E-04   5.8036967E+05   -1.7996789E+00
   1.4390605E-04   5.7557789E+05   -1.7991255E+00
   1.4457062E-04   5.7082713E+05   -1.7985715E+00
   1.4523826E-04   5.6611703E+05   -1.7980170E+00
   1.4590899E-04   5.6144723E+05   -1.7974621E+00
   1.4658281E-04   5.5681737E+05   -1.7969066E+00
   1.4725974E-04   5.5222711E+05   -1.7963507E+00
   1.4793981E-04   5.4767609E+05   -1.7957943E+00
   1.4862301E-04   5.4316397E+05   -1.7952374E+00
   1.4930936E-04   5.3869040E+05   -1.7946801E+00
   1.4999889E-04   5.3425506E+05   -1.7941223E+00
   1.5069160E-04   5.2985759E+05   -1.7935641E+00
   1.5138751E-04   5.2549767E+05   -1.7930054E+00
   1.5208663E-04   5.2117497E+05   -1.7924463E+00
   1.5278899E-04   5.1688916E+05   -1.7918867E+00
   1.5349458E-04   5.1263991E+05   -1.7913267E+00
   1.5420343E-04   5.0842691E+05   -1.7907662E+00
   1.5491556E-04   5.0424984E+05   -1.7902054E+00
   1.5563098E-04   5.0010838E+05   -1.7896441E+00
   1.5634970E-04   4.9600221E+05   -1.7890824E+00
   1.5707174E-04   4.9193103E+05   -1.7885203E+00
   1.5779711E-04   4.8789454E+05   -1.7879579E+00
   1.5852584E-04   4.8389241E+05   -1.7873950E+00
   1.5925792E-04   4.7992436E+05   -1.7868317E+00
   1.5999339E-04   4.7599009E+05   -1.7862681E+00
   1.6073226E-04   4.7208929E+05   -1.7857040E+00
   1.6147454E-04   4.6822168E+05   -1.7851396E+00
   1.6222024E-04   4.6438696E+05   -1.7845749E+00
   1.6296939E-04   4.6058485E+05   -1.7840097E+00
   1.6372200E-04   4.5681506E+05   -1.7834443E+00
   1.6447809E-04   4.5307730E+05   -1.7828784E+00
   1.6523767E-04   4.4937130E+05   -1.7823123E+00
   1.6600075E-04   4.4569677E+05   -1.7817458E+00
   1.6676736E-04   4.4205345E+05   -1.7811789E+00
   1.6753751E-04   4.3844105E+05   -1.7806118E+00
   1.6831122E-04   4.3485931E+05   -1.7800443E+00
   1.6908849E-04   4.3130796E+05   -1.7794765E+00
   1.6986936E-04   4.2778673E+05   -1.7789084E+00
   1.7065384E-04   4.2429536E+05   -1.7783399E+00
   1.7144193E-04   4.2083358E+05   -1.7777712E+00
   1.7223367E-04   4.1740115E+05   -1.7772022E+00
   1.7302906E-04   4.1399779E+05   -1.7766329E+00
   1.7382813E-04   4.1062326E+05   -1.7760634E+00
   1.7463089E-04   4.0727731E+05   -1.7754935E+00
   1.7543735E-04   4.0395969E+05   -1.7749234E+00
   1.7624754E-04   4.0067014E+05   -1.7743531E+00
   1.7706147E-04   3.9740842E+05   -1.7737824E+00
   1.7787916E-04   3.9417429E+05   -1.7732116E+00
   1.7870062E-04   3.9096751E+05   -1.7726404E+00
   1.7952588E-04   3.8778784E+05   -1.7720691E+00
   1.8035495E-04   3.8463504E+05   -1.7714975E+00
   1.8118785E-04   3.8150888E+05   -1.7709257E+00
   1.8202459E-04   3.7840912E+05   -1.7703536E+00
   1.8286520E-04   3.7533554E+05   -1.7697814E+00
   1.8370969E-04   3.7228791E+05   -1.7692089E+00
   1.8455808E-04   3.6926600E+05   -1.7686362E+00
   1.8541039E-04   3.6626958E+05   -1.7680634E+00
   1.8626663E-04   3.6329844E+05   -1.7674903E+00
   1.8712683E-04   3.6035235E+05   -1.7669171E+00
