#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0606416E+06   -1.8898627E+00
   1.0046181E-04   1.0514471E+06   -1.8894665E+00
   1.0092575E-04   1.0423343E+06   -1.8890693E+00
   1.0139184E-04   1.0333023E+06   -1.8886711E+00
   1.0186008E-04   1.0243504E+06   -1.8882718E+00
   1.0233048E-04   1.0154780E+06   -1.8878715E+00
   1.0280305E-04   1.0066843E+06   -1.8874702E+00
   1.0327781E-04   9.9796858E+05   -1.8870679E+00
   1.0375475E-04   9.8933016E+05   -1.8866646E+00
   1.0423390E-04   9.8076833E+05   -1.8862603E+00
   1.0471527E-04   9.7228242E+05   -1.8858549E+00
   1.0519885E-04   9.6387173E+05   -1.8854485E+00
   1.0568467E-04   9.5553558E+05   -1.8850411E+00
   1.0617274E-04   9.4727332E+05   -1.8846327E+00
   1.0666305E-04   9.3908426E+05   -1.8842233E+00
   1.0715563E-04   9.3096776E+05   -1.8838128E+00
   1.0765049E-04   9.2292316E+05   -1.8834014E+00
   1.0814763E-04   9.1494981E+05   -1.8829889E+00
   1.0864707E-04   9.0704706E+05   -1.8825754E+00
   1.0914881E-04   8.9921430E+05   -1.8821609E+00
   1.0965287E-04   8.9145087E+05   -1.8817454E+00
   1.1015926E-04   8.8375616E+05   -1.8813289E+00
   1.1066799E-04   8.7612956E+05   -1.8809114E+00
   1.1117906E-04   8.6857044E+05   -1.8804929E+00
   1.1169250E-04   8.6107821E+05   -1.8800733E+00
   1.1220831E-04   8.5365225E+05   -1.8796528E+00
   1.1272650E-04   8.4629198E+05   -1.8792312E+00
   1.1324708E-04   8.3899680E+05   -1.8788087E+00
   1.1377007E-04   8.3176613E+05   -1.8783851E+00
   1.1429547E-04   8.2459939E+05   -1.8779605E+00
   1.1482330E-04   8.1749600E+05   -1.8775350E+00
   1.1535356E-04   8.1045539E+05   -1.8771084E+00
   1.1588628E-04   8.0347700E+05   -1.8766808E+00
   1.1642145E-04   7.9656026E+05   -1.8762523E+00
   1.1695910E-04   7.8970463E+05   -1.8758227E+00
   1.1749923E-04   7.8290955E+05   -1.8753921E+00
   1.1804185E-04   7.7617449E+05   -1.8749606E+00
   1.1858698E-04   7.6949889E+05   -1.8745280E+00
   1.1913463E-04   7.6288223E+05   -1.8740944E+00
   1.1968481E-04   7.5632398E+05   -1.8736599E+00
   1.2023752E-04   7.4982361E+05   -1.8732244E+00
   1.2079279E-04   7.4338061E+05   -1.8727878E+00
   1.2135063E-04   7.3699445E+05   -1.8723503E+00
   1.2191104E-04   7.3066462E+05   -1.8719118E+00
   1.2247403E-04   7.2439063E+05   -1.8714723E+00
   1.2303963E-04   7.1817196E+05   -1.8710319E+00
   1.2360784E-04   7.1200813E+05   -1.8705904E+00
   1.2417868E-04   7.0589864E+05   -1.8701480E+00
   1.2475215E-04   6.9984300E+05   -1.8697045E+00
   1.2532826E-04   6.9384072E+05   -1.8692601E+00
   1.2590704E-04   6.8789134E+05   -1.8688148E+00
   1.2648850E-04   6.8199436E+05   -1.8683684E+00
   1.2707263E-04   6.7614934E+05   -1.8679211E+00
   1.2765947E-04   6.7035579E+05   -1.8674728E+00
   1.2824901E-04   6.6461326E+05   -1.8670235E+00
   1.2884128E-04   6.5892128E+05   -1.8665732E+00
   1.2943628E-04   6.5327942E+05   -1.8661220E+00
   1.3003403E-04   6.4768720E+05   -1.8656698E+00
   1.3063454E-04   6.4214420E+05   -1.8652167E+00
   1.3123783E-04   6.3664996E+05   -1.8647626E+00
   1.3184390E-04   6.3120406E+05   -1.8643075E+00
   1.3245277E-04   6.2580605E+05   -1.8638515E+00
   1.3306445E-04   6.2045551E+05   -1.8633945E+00
   1.3367895E-04   6.1515202E+05   -1.8629365E+00
   1.3429630E-04   6.0989514E+05   -1.8624776E+00
   1.3491649E-04   6.0468447E+05   -1.8620178E+00
   1.3553955E-04   5.9951959E+05   -1.8615570E+00
   1.3616548E-04   5.9440008E+05   -1.8610952E+00
   1.3679431E-04   5.8932555E+05   -1.8606325E+00
   1.3742604E-04   5.8429559E+05   -1.8601689E+00
   1.3806069E-04   5.7930980E+05   -1.8597043E+00
