#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1542429E+06   -1.8637431E+00
   1.0046181E-04   1.1443749E+06   -1.8632859E+00
   1.0092575E-04   1.1345936E+06   -1.8628277E+00
   1.0139184E-04   1.1248984E+06   -1.8623686E+00
   1.0186008E-04   1.1152883E+06   -1.8619085E+00
   1.0233048E-04   1.1057627E+06   -1.8614475E+00
   1.0280305E-04   1.0963207E+06   -1.8609856E+00
   1.0327781E-04   1.0869618E+06   -1.8605226E+00
   1.0375475E-04   1.0776850E+06   -1.8600588E+00
   1.0423390E-04   1.0684896E+06   -1.8595940E+00
   1.0471527E-04   1.0593750E+06   -1.8591282E+00
   1.0519885E-04   1.0503404E+06   -1.8586616E+00
   1.0568467E-04   1.0413851E+06   -1.8581940E+00
   1.0617274E-04   1.0325084E+06   -1.8577254E+00
   1.0666305E-04   1.0237095E+06   -1.8572559E+00
   1.0715563E-04   1.0149878E+06   -1.8567855E+00
   1.0765049E-04   1.0063427E+06   -1.8563142E+00
   1.0814763E-04   9.9777328E+05   -1.8558419E+00
   1.0864707E-04   9.8927903E+05   -1.8553688E+00
   1.0914881E-04   9.8085923E+05   -1.8548947E+00
   1.0965287E-04   9.7251322E+05   -1.8544196E+00
   1.1015926E-04   9.6424034E+05   -1.8539437E+00
   1.1066799E-04   9.5603992E+05   -1.8534669E+00
   1.1117906E-04   9.4791134E+05   -1.8529891E+00
   1.1169250E-04   9.3985394E+05   -1.8525105E+00
   1.1220831E-04   9.3186708E+05   -1.8520309E+00
   1.1272650E-04   9.2395014E+05   -1.8515504E+00
   1.1324708E-04   9.1610249E+05   -1.8510690E+00
   1.1377007E-04   9.0832351E+05   -1.8505868E+00
   1.1429547E-04   9.0061259E+05   -1.8501036E+00
   1.1482330E-04   8.9296912E+05   -1.8496196E+00
   1.1535356E-04   8.8539250E+05   -1.8491346E+00
   1.1588628E-04   8.7788212E+05   -1.8486488E+00
   1.1642145E-04   8.7043740E+05   -1.8481621E+00
   1.1695910E-04   8.6305775E+05   -1.8476745E+00
   1.1749923E-04   8.5574259E+05   -1.8471860E+00
   1.1804185E-04   8.4849135E+05   -1.8466966E+00
   1.1858698E-04   8.4130345E+05   -1.8462064E+00
   1.1913463E-04   8.3417832E+05   -1.8457153E+00
   1.1968481E-04   8.2711541E+05   -1.8452233E+00
   1.2023752E-04   8.2011416E+05   -1.8447305E+00
   1.2079279E-04   8.1317403E+05   -1.8442368E+00
   1.2135063E-04   8.0629446E+05   -1.8437423E+00
   1.2191104E-04   7.9947492E+05   -1.8432469E+00
   1.2247403E-04   7.9271487E+05   -1.8427506E+00
   1.2303963E-04   7.8601377E+05   -1.8422535E+00
   1.2360784E-04   7.7937111E+05   -1.8417556E+00
   1.2417868E-04   7.7278636E+05   -1.8412568E+00
   1.2475215E-04   7.6625901E+05   -1.8407571E+00
   1.2532826E-04   7.5978854E+05   -1.8402567E+00
   1.2590704E-04   7.5337444E+05   -1.8397554E+00
   1.2648850E-04   7.4701622E+05   -1.8392532E+00
   1.2707263E-04   7.4071338E+05   -1.8387503E+00
   1.2765947E-04   7.3446542E+05   -1.8382465E+00
   1.2824901E-04   7.2827185E+05   -1.8377419E+00
   1.2884128E-04   7.2213220E+05   -1.8372365E+00
   1.2943628E-04   7.1604597E+05   -1.8367302E+00
   1.3003403E-04   7.1001270E+05   -1.8362232E+00
   1.3063454E-04   7.0403190E+05   -1.8357154E+00
   1.3123783E-04   6.9810312E+05   -1.8352067E+00
   1.3184390E-04   6.9222589E+05   -1.8346973E+00
   1.3245277E-04   6.8639976E+05   -1.8341870E+00
   1.3306445E-04   6.8062426E+05   -1.8336760E+00
   1.3367895E-04   6.7489894E+05   -1.8331641E+00
   1.3429630E-04   6.6922337E+05   -1.8326515E+00
   1.3491649E-04   6.6359709E+05   -1.8321381E+00
   1.3553955E-04   6.5801967E+05   -1.8316239E+00
   1.3616548E-04   6.5249068E+05   -1.8311090E+00
   1.3679431E-04   6.4700968E+05   -1.8305933E+00
   1.3742604E-04   6.4157625E+05   -1.8300768E+00
   1.3806069E-04   6.3618996E+05   -1.8295595E+00
   1.3869827E-04   6.3085040E+05   -1.8290415E+00
   1.3933879E-04   6.2555714E+05   -1.8285228E+00
   1.3998227E-04   6.2030979E+05   -1.8280033E+00
   1.4062872E-04   6.1510792E+05   -1.8274830E+00
   1.4127816E-04   6.0995114E+05   -1.8269620E+00
   1.4193060E-04   6.0483904E+05   -1.8264402E+00
   1.4258605E-04   5.9977123E+05   -1.8259178E+00
   1.4324453E-04   5.9474731E+05   -1.8253946E+00
   1.4390605E-04   5.8976690E+05   -1.8248706E+00
   1.4457062E-04   5.8482961E+05   -1.8243459E+00
   1.4523826E-04   5.7993506E+05   -1.8238206E+00
   1.4590899E-04   5.7508286E+05   -1.8232945E+00
   1.4658281E-04   5.7027265E+05   -1.8227677E+00
   1.4725974E-04   5.6550404E+05   -1.8222401E+00
   1.4793981E-04   5.6077667E+05   -1.8217119E+00
   1.4862301E-04   5.5609017E+05   -1.8211830E+00
   1.4930936E-04   5.5144418E+05   -1.8206534E+00
