#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537964E-05   1.9408866E+07   1.9408866E+07   2.5865370E+07   1.2808980E+04   3.2814649E+07   1.9408872E+07   1.9408866E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-05   1.9408862E+07   1.9408862E+07   2.5863335E+07   1.2808331E+04   3.2813910E+07   1.9408868E+07   1.9408862E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-05   1.9408857E+07   1.9408857E+07   2.5860985E+07   1.2807583E+04   3.2813056E+07   1.9408863E+07   1.9408857E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076958E-05   1.9408851E+07   1.9408851E+07   2.5858271E+07   1.2806718E+04   3.2812070E+07   1.9408857E+07   1.9408851E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-05   1.9408845E+07   1.9408845E+07   2.5855138E+07   1.2805720E+04   3.2810931E+07   1.9408851E+07   1.9408845E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101036E-05   1.9408838E+07   1.9408838E+07   2.5851520E+07   1.2804567E+04   3.2809616E+07   1.9408843E+07   1.9408838E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227691E-05   1.9408829E+07   1.9408829E+07   2.5847343E+07   1.2803236E+04   3.2808099E+07   1.9408834E+07   1.9408829E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438404E-05   1.9408820E+07   1.9408820E+07   2.5842520E+07   1.2801699E+04   3.2806346E+07   1.9408824E+07   1.9408820E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739445E-05   1.9408808E+07   1.9408808E+07   2.5836951E+07   1.2799924E+04   3.2804324E+07   1.9408813E+07   1.9408808E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137555E-05   1.9408795E+07   1.9408795E+07   2.5830522E+07   1.2797875E+04   3.2801988E+07   1.9408799E+07   1.9408795E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639974E-05   1.9408780E+07   1.9408780E+07   2.5823100E+07   1.2795509E+04   3.2799292E+07   1.9408783E+07   1.9408780E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254485E-05   1.9408763E+07   1.9408763E+07   2.5814531E+07   1.2792778E+04   3.2796181E+07   1.9408765E+07   1.9408763E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989452E-05   1.9408743E+07   1.9408743E+07   2.5804640E+07   1.2789625E+04   3.2792589E+07   1.9408745E+07   1.9408743E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853861E-05   1.9408720E+07   1.9408720E+07   2.5793221E+07   1.2785985E+04   3.2788444E+07   1.9408721E+07   1.9408720E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857369E-05   1.9408693E+07   1.9408693E+07   2.5780041E+07   1.2781782E+04   3.2783660E+07   1.9408693E+07   1.9408693E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010354E-05   1.9408662E+07   1.9408662E+07   2.5764829E+07   1.2776932E+04   3.2778140E+07   1.9408661E+07   1.9408662E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323970E-05   1.9408627E+07   1.9408627E+07   2.5747272E+07   1.2771333E+04   3.2771770E+07   1.9408624E+07   1.9408627E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810199E-05   1.9408585E+07   1.9408585E+07   2.5727012E+07   1.2764870E+04   3.2764422E+07   1.9408581E+07   1.9408585E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481920E-05   1.9408538E+07   1.9408538E+07   2.5703634E+07   1.2757412E+04   3.2755947E+07   1.9408532E+07   1.9408538E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352972E-05   1.9408483E+07   1.9408483E+07   2.5676663E+07   1.2748806E+04   3.2746172E+07   1.9408475E+07   1.9408483E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438228E-05   1.9408420E+07   1.9408420E+07   2.5645548E+07   1.2738876E+04   3.2734901E+07   1.9408409E+07   1.9408420E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753667E-05   1.9408347E+07   1.9408347E+07   2.5609662E+07   1.2727419E+04   3.2721909E+07   1.9408333E+07   1.9408347E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316465E-05   1.9408262E+07   1.9408262E+07   2.5568278E+07   1.2714203E+04   3.2706936E+07   1.9408245E+07   1.9408262E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145075E-05   1.9408165E+07   1.9408165E+07   2.5520566E+07   1.2698960E+04   3.2689686E+07   1.9408144E+07   1.9408165E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259329E-05   1.9408053E+07   1.9408053E+07   2.5465571E+07   1.2681383E+04   3.2669820E+07   1.9408027E+07   1.9408053E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680539E-05   1.9407923E+07   1.9407923E+07   2.5402200E+07   1.2661120E+04   3.2646949E+07   1.9407892E+07   1.9407923E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431606E-05   1.9407773E+07   1.9407773E+07   2.5329201E+07   1.2637764E+04   3.2620634E+07   1.9407737E+07   1.9407773E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537139E-05   1.9407600E+07   1.9407600E+07   2.5245145E+07   1.2610853E+04   3.2590372E+07   1.9407557E+07   1.9407600E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023585E-05   1.9407401E+07   1.9407401E+07   2.5148399E+07   1.2579856E+04   3.2555594E+07   1.9407350E+07   1.9407401E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919363E-05   1.9407170E+07   1.9407170E+07   2.5037106E+07   1.2544166E+04   3.2515655E+07   1.9407110E+07   1.9407170E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255013E-05   1.9406905E+07   1.9406905E+07   2.4909152E+07   1.2503092E+04   3.2469830E+07   1.9406834E+07   1.9406905E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8063351E-05   1.9406598E+07   1.9406598E+07   2.4762145E+07   1.2455847E+04   3.2417303E+07   1.9406516E+07   1.9406598E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537964E-04   1.9406244E+07   1.9406244E+07   2.4593384E+07   1.2401535E+04   3.2357166E+07   1.9406148E+07   1.9406244E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-04   1.9405837E+07   1.9405837E+07   2.4399824E+07   1.2339146E+04   3.2288406E+07   1.9405724E+07   1.9405837E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-04   1.9405366E+07   1.9405366E+07   2.4178060E+07   1.2267534E+04   3.2209912E+07   1.9405235E+07   1.9405366E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076958E-04   1.9404824E+07   1.9404824E+07   2.3924292E+07   1.2185414E+04   3.2120466E+07   1.9404672E+07   1.9404824E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-04   1.9404199E+07   1.9404199E+07   2.3634316E+07   1.2091348E+04   3.2018755E+07   1.9404022E+07   1.9404199E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101036E-04   1.9403479E+07   1.9403479E+07   2.3303510E+07   1.1983732E+04   3.1903378E+07   1.9403273E+07   1.9403479E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227691E-04   1.9402649E+07   1.9402649E+07   2.2926844E+07   1.1860792E+04   3.1772870E+07   1.9402411E+07   1.9402649E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438404E-04   1.9401693E+07   1.9401693E+07   2.2498910E+07   1.1720584E+04   3.1625731E+07   1.9401417E+07   1.9401693E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739445E-04   1.9400594E+07   1.9400594E+07   2.2013973E+07   1.1560993E+04   3.1460479E+07   1.9400274E+07   1.9400594E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137555E-04   1.9399328E+07   1.9399328E+07   2.1466074E+07   1.1379746E+04   3.1275713E+07   1.9398959E+07   1.9399328E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639974E-04   1.9397873E+07   1.9397873E+07   2.0849173E+07   1.1174441E+04   3.1070210E+07   1.9397446E+07   1.9397873E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254485E-04   1.9396201E+07   1.9396201E+07   2.0157364E+07   1.0942585E+04   3.0843037E+07   1.9395707E+07   1.9396201E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989452E-04   1.9394281E+07   1.9394281E+07   1.9385169E+07   1.0681656E+04   3.0593714E+07   1.9393711E+07   1.9394281E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853861E-04   1.9392077E+07   1.9392077E+07   1.8527928E+07   1.0389197E+04   3.0322388E+07   1.9391419E+07   1.9392077E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857369E-04   1.9389551E+07   1.9389551E+07   1.7582300E+07   1.0062932E+04   3.0030060E+07   1.9388792E+07   1.9389551E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010354E-04   1.9386657E+07   1.9386657E+07   1.6546887E+07   9.7009300E+03   2.9718824E+07   1.9385782E+07   1.9386657E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323970E-04   1.9383346E+07   1.9383346E+07   1.5422979E+07   9.3018064E+03   2.9392114E+07   1.9382339E+07   1.9383346E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810199E-04   1.9379563E+07   1.9379563E+07   1.4215400E+07   8.8649738E+03   2.9054933E+07   1.9378403E+07   1.9379563E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481920E-04   1.9375246E+07   1.9375246E+07   1.2933421E+07   8.3909322E+03   2.8714007E+07   1.9373911E+07   1.9375246E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352972E-04   1.9370325E+07   1.9370325E+07   1.1591642E+07   7.8815930E+03   2.8377798E+07   1.9368792E+07   1.9370325E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438228E-04   1.9364727E+07   1.9364727E+07   1.0210725E+07   7.3406149E+03   2.8056283E+07   1.9362966E+07   1.9364727E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753667E-04   1.9358367E+07   1.9358367E+07   8.8177762E+06   6.7737123E+03   2.7760386E+07   1.9356347E+07   1.9358367E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316465E-04   1.9351156E+07   1.9351156E+07   7.4461139E+06   6.1888826E+03   2.7500956E+07   1.9348841E+07   1.9351156E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145075E-04   1.9342992E+07   1.9342992E+07   6.1341220E+06   5.5964720E+03   2.7287206E+07   1.9340344E+07   1.9342992E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259329E-04   1.9333768E+07   1.9333768E+07   4.9228732E+06   5.0089853E+03   2.7124625E+07   1.9330741E+07   1.9333768E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680539E-04   1.9323362E+07   1.9323362E+07   3.8523029E+06   4.4405349E+03   2.7012548E+07   1.9319910E+07   1.9323362E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431606E-04   1.9311644E+07   1.9311644E+07   2.9559521E+06   3.9058442E+03   2.6941833E+07   1.9307714E+07   1.9311644E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537139E-04   1.9298468E+07   1.9298468E+07   2.2547372E+06   3.4187732E+03   2.6893434E+07   1.9294002E+07   1.9298468E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023585E-04   1.9283672E+07   1.9283672E+07   1.7508469E+06   2.9904548E+03   2.6838982E+07   1.9278611E+07   1.9283672E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919363E-04   1.9267077E+07   1.9267077E+07   1.4236123E+06   2.6272980E+03   2.6744523E+07   1.9261356E+07   1.9267077E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255013E-04   1.9248484E+07   1.9248484E+07   1.2297476E+06   2.3293322E+03   2.6578087E+07   1.9242035E+07   1.9248484E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8063351E-04   1.9227671E+07   1.9227671E+07   1.1101982E+06   2.0895422E+03   2.6320293E+07   1.9220425E+07   1.9227671E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537964E-03   1.9204394E+07   1.9204394E+07   1.0043009E+06   1.8948590E+03   2.5974758E+07   1.9196282E+07   1.9204394E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-03   1.9178390E+07   1.9178390E+07   8.6864514E+05   1.7291476E+03   2.5572436E+07   1.9169344E+07   1.9178390E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-03   1.9149377E+07   1.9149377E+07   6.9353145E+05   1.5777667E+03   2.5163135E+07   1.9139334E+07   1.9149377E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076958E-03   1.9117064E+07   1.9117064E+07   5.0668709E+05   1.4321805E+03   2.4791655E+07   1.9105963E+07   1.9117064E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-03   1.9081145E+07   1.9081145E+07   3.5622299E+05   1.2922489E+03   2.4467069E+07   1.9068935E+07   1.9081145E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101036E-03   1.9041307E+07   1.9041307E+07   2.7628402E+05   1.1641533E+03   2.4147459E+07   1.9027943E+07   1.9041307E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227691E-03   1.8997221E+07   1.8997221E+07   2.5651896E+05   1.0542289E+03   2.3764836E+07   1.8982668E+07   1.8997221E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438404E-03   1.8948543E+07   1.8948543E+07   2.4547793E+05   9.6257850E+02   2.3287914E+07   1.8932774E+07   1.8948543E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739445E-03   1.8894909E+07   1.8894909E+07   1.9748870E+05   8.8219709E+02   2.2768702E+07   1.8877905E+07   1.8894909E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137555E-03   1.8835942E+07   1.8835942E+07   1.2306518E+05   8.0559553E+02   2.2299190E+07   1.8817689E+07   1.8835942E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639974E-03   1.8771259E+07   1.8771259E+07   7.6202657E+04   7.3240969E+02   2.1892230E+07   1.8751743E+07   1.8771259E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254485E-03   1.8700466E+07   1.8700466E+07   7.6669814E+04   6.6790752E+02   2.1445937E+07   1.8679671E+07   1.8700466E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989452E-03   1.8623153E+07   1.8623153E+07   7.7399882E+04   6.1330570E+02   2.0899269E+07   1.8601061E+07   1.8623153E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853861E-03   1.8538888E+07   1.8538888E+07   4.8157192E+04   5.6314558E+02   2.0347666E+07   1.8515476E+07   1.8538888E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857369E-03   1.8447228E+07   1.8447228E+07   2.9410999E+04   5.1495156E+02   1.9847230E+07   1.8422470E+07   1.8447228E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010354E-03   1.8347716E+07   1.8347716E+07   3.3387670E+04   4.7176799E+02   1.9286266E+07   1.8321588E+07   1.8347716E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323970E-03   1.8239877E+07   1.8239877E+07   1.9998350E+04   4.3252362E+02   1.8679915E+07   1.8212359E+07   1.8239877E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810199E-03   1.8123222E+07   1.8123222E+07   1.2123929E+04   3.9490932E+02   1.8117846E+07   1.8094297E+07   1.8123222E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481920E-03   1.7997250E+07   1.7997250E+07   1.6752807E+04   3.6116868E+02   1.7480813E+07   1.7966909E+07   1.7997250E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352972E-03   1.7861447E+07   1.7861447E+07   4.0844926E+03   3.2957869E+02   1.6849545E+07   1.7829690E+07   1.7861447E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438228E-03   1.7715295E+07   1.7715295E+07   8.0661881E+03   2.9993490E+02   1.6224631E+07   1.7682137E+07   1.7715295E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753667E-03   1.7558283E+07   1.7558283E+07   2.2592531E+03   2.7273649E+02   1.5560488E+07   1.7523761E+07   1.7558283E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316465E-03   1.7389908E+07   1.7389908E+07   4.1405044E+03   2.4719817E+02   1.4924519E+07   1.7354076E+07   1.7389908E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145075E-03   1.7209667E+07   1.7209667E+07   -4.3243605E+02   2.2385260E+02   1.4272275E+07   1.7172577E+07   1.7209667E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259329E-03   1.7017048E+07   1.7017048E+07   2.0855372E+03   2.0239607E+02   1.3610024E+07   1.6978743E+07   1.7017048E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680539E-03   1.6811521E+07   1.6811521E+07   -5.3321135E+01   1.8234836E+02   1.2966920E+07   1.6772055E+07   1.6811521E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431606E-03   1.6592557E+07   1.6592557E+07   -1.1512237E+03   1.6390185E+02   1.2303346E+07   1.6552014E+07   1.6592557E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537139E-03   1.6359642E+07   1.6359642E+07   -3.1236024E+02   1.4694051E+02   1.1657846E+07   1.6318125E+07   1.6359642E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023585E-03   1.6112273E+07   1.6112273E+07   1.8097823E+02   1.3139079E+02   1.1028262E+07   1.6069879E+07   1.6112273E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919363E-03   1.5849938E+07   1.5849938E+07   -2.8069136E+02   1.1711800E+02   1.0407571E+07   1.5806768E+07   1.5849938E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255013E-03   1.5572116E+07   1.5572116E+07   -5.7309493E+02   1.0409126E+02   9.7951188E+06   1.5528290E+07   1.5572116E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8063351E-03   1.5278303E+07   1.5278303E+07   -5.3877476E+02   9.2229731E+01   9.1979380E+06   1.5233950E+07   1.5278303E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537964E-02   1.4968000E+07   1.4968000E+07   -4.4578994E+02   8.1471210E+01   8.6150408E+06   1.4923252E+07   1.4968000E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-02   1.4640718E+07   1.4640718E+07   -4.2803198E+02   7.1716197E+01   8.0469779E+06   1.4595713E+07   1.4640718E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-02   1.4295996E+07   1.4295996E+07   -7.2246625E+02   6.2914083E+01   7.5016972E+06   1.4250889E+07   1.4295996E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076958E-02   1.3933418E+07   1.3933418E+07   -7.1592415E+02   5.4987588E+01   6.9808977E+06   1.3888354E+07   1.3933418E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-02   1.3552619E+07   1.3552619E+07   -3.8392960E+02   4.7885161E+01   6.4743272E+06   1.3507761E+07   1.3552619E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101036E-02   1.3153342E+07   1.3153342E+07   -5.6043248E+02   4.1536644E+01   5.9941263E+06   1.3108848E+07   1.3153342E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227691E-02   1.2735460E+07   1.2735460E+07   -4.3168167E+02   3.5886719E+01   5.5311203E+06   1.2691493E+07   1.2735460E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438404E-02   1.2299047E+07   1.2299047E+07   -3.0766619E+02   3.0875962E+01   5.0934293E+06   1.2255770E+07   1.2299047E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739445E-02   1.1844446E+07   1.1844446E+07   -2.7408371E+02   2.6447244E+01   4.6781814E+06   1.1802023E+07   1.1844446E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137554E-02   1.1372362E+07   1.1372362E+07   -2.5276447E+02   2.2551501E+01   4.2840408E+06   1.1330949E+07   1.1372362E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639971E-02   1.0883969E+07   1.0883969E+07   -2.4754645E+02   1.9140424E+01   3.9128132E+06   1.0843721E+07   1.0883969E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254469E-02   1.0381038E+07   1.0381038E+07   -1.8714625E+02   1.6166273E+01   3.5644409E+06   1.0342098E+07   1.0381038E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989364E-02   9.8660697E+06   9.8660697E+06   -1.8707523E+02   1.3586908E+01   3.2367563E+06   9.8285680E+06   9.8660697E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853453E-02   9.3424506E+06   9.3424506E+06   -1.3951254E+02   1.1362764E+01   2.9312802E+06   9.3065020E+06   9.3424506E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8855725E-02   8.8146245E+06   8.8146245E+06   -1.1326002E+02   9.4564732E+00   2.6482117E+06   8.7803217E+06   8.8146245E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1004530E-02   8.2882997E+06   8.2882997E+06   -1.1273174E+02   7.8347242E+00   2.3875223E+06   8.2557083E+06   8.2882997E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3305667E-02   7.7706773E+06   7.7706773E+06   -7.4249237E+01   6.4671154E+00   2.1500450E+06   7.7398288E+06   7.7706773E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5758896E-02   7.2705747E+06   7.2705747E+06   -8.1267336E+01   5.3263828E+00   1.9342269E+06   7.2414596E+06   7.2705747E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8353131E-02   6.7981076E+06   6.7981076E+06   -5.9944491E+01   4.3874024E+00   1.7426251E+06   6.7706695E+06   6.7981076E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1062639E-02   6.3634452E+06   6.3634452E+06   -5.0924369E+01   3.6258542E+00   1.5758929E+06   6.3375801E+06   6.3634452E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.3848540E-02   5.9745455E+06   5.9745455E+06   -4.7420393E+01   3.0170743E+00   1.4336539E+06   5.9501096E+06   5.9745455E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
