#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537964E-05   1.1938113E+06   1.1938113E+06   1.5917067E+06   1.3278431E+04   4.1341119E+03   1.1943660E+06   1.1938113E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-05   1.1938112E+06   1.1938112E+06   1.5917001E+06   1.3278395E+04   4.1340945E+03   1.1943658E+06   1.1938112E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-05   1.1938110E+06   1.1938110E+06   1.5916924E+06   1.3278353E+04   4.1340745E+03   1.1943656E+06   1.1938110E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076958E-05   1.1938108E+06   1.1938108E+06   1.5916836E+06   1.3278304E+04   4.1340514E+03   1.1943654E+06   1.1938108E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-05   1.1938106E+06   1.1938106E+06   1.5916734E+06   1.3278249E+04   4.1340247E+03   1.1943652E+06   1.1938106E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101036E-05   1.1938104E+06   1.1938104E+06   1.5916616E+06   1.3278184E+04   4.1339938E+03   1.1943649E+06   1.1938104E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227691E-05   1.1938101E+06   1.1938101E+06   1.5916479E+06   1.3278110E+04   4.1339582E+03   1.1943646E+06   1.1938101E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438404E-05   1.1938098E+06   1.1938098E+06   1.5916322E+06   1.3278024E+04   4.1339171E+03   1.1943643E+06   1.1938098E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739445E-05   1.1938094E+06   1.1938094E+06   1.5916141E+06   1.3277924E+04   4.1338697E+03   1.1943638E+06   1.1938094E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137555E-05   1.1938090E+06   1.1938090E+06   1.5915931E+06   1.3277810E+04   4.1338148E+03   1.1943634E+06   1.1938090E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639974E-05   1.1938085E+06   1.1938085E+06   1.5915689E+06   1.3277677E+04   4.1337515E+03   1.1943628E+06   1.1938085E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254485E-05   1.1938079E+06   1.1938079E+06   1.5915409E+06   1.3277524E+04   4.1336784E+03   1.1943622E+06   1.1938079E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989452E-05   1.1938073E+06   1.1938073E+06   1.5915086E+06   1.3277348E+04   4.1335940E+03   1.1943614E+06   1.1938073E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853861E-05   1.1938065E+06   1.1938065E+06   1.5914714E+06   1.3277144E+04   4.1334965E+03   1.1943606E+06   1.1938065E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857369E-05   1.1938057E+06   1.1938057E+06   1.5914283E+06   1.3276909E+04   4.1333840E+03   1.1943596E+06   1.1938057E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010354E-05   1.1938047E+06   1.1938047E+06   1.5913786E+06   1.3276637E+04   4.1332540E+03   1.1943585E+06   1.1938047E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323970E-05   1.1938035E+06   1.1938035E+06   1.5913212E+06   1.3276323E+04   4.1331039E+03   1.1943572E+06   1.1938035E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810199E-05   1.1938022E+06   1.1938022E+06   1.5912549E+06   1.3275960E+04   4.1329306E+03   1.1943556E+06   1.1938022E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481920E-05   1.1938006E+06   1.1938006E+06   1.5911783E+06   1.3275542E+04   4.1327305E+03   1.1943539E+06   1.1938006E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352972E-05   1.1937988E+06   1.1937988E+06   1.5910899E+06   1.3275058E+04   4.1324994E+03   1.1943519E+06   1.1937988E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438228E-05   1.1937968E+06   1.1937968E+06   1.5909879E+06   1.3274500E+04   4.1322326E+03   1.1943495E+06   1.1937968E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753667E-05   1.1937944E+06   1.1937944E+06   1.5908700E+06   1.3273856E+04   4.1319246E+03   1.1943468E+06   1.1937944E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316465E-05   1.1937917E+06   1.1937917E+06   1.5907339E+06   1.3273111E+04   4.1315689E+03   1.1943437E+06   1.1937917E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145075E-05   1.1937885E+06   1.1937885E+06   1.5905768E+06   1.3272252E+04   4.1311583E+03   1.1943401E+06   1.1937885E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259329E-05   1.1937848E+06   1.1937848E+06   1.5903953E+06   1.3271259E+04   4.1306841E+03   1.1943360E+06   1.1937848E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680539E-05   1.1937806E+06   1.1937806E+06   1.5901858E+06   1.3270114E+04   4.1301367E+03   1.1943312E+06   1.1937806E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431606E-05   1.1937757E+06   1.1937757E+06   1.5899439E+06   1.3268790E+04   4.1295048E+03   1.1943257E+06   1.1937757E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537139E-05   1.1937701E+06   1.1937701E+06   1.5896646E+06   1.3267263E+04   4.1287752E+03   1.1943193E+06   1.1937701E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023585E-05   1.1937636E+06   1.1937636E+06   1.5893421E+06   1.3265499E+04   4.1279330E+03   1.1943119E+06   1.1937636E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
