#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537964E-05   5.4173594E+06   5.4173594E+06   7.2222246E+06   1.1362411E+04   7.0417472E+05   5.4175128E+06   5.4173594E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-05   5.4173585E+06   5.4173585E+06   7.2220809E+06   1.1362271E+04   7.0417200E+05   5.4175119E+06   5.4173585E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-05   5.4173575E+06   5.4173575E+06   7.2219148E+06   1.1362110E+04   7.0416886E+05   5.4175107E+06   5.4173575E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076958E-05   5.4173563E+06   5.4173563E+06   7.2217231E+06   1.1361923E+04   7.0416523E+05   5.4175095E+06   5.4173563E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-05   5.4173549E+06   5.4173549E+06   7.2215018E+06   1.1361708E+04   7.0416105E+05   5.4175080E+06   5.4173549E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101036E-05   5.4173534E+06   5.4173534E+06   7.2212462E+06   1.1361460E+04   7.0415621E+05   5.4175063E+06   5.4173534E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227691E-05   5.4173515E+06   5.4173515E+06   7.2209510E+06   1.1361173E+04   7.0415063E+05   5.4175043E+06   5.4173515E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438404E-05   5.4173494E+06   5.4173494E+06   7.2206101E+06   1.1360842E+04   7.0414419E+05   5.4175020E+06   5.4173494E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739445E-05   5.4173470E+06   5.4173470E+06   7.2202165E+06   1.1360459E+04   7.0413674E+05   5.4174994E+06   5.4173470E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137555E-05   5.4173442E+06   5.4173442E+06   7.2197620E+06   1.1360017E+04   7.0412815E+05   5.4174964E+06   5.4173442E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639974E-05   5.4173410E+06   5.4173410E+06   7.2192372E+06   1.1359507E+04   7.0411823E+05   5.4174929E+06   5.4173410E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
