#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537964E-05   1.2393750E+07   1.2393750E+07   1.6520029E+07   1.1022639E+04   4.8046662E+06   1.2393800E+07   1.2393750E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324178E-05   1.2393748E+07   1.2393748E+07   1.6519256E+07   1.1022309E+04   4.8046123E+06   1.2393798E+07   1.2393748E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169051E-05   1.2393745E+07   1.2393745E+07   1.6518364E+07   1.1021929E+04   4.8045500E+06   1.2393795E+07   1.2393745E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076957E-05   1.2393742E+07   1.2393742E+07   1.6517334E+07   1.1021490E+04   4.8044781E+06   1.2393791E+07   1.2393742E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-05   1.2393738E+07   1.2393738E+07   1.6516145E+07   1.1020984E+04   4.8043951E+06   1.2393788E+07   1.2393738E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101035E-05   1.2393734E+07   1.2393734E+07   1.6514772E+07   1.1020398E+04   4.8042993E+06   1.2393783E+07   1.2393734E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227690E-05   1.2393729E+07   1.2393729E+07   1.6513186E+07   1.1019723E+04   4.8041887E+06   1.2393778E+07   1.2393729E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438403E-05   1.2393723E+07   1.2393723E+07   1.6511355E+07   1.1018942E+04   4.8040609E+06   1.2393772E+07   1.2393723E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739444E-05   1.2393717E+07   1.2393717E+07   1.6509240E+07   1.1018041E+04   4.8039134E+06   1.2393765E+07   1.2393717E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137553E-05   1.2393709E+07   1.2393709E+07   1.6506799E+07   1.1017001E+04   4.8037431E+06   1.2393757E+07   1.2393709E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639973E-05   1.2393700E+07   1.2393700E+07   1.6503981E+07   1.1015800E+04   4.8035465E+06   1.2393748E+07   1.2393700E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254484E-05   1.2393690E+07   1.2393690E+07   1.6500726E+07   1.1014413E+04   4.8033196E+06   1.2393737E+07   1.2393690E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989450E-05   1.2393679E+07   1.2393679E+07   1.6496969E+07   1.1012811E+04   4.8030576E+06   1.2393725E+07   1.2393679E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853859E-05   1.2393665E+07   1.2393665E+07   1.6492631E+07   1.1010963E+04   4.8027551E+06   1.2393711E+07   1.2393665E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857367E-05   1.2393650E+07   1.2393650E+07   1.6487623E+07   1.1008828E+04   4.8024060E+06   1.2393695E+07   1.2393650E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010353E-05   1.2393632E+07   1.2393632E+07   1.6481842E+07   1.1006363E+04   4.8020031E+06   1.2393676E+07   1.2393632E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323968E-05   1.2393611E+07   1.2393611E+07   1.6475168E+07   1.1003518E+04   4.8015380E+06   1.2393654E+07   1.2393611E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810197E-05   1.2393587E+07   1.2393587E+07   1.6467465E+07   1.1000234E+04   4.8010013E+06   1.2393629E+07   1.2393587E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481918E-05   1.2393560E+07   1.2393560E+07   1.6458573E+07   1.0996442E+04   4.8003821E+06   1.2393600E+07   1.2393560E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352970E-05   1.2393528E+07   1.2393528E+07   1.6448311E+07   1.0992066E+04   4.7996676E+06   1.2393566E+07   1.2393528E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438225E-05   1.2393491E+07   1.2393491E+07   1.6436468E+07   1.0987014E+04   4.7988433E+06   1.2393528E+07   1.2393491E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753665E-05   1.2393449E+07   1.2393449E+07   1.6422802E+07   1.0981184E+04   4.7978927E+06   1.2393483E+07   1.2393449E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316462E-05   1.2393400E+07   1.2393400E+07   1.6407035E+07   1.0974456E+04   4.7967963E+06   1.2393431E+07   1.2393400E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145072E-05   1.2393344E+07   1.2393344E+07   1.6388844E+07   1.0966693E+04   4.7955323E+06   1.2393372E+07   1.2393344E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259326E-05   1.2393278E+07   1.2393278E+07   1.6367862E+07   1.0957735E+04   4.7940753E+06   1.2393303E+07   1.2393278E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680535E-05   1.2393203E+07   1.2393203E+07   1.6343664E+07   1.0947402E+04   4.7923963E+06   1.2393224E+07   1.2393203E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431602E-05   1.2393116E+07   1.2393116E+07   1.6315763E+07   1.0935483E+04   4.7904621E+06   1.2393132E+07   1.2393116E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537135E-05   1.2393016E+07   1.2393016E+07   1.6283600E+07   1.0921737E+04   4.7882348E+06   1.2393026E+07   1.2393016E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023581E-05   1.2392900E+07   1.2392900E+07   1.6246533E+07   1.0905888E+04   4.7856712E+06   1.2392904E+07   1.2392900E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919359E-05   1.2392766E+07   1.2392766E+07   1.6203830E+07   1.0887619E+04   4.7827218E+06   1.2392763E+07   1.2392766E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255008E-05   1.2392612E+07   1.2392612E+07   1.6154649E+07   1.0866566E+04   4.7793306E+06   1.2392601E+07   1.2392612E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8063346E-05   1.2392434E+07   1.2392434E+07   1.6098032E+07   1.0842312E+04   4.7754341E+06   1.2392413E+07   1.2392434E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537964E-04   1.2392228E+07   1.2392228E+07   1.6032888E+07   1.0814381E+04   4.7709604E+06   1.2392196E+07   1.2392228E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324178E-04   1.2391991E+07   1.2391991E+07   1.5957972E+07   1.0782229E+04   4.7658288E+06   1.2391946E+07   1.2391991E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169051E-04   1.2391717E+07   1.2391717E+07   1.5871876E+07   1.0745237E+04   4.7599486E+06   1.2391658E+07   1.2391717E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076957E-04   1.2391401E+07   1.2391401E+07   1.5773004E+07   1.0702699E+04   4.7532188E+06   1.2391325E+07   1.2391401E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-04   1.2391037E+07   1.2391037E+07   1.5659559E+07   1.0653818E+04   4.7455274E+06   1.2390941E+07   1.2391037E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101035E-04   1.2390617E+07   1.2390617E+07   1.5529522E+07   1.0597689E+04   4.7367512E+06   1.2390498E+07   1.2390617E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227690E-04   1.2390133E+07   1.2390133E+07   1.5380641E+07   1.0533295E+04   4.7267563E+06   1.2389988E+07   1.2390133E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438403E-04   1.2389574E+07   1.2389574E+07   1.5210411E+07   1.0459493E+04   4.7153980E+06   1.2389400E+07   1.2389574E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739444E-04   1.2388931E+07   1.2388931E+07   1.5016073E+07   1.0375009E+04   4.7025234E+06   1.2388722E+07   1.2388931E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137553E-04   1.2388190E+07   1.2388190E+07   1.4794611E+07   1.0278427E+04   4.6879729E+06   1.2387941E+07   1.2388190E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639973E-04   1.2387336E+07   1.2387336E+07   1.4542762E+07   1.0168188E+04   4.6715847E+06   1.2387041E+07   1.2387336E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254484E-04   1.2386354E+07   1.2386354E+07   1.4257047E+07   1.0042589E+04   4.6532005E+06   1.2386006E+07   1.2386354E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989450E-04   1.2385223E+07   1.2385223E+07   1.3933817E+07   9.8997893E+03   4.6326730E+06   1.2384814E+07   1.2385223E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853859E-04   1.2383922E+07   1.2383922E+07   1.3569331E+07   9.7378282E+03   4.6098772E+06   1.2383444E+07   1.2383922E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
