#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537964E-05   7.8534886E+06   7.8534886E+06   1.0469367E+07   1.0982050E+04   2.1873246E+06   7.8535890E+06   7.8534886E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-05   7.8534872E+06   7.8534872E+06   1.0469064E+07   1.0981851E+04   2.1873151E+06   7.8535875E+06   7.8534872E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-05   7.8534856E+06   7.8534856E+06   1.0468713E+07   1.0981621E+04   2.1873042E+06   7.8535858E+06   7.8534856E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076958E-05   7.8534838E+06   7.8534838E+06   1.0468308E+07   1.0981355E+04   2.1872916E+06   7.8535839E+06   7.8534838E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-05   7.8534817E+06   7.8534817E+06   1.0467840E+07   1.0981047E+04   2.1872771E+06   7.8535816E+06   7.8534817E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101036E-05   7.8534792E+06   7.8534792E+06   1.0467300E+07   1.0980693E+04   2.1872603E+06   7.8535789E+06   7.8534792E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227691E-05   7.8534764E+06   7.8534764E+06   1.0466676E+07   1.0980283E+04   2.1872409E+06   7.8535759E+06   7.8534764E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438404E-05   7.8534731E+06   7.8534731E+06   1.0465956E+07   1.0979810E+04   2.1872185E+06   7.8535724E+06   7.8534731E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739445E-05   7.8534693E+06   7.8534693E+06   1.0465124E+07   1.0979264E+04   2.1871926E+06   7.8535683E+06   7.8534693E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137555E-05   7.8534649E+06   7.8534649E+06   1.0464164E+07   1.0978634E+04   2.1871627E+06   7.8535636E+06   7.8534649E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639974E-05   7.8534599E+06   7.8534599E+06   1.0463055E+07   1.0977906E+04   2.1871282E+06   7.8535582E+06   7.8534599E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254485E-05   7.8534540E+06   7.8534540E+06   1.0461775E+07   1.0977065E+04   2.1870884E+06   7.8535520E+06   7.8534540E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989452E-05   7.8534473E+06   7.8534473E+06   1.0460297E+07   1.0976094E+04   2.1870425E+06   7.8535448E+06   7.8534473E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853861E-05   7.8534395E+06   7.8534395E+06   1.0458590E+07   1.0974973E+04   2.1869894E+06   7.8535365E+06   7.8534395E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857369E-05   7.8534305E+06   7.8534305E+06   1.0456620E+07   1.0973679E+04   2.1869281E+06   7.8535268E+06   7.8534305E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010354E-05   7.8534202E+06   7.8534202E+06   1.0454345E+07   1.0972185E+04   2.1868574E+06   7.8535157E+06   7.8534202E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323970E-05   7.8534082E+06   7.8534082E+06   1.0451718E+07   1.0970460E+04   2.1867758E+06   7.8535029E+06   7.8534082E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810199E-05   7.8533943E+06   7.8533943E+06   1.0448686E+07   1.0968468E+04   2.1866815E+06   7.8534881E+06   7.8533943E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481920E-05   7.8533784E+06   7.8533784E+06   1.0445185E+07   1.0966168E+04   2.1865728E+06   7.8534710E+06   7.8533784E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352972E-05   7.8533599E+06   7.8533599E+06   1.0441144E+07   1.0963513E+04   2.1864472E+06   7.8534513E+06   7.8533599E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438228E-05   7.8533386E+06   7.8533386E+06   1.0436479E+07   1.0960448E+04   2.1863024E+06   7.8534285E+06   7.8533386E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753667E-05   7.8533140E+06   7.8533140E+06   1.0431094E+07   1.0956909E+04   2.1861352E+06   7.8534021E+06   7.8533140E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316465E-05   7.8532856E+06   7.8532856E+06   1.0424880E+07   1.0952825E+04   2.1859423E+06   7.8533718E+06   7.8532856E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145075E-05   7.8532528E+06   7.8532528E+06   1.0417708E+07   1.0948111E+04   2.1857198E+06   7.8533367E+06   7.8532528E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259329E-05   7.8532150E+06   7.8532150E+06   1.0409431E+07   1.0942670E+04   2.1854631E+06   7.8532961E+06   7.8532150E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680539E-05   7.8531713E+06   7.8531713E+06   1.0399882E+07   1.0936390E+04   2.1851672E+06   7.8532494E+06   7.8531713E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431606E-05   7.8531208E+06   7.8531208E+06   1.0388865E+07   1.0929144E+04   2.1848259E+06   7.8531953E+06   7.8531208E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537139E-05   7.8530625E+06   7.8530625E+06   1.0376156E+07   1.0920783E+04   2.1844325E+06   7.8531330E+06   7.8530625E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023585E-05   7.8529953E+06   7.8529953E+06   1.0361499E+07   1.0911138E+04   2.1839791E+06   7.8530610E+06   7.8529953E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919363E-05   7.8529176E+06   7.8529176E+06   1.0344598E+07   1.0900011E+04   2.1834569E+06   7.8529779E+06   7.8529176E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255013E-05   7.8528279E+06   7.8528279E+06   1.0325114E+07   1.0887179E+04   2.1828554E+06   7.8528819E+06   7.8528279E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8063351E-05   7.8527245E+06   7.8527245E+06   1.0302657E+07   1.0872382E+04   2.1821631E+06   7.8527712E+06   7.8527245E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537964E-04   7.8526050E+06   7.8526050E+06   1.0276783E+07   1.0855323E+04   2.1813665E+06   7.8526434E+06   7.8526050E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-04   7.8524671E+06   7.8524671E+06   1.0246981E+07   1.0835662E+04   2.1804505E+06   7.8524958E+06   7.8524671E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-04   7.8523080E+06   7.8523080E+06   1.0212669E+07   1.0813010E+04   2.1793979E+06   7.8523255E+06   7.8523080E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076958E-04   7.8521244E+06   7.8521244E+06   1.0173184E+07   1.0786919E+04   2.1781893E+06   7.8521291E+06   7.8521244E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-04   7.8519125E+06   7.8519125E+06   1.0127768E+07   1.0756880E+04   2.1768027E+06   7.8519023E+06   7.8519125E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101036E-04   7.8516681E+06   7.8516681E+06   1.0075565E+07   1.0722312E+04   2.1752135E+06   7.8516408E+06   7.8516681E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227691E-04   7.8513861E+06   7.8513861E+06   1.0015603E+07   1.0682554E+04   2.1733944E+06   7.8513390E+06   7.8513861E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438404E-04   7.8510609E+06   7.8510609E+06   9.9467847E+06   1.0636853E+04   2.1713148E+06   7.8509911E+06   7.8510609E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739445E-04   7.8506859E+06   7.8506859E+06   9.8678793E+06   1.0584360E+04   2.1689413E+06   7.8505898E+06   7.8506859E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137555E-04   7.8502535E+06   7.8502535E+06   9.7775083E+06   1.0524116E+04   2.1662373E+06   7.8501271E+06   7.8502535E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639974E-04   7.8497551E+06   7.8497551E+06   9.6741386E+06   1.0455042E+04   2.1631633E+06   7.8495939E+06   7.8497551E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254485E-04   7.8491809E+06   7.8491809E+06   9.5560764E+06   1.0375932E+04   2.1596774E+06   7.8489795E+06   7.8491809E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989452E-04   7.8485193E+06   7.8485193E+06   9.4214656E+06   1.0285443E+04   2.1557358E+06   7.8482718E+06   7.8485193E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853861E-04   7.8477576E+06   7.8477576E+06   9.2682927E+06   1.0182093E+04   2.1512935E+06   7.8474570E+06   7.8477576E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857369E-04   7.8468808E+06   7.8468808E+06   9.0944010E+06   1.0064254E+04   2.1463067E+06   7.8465191E+06   7.8468808E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010354E-04   7.8458720E+06   7.8458720E+06   8.8975174E+06   9.9301634E+03   2.1407336E+06   7.8454402E+06   7.8458720E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323970E-04   7.8447122E+06   7.8447122E+06   8.6752952E+06   9.7779272E+03   2.1345383E+06   7.8441999E+06   7.8447122E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810199E-04   7.8433794E+06   7.8433794E+06   8.4253796E+06   9.6055484E+03   2.1276936E+06   7.8427748E+06   7.8433794E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481920E-04   7.8418491E+06   7.8418491E+06   8.1454996E+06   9.4109598E+03   2.1201857E+06   7.8411386E+06   7.8418491E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352972E-04   7.8400932E+06   7.8400932E+06   7.8335940E+06   9.1920790E+03   2.1120196E+06   7.8392618E+06   7.8400932E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438228E-04   7.8380806E+06   7.8380806E+06   7.4879768E+06   8.9468844E+03   2.1032253E+06   7.8371108E+06   7.8380806E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753667E-04   7.8357760E+06   7.8357760E+06   7.1075479E+06   8.6735189E+03   2.0938640E+06   7.8346485E+06   7.8357760E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316465E-04   7.8331402E+06   7.8331402E+06   6.6920514E+06   8.3704248E+03   2.0840349E+06   7.8318330E+06   7.8331402E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145075E-04   7.8301294E+06   7.8301294E+06   6.2423796E+06   8.0365148E+03   2.0738799E+06   7.8286183E+06   7.8301294E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259329E-04   7.8266956E+06   7.8266956E+06   5.7609146E+06   7.6713783E+03   2.0635853E+06   7.8249531E+06   7.8266956E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680539E-04   7.8227853E+06   7.8227853E+06   5.2518835E+06   7.2755217E+03   2.0533780E+06   7.8207815E+06   7.8227853E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431606E-04   7.8183405E+06   7.8183405E+06   4.7216919E+06   6.8506312E+03   2.0435132E+06   7.8160423E+06   7.8183405E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537139E-04   7.8132978E+06   7.8132978E+06   4.1791736E+06   6.3998400E+03   2.0342480E+06   7.8106693E+06   7.8132978E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023585E-04   7.8075885E+06   7.8075885E+06   3.6356728E+06   5.9279652E+03   2.0258000E+06   7.8045911E+06   7.8075885E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919363E-04   7.8011389E+06   7.8011389E+06   3.1048490E+06   5.4416676E+03   2.0182861E+06   7.7977312E+06   7.8011389E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255013E-04   7.7938695E+06   7.7938695E+06   2.6020794E+06   4.9494663E+03   2.0116430E+06   7.7900084E+06   7.7938695E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8063351E-04   7.7856958E+06   7.7856958E+06   2.1433419E+06   4.4615319E+03   2.0055385E+06   7.7813367E+06   7.7856958E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537964E-03   7.7765272E+06   7.7765272E+06   1.7435131E+06   3.9891746E+03   1.9992906E+06   7.7716252E+06   7.7765272E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-03   7.7662669E+06   7.7662669E+06   1.4141320E+06   3.5439695E+03   1.9918280E+06   7.7607780E+06   7.7662669E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-03   7.7548111E+06   7.7548111E+06   1.1608828E+06   3.1365118E+03   1.9817387E+06   7.7486937E+06   7.7548111E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
