#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537964E-05   7.0512498E+06   7.0512498E+06   9.4000983E+06   1.1068590E+04   7.2915769E+05   7.0513642E+06   7.0512498E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324178E-05   7.0512486E+06   7.0512486E+06   9.3998540E+06   1.1068410E+04   7.2915131E+05   7.0513629E+06   7.0512486E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169051E-05   7.0512472E+06   7.0512472E+06   9.3995718E+06   1.1068203E+04   7.2914395E+05   7.0513614E+06   7.0512472E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076957E-05   7.0512456E+06   7.0512456E+06   9.3992460E+06   1.1067964E+04   7.2913545E+05   7.0513596E+06   7.0512456E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-05   7.0512437E+06   7.0512437E+06   9.3988698E+06   1.1067688E+04   7.2912563E+05   7.0513576E+06   7.0512437E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101035E-05   7.0512416E+06   7.0512416E+06   9.3984354E+06   1.1067369E+04   7.2911429E+05   7.0513553E+06   7.0512416E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227690E-05   7.0512391E+06   7.0512391E+06   9.3979338E+06   1.1067001E+04   7.2910120E+05   7.0513526E+06   7.0512391E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438403E-05   7.0512362E+06   7.0512362E+06   9.3973545E+06   1.1066576E+04   7.2908608E+05   7.0513495E+06   7.0512362E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739444E-05   7.0512328E+06   7.0512328E+06   9.3966857E+06   1.1066085E+04   7.2906863E+05   7.0513459E+06   7.0512328E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137553E-05   7.0512290E+06   7.0512290E+06   9.3959133E+06   1.1065519E+04   7.2904847E+05   7.0513418E+06   7.0512290E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639973E-05   7.0512246E+06   7.0512246E+06   9.3950215E+06   1.1064864E+04   7.2902520E+05   7.0513370E+06   7.0512246E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254484E-05   7.0512194E+06   7.0512194E+06   9.3939918E+06   1.1064108E+04   7.2899833E+05   7.0513315E+06   7.0512194E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989450E-05   7.0512135E+06   7.0512135E+06   9.3928028E+06   1.1063236E+04   7.2896731E+05   7.0513252E+06   7.0512135E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853859E-05   7.0512067E+06   7.0512067E+06   9.3914300E+06   1.1062228E+04   7.2893150E+05   7.0513178E+06   7.0512067E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857367E-05   7.0511988E+06   7.0511988E+06   9.3898449E+06   1.1061065E+04   7.2889015E+05   7.0513093E+06   7.0511988E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010353E-05   7.0511897E+06   7.0511897E+06   9.3880148E+06   1.1059721E+04   7.2884242E+05   7.0512995E+06   7.0511897E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323968E-05   7.0511791E+06   7.0511791E+06   9.3859018E+06   1.1058170E+04   7.2878732E+05   7.0512882E+06   7.0511791E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810197E-05   7.0511670E+06   7.0511670E+06   9.3834624E+06   1.1056379E+04   7.2872371E+05   7.0512752E+06   7.0511670E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481918E-05   7.0511529E+06   7.0511529E+06   9.3806461E+06   1.1054312E+04   7.2865029E+05   7.0512601E+06   7.0511529E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352970E-05   7.0511367E+06   7.0511367E+06   9.3773950E+06   1.1051925E+04   7.2856556E+05   7.0512427E+06   7.0511367E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438225E-05   7.0511180E+06   7.0511180E+06   9.3736419E+06   1.1049169E+04   7.2846776E+05   7.0512225E+06   7.0511180E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753665E-05   7.0510964E+06   7.0510964E+06   9.3693097E+06   1.1045988E+04   7.2835490E+05   7.0511993E+06   7.0510964E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316462E-05   7.0510714E+06   7.0510714E+06   9.3643094E+06   1.1042315E+04   7.2822468E+05   7.0511725E+06   7.0510714E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145072E-05   7.0510426E+06   7.0510426E+06   9.3585383E+06   1.1038076E+04   7.2807445E+05   7.0511415E+06   7.0510426E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259326E-05   7.0510093E+06   7.0510093E+06   9.3518781E+06   1.1033183E+04   7.2790114E+05   7.0511058E+06   7.0510093E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680535E-05   7.0509709E+06   7.0509709E+06   9.3441927E+06   1.1027536E+04   7.2770125E+05   7.0510645E+06   7.0509709E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431602E-05   7.0509265E+06   7.0509265E+06   9.3353252E+06   1.1021019E+04   7.2747075E+05   7.0510169E+06   7.0509265E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537135E-05   7.0508753E+06   7.0508753E+06   9.3250952E+06   1.1013498E+04   7.2720501E+05   7.0509618E+06   7.0508753E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023581E-05   7.0508162E+06   7.0508162E+06   9.3132951E+06   1.1004821E+04   7.2689872E+05   7.0508983E+06   7.0508162E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919359E-05   7.0507479E+06   7.0507479E+06   9.2996864E+06   1.0994811E+04   7.2654579E+05   7.0508250E+06   7.0507479E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255008E-05   7.0506691E+06   7.0506691E+06   9.2839949E+06   1.0983264E+04   7.2613926E+05   7.0507403E+06   7.0506691E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8063346E-05   7.0505781E+06   7.0505781E+06   9.2659061E+06   1.0969947E+04   7.2567118E+05   7.0506426E+06   7.0505781E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537964E-04   7.0504731E+06   7.0504731E+06   9.2450594E+06   1.0954593E+04   7.2513246E+05   7.0505298E+06   7.0504731E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324178E-04   7.0503519E+06   7.0503519E+06   9.2210418E+06   1.0936892E+04   7.2451277E+05   7.0503996E+06   7.0503519E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169051E-04   7.0502120E+06   7.0502120E+06   9.1933810E+06   1.0916493E+04   7.2380038E+05   7.0502493E+06   7.0502120E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076957E-04   7.0500506E+06   7.0500506E+06   9.1615375E+06   1.0892991E+04   7.2298199E+05   7.0500759E+06   7.0500506E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-04   7.0498643E+06   7.0498643E+06   9.1248965E+06   1.0865924E+04   7.2204259E+05   7.0498758E+06   7.0498643E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101035E-04   7.0496493E+06   7.0496493E+06   9.0827587E+06   1.0834764E+04   7.2096530E+05   7.0496449E+06   7.0496493E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227690E-04   7.0494013E+06   7.0494013E+06   9.0343304E+06   1.0798909E+04   7.1973122E+05   7.0493785E+06   7.0494013E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438403E-04   7.0491153E+06   7.0491153E+06   8.9787141E+06   1.0757675E+04   7.1831931E+05   7.0490713E+06   7.0491153E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739444E-04   7.0487854E+06   7.0487854E+06   8.9148977E+06   1.0710284E+04   7.1670629E+05   7.0487170E+06   7.0487854E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137553E-04   7.0484050E+06   7.0484050E+06   8.8417447E+06   1.0655859E+04   7.1486663E+05   7.0483084E+06   7.0484050E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639973E-04   7.0479664E+06   7.0479664E+06   8.7579857E+06   1.0593409E+04   7.1277260E+05   7.0478375E+06   7.0479664E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254484E-04   7.0474610E+06   7.0474610E+06   8.6622102E+06   1.0521820E+04   7.1039443E+05   7.0472948E+06   7.0474610E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989450E-04   7.0468787E+06   7.0468787E+06   8.5528630E+06   1.0439849E+04   7.0770070E+05   7.0466695E+06   7.0468787E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853859E-04   7.0462080E+06   7.0462080E+06   8.4282433E+06   1.0346114E+04   7.0465889E+05   7.0459494E+06   7.0462080E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857367E-04   7.0454358E+06   7.0454358E+06   8.2865112E+06   1.0239091E+04   7.0123629E+05   7.0451204E+06   7.0454358E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010353E-04   7.0445472E+06   7.0445472E+06   8.1257026E+06   1.0117109E+04   6.9740123E+05   7.0441665E+06   7.0445472E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323968E-04   7.0435251E+06   7.0435251E+06   7.9437563E+06   9.9783630E+03   6.9312487E+05   7.0430694E+06   7.0435251E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810197E-04   7.0423501E+06   7.0423501E+06   7.7385569E+06   9.8209194E+03   6.8838346E+05   7.0418085E+06   7.0423501E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481918E-04   7.0410004E+06   7.0410004E+06   7.5079985E+06   9.6427459E+03   6.8316129E+05   7.0403603E+06   7.0410004E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352970E-04   7.0394510E+06   7.0394510E+06   7.2500741E+06   9.4417490E+03   6.7745439E+05   7.0386982E+06   7.0394510E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438225E-04   7.0376740E+06   7.0376740E+06   6.9629968E+06   9.2158325E+03   6.7127485E+05   7.0367924E+06   7.0376740E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
