#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537964E-05   1.2008699E+07   1.2008699E+07   1.6006944E+07   1.0987445E+04   6.9416208E+06   1.2008753E+07   1.2008699E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-05   1.2008697E+07   1.2008697E+07   1.6006220E+07   1.0987128E+04   6.9415734E+06   1.2008750E+07   1.2008697E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-05   1.2008694E+07   1.2008694E+07   1.6005385E+07   1.0986762E+04   6.9415187E+06   1.2008748E+07   1.2008694E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076958E-05   1.2008691E+07   1.2008691E+07   1.6004420E+07   1.0986340E+04   6.9414554E+06   1.2008744E+07   1.2008691E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-05   1.2008688E+07   1.2008688E+07   1.6003306E+07   1.0985852E+04   6.9413824E+06   1.2008741E+07   1.2008688E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101036E-05   1.2008684E+07   1.2008684E+07   1.6002019E+07   1.0985289E+04   6.9412981E+06   1.2008736E+07   1.2008684E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227691E-05   1.2008679E+07   1.2008679E+07   1.6000534E+07   1.0984639E+04   6.9412008E+06   1.2008731E+07   1.2008679E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438404E-05   1.2008674E+07   1.2008674E+07   1.5998819E+07   1.0983888E+04   6.9410884E+06   1.2008726E+07   1.2008674E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739445E-05   1.2008667E+07   1.2008667E+07   1.5996839E+07   1.0983021E+04   6.9409586E+06   1.2008719E+07   1.2008667E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137555E-05   1.2008660E+07   1.2008660E+07   1.5994552E+07   1.0982020E+04   6.9408088E+06   1.2008711E+07   1.2008660E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639974E-05   1.2008652E+07   1.2008652E+07   1.5991912E+07   1.0980864E+04   6.9406358E+06   1.2008702E+07   1.2008652E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254485E-05   1.2008642E+07   1.2008642E+07   1.5988864E+07   1.0979529E+04   6.9404362E+06   1.2008692E+07   1.2008642E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989452E-05   1.2008631E+07   1.2008631E+07   1.5985344E+07   1.0977988E+04   6.9402056E+06   1.2008680E+07   1.2008631E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853861E-05   1.2008618E+07   1.2008618E+07   1.5981281E+07   1.0976208E+04   6.9399395E+06   1.2008667E+07   1.2008618E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857369E-05   1.2008603E+07   1.2008603E+07   1.5976590E+07   1.0974154E+04   6.9396324E+06   1.2008651E+07   1.2008603E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010354E-05   1.2008586E+07   1.2008586E+07   1.5971175E+07   1.0971782E+04   6.9392778E+06   1.2008633E+07   1.2008586E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323970E-05   1.2008566E+07   1.2008566E+07   1.5964924E+07   1.0969044E+04   6.9388687E+06   1.2008612E+07   1.2008566E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810199E-05   1.2008543E+07   1.2008543E+07   1.5957708E+07   1.0965883E+04   6.9383965E+06   1.2008588E+07   1.2008543E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481920E-05   1.2008516E+07   1.2008516E+07   1.5949379E+07   1.0962234E+04   6.9378515E+06   1.2008560E+07   1.2008516E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352972E-05   1.2008486E+07   1.2008486E+07   1.5939765E+07   1.0958022E+04   6.9372228E+06   1.2008527E+07   1.2008486E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438228E-05   1.2008450E+07   1.2008450E+07   1.5928671E+07   1.0953160E+04   6.9364975E+06   1.2008490E+07   1.2008450E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753667E-05   1.2008410E+07   1.2008410E+07   1.5915869E+07   1.0947549E+04   6.9356609E+06   1.2008447E+07   1.2008410E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316465E-05   1.2008362E+07   1.2008362E+07   1.5901097E+07   1.0941073E+04   6.9346961E+06   1.2008397E+07   1.2008362E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145075E-05   1.2008308E+07   1.2008308E+07   1.5884056E+07   1.0933601E+04   6.9335836E+06   1.2008340E+07   1.2008308E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259329E-05   1.2008245E+07   1.2008245E+07   1.5864398E+07   1.0924979E+04   6.9323012E+06   1.2008274E+07   1.2008245E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680539E-05   1.2008173E+07   1.2008173E+07   1.5841726E+07   1.0915032E+04   6.9308232E+06   1.2008197E+07   1.2008173E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431606E-05   1.2008089E+07   1.2008089E+07   1.5815583E+07   1.0903558E+04   6.9291205E+06   1.2008109E+07   1.2008089E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537139E-05   1.2007992E+07   1.2007992E+07   1.5785446E+07   1.0890326E+04   6.9271596E+06   1.2008007E+07   1.2007992E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023585E-05   1.2007881E+07   1.2007881E+07   1.5750711E+07   1.0875069E+04   6.9249022E+06   1.2007889E+07   1.2007881E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919363E-05   1.2007752E+07   1.2007752E+07   1.5710690E+07   1.0857480E+04   6.9223048E+06   1.2007753E+07   1.2007752E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255013E-05   1.2007603E+07   1.2007603E+07   1.5664596E+07   1.0837209E+04   6.9193179E+06   1.2007596E+07   1.2007603E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8063351E-05   1.2007432E+07   1.2007432E+07   1.5611527E+07   1.0813855E+04   6.9158852E+06   1.2007415E+07   1.2007432E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537964E-04   1.2007234E+07   1.2007234E+07   1.5550457E+07   1.0786958E+04   6.9119432E+06   1.2007206E+07   1.2007234E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-04   1.2007005E+07   1.2007005E+07   1.5480218E+07   1.0755992E+04   6.9074203E+06   1.2006965E+07   1.2007005E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-04   1.2006741E+07   1.2006741E+07   1.5399483E+07   1.0720361E+04   6.9022361E+06   1.2006687E+07   1.2006741E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076958E-04   1.2006437E+07   1.2006437E+07   1.5306752E+07   1.0679382E+04   6.8963008E+06   1.2006366E+07   1.2006437E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-04   1.2006086E+07   1.2006086E+07   1.5200330E+07   1.0632284E+04   6.8895147E+06   1.2005996E+07   1.2006086E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101036E-04   1.2005682E+07   1.2005682E+07   1.5078315E+07   1.0578194E+04   6.8817681E+06   1.2005569E+07   1.2005682E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227691E-04   1.2005215E+07   1.2005215E+07   1.4938578E+07   1.0516124E+04   6.8729408E+06   1.2005077E+07   1.2005215E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438404E-04   1.2004677E+07   1.2004677E+07   1.4778751E+07   1.0444969E+04   6.8629032E+06   1.2004510E+07   1.2004677E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739445E-04   1.2004058E+07   1.2004058E+07   1.4596221E+07   1.0363490E+04   6.8515173E+06   1.2003856E+07   1.2004058E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137555E-04   1.2003343E+07   1.2003343E+07   1.4388124E+07   1.0270312E+04   6.8386383E+06   1.2003103E+07   1.2003343E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639974E-04   1.2002521E+07   1.2002521E+07   1.4151356E+07   1.0163917E+04   6.8241184E+06   1.2002235E+07   1.2002521E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254485E-04   1.2001574E+07   1.2001574E+07   1.3882591E+07   1.0042643E+04   6.8078110E+06   1.2001236E+07   1.2001574E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
