#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537964E-05   1.4569346E+07   1.4569346E+07   1.9418813E+07   1.1332559E+04   8.6383797E+06   1.4569381E+07   1.4569346E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324178E-05   1.4569343E+07   1.4569343E+07   1.9417729E+07   1.1332152E+04   8.6382619E+06   1.4569378E+07   1.4569343E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169051E-05   1.4569340E+07   1.4569340E+07   1.9416477E+07   1.1331683E+04   8.6381259E+06   1.4569374E+07   1.4569340E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076957E-05   1.4569336E+07   1.4569336E+07   1.9415031E+07   1.1331141E+04   8.6379689E+06   1.4569370E+07   1.4569336E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-05   1.4569332E+07   1.4569332E+07   1.9413361E+07   1.1330515E+04   8.6377876E+06   1.4569365E+07   1.4569332E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101035E-05   1.4569326E+07   1.4569326E+07   1.9411434E+07   1.1329793E+04   8.6375782E+06   1.4569360E+07   1.4569326E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227690E-05   1.4569321E+07   1.4569321E+07   1.9409208E+07   1.1328958E+04   8.6373365E+06   1.4569354E+07   1.4569321E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438403E-05   1.4569314E+07   1.4569314E+07   1.9406638E+07   1.1327995E+04   8.6370574E+06   1.4569347E+07   1.4569314E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739444E-05   1.4569306E+07   1.4569306E+07   1.9403671E+07   1.1326883E+04   8.6367352E+06   1.4569338E+07   1.4569306E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137553E-05   1.4569297E+07   1.4569297E+07   1.9400244E+07   1.1325598E+04   8.6363632E+06   1.4569329E+07   1.4569297E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639973E-05   1.4569286E+07   1.4569286E+07   1.9396289E+07   1.1324115E+04   8.6359337E+06   1.4569318E+07   1.4569286E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254484E-05   1.4569274E+07   1.4569274E+07   1.9391722E+07   1.1322403E+04   8.6354379E+06   1.4569305E+07   1.4569274E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989450E-05   1.4569260E+07   1.4569260E+07   1.9386449E+07   1.1320426E+04   8.6348656E+06   1.4569290E+07   1.4569260E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853859E-05   1.4569243E+07   1.4569243E+07   1.9380362E+07   1.1318144E+04   8.6342050E+06   1.4569273E+07   1.4569243E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857367E-05   1.4569225E+07   1.4569225E+07   1.9373334E+07   1.1315509E+04   8.6334426E+06   1.4569253E+07   1.4569225E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010353E-05   1.4569203E+07   1.4569203E+07   1.9365223E+07   1.1312467E+04   8.6325626E+06   1.4569230E+07   1.4569203E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323968E-05   1.4569178E+07   1.4569178E+07   1.9355859E+07   1.1308956E+04   8.6315471E+06   1.4569204E+07   1.4569178E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810197E-05   1.4569149E+07   1.4569149E+07   1.9345052E+07   1.1304902E+04   8.6303753E+06   1.4569174E+07   1.4569149E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481918E-05   1.4569115E+07   1.4569115E+07   1.9332579E+07   1.1300223E+04   8.6290234E+06   1.4569139E+07   1.4569115E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352970E-05   1.4569077E+07   1.4569077E+07   1.9318185E+07   1.1294822E+04   8.6274638E+06   1.4569098E+07   1.4569077E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438225E-05   1.4569032E+07   1.4569032E+07   1.9301575E+07   1.1288590E+04   8.6256649E+06   1.4569052E+07   1.4569032E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753665E-05   1.4568981E+07   1.4568981E+07   1.9282411E+07   1.1281397E+04   8.6235904E+06   1.4568998E+07   1.4568981E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316462E-05   1.4568921E+07   1.4568921E+07   1.9260304E+07   1.1273097E+04   8.6211986E+06   1.4568935E+07   1.4568921E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145072E-05   1.4568853E+07   1.4568853E+07   1.9234804E+07   1.1263522E+04   8.6184417E+06   1.4568863E+07   1.4568853E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259326E-05   1.4568774E+07   1.4568774E+07   1.9205398E+07   1.1252476E+04   8.6152647E+06   1.4568780E+07   1.4568774E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680535E-05   1.4568682E+07   1.4568682E+07   1.9171492E+07   1.1239735E+04   8.6116049E+06   1.4568685E+07   1.4568682E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431602E-05   1.4568577E+07   1.4568577E+07   1.9132409E+07   1.1225042E+04   8.6073904E+06   1.4568574E+07   1.4568577E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537135E-05   1.4568455E+07   1.4568455E+07   1.9087371E+07   1.1208103E+04   8.6025395E+06   1.4568446E+07   1.4568455E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023581E-05   1.4568314E+07   1.4568314E+07   1.9035485E+07   1.1188577E+04   8.5969586E+06   1.4568299E+07   1.4568314E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919359E-05   1.4568152E+07   1.4568152E+07   1.8975735E+07   1.1166078E+04   8.5905419E+06   1.4568129E+07   1.4568152E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255008E-05   1.4567965E+07   1.4567965E+07   1.8906958E+07   1.1140159E+04   8.5831690E+06   1.4567932E+07   1.4567965E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8063346E-05   1.4567749E+07   1.4567749E+07   1.8827828E+07   1.1110314E+04   8.5747040E+06   1.4567706E+07   1.4567749E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537964E-04   1.4567499E+07   1.4567499E+07   1.8736840E+07   1.1075962E+04   8.5649941E+06   1.4567444E+07   1.4567499E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324178E-04   1.4567212E+07   1.4567212E+07   1.8632287E+07   1.1036443E+04   8.5538678E+06   1.4567143E+07   1.4567212E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169051E-04   1.4566880E+07   1.4566880E+07   1.8512238E+07   1.0991006E+04   8.5411338E+06   1.4566795E+07   1.4566880E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076957E-04   1.4566497E+07   1.4566497E+07   1.8374519E+07   1.0938801E+04   8.5265804E+06   1.4566393E+07   1.4566497E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-04   1.4566055E+07   1.4566055E+07   1.8216691E+07   1.0878867E+04   8.5099746E+06   1.4565930E+07   1.4566055E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101035E-04   1.4565546E+07   1.4565546E+07   1.8036035E+07   1.0810121E+04   8.4910627E+06   1.4565396E+07   1.4565546E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227690E-04   1.4564959E+07   1.4564959E+07   1.7829531E+07   1.0731351E+04   8.4695714E+06   1.4564781E+07   1.4564959E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438403E-04   1.4564283E+07   1.4564283E+07   1.7593858E+07   1.0641205E+04   8.4452111E+06   1.4564072E+07   1.4564283E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739444E-04   1.4563504E+07   1.4563504E+07   1.7325390E+07   1.0538182E+04   8.4176802E+06   1.4563255E+07   1.4563504E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
