#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537964E-05   6.6450651E+06   6.6450651E+06   8.8586959E+06   1.1125699E+04   6.0022035E+05   6.6451876E+06   6.6450651E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324178E-05   6.6450639E+06   6.6450639E+06   8.8584791E+06   1.1125530E+04   6.0021513E+05   6.6451863E+06   6.6450639E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169051E-05   6.6450626E+06   6.6450626E+06   8.8582288E+06   1.1125334E+04   6.0020911E+05   6.6451849E+06   6.6450626E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076957E-05   6.6450611E+06   6.6450611E+06   8.8579397E+06   1.1125109E+04   6.0020215E+05   6.6451833E+06   6.6450611E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-05   6.6450594E+06   6.6450594E+06   8.8576059E+06   1.1124848E+04   6.0019411E+05   6.6451814E+06   6.6450594E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101035E-05   6.6450573E+06   6.6450573E+06   8.8572205E+06   1.1124547E+04   6.0018483E+05   6.6451793E+06   6.6450573E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227690E-05   6.6450550E+06   6.6450550E+06   8.8567754E+06   1.1124199E+04   6.0017411E+05   6.6451768E+06   6.6450550E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438403E-05   6.6450523E+06   6.6450523E+06   8.8562615E+06   1.1123798E+04   6.0016174E+05   6.6451739E+06   6.6450523E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739444E-05   6.6450492E+06   6.6450492E+06   8.8556680E+06   1.1123335E+04   6.0014745E+05   6.6451705E+06   6.6450492E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137553E-05   6.6450456E+06   6.6450456E+06   8.8549828E+06   1.1122799E+04   6.0013096E+05   6.6451667E+06   6.6450456E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639973E-05   6.6450415E+06   6.6450415E+06   8.8541915E+06   1.1122181E+04   6.0011191E+05   6.6451622E+06   6.6450415E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254484E-05   6.6450367E+06   6.6450367E+06   8.8532779E+06   1.1121468E+04   6.0008992E+05   6.6451571E+06   6.6450367E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989450E-05   6.6450312E+06   6.6450312E+06   8.8522229E+06   1.1120644E+04   6.0006453E+05   6.6451511E+06   6.6450312E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853859E-05   6.6450249E+06   6.6450249E+06   8.8510048E+06   1.1119692E+04   6.0003521E+05   6.6451443E+06   6.6450249E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857367E-05   6.6450175E+06   6.6450175E+06   8.8495984E+06   1.1118594E+04   6.0000137E+05   6.6451364E+06   6.6450175E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010353E-05   6.6450090E+06   6.6450090E+06   8.8479745E+06   1.1117325E+04   5.9996229E+05   6.6451272E+06   6.6450090E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323968E-05   6.6449992E+06   6.6449992E+06   8.8460997E+06   1.1115861E+04   5.9991719E+05   6.6451167E+06   6.6449992E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810197E-05   6.6449879E+06   6.6449879E+06   8.8439351E+06   1.1114170E+04   5.9986512E+05   6.6451045E+06   6.6449879E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481918E-05   6.6449748E+06   6.6449748E+06   8.8414362E+06   1.1112217E+04   5.9980501E+05   6.6450904E+06   6.6449748E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352970E-05   6.6449597E+06   6.6449597E+06   8.8385512E+06   1.1109963E+04   5.9973564E+05   6.6450741E+06   6.6449597E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438225E-05   6.6449423E+06   6.6449423E+06   8.8352209E+06   1.1107361E+04   5.9965558E+05   6.6450554E+06   6.6449423E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753665E-05   6.6449221E+06   6.6449221E+06   8.8313766E+06   1.1104357E+04   5.9956318E+05   6.6450337E+06   6.6449221E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316462E-05   6.6448989E+06   6.6448989E+06   8.8269392E+06   1.1100889E+04   5.9945656E+05   6.6450087E+06   6.6448989E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145072E-05   6.6448720E+06   6.6448720E+06   8.8218176E+06   1.1096885E+04   5.9933355E+05   6.6449798E+06   6.6448720E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259326E-05   6.6448411E+06   6.6448411E+06   8.8159069E+06   1.1092264E+04   5.9919164E+05   6.6449464E+06   6.6448411E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680535E-05   6.6448053E+06   6.6448053E+06   8.8090859E+06   1.1086931E+04   5.9902795E+05   6.6449079E+06   6.6448053E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431602E-05   6.6447640E+06   6.6447640E+06   8.8012155E+06   1.1080776E+04   5.9883918E+05   6.6448634E+06   6.6447640E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537135E-05   6.6447163E+06   6.6447163E+06   8.7921353E+06   1.1073672E+04   5.9862153E+05   6.6448121E+06   6.6447163E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023581E-05   6.6446612E+06   6.6446612E+06   8.7816607E+06   1.1065476E+04   5.9837064E+05   6.6447528E+06   6.6446612E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919359E-05   6.6445976E+06   6.6445976E+06   8.7695796E+06   1.1056021E+04   5.9808151E+05   6.6446843E+06   6.6445976E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255008E-05   6.6445242E+06   6.6445242E+06   8.7556484E+06   1.1045113E+04   5.9774842E+05   6.6446053E+06   6.6445242E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8063346E-05   6.6444395E+06   6.6444395E+06   8.7395872E+06   1.1032532E+04   5.9736484E+05   6.6445141E+06   6.6444395E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537964E-04   6.6443417E+06   6.6443417E+06   8.7210750E+06   1.1018024E+04   5.9692329E+05   6.6444088E+06   6.6443417E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324178E-04   6.6442288E+06   6.6442288E+06   8.6997441E+06   1.1001298E+04   5.9641526E+05   6.6442873E+06   6.6442288E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169051E-04   6.6440985E+06   6.6440985E+06   8.6751735E+06   1.0982019E+04   5.9583109E+05   6.6441470E+06   6.6440985E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076957E-04   6.6439481E+06   6.6439481E+06   8.6468825E+06   1.0959805E+04   5.9515980E+05   6.6439852E+06   6.6439481E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-04   6.6437745E+06   6.6437745E+06   8.6143222E+06   1.0934217E+04   5.9438899E+05   6.6437984E+06   6.6437745E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101035E-04   6.6435743E+06   6.6435743E+06   8.5768681E+06   1.0904754E+04   5.9350469E+05   6.6435828E+06   6.6435743E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227690E-04   6.6433433E+06   6.6433433E+06   8.5338106E+06   1.0870844E+04   5.9249123E+05   6.6433342E+06   6.6433433E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438403E-04   6.6430768E+06   6.6430768E+06   8.4843460E+06   1.0831837E+04   5.9133112E+05   6.6430474E+06   6.6430768E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739444E-04   6.6427694E+06   6.6427694E+06   8.4275668E+06   1.0786993E+04   5.9000496E+05   6.6427166E+06   6.6427694E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137553E-04   6.6424150E+06   6.6424150E+06   8.3624521E+06   1.0735476E+04   5.8849141E+05   6.6423351E+06   6.6424150E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639973E-04   6.6420064E+06   6.6420064E+06   8.2878590E+06   1.0676338E+04   5.8676716E+05   6.6418954E+06   6.6420064E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254484E-04   6.6415354E+06   6.6415354E+06   8.2025144E+06   1.0608515E+04   5.8480710E+05   6.6413886E+06   6.6415354E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989450E-04   6.6409927E+06   6.6409927E+06   8.1050100E+06   1.0530816E+04   5.8258452E+05   6.6408047E+06   6.6409927E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853859E-04   6.6403675E+06   6.6403675E+06   7.9937998E+06   1.0441912E+04   5.8007153E+05   6.6401321E+06   6.6403675E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857367E-04   6.6396477E+06   6.6396477E+06   7.8672033E+06   1.0340333E+04   5.7723975E+05   6.6393577E+06   6.6396477E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010353E-04   6.6388191E+06   6.6388191E+06   7.7234157E+06   1.0224463E+04   5.7406122E+05   6.6384665E+06   6.6388191E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323968E-04   6.6378660E+06   6.6378660E+06   7.5605283E+06   1.0092545E+04   5.7050979E+05   6.6374414E+06   6.6378660E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810197E-04   6.6367701E+06   6.6367701E+06   7.3765620E+06   9.9426864E+03   5.6656285E+05   6.6362629E+06   6.6367701E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481918E-04   6.6355108E+06   6.6355108E+06   7.1695189E+06   9.7728836E+03   5.6220375E+05   6.6349091E+06   6.6355108E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352970E-04   6.6340650E+06   6.6340650E+06   6.9374554E+06   9.5810508E+03   5.5742465E+05   6.6333550E+06   6.6340650E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438225E-04   6.6324063E+06   6.6324063E+06   6.6785831E+06   9.3650712E+03   5.5223014E+05   6.6315726E+06   6.6324063E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753665E-04   6.6305051E+06   6.6305051E+06   6.3914027E+06   9.1228681E+03   5.4664131E+05   6.6295302E+06   6.6305051E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316462E-04   6.6283284E+06   6.6283284E+06   6.0748745E+06   8.8525032E+03   5.4070016E+05   6.6271926E+06   6.6283284E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145072E-04   6.6258392E+06   6.6258392E+06   5.7286306E+06   8.5523046E+03   5.3447407E+05   6.6245205E+06   6.6258392E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259326E-04   6.6229964E+06   6.6229964E+06   5.3532255E+06   8.2210315E+03   5.2805935E+05   6.6214703E+06   6.6229964E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680535E-04   6.6197546E+06   6.6197546E+06   4.9504212E+06   7.8580739E+03   5.2158300E+05   6.6179940E+06   6.6197546E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431602E-04   6.6160640E+06   6.6160640E+06   4.5234892E+06   7.4636889E+03   5.1520102E+05   6.6140390E+06   6.6160640E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537135E-04   6.6118701E+06   6.6118701E+06   4.0775003E+06   7.0392620E+03   5.0909105E+05   6.6095481E+06   6.6118701E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023581E-04   6.6071136E+06   6.6071136E+06   3.6195571E+06   6.5875790E+03   5.0343692E+05   6.6044595E+06   6.6071136E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919359E-04   6.6017308E+06   6.6017308E+06   3.1588978E+06   6.1130774E+03   4.9840237E+05   6.5987070E+06   6.6017308E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255008E-04   6.5956529E+06   6.5956529E+06   2.7067852E+06   5.6220313E+03   4.9409216E+05   6.5922200E+06   6.5956529E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8063346E-04   6.5888070E+06   6.5888070E+06   2.2760745E+06   5.1226091E+03   4.9050057E+05   6.5849241E+06   6.5888070E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537964E-03   6.5811150E+06   6.5811150E+06   1.8803558E+06   4.6247256E+03   4.8745174E+05   6.5767408E+06   6.5811150E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324178E-03   6.5724945E+06   6.5724945E+06   1.5326028E+06   4.1396062E+03   4.8454286E+05   6.5675882E+06   6.5724945E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169051E-03   6.5628576E+06   6.5628576E+06   1.2433454E+06   3.6789959E+03   4.8111062E+05   6.5573805E+06   6.5628576E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
