#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537964E-05   4.1754347E+06   4.1754347E+06   5.5667005E+06   1.1727129E+04   3.0627405E+05   4.1756350E+06   4.1754347E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324179E-05   4.1754341E+06   4.1754341E+06   5.5666152E+06   1.1727018E+04   3.0627290E+05   4.1756343E+06   4.1754341E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169052E-05   4.1754333E+06   4.1754333E+06   5.5665166E+06   1.1726890E+04   3.0627157E+05   4.1756335E+06   4.1754333E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076958E-05   4.1754325E+06   4.1754325E+06   5.5664028E+06   1.1726743E+04   3.0627003E+05   4.1756326E+06   4.1754325E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-05   4.1754315E+06   4.1754315E+06   5.5662714E+06   1.1726573E+04   3.0626826E+05   4.1756315E+06   4.1754315E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101036E-05   4.1754303E+06   4.1754303E+06   5.5661197E+06   1.1726376E+04   3.0626621E+05   4.1756302E+06   4.1754303E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227691E-05   4.1754290E+06   4.1754290E+06   5.5659445E+06   1.1726149E+04   3.0626385E+05   4.1756288E+06   4.1754290E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438404E-05   4.1754275E+06   4.1754275E+06   5.5657421E+06   1.1725887E+04   3.0626112E+05   4.1756271E+06   4.1754275E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739445E-05   4.1754257E+06   4.1754257E+06   5.5655085E+06   1.1725585E+04   3.0625797E+05   4.1756252E+06   4.1754257E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137555E-05   4.1754237E+06   4.1754237E+06   5.5652387E+06   1.1725235E+04   3.0625433E+05   4.1756229E+06   4.1754237E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639974E-05   4.1754213E+06   4.1754213E+06   5.5649271E+06   1.1724832E+04   3.0625012E+05   4.1756204E+06   4.1754213E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254485E-05   4.1754186E+06   4.1754186E+06   5.5645674E+06   1.1724366E+04   3.0624527E+05   4.1756174E+06   4.1754186E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989452E-05   4.1754155E+06   4.1754155E+06   5.5641520E+06   1.1723828E+04   3.0623967E+05   4.1756139E+06   4.1754155E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853861E-05   4.1754118E+06   4.1754118E+06   5.5636723E+06   1.1723206E+04   3.0623320E+05   4.1756100E+06   4.1754118E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
