#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   9.8953860E-06   4.4524331E+06   4.4524331E+06   5.9359758E+06   1.3351909E+04   1.3658360E+05   4.4526610E+06   4.4524331E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0633659E-05   4.4524324E+06   4.4524324E+06   5.9358817E+06   1.3351779E+04   1.3658236E+05   4.4526602E+06   4.4524324E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1427013E-05   4.4524315E+06   4.4524315E+06   5.9357730E+06   1.3351629E+04   1.3658094E+05   4.4526592E+06   4.4524315E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2279558E-05   4.4524305E+06   4.4524305E+06   5.9356475E+06   1.3351456E+04   1.3657930E+05   4.4526581E+06   4.4524305E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3195709E-05   4.4524294E+06   4.4524294E+06   5.9355026E+06   1.3351256E+04   1.3657740E+05   4.4526569E+06   4.4524294E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4180212E-05   4.4524280E+06   4.4524280E+06   5.9353353E+06   1.3351025E+04   1.3657520E+05   4.4526554E+06   4.4524280E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5238167E-05   4.4524265E+06   4.4524265E+06   5.9351420E+06   1.3350758E+04   1.3657267E+05   4.4526537E+06   4.4524265E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6375054E-05   4.4524247E+06   4.4524247E+06   5.9349189E+06   1.3350450E+04   1.3656975E+05   4.4526518E+06   4.4524247E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7596761E-05   4.4524227E+06   4.4524227E+06   5.9346612E+06   1.3350094E+04   1.3656637E+05   4.4526496E+06   4.4524227E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8909617E-05   4.4524203E+06   4.4524203E+06   5.9343636E+06   1.3349683E+04   1.3656247E+05   4.4526470E+06   4.4524203E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0320423E-05   4.4524176E+06   4.4524176E+06   5.9340200E+06   1.3349209E+04   1.3655797E+05   4.4526440E+06   4.4524176E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1836485E-05   4.4524145E+06   4.4524145E+06   5.9336233E+06   1.3348661E+04   1.3655277E+05   4.4526406E+06   4.4524145E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3465658E-05   4.4524108E+06   4.4524108E+06   5.9331652E+06   1.3348028E+04   1.3654677E+05   4.4526366E+06   4.4524108E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
