#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0983897E+06   -1.8842873E+00
   1.0046181E-04   1.0888960E+06   -1.8838770E+00
   1.0092575E-04   1.0794864E+06   -1.8834657E+00
   1.0139184E-04   1.0701602E+06   -1.8830534E+00
   1.0186008E-04   1.0609165E+06   -1.8826401E+00
   1.0233048E-04   1.0517547E+06   -1.8822257E+00
   1.0280305E-04   1.0426740E+06   -1.8818104E+00
   1.0327781E-04   1.0336737E+06   -1.8813941E+00
   1.0375475E-04   1.0247530E+06   -1.8809767E+00
   1.0423390E-04   1.0159113E+06   -1.8805583E+00
   1.0471527E-04   1.0071478E+06   -1.8801389E+00
   1.0519885E-04   9.9846183E+05   -1.8797186E+00
   1.0568467E-04   9.8985269E+05   -1.8792972E+00
   1.0617274E-04   9.8131970E+05   -1.8788748E+00
   1.0666305E-04   9.7286215E+05   -1.8784514E+00
   1.0715563E-04   9.6447939E+05   -1.8780269E+00
   1.0765049E-04   9.5617073E+05   -1.8776015E+00
   1.0814763E-04   9.4793551E+05   -1.8771751E+00
   1.0864707E-04   9.3977306E+05   -1.8767477E+00
   1.0914881E-04   9.3168273E+05   -1.8763193E+00
   1.0965287E-04   9.2366388E+05   -1.8758899E+00
   1.1015926E-04   9.1571586E+05   -1.8754595E+00
   1.1066799E-04   9.0783803E+05   -1.8750281E+00
   1.1117906E-04   9.0002976E+05   -1.8745957E+00
   1.1169250E-04   8.9229043E+05   -1.8741623E+00
   1.1220831E-04   8.8461942E+05   -1.8737279E+00
   1.1272650E-04   8.7701612E+05   -1.8732925E+00
   1.1324708E-04   8.6947991E+05   -1.8728561E+00
   1.1377007E-04   8.6201020E+05   -1.8724188E+00
   1.1429547E-04   8.5460638E+05   -1.8719804E+00
   1.1482330E-04   8.4726787E+05   -1.8715411E+00
   1.1535356E-04   8.3999408E+05   -1.8711008E+00
   1.1588628E-04   8.3278442E+05   -1.8706595E+00
   1.1642145E-04   8.2563833E+05   -1.8702172E+00
   1.1695910E-04   8.1855522E+05   -1.8697739E+00
   1.1749923E-04   8.1153454E+05   -1.8693297E+00
   1.1804185E-04   8.0457572E+05   -1.8688845E+00
   1.1858698E-04   7.9767821E+05   -1.8684383E+00
   1.1913463E-04   7.9084146E+05   -1.8679911E+00
   1.1968481E-04   7.8406493E+05   -1.8675429E+00
   1.2023752E-04   7.7734807E+05   -1.8670938E+00
   1.2079279E-04   7.7069034E+05   -1.8666437E+00
   1.2135063E-04   7.6409123E+05   -1.8661927E+00
   1.2191104E-04   7.5755020E+05   -1.8657406E+00
   1.2247403E-04   7.5106672E+05   -1.8652876E+00
   1.2303963E-04   7.4464029E+05   -1.8648337E+00
   1.2360784E-04   7.3827040E+05   -1.8643788E+00
   1.2417868E-04   7.3195653E+05   -1.8639229E+00
   1.2475215E-04   7.2569818E+05   -1.8634660E+00
   1.2532826E-04   7.1949486E+05   -1.8630082E+00
   1.2590704E-04   7.1334607E+05   -1.8625495E+00
   1.2648850E-04   7.0725133E+05   -1.8620898E+00
   1.2707263E-04   7.0121014E+05   -1.8616291E+00
   1.2765947E-04   6.9522203E+05   -1.8611675E+00
   1.2824901E-04   6.8928653E+05   -1.8607050E+00
   1.2884128E-04   6.8340317E+05   -1.8602415E+00
   1.2943628E-04   6.7757147E+05   -1.8597771E+00
   1.3003403E-04   6.7179097E+05   -1.8593117E+00
   1.3063454E-04   6.6606121E+05   -1.8588454E+00
   1.3123783E-04   6.6038174E+05   -1.8583781E+00
   1.3184390E-04   6.5475212E+05   -1.8579099E+00
   1.3245277E-04   6.4917188E+05   -1.8574408E+00
   1.3306445E-04   6.4364060E+05   -1.8569708E+00
   1.3367895E-04   6.3815783E+05   -1.8564998E+00
   1.3429630E-04   6.3272314E+05   -1.8560279E+00
   1.3491649E-04   6.2733610E+05   -1.8555551E+00
   1.3553955E-04   6.2199628E+05   -1.8550813E+00
   1.3616548E-04   6.1670326E+05   -1.8546067E+00
   1.3679431E-04   6.1145662E+05   -1.8541311E+00
   1.3742604E-04   6.0625594E+05   -1.8536546E+00
   1.3806069E-04   6.0110082E+05   -1.8531772E+00
   1.3869827E-04   5.9599085E+05   -1.8526989E+00
   1.3933879E-04   5.9092562E+05   -1.8522196E+00
   1.3998227E-04   5.8590474E+05   -1.8517395E+00
   1.4062872E-04   5.8092780E+05   -1.8512585E+00
   1.4127816E-04   5.7599441E+05   -1.8507766E+00
   1.4193060E-04   5.7110419E+05   -1.8502937E+00
   1.4258605E-04   5.6625675E+05   -1.8498100E+00
   1.4324453E-04   5.6145171E+05   -1.8493254E+00
   1.4390605E-04   5.5668868E+05   -1.8488399E+00
   1.4457062E-04   5.5196730E+05   -1.8483536E+00
   1.4523826E-04   5.4728719E+05   -1.8478663E+00
   1.4590899E-04   5.4264798E+05   -1.8473781E+00
   1.4658281E-04   5.3804930E+05   -1.8468891E+00
   1.4725974E-04   5.3349080E+05   -1.8463992E+00
   1.4793981E-04   5.2897212E+05   -1.8459085E+00
   1.4862301E-04   5.2449290E+05   -1.8454168E+00
   1.4930936E-04   5.2005278E+05   -1.8449243E+00
   1.4999889E-04   5.1565142E+05   -1.8444310E+00
   1.5069160E-04   5.1128848E+05   -1.8439368E+00
   1.5138751E-04   5.0696361E+05   -1.8434417E+00
   1.5208663E-04   5.0267646E+05   -1.8429458E+00
   1.5278899E-04   4.9842672E+05   -1.8424490E+00
   1.5349458E-04   4.9421403E+05   -1.8419514E+00
   1.5420343E-04   4.9003807E+05   -1.8414529E+00
   1.5491556E-04   4.8589852E+05   -1.8409536E+00
   1.5563098E-04   4.8179504E+05   -1.8404534E+00
   1.5634970E-04   4.7772732E+05   -1.8399524E+00
   1.5707174E-04   4.7369504E+05   -1.8394506E+00
   1.5779711E-04   4.6969788E+05   -1.8389480E+00
   1.5852584E-04   4.6573553E+05   -1.8384445E+00
   1.5925792E-04   4.6180767E+05   -1.8379402E+00
   1.5999339E-04   4.5791401E+05   -1.8374351E+00
   1.6073226E-04   4.5405423E+05   -1.8369292E+00
   1.6147454E-04   4.5022804E+05   -1.8364224E+00
   1.6222024E-04   4.4643513E+05   -1.8359149E+00
   1.6296939E-04   4.4267521E+05   -1.8354065E+00
   1.6372200E-04   4.3894799E+05   -1.8348974E+00
   1.6447809E-04   4.3525317E+05   -1.8343874E+00
   1.6523767E-04   4.3159047E+05   -1.8338767E+00
   1.6600075E-04   4.2795959E+05   -1.8333652E+00
   1.6676736E-04   4.2436027E+05   -1.8328529E+00
   1.6753751E-04   4.2079221E+05   -1.8323397E+00
   1.6831122E-04   4.1725514E+05   -1.8318259E+00
   1.6908849E-04   4.1374877E+05   -1.8313112E+00
   1.6986936E-04   4.1027285E+05   -1.8307958E+00
   1.7065384E-04   4.0682710E+05   -1.8302796E+00
   1.7144193E-04   4.0341125E+05   -1.8297626E+00
   1.7223367E-04   4.0002503E+05   -1.8292449E+00
   1.7302906E-04   3.9666818E+05   -1.8287264E+00
   1.7382813E-04   3.9334044E+05   -1.8282072E+00
   1.7463089E-04   3.9004155E+05   -1.8276872E+00
   1.7543735E-04   3.8677126E+05   -1.8271665E+00
   1.7624754E-04   3.8352931E+05   -1.8266450E+00
   1.7706147E-04   3.8031544E+05   -1.8261228E+00
   1.7787916E-04   3.7712942E+05   -1.8255999E+00
   1.7870062E-04   3.7397098E+05   -1.8250762E+00
   1.7952588E-04   3.7083990E+05   -1.8245518E+00
   1.8035495E-04   3.6773592E+05   -1.8240267E+00
   1.8118785E-04   3.6465880E+05   -1.8235009E+00
   1.8202459E-04   3.6160831E+05   -1.8229743E+00
   1.8286520E-04   3.5858420E+05   -1.8224471E+00
   1.8370969E-04   3.5558625E+05   -1.8219191E+00
   1.8455808E-04   3.5261423E+05   -1.8213904E+00
   1.8541039E-04   3.4966789E+05   -1.8208611E+00
   1.8626663E-04   3.4674703E+05   -1.8203310E+00
   1.8712683E-04   3.4385140E+05   -1.8198003E+00
   1.8799100E-04   3.4098078E+05   -1.8192689E+00
   1.8885917E-04   3.3813496E+05   -1.8187368E+00
   1.8973134E-04   3.3531371E+05   -1.8182040E+00
   1.9060754E-04   3.3251682E+05   -1.8176706E+00
   1.9148778E-04   3.2974407E+05   -1.8171364E+00
   1.9237209E-04   3.2699525E+05   -1.8166017E+00
   1.9326049E-04   3.2427014E+05   -1.8160662E+00
   1.9415299E-04   3.2156853E+05   -1.8155302E+00
   1.9504960E-04   3.1889022E+05   -1.8149934E+00
   1.9595036E-04   3.1623500E+05   -1.8144561E+00
   1.9685528E-04   3.1360267E+05   -1.8139181E+00
   1.9776438E-04   3.1099302E+05   -1.8133794E+00
   1.9867768E-04   3.0840585E+05   -1.8128401E+00
   1.9959519E-04   3.0584096E+05   -1.8123002E+00
   2.0051694E-04   3.0329816E+05   -1.8117597E+00
   2.0144295E-04   3.0077725E+05   -1.8112186E+00
   2.0237324E-04   2.9827804E+05   -1.8106768E+00
   2.0330782E-04   2.9580033E+05   -1.8101345E+00
   2.0424671E-04   2.9334394E+05   -1.8095915E+00
   2.0518995E-04   2.9090867E+05   -1.8090479E+00
   2.0613754E-04   2.8849435E+05   -1.8085038E+00
   2.0708950E-04   2.8610078E+05   -1.8079591E+00
   2.0804586E-04   2.8372778E+05   -1.8074137E+00
   2.0900664E-04   2.8137517E+05   -1.8068679E+00
   2.0997185E-04   2.7904277E+05   -1.8063214E+00
   2.1094152E-04   2.7673040E+05   -1.8057744E+00
   2.1191567E-04   2.7443788E+05   -1.8052268E+00
   2.1289432E-04   2.7216505E+05   -1.8046786E+00
   2.1387749E-04   2.6991171E+05   -1.8041299E+00
   2.1486520E-04   2.6767772E+05   -1.8035806E+00
   2.1585747E-04   2.6546288E+05   -1.8030308E+00
   2.1685432E-04   2.6326704E+05   -1.8024805E+00
   2.1785578E-04   2.6109002E+05   -1.8019296E+00
   2.1886186E-04   2.5893166E+05   -1.8013782E+00
   2.1987259E-04   2.5679180E+05   -1.8008263E+00
   2.2088798E-04   2.5467027E+05   -1.8002739E+00
   2.2190807E-04   2.5256691E+05   -1.7997209E+00
   2.2293286E-04   2.5048157E+05   -1.7991675E+00
   2.2396239E-04   2.4841407E+05   -1.7986135E+00
   2.2499667E-04   2.4636427E+05   -1.7980590E+00
   2.2603573E-04   2.4433200E+05   -1.7975041E+00
   2.2707958E-04   2.4231712E+05   -1.7969486E+00
   2.2812826E-04   2.4031948E+05   -1.7963927E+00
   2.2918178E-04   2.3833891E+05   -1.7958363E+00
   2.3024017E-04   2.3637526E+05   -1.7952795E+00
   2.3130344E-04   2.3442840E+05   -1.7947221E+00
   2.3237162E-04   2.3249817E+05   -1.7941643E+00
   2.3344474E-04   2.3058443E+05   -1.7936061E+00
   2.3452281E-04   2.2868703E+05   -1.7930474E+00
   2.3560586E-04   2.2680583E+05   -1.7924883E+00
   2.3669392E-04   2.2494068E+05   -1.7919287E+00
   2.3778699E-04   2.2309144E+05   -1.7913687E+00
   2.3888512E-04   2.2125798E+05   -1.7908083E+00
   2.3998831E-04   2.1944015E+05   -1.7902474E+00
   2.4109661E-04   2.1763782E+05   -1.7896861E+00
   2.4221001E-04   2.1585085E+05   -1.7891244E+00
   2.4332857E-04   2.1407911E+05   -1.7885623E+00
   2.4445228E-04   2.1232246E+05   -1.7879999E+00
   2.4558119E-04   2.1058077E+05   -1.7874370E+00
   2.4671531E-04   2.0885391E+05   -1.7868737E+00
   2.4785467E-04   2.0714175E+05   -1.7863100E+00
   2.4899928E-04   2.0544416E+05   -1.7857460E+00
   2.5014919E-04   2.0376101E+05   -1.7851816E+00
   2.5130440E-04   2.0209218E+05   -1.7846168E+00
   2.5246495E-04   2.0043753E+05   -1.7840517E+00
