#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1443774E+06   -1.9090450E+00
   1.0046181E-04   1.1343566E+06   -1.9087016E+00
   1.0092575E-04   1.1244254E+06   -1.9083573E+00
   1.0139184E-04   1.1145829E+06   -1.9080119E+00
   1.0186008E-04   1.1048283E+06   -1.9076655E+00
   1.0233048E-04   1.0951608E+06   -1.9073181E+00
   1.0280305E-04   1.0855796E+06   -1.9069697E+00
   1.0327781E-04   1.0760841E+06   -1.9066203E+00
   1.0375475E-04   1.0666732E+06   -1.9062699E+00
   1.0423390E-04   1.0573464E+06   -1.9059185E+00
   1.0471527E-04   1.0481029E+06   -1.9055661E+00
   1.0519885E-04   1.0389418E+06   -1.9052126E+00
   1.0568467E-04   1.0298625E+06   -1.9048582E+00
   1.0617274E-04   1.0208642E+06   -1.9045027E+00
   1.0666305E-04   1.0119462E+06   -1.9041462E+00
   1.0715563E-04   1.0031078E+06   -1.9037887E+00
   1.0765049E-04   9.9434813E+05   -1.9034302E+00
   1.0814763E-04   9.8566664E+05   -1.9030706E+00
   1.0864707E-04   9.7706256E+05   -1.9027101E+00
   1.0914881E-04   9.6853521E+05   -1.9023485E+00
   1.0965287E-04   9.6008387E+05   -1.9019859E+00
   1.1015926E-04   9.5170788E+05   -1.9016224E+00
   1.1066799E-04   9.4340654E+05   -1.9012577E+00
   1.1117906E-04   9.3517918E+05   -1.9008921E+00
   1.1169250E-04   9.2702513E+05   -1.9005255E+00
   1.1220831E-04   9.1894374E+05   -1.9001578E+00
   1.1272650E-04   9.1093434E+05   -1.8997891E+00
   1.1324708E-04   9.0299629E+05   -1.8994194E+00
   1.1377007E-04   8.9512894E+05   -1.8990487E+00
   1.1429547E-04   8.8733165E+05   -1.8986769E+00
   1.1482330E-04   8.7960379E+05   -1.8983041E+00
   1.1535356E-04   8.7194473E+05   -1.8979303E+00
   1.1588628E-04   8.6435386E+05   -1.8975555E+00
   1.1642145E-04   8.5683055E+05   -1.8971797E+00
   1.1695910E-04   8.4937419E+05   -1.8968029E+00
   1.1749923E-04   8.4198419E+05   -1.8964250E+00
   1.1804185E-04   8.3465993E+05   -1.8960461E+00
   1.1858698E-04   8.2740084E+05   -1.8956662E+00
   1.1913463E-04   8.2020631E+05   -1.8952852E+00
   1.1968481E-04   8.1307578E+05   -1.8949033E+00
   1.2023752E-04   8.0600865E+05   -1.8945203E+00
   1.2079279E-04   7.9900437E+05   -1.8941363E+00
   1.2135063E-04   7.9206235E+05   -1.8937513E+00
   1.2191104E-04   7.8518204E+05   -1.8933652E+00
   1.2247403E-04   7.7836289E+05   -1.8929782E+00
   1.2303963E-04   7.7160434E+05   -1.8925901E+00
   1.2360784E-04   7.6490584E+05   -1.8922010E+00
   1.2417868E-04   7.5826685E+05   -1.8918108E+00
   1.2475215E-04   7.5168684E+05   -1.8914197E+00
   1.2532826E-04   7.4516527E+05   -1.8910275E+00
   1.2590704E-04   7.3870162E+05   -1.8906343E+00
   1.2648850E-04   7.3229537E+05   -1.8902401E+00
   1.2707263E-04   7.2594599E+05   -1.8898449E+00
   1.2765947E-04   7.1965298E+05   -1.8894486E+00
   1.2824901E-04   7.1341582E+05   -1.8890514E+00
   1.2884128E-04   7.0723402E+05   -1.8886531E+00
   1.2943628E-04   7.0110707E+05   -1.8882537E+00
   1.3003403E-04   6.9503448E+05   -1.8878534E+00
   1.3063454E-04   6.8901576E+05   -1.8874521E+00
   1.3123783E-04   6.8305043E+05   -1.8870497E+00
   1.3184390E-04   6.7713799E+05   -1.8866463E+00
   1.3245277E-04   6.7127799E+05   -1.8862419E+00
   1.3306445E-04   6.6546994E+05   -1.8858365E+00
