#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0240485E+06   -1.8854646E+00
   1.0046181E-04   1.0151918E+06   -1.8850572E+00
   1.0092575E-04   1.0064137E+06   -1.8846488E+00
   1.0139184E-04   9.9771328E+05   -1.8842395E+00
   1.0186008E-04   9.8908997E+05   -1.8838291E+00
   1.0233048E-04   9.8054305E+05   -1.8834176E+00
   1.0280305E-04   9.7207183E+05   -1.8830052E+00
   1.0327781E-04   9.6367564E+05   -1.8825918E+00
   1.0375475E-04   9.5535378E+05   -1.8821773E+00
   1.0423390E-04   9.4710560E+05   -1.8817619E+00
   1.0471527E-04   9.3893043E+05   -1.8813454E+00
   1.0519885E-04   9.3082761E+05   -1.8809279E+00
   1.0568467E-04   9.2279650E+05   -1.8805094E+00
   1.0617274E-04   9.1483644E+05   -1.8800899E+00
   1.0666305E-04   9.0694681E+05   -1.8796694E+00
   1.0715563E-04   8.9912696E+05   -1.8792479E+00
   1.0765049E-04   8.9137627E+05   -1.8788254E+00
   1.0814763E-04   8.8369411E+05   -1.8784019E+00
   1.0864707E-04   8.7607987E+05   -1.8779773E+00
   1.0914881E-04   8.6853294E+05   -1.8775518E+00
   1.0965287E-04   8.6105271E+05   -1.8771253E+00
   1.1015926E-04   8.5363859E+05   -1.8766978E+00
   1.1066799E-04   8.4628997E+05   -1.8762692E+00
   1.1117906E-04   8.3900627E+05   -1.8758397E+00
   1.1169250E-04   8.3178691E+05   -1.8754092E+00
   1.1220831E-04   8.2463130E+05   -1.8749777E+00
   1.1272650E-04   8.1753888E+05   -1.8745451E+00
   1.1324708E-04   8.1050908E+05   -1.8741116E+00
   1.1377007E-04   8.0354134E+05   -1.8736771E+00
   1.1429547E-04   7.9663509E+05   -1.8732416E+00
   1.1482330E-04   7.8978978E+05   -1.8728051E+00
   1.1535356E-04   7.8300487E+05   -1.8723677E+00
   1.1588628E-04   7.7627982E+05   -1.8719292E+00
   1.1642145E-04   7.6961408E+05   -1.8714898E+00
   1.1695910E-04   7.6300712E+05   -1.8710493E+00
   1.1749923E-04   7.5645842E+05   -1.8706079E+00
   1.1804185E-04   7.4996745E+05   -1.8701655E+00
   1.1858698E-04   7.4353370E+05   -1.8697221E+00
   1.1913463E-04   7.3715665E+05   -1.8692778E+00
   1.1968481E-04   7.3083579E+05   -1.8688324E+00
   1.2023752E-04   7.2457061E+05   -1.8683861E+00
   1.2079279E-04   7.1836063E+05   -1.8679388E+00
   1.2135063E-04   7.1220534E+05   -1.8674906E+00
   1.2191104E-04   7.0610425E+05   -1.8670413E+00
   1.2247403E-04   7.0005688E+05   -1.8665911E+00
   1.2303963E-04   6.9406274E+05   -1.8661399E+00
   1.2360784E-04   6.8812135E+05   -1.8656878E+00
   1.2417868E-04   6.8223225E+05   -1.8652347E+00
   1.2475215E-04   6.7639496E+05   -1.8647806E+00
   1.2532826E-04   6.7060902E+05   -1.8643256E+00
   1.2590704E-04   6.6487397E+05   -1.8638696E+00
   1.2648850E-04   6.5918935E+05   -1.8634126E+00
   1.2707263E-04   6.5355471E+05   -1.8629547E+00
   1.2765947E-04   6.4796961E+05   -1.8624959E+00
   1.2824901E-04   6.4243359E+05   -1.8620361E+00
   1.2884128E-04   6.3694623E+05   -1.8615753E+00
   1.2943628E-04   6.3150707E+05   -1.8611136E+00
   1.3003403E-04   6.2611570E+05   -1.8606509E+00
   1.3063454E-04   6.2077167E+05   -1.8601873E+00
   1.3123783E-04   6.1547458E+05   -1.8597228E+00
   1.3184390E-04   6.1022399E+05   -1.8592573E+00
   1.3245277E-04   6.0501950E+05   -1.8587909E+00
   1.3306445E-04   5.9986068E+05   -1.8583235E+00
   1.3367895E-04   5.9474714E+05   -1.8578552E+00
   1.3429630E-04   5.8967845E+05   -1.8573860E+00
   1.3491649E-04   5.8465423E+05   -1.8569158E+00
   1.3553955E-04   5.7967408E+05   -1.8564447E+00
   1.3616548E-04   5.7473759E+05   -1.8559727E+00
   1.3679431E-04   5.6984439E+05   -1.8554998E+00
   1.3742604E-04   5.6499408E+05   -1.8550259E+00
   1.3806069E-04   5.6018627E+05   -1.8545512E+00
   1.3869827E-04   5.5542060E+05   -1.8540755E+00
   1.3933879E-04   5.5069667E+05   -1.8535989E+00
   1.3998227E-04   5.4601413E+05   -1.8531214E+00
   1.4062872E-04   5.4137259E+05   -1.8526429E+00
   1.4127816E-04   5.3677169E+05   -1.8521636E+00
   1.4193060E-04   5.3221106E+05   -1.8516834E+00
   1.4258605E-04   5.2769036E+05   -1.8512023E+00
   1.4324453E-04   5.2320922E+05   -1.8507202E+00
   1.4390605E-04   5.1876728E+05   -1.8502373E+00
   1.4457062E-04   5.1436420E+05   -1.8497535E+00
   1.4523826E-04   5.0999963E+05   -1.8492688E+00
   1.4590899E-04   5.0567323E+05   -1.8487832E+00
   1.4658281E-04   5.0138465E+05   -1.8482967E+00
   1.4725974E-04   4.9713355E+05   -1.8478093E+00
   1.4793981E-04   4.9291961E+05   -1.8473211E+00
   1.4862301E-04   4.8874249E+05   -1.8468320E+00
   1.4930936E-04   4.8460186E+05   -1.8463420E+00
   1.4999889E-04   4.8049739E+05   -1.8458511E+00
   1.5069160E-04   4.7642877E+05   -1.8453594E+00
   1.5138751E-04   4.7239567E+05   -1.8448668E+00
   1.5208663E-04   4.6839777E+05   -1.8443733E+00
   1.5278899E-04   4.6443476E+05   -1.8438790E+00
   1.5349458E-04   4.6050634E+05   -1.8433838E+00
   1.5420343E-04   4.5661219E+05   -1.8428878E+00
   1.5491556E-04   4.5275200E+05   -1.8423909E+00
   1.5563098E-04   4.4892547E+05   -1.8418932E+00
   1.5634970E-04   4.4513231E+05   -1.8413946E+00
   1.5707174E-04   4.4137221E+05   -1.8408952E+00
   1.5779711E-04   4.3764488E+05   -1.8403949E+00
   1.5852584E-04   4.3395003E+05   -1.8398938E+00
   1.5925792E-04   4.3028737E+05   -1.8393919E+00
   1.5999339E-04   4.2665661E+05   -1.8388892E+00
   1.6073226E-04   4.2305747E+05   -1.8383856E+00
   1.6147454E-04   4.1948966E+05   -1.8378812E+00
   1.6222024E-04   4.1595290E+05   -1.8373760E+00
   1.6296939E-04   4.1244693E+05   -1.8368700E+00
   1.6372200E-04   4.0897146E+05   -1.8363632E+00
   1.6447809E-04   4.0552623E+05   -1.8358555E+00
