#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1100352E+06   -1.8834463E+00
   1.0046181E-04   1.1004451E+06   -1.8830339E+00
   1.0092575E-04   1.0909400E+06   -1.8826206E+00
   1.0139184E-04   1.0815190E+06   -1.8822062E+00
   1.0186008E-04   1.0721814E+06   -1.8817908E+00
   1.0233048E-04   1.0629264E+06   -1.8813744E+00
   1.0280305E-04   1.0537534E+06   -1.8809570E+00
   1.0327781E-04   1.0446616E+06   -1.8805386E+00
   1.0375475E-04   1.0356502E+06   -1.8801191E+00
   1.0423390E-04   1.0267185E+06   -1.8796987E+00
   1.0471527E-04   1.0178658E+06   -1.8792773E+00
   1.0519885E-04   1.0090914E+06   -1.8788548E+00
   1.0568467E-04   1.0003946E+06   -1.8784314E+00
   1.0617274E-04   9.9177471E+05   -1.8780069E+00
   1.0666305E-04   9.8323100E+05   -1.8775815E+00
   1.0715563E-04   9.7476281E+05   -1.8771550E+00
   1.0765049E-04   9.6636944E+05   -1.8767275E+00
   1.0814763E-04   9.5805024E+05   -1.8762991E+00
   1.0864707E-04   9.4980454E+05   -1.8758696E+00
   1.0914881E-04   9.4163167E+05   -1.8754392E+00
   1.0965287E-04   9.3353097E+05   -1.8750077E+00
   1.1015926E-04   9.2550181E+05   -1.8745753E+00
   1.1066799E-04   9.1754354E+05   -1.8741418E+00
   1.1117906E-04   9.0965551E+05   -1.8737074E+00
   1.1169250E-04   9.0183711E+05   -1.8732720E+00
   1.1220831E-04   8.9408770E+05   -1.8728355E+00
   1.1272650E-04   8.8640666E+05   -1.8723981E+00
   1.1324708E-04   8.7879339E+05   -1.8719598E+00
   1.1377007E-04   8.7124727E+05   -1.8715204E+00
   1.1429547E-04   8.6376769E+05   -1.8710800E+00
   1.1482330E-04   8.5635407E+05   -1.8706387E+00
   1.1535356E-04   8.4900581E+05   -1.8701963E+00
   1.1588628E-04   8.4172231E+05   -1.8697530E+00
   1.1642145E-04   8.3450301E+05   -1.8693087E+00
   1.1695910E-04   8.2734732E+05   -1.8688635E+00
   1.1749923E-04   8.2025468E+05   -1.8684172E+00
   1.1804185E-04   8.1322451E+05   -1.8679700E+00
   1.1858698E-04   8.0625626E+05   -1.8675218E+00
   1.1913463E-04   7.9934936E+05   -1.8670726E+00
   1.1968481E-04   7.9250328E+05   -1.8666225E+00
   1.2023752E-04   7.8571747E+05   -1.8661714E+00
   1.2079279E-04   7.7899138E+05   -1.8657193E+00
   1.2135063E-04   7.7232448E+05   -1.8652663E+00
   1.2191104E-04   7.6571624E+05   -1.8648123E+00
   1.2247403E-04   7.5916613E+05   -1.8643573E+00
   1.2303963E-04   7.5267362E+05   -1.8639014E+00
   1.2360784E-04   7.4623822E+05   -1.8634445E+00
   1.2417868E-04   7.3985939E+05   -1.8629866E+00
   1.2475215E-04   7.3353664E+05   -1.8625279E+00
   1.2532826E-04   7.2726947E+05   -1.8620681E+00
   1.2590704E-04   7.2105736E+05   -1.8616074E+00
   1.2648850E-04   7.1489984E+05   -1.8611458E+00
   1.2707263E-04   7.0879641E+05   -1.8606832E+00
   1.2765947E-04   7.0274658E+05   -1.8602196E+00
