#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1665498E+06   -1.8626571E+00
   1.0046181E-04   1.1565824E+06   -1.8621976E+00
   1.0092575E-04   1.1467025E+06   -1.8617372E+00
   1.0139184E-04   1.1369095E+06   -1.8612758E+00
   1.0186008E-04   1.1272025E+06   -1.8608135E+00
   1.0233048E-04   1.1175808E+06   -1.8603502E+00
   1.0280305E-04   1.1080435E+06   -1.8598860E+00
   1.0327781E-04   1.0985900E+06   -1.8594209E+00
   1.0375475E-04   1.0892195E+06   -1.8589548E+00
   1.0423390E-04   1.0799313E+06   -1.8584877E+00
   1.0471527E-04   1.0707245E+06   -1.8580198E+00
   1.0519885E-04   1.0615986E+06   -1.8575509E+00
   1.0568467E-04   1.0525527E+06   -1.8570811E+00
   1.0617274E-04   1.0435861E+06   -1.8566103E+00
   1.0666305E-04   1.0346982E+06   -1.8561386E+00
   1.0715563E-04   1.0258882E+06   -1.8556660E+00
   1.0765049E-04   1.0171554E+06   -1.8551925E+00
   1.0814763E-04   1.0084991E+06   -1.8547181E+00
   1.0864707E-04   9.9991877E+05   -1.8542427E+00
   1.0914881E-04   9.9141356E+05   -1.8537665E+00
   1.0965287E-04   9.8298286E+05   -1.8532893E+00
   1.1015926E-04   9.7462600E+05   -1.8528112E+00
   1.1066799E-04   9.6634231E+05   -1.8523322E+00
   1.1117906E-04   9.5813114E+05   -1.8518523E+00
   1.1169250E-04   9.4999185E+05   -1.8513715E+00
   1.1220831E-04   9.4192379E+05   -1.8508898E+00
   1.1272650E-04   9.3392632E+05   -1.8504072E+00
   1.1324708E-04   9.2599882E+05   -1.8499237E+00
   1.1377007E-04   9.1814066E+05   -1.8494393E+00
   1.1429547E-04   9.1035122E+05   -1.8489540E+00
   1.1482330E-04   9.0262988E+05   -1.8484678E+00
   1.1535356E-04   8.9497604E+05   -1.8479808E+00
   1.1588628E-04   8.8738910E+05   -1.8474929E+00
   1.1642145E-04   8.7986845E+05   -1.8470041E+00
   1.1695910E-04   8.7241350E+05   -1.8465144E+00
   1.1749923E-04   8.6502367E+05   -1.8460238E+00
   1.1804185E-04   8.5769838E+05   -1.8455324E+00
   1.1858698E-04   8.5043704E+05   -1.8450401E+00
   1.1913463E-04   8.4323910E+05   -1.8445470E+00
   1.1968481E-04   8.3610398E+05   -1.8440530E+00
   1.2023752E-04   8.2903112E+05   -1.8435581E+00
   1.2079279E-04   8.2201997E+05   -1.8430624E+00
   1.2135063E-04   8.1506998E+05   -1.8425658E+00
   1.2191104E-04   8.0818060E+05   -1.8420684E+00
   1.2247403E-04   8.0135129E+05   -1.8415701E+00
   1.2303963E-04   7.9458151E+05   -1.8410710E+00
   1.2360784E-04   7.8787074E+05   -1.8405711E+00
   1.2417868E-04   7.8121845E+05   -1.8400703E+00
   1.2475215E-04   7.7462411E+05   -1.8395687E+00
   1.2532826E-04   7.6808721E+05   -1.8390663E+00
   1.2590704E-04   7.6160724E+05   -1.8385630E+00
   1.2648850E-04   7.5518369E+05   -1.8380589E+00
   1.2707263E-04   7.4881606E+05   -1.8375540E+00
   1.2765947E-04   7.4250385E+05   -1.8370483E+00
   1.2824901E-04   7.3624656E+05   -1.8365418E+00
   1.2884128E-04   7.3004372E+05   -1.8360344E+00
   1.2943628E-04   7.2389482E+05   -1.8355263E+00
   1.3003403E-04   7.1779940E+05   -1.8350173E+00
   1.3063454E-04   7.1175698E+05   -1.8345076E+00
   1.3123783E-04   7.0576707E+05   -1.8339970E+00
   1.3184390E-04   6.9982923E+05   -1.8334857E+00
   1.3245277E-04   6.9394297E+05   -1.8329736E+00
   1.3306445E-04   6.8810785E+05   -1.8324607E+00
   1.3367895E-04   6.8232341E+05   -1.8319470E+00
   1.3429630E-04   6.7658920E+05   -1.8314325E+00
   1.3491649E-04   6.7090477E+05   -1.8309173E+00
   1.3553955E-04   6.6526967E+05   -1.8304013E+00
   1.3616548E-04   6.5968348E+05   -1.8298845E+00
   1.3679431E-04   6.5414576E+05   -1.8293670E+00
   1.3742604E-04   6.4865606E+05   -1.8288487E+00
   1.3806069E-04   6.4321398E+05   -1.8283296E+00
   1.3869827E-04   6.3781908E+05   -1.8278099E+00
   1.3933879E-04   6.3247095E+05   -1.8272893E+00
   1.3998227E-04   6.2716916E+05   -1.8267680E+00
