#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0596296E+06   -1.8577999E+00
   1.0046181E-04   1.0505992E+06   -1.8573305E+00
   1.0092575E-04   1.0416481E+06   -1.8568603E+00
   1.0139184E-04   1.0327755E+06   -1.8563891E+00
   1.0186008E-04   1.0239807E+06   -1.8559170E+00
   1.0233048E-04   1.0152630E+06   -1.8554439E+00
   1.0280305E-04   1.0066217E+06   -1.8549700E+00
   1.0327781E-04   9.9805610E+05   -1.8544951E+00
   1.0375475E-04   9.8956558E+05   -1.8540193E+00
   1.0423390E-04   9.8114945E+05   -1.8535426E+00
   1.0471527E-04   9.7280703E+05   -1.8530650E+00
   1.0519885E-04   9.6453768E+05   -1.8525865E+00
   1.0568467E-04   9.5634072E+05   -1.8521071E+00
   1.0617274E-04   9.4821552E+05   -1.8516268E+00
   1.0666305E-04   9.4016144E+05   -1.8511455E+00
   1.0715563E-04   9.3217784E+05   -1.8506634E+00
   1.0765049E-04   9.2426409E+05   -1.8501804E+00
   1.0814763E-04   9.1641957E+05   -1.8496965E+00
   1.0864707E-04   9.0864365E+05   -1.8492117E+00
   1.0914881E-04   9.0093573E+05   -1.8487260E+00
   1.0965287E-04   8.9329519E+05   -1.8482394E+00
   1.1015926E-04   8.8572143E+05   -1.8477520E+00
   1.1066799E-04   8.7821387E+05   -1.8472636E+00
   1.1117906E-04   8.7077189E+05   -1.8467744E+00
   1.1169250E-04   8.6339493E+05   -1.8462843E+00
   1.1220831E-04   8.5608240E+05   -1.8457934E+00
   1.1272650E-04   8.4883373E+05   -1.8453015E+00
   1.1324708E-04   8.4164834E+05   -1.8448089E+00
   1.1377007E-04   8.3452568E+05   -1.8443153E+00
   1.1429547E-04   8.2746517E+05   -1.8438209E+00
   1.1482330E-04   8.2046627E+05   -1.8433256E+00
   1.1535356E-04   8.1352843E+05   -1.8428295E+00
   1.1588628E-04   8.0665109E+05   -1.8423326E+00
   1.1642145E-04   7.9983373E+05   -1.8418347E+00
   1.1695910E-04   7.9307581E+05   -1.8413361E+00
   1.1749923E-04   7.8637679E+05   -1.8408366E+00
   1.1804185E-04   7.7973616E+05   -1.8403363E+00
   1.1858698E-04   7.7315338E+05   -1.8398351E+00
   1.1913463E-04   7.6662796E+05   -1.8393331E+00
   1.1968481E-04   7.6015936E+05   -1.8388303E+00
   1.2023752E-04   7.5374709E+05   -1.8383266E+00
   1.2079279E-04   7.4739066E+05   -1.8378221E+00
   1.2135063E-04   7.4108955E+05   -1.8373169E+00
   1.2191104E-04   7.3484327E+05   -1.8368108E+00
   1.2247403E-04   7.2865134E+05   -1.8363038E+00
   1.2303963E-04   7.2251328E+05   -1.8357961E+00
   1.2360784E-04   7.1642860E+05   -1.8352876E+00
   1.2417868E-04   7.1039682E+05   -1.8347783E+00
   1.2475215E-04   7.0441749E+05   -1.8342682E+00
   1.2532826E-04   6.9849012E+05   -1.8337572E+00
   1.2590704E-04   6.9261426E+05   -1.8332455E+00
   1.2648850E-04   6.8678945E+05   -1.8327331E+00
   1.2707263E-04   6.8101524E+05   -1.8322198E+00
   1.2765947E-04   6.7529117E+05   -1.8317057E+00
   1.2824901E-04   6.6961680E+05   -1.8311909E+00
   1.2884128E-04   6.6399169E+05   -1.8306753E+00
   1.2943628E-04   6.5841540E+05   -1.8301590E+00
   1.3003403E-04   6.5288749E+05   -1.8296418E+00
   1.3063454E-04   6.4740754E+05   -1.8291239E+00
