#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0342873E+06   -1.8765611E+00
   1.0046181E-04   1.0253842E+06   -1.8761322E+00
   1.0092575E-04   1.0165597E+06   -1.8757024E+00
   1.0139184E-04   1.0078132E+06   -1.8752715E+00
   1.0186008E-04   9.9914394E+05   -1.8748397E+00
   1.0233048E-04   9.9055122E+05   -1.8744069E+00
   1.0280305E-04   9.8203436E+05   -1.8739730E+00
   1.0327781E-04   9.7359267E+05   -1.8735382E+00
   1.0375475E-04   9.6522549E+05   -1.8731024E+00
   1.0423390E-04   9.5693214E+05   -1.8726656E+00
   1.0471527E-04   9.4871195E+05   -1.8722278E+00
   1.0519885E-04   9.4056428E+05   -1.8717891E+00
   1.0568467E-04   9.3248847E+05   -1.8713493E+00
   1.0617274E-04   9.2448387E+05   -1.8709086E+00
   1.0666305E-04   9.1654985E+05   -1.8704668E+00
   1.0715563E-04   9.0868578E+05   -1.8700241E+00
   1.0765049E-04   9.0089102E+05   -1.8695804E+00
   1.0814763E-04   8.9316495E+05   -1.8691358E+00
   1.0864707E-04   8.8550695E+05   -1.8686901E+00
   1.0914881E-04   8.7791642E+05   -1.8682435E+00
   1.0965287E-04   8.7039275E+05   -1.8677959E+00
   1.1015926E-04   8.6293533E+05   -1.8673473E+00
   1.1066799E-04   8.5554358E+05   -1.8668978E+00
   1.1117906E-04   8.4821691E+05   -1.8664473E+00
   1.1169250E-04   8.4095472E+05   -1.8659958E+00
   1.1220831E-04   8.3375645E+05   -1.8655433E+00
   1.1272650E-04   8.2662152E+05   -1.8650899E+00
   1.1324708E-04   8.1954936E+05   -1.8646355E+00
   1.1377007E-04   8.1253941E+05   -1.8641802E+00
   1.1429547E-04   8.0559111E+05   -1.8637239E+00
   1.1482330E-04   7.9870391E+05   -1.8632667E+00
   1.1535356E-04   7.9187726E+05   -1.8628085E+00
   1.1588628E-04   7.8511062E+05   -1.8623493E+00
   1.1642145E-04   7.7840345E+05   -1.8618892E+00
   1.1695910E-04   7.7175521E+05   -1.8614281E+00
