#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0710800E+06   -1.8808655E+00
   1.0046181E-04   1.0618391E+06   -1.8804469E+00
   1.0092575E-04   1.0526800E+06   -1.8800272E+00
   1.0139184E-04   1.0436019E+06   -1.8796066E+00
   1.0186008E-04   1.0346041E+06   -1.8791849E+00
   1.0233048E-04   1.0256858E+06   -1.8787623E+00
   1.0280305E-04   1.0168464E+06   -1.8783386E+00
   1.0327781E-04   1.0080852E+06   -1.8779139E+00
   1.0375475E-04   9.9940140E+05   -1.8774883E+00
   1.0423390E-04   9.9079436E+05   -1.8770616E+00
   1.0471527E-04   9.8226338E+05   -1.8766339E+00
   1.0519885E-04   9.7380777E+05   -1.8762052E+00
   1.0568467E-04   9.6542686E+05   -1.8757755E+00
   1.0617274E-04   9.5711997E+05   -1.8753449E+00
   1.0666305E-04   9.4888645E+05   -1.8749132E+00
   1.0715563E-04   9.4072563E+05   -1.8744805E+00
   1.0765049E-04   9.3263686E+05   -1.8740469E+00
   1.0814763E-04   9.2461948E+05   -1.8736122E+00
   1.0864707E-04   9.1667287E+05   -1.8731766E+00
   1.0914881E-04   9.0879638E+05   -1.8727400E+00
   1.0965287E-04   9.0098938E+05   -1.8723023E+00
   1.1015926E-04   8.9325125E+05   -1.8718637E+00
   1.1066799E-04   8.8558137E+05   -1.8714241E+00
   1.1117906E-04   8.7797913E+05   -1.8709836E+00
   1.1169250E-04   8.7044392E+05   -1.8705420E+00
   1.1220831E-04   8.6297513E+05   -1.8700995E+00
   1.1272650E-04   8.5557218E+05   -1.8696559E+00
   1.1324708E-04   8.4823447E+05   -1.8692114E+00
   1.1377007E-04   8.4096141E+05   -1.8687659E+00
   1.1429547E-04   8.3375243E+05   -1.8683195E+00
   1.1482330E-04   8.2660695E+05   -1.8678720E+00
   1.1535356E-04   8.1952440E+05   -1.8674236E+00
   1.1588628E-04   8.1250422E+05   -1.8669743E+00
   1.1642145E-04   8.0554584E+05   -1.8665239E+00
   1.1695910E-04   7.9864871E+05   -1.8660726E+00
   1.1749923E-04   7.9181228E+05   -1.8656203E+00
   1.1804185E-04   7.8503601E+05   -1.8651671E+00
   1.1858698E-04   7.7831936E+05   -1.8647129E+00
   1.1913463E-04   7.7166179E+05   -1.8642577E+00
   1.1968481E-04   7.6506278E+05   -1.8638015E+00
   1.2023752E-04   7.5852179E+05   -1.8633445E+00
   1.2079279E-04   7.5203831E+05   -1.8628864E+00
   1.2135063E-04   7.4561183E+05   -1.8624274E+00
   1.2191104E-04   7.3924183E+05   -1.8619675E+00
   1.2247403E-04   7.3292780E+05   -1.8615065E+00
   1.2303963E-04   7.2666925E+05   -1.8610447E+00
   1.2360784E-04   7.2046568E+05   -1.8605819E+00
   1.2417868E-04   7.1431658E+05   -1.8601182E+00
   1.2475215E-04   7.0822149E+05   -1.8596535E+00
   1.2532826E-04   7.0217991E+05   -1.8591878E+00
   1.2590704E-04   6.9619136E+05   -1.8587213E+00
   1.2648850E-04   6.9025537E+05   -1.8582538E+00
   1.2707263E-04   6.8437147E+05   -1.8577854E+00
   1.2765947E-04   6.7853919E+05   -1.8573160E+00
   1.2824901E-04   6.7275807E+05   -1.8568457E+00
   1.2884128E-04   6.6702765E+05   -1.8563745E+00
   1.2943628E-04   6.6134748E+05   -1.8559023E+00
   1.3003403E-04   6.5571711E+05   -1.8554293E+00
   1.3063454E-04   6.5013609E+05   -1.8549553E+00
   1.3123783E-04   6.4460398E+05   -1.8544804E+00
   1.3184390E-04   6.3912035E+05   -1.8540045E+00
   1.3245277E-04   6.3368475E+05   -1.8535278E+00
   1.3306445E-04   6.2829677E+05   -1.8530502E+00
   1.3367895E-04   6.2295597E+05   -1.8525716E+00
   1.3429630E-04   6.1766193E+05   -1.8520922E+00
   1.3491649E-04   6.1241423E+05   -1.8516118E+00
   1.3553955E-04   6.0721247E+05   -1.8511305E+00
   1.3616548E-04   6.0205622E+05   -1.8506484E+00
   1.3679431E-04   5.9694509E+05   -1.8501653E+00
   1.3742604E-04   5.9187867E+05   -1.8496814E+00
   1.3806069E-04   5.8685655E+05   -1.8491965E+00
   1.3869827E-04   5.8187836E+05   -1.8487108E+00
   1.3933879E-04   5.7694368E+05   -1.8482242E+00
   1.3998227E-04   5.7205213E+05   -1.8477367E+00
   1.4062872E-04   5.6720333E+05   -1.8472483E+00
   1.4127816E-04   5.6239690E+05   -1.8467591E+00
   1.4193060E-04   5.5763246E+05   -1.8462689E+00
   1.4258605E-04   5.5290962E+05   -1.8457779E+00
   1.4324453E-04   5.4822803E+05   -1.8452861E+00
   1.4390605E-04   5.4358731E+05   -1.8447934E+00
   1.4457062E-04   5.3898710E+05   -1.8442998E+00
   1.4523826E-04   5.3442704E+05   -1.8438053E+00
   1.4590899E-04   5.2990677E+05   -1.8433100E+00
   1.4658281E-04   5.2542592E+05   -1.8428139E+00
   1.4725974E-04   5.2098416E+05   -1.8423169E+00
   1.4793981E-04   5.1658114E+05   -1.8418190E+00
   1.4862301E-04   5.1221650E+05   -1.8413203E+00
   1.4930936E-04   5.0788990E+05   -1.8408208E+00
   1.4999889E-04   5.0360101E+05   -1.8403204E+00
   1.5069160E-04   4.9934949E+05   -1.8398192E+00
   1.5138751E-04   4.9513501E+05   -1.8393172E+00
   1.5208663E-04   4.9095724E+05   -1.8388143E+00
   1.5278899E-04   4.8681584E+05   -1.8383106E+00
   1.5349458E-04   4.8271050E+05   -1.8378061E+00
   1.5420343E-04   4.7864089E+05   -1.8373008E+00
   1.5491556E-04   4.7460670E+05   -1.8367947E+00
   1.5563098E-04   4.7060761E+05   -1.8362877E+00
   1.5634970E-04   4.6664331E+05   -1.8357800E+00
   1.5707174E-04   4.6271348E+05   -1.8352714E+00
   1.5779711E-04   4.5881783E+05   -1.8347620E+00
   1.5852584E-04   4.5495604E+05   -1.8342519E+00
   1.5925792E-04   4.5112782E+05   -1.8337409E+00
   1.5999339E-04   4.4733286E+05   -1.8332292E+00
   1.6073226E-04   4.4357088E+05   -1.8327167E+00
   1.6147454E-04   4.3984157E+05   -1.8322034E+00
   1.6222024E-04   4.3614464E+05   -1.8316893E+00
   1.6296939E-04   4.3247982E+05   -1.8311744E+00
   1.6372200E-04   4.2884681E+05   -1.8306588E+00
   1.6447809E-04   4.2524533E+05   -1.8301424E+00
   1.6523767E-04   4.2167510E+05   -1.8296252E+00
   1.6600075E-04   4.1813584E+05   -1.8291073E+00
   1.6676736E-04   4.1462727E+05   -1.8285886E+00
   1.6753751E-04   4.1114913E+05   -1.8280692E+00
   1.6831122E-04   4.0770114E+05   -1.8275490E+00
   1.6908849E-04   4.0428304E+05   -1.8270281E+00
   1.6986936E-04   4.0089456E+05   -1.8265064E+00
   1.7065384E-04   3.9753543E+05   -1.8259840E+00
   1.7144193E-04   3.9420540E+05   -1.8254609E+00
   1.7223367E-04   3.9090421E+05   -1.8249371E+00
   1.7302906E-04   3.8763160E+05   -1.8244125E+00
   1.7382813E-04   3.8438732E+05   -1.8238872E+00
   1.7463089E-04   3.8117111E+05   -1.8233611E+00
   1.7543735E-04   3.7798273E+05   -1.8228344E+00
   1.7624754E-04   3.7482193E+05   -1.8223070E+00
   1.7706147E-04   3.7168846E+05   -1.8217788E+00
   1.7787916E-04   3.6858209E+05   -1.8212500E+00
   1.7870062E-04   3.6550257E+05   -1.8207205E+00
   1.7952588E-04   3.6244967E+05   -1.8201902E+00
   1.8035495E-04   3.5942314E+05   -1.8196593E+00
   1.8118785E-04   3.5642276E+05   -1.8191277E+00
   1.8202459E-04   3.5344829E+05   -1.8185954E+00
   1.8286520E-04   3.5049950E+05   -1.8180625E+00
   1.8370969E-04   3.4757617E+05   -1.8175289E+00
   1.8455808E-04   3.4467807E+05   -1.8169946E+00
   1.8541039E-04   3.4180498E+05   -1.8164596E+00
   1.8626663E-04   3.3895667E+05   -1.8159240E+00
   1.8712683E-04   3.3613293E+05   -1.8153878E+00
   1.8799100E-04   3.3333353E+05   -1.8148509E+00
   1.8885917E-04   3.3055827E+05   -1.8143134E+00
   1.8973134E-04   3.2780692E+05   -1.8137752E+00
   1.9060754E-04   3.2507928E+05   -1.8132364E+00
   1.9148778E-04   3.2237514E+05   -1.8126969E+00
   1.9237209E-04   3.1969429E+05   -1.8121569E+00
   1.9326049E-04   3.1703652E+05   -1.8116162E+00
   1.9415299E-04   3.1440163E+05   -1.8110749E+00
   1.9504960E-04   3.1178941E+05   -1.8105330E+00
   1.9595036E-04   3.0919968E+05   -1.8099905E+00
   1.9685528E-04   3.0663222E+05   -1.8094473E+00
   1.9776438E-04   3.0408684E+05   -1.8089036E+00
   1.9867768E-04   3.0156335E+05   -1.8083593E+00
   1.9959519E-04   2.9906154E+05   -1.8078145E+00
   2.0051694E-04   2.9658124E+05   -1.8072690E+00
   2.0144295E-04   2.9412225E+05   -1.8067229E+00
   2.0237324E-04   2.9168438E+05   -1.8061763E+00
   2.0330782E-04   2.8926744E+05   -1.8056291E+00
   2.0424671E-04   2.8687126E+05   -1.8050814E+00
   2.0518995E-04   2.8449564E+05   -1.8045331E+00
   2.0613754E-04   2.8214041E+05   -1.8039843E+00
