#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1745136E+06   -1.8558754E+00
   1.0046181E-04   1.1645145E+06   -1.8554023E+00
   1.0092575E-04   1.1546031E+06   -1.8549283E+00
   1.0139184E-04   1.1447786E+06   -1.8544533E+00
   1.0186008E-04   1.1350401E+06   -1.8539775E+00
   1.0233048E-04   1.1253869E+06   -1.8535007E+00
   1.0280305E-04   1.1158183E+06   -1.8530230E+00
   1.0327781E-04   1.1063335E+06   -1.8525444E+00
   1.0375475E-04   1.0969318E+06   -1.8520649E+00
   1.0423390E-04   1.0876123E+06   -1.8515845E+00
   1.0471527E-04   1.0783744E+06   -1.8511032E+00
   1.0519885E-04   1.0692173E+06   -1.8506210E+00
   1.0568467E-04   1.0601404E+06   -1.8501379E+00
   1.0617274E-04   1.0511428E+06   -1.8496539E+00
   1.0666305E-04   1.0422240E+06   -1.8491690E+00
   1.0715563E-04   1.0333831E+06   -1.8486833E+00
   1.0765049E-04   1.0246195E+06   -1.8481966E+00
   1.0814763E-04   1.0159326E+06   -1.8477091E+00
   1.0864707E-04   1.0073215E+06   -1.8472207E+00
   1.0914881E-04   9.9878566E+05   -1.8467314E+00
   1.0965287E-04   9.9032440E+05   -1.8462412E+00
   1.1015926E-04   9.8193704E+05   -1.8457502E+00
   1.1066799E-04   9.7362291E+05   -1.8452583E+00
   1.1117906E-04   9.6538137E+05   -1.8447655E+00
   1.1169250E-04   9.5721177E+05   -1.8442719E+00
   1.1220831E-04   9.4911347E+05   -1.8437774E+00
   1.1272650E-04   9.4108583E+05   -1.8432821E+00
   1.1324708E-04   9.3312821E+05   -1.8427859E+00
   1.1377007E-04   9.2524001E+05   -1.8422888E+00
   1.1429547E-04   9.1742058E+05   -1.8417910E+00
   1.1482330E-04   9.0966934E+05   -1.8412922E+00
   1.1535356E-04   9.0198565E+05   -1.8407927E+00
   1.1588628E-04   8.9436893E+05   -1.8402922E+00
   1.1642145E-04   8.8681857E+05   -1.8397910E+00
   1.1695910E-04   8.7933398E+05   -1.8392889E+00
   1.1749923E-04   8.7191459E+05   -1.8387860E+00
   1.1804185E-04   8.6455979E+05   -1.8382823E+00
   1.1858698E-04   8.5726903E+05   -1.8377778E+00
   1.1913463E-04   8.5004173E+05   -1.8372724E+00
   1.1968481E-04   8.4287732E+05   -1.8367662E+00
   1.2023752E-04   8.3577525E+05   -1.8362593E+00
   1.2079279E-04   8.2873496E+05   -1.8357515E+00
   1.2135063E-04   8.2175589E+05   -1.8352429E+00
   1.2191104E-04   8.1483752E+05   -1.8347335E+00
   1.2247403E-04   8.0797928E+05   -1.8342233E+00
   1.2303963E-04   8.0118065E+05   -1.8337123E+00
   1.2360784E-04   7.9444110E+05   -1.8332005E+00
   1.2417868E-04   7.8776011E+05   -1.8326880E+00
   1.2475215E-04   7.8113714E+05   -1.8321747E+00
   1.2532826E-04   7.7457169E+05   -1.8316605E+00
   1.2590704E-04   7.6806324E+05   -1.8311456E+00
   1.2648850E-04   7.6161129E+05   -1.8306300E+00
   1.2707263E-04   7.5521533E+05   -1.8301136E+00
   1.2765947E-04   7.4887487E+05   -1.8295964E+00
   1.2824901E-04   7.4258941E+05   -1.8290784E+00
   1.2884128E-04   7.3635847E+05   -1.8285597E+00
   1.2943628E-04   7.3018155E+05   -1.8280403E+00
   1.3003403E-04   7.2405818E+05   -1.8275200E+00
   1.3063454E-04   7.1798789E+05   -1.8269991E+00
   1.3123783E-04   7.1197020E+05   -1.8264774E+00
   1.3184390E-04   7.0600464E+05   -1.8259550E+00
   1.3245277E-04   7.0009075E+05   -1.8254318E+00
   1.3306445E-04   6.9422808E+05   -1.8249079E+00
   1.3367895E-04   6.8841616E+05   -1.8243833E+00
   1.3429630E-04   6.8265455E+05   -1.8238580E+00
   1.3491649E-04   6.7694281E+05   -1.8233320E+00
   1.3553955E-04   6.7128047E+05   -1.8228052E+00
   1.3616548E-04   6.6566713E+05   -1.8222777E+00
   1.3679431E-04   6.6010232E+05   -1.8217496E+00
   1.3742604E-04   6.5458563E+05   -1.8212207E+00
   1.3806069E-04   6.4911663E+05   -1.8206911E+00
   1.3869827E-04   6.4369489E+05   -1.8201609E+00
   1.3933879E-04   6.3832000E+05   -1.8196299E+00
   1.3998227E-04   6.3299153E+05   -1.8190983E+00
   1.4062872E-04   6.2770909E+05   -1.8185660E+00
   1.4127816E-04   6.2247225E+05   -1.8180331E+00
   1.4193060E-04   6.1728063E+05   -1.8174994E+00
   1.4258605E-04   6.1213380E+05   -1.8169651E+00
   1.4324453E-04   6.0703139E+05   -1.8164302E+00
   1.4390605E-04   6.0197299E+05   -1.8158945E+00
   1.4457062E-04   5.9695822E+05   -1.8153583E+00
