#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0606720E+06   -1.8846221E+00
   1.0046181E-04   1.0515027E+06   -1.8842127E+00
   1.0092575E-04   1.0424146E+06   -1.8838022E+00
   1.0139184E-04   1.0334070E+06   -1.8833907E+00
   1.0186008E-04   1.0244792E+06   -1.8829782E+00
   1.0233048E-04   1.0156305E+06   -1.8825647E+00
   1.0280305E-04   1.0068601E+06   -1.8821502E+00
   1.0327781E-04   9.9816733E+05   -1.8817347E+00
   1.0375475E-04   9.8955153E+05   -1.8813182E+00
   1.0423390E-04   9.8101199E+05   -1.8809006E+00
   1.0471527E-04   9.7254801E+05   -1.8804821E+00
   1.0519885E-04   9.6415892E+05   -1.8800625E+00
   1.0568467E-04   9.5584404E+05   -1.8796419E+00
   1.0617274E-04   9.4760271E+05   -1.8792203E+00
   1.0666305E-04   9.3943426E+05   -1.8787978E+00
   1.0715563E-04   9.3133805E+05   -1.8783742E+00
   1.0765049E-04   9.2331341E+05   -1.8779496E+00
   1.0814763E-04   9.1535971E+05   -1.8775240E+00
   1.0864707E-04   9.0747630E+05   -1.8770974E+00
   1.0914881E-04   8.9966256E+05   -1.8766698E+00
   1.0965287E-04   8.9191786E+05   -1.8762412E+00
   1.1015926E-04   8.8424157E+05   -1.8758116E+00
   1.1066799E-04   8.7663309E+05   -1.8753810E+00
   1.1117906E-04   8.6909180E+05   -1.8749494E+00
   1.1169250E-04   8.6161710E+05   -1.8745169E+00
   1.1220831E-04   8.5420839E+05   -1.8740833E+00
   1.1272650E-04   8.4686508E+05   -1.8736487E+00
   1.1324708E-04   8.3958658E+05   -1.8732132E+00
   1.1377007E-04   8.3237231E+05   -1.8727766E+00
   1.1429547E-04   8.2522170E+05   -1.8723391E+00
   1.1482330E-04   8.1813416E+05   -1.8719005E+00
   1.1535356E-04   8.1110913E+05   -1.8714610E+00
   1.1588628E-04   8.0414606E+05   -1.8710205E+00
   1.1642145E-04   7.9724438E+05   -1.8705791E+00
   1.1695910E-04   7.9040354E+05   -1.8701366E+00
   1.1749923E-04   7.8362301E+05   -1.8696931E+00
   1.1804185E-04   7.7690223E+05   -1.8692487E+00
   1.1858698E-04   7.7024066E+05   -1.8688033E+00
   1.1913463E-04   7.6363779E+05   -1.8683569E+00
   1.1968481E-04   7.5709308E+05   -1.8679096E+00
   1.2023752E-04   7.5060601E+05   -1.8674613E+00
   1.2079279E-04   7.4417606E+05   -1.8670120E+00
   1.2135063E-04   7.3780272E+05   -1.8665617E+00
   1.2191104E-04   7.3148549E+05   -1.8661104E+00
   1.2247403E-04   7.2522385E+05   -1.8656582E+00
   1.2303963E-04   7.1901732E+05   -1.8652051E+00
