#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1428393E+06   -1.8809840E+00
   1.0046181E-04   1.1329787E+06   -1.8805656E+00
   1.0092575E-04   1.1232053E+06   -1.8801463E+00
   1.0139184E-04   1.1135184E+06   -1.8797259E+00
   1.0186008E-04   1.1039172E+06   -1.8793045E+00
   1.0233048E-04   1.0944008E+06   -1.8788822E+00
   1.0280305E-04   1.0849687E+06   -1.8784588E+00
   1.0327781E-04   1.0756199E+06   -1.8780344E+00
   1.0375475E-04   1.0663538E+06   -1.8776090E+00
   1.0423390E-04   1.0571695E+06   -1.8771826E+00
   1.0471527E-04   1.0480664E+06   -1.8767552E+00
   1.0519885E-04   1.0390438E+06   -1.8763268E+00
   1.0568467E-04   1.0301009E+06   -1.8758974E+00
   1.0617274E-04   1.0212369E+06   -1.8754670E+00
   1.0666305E-04   1.0124513E+06   -1.8750356E+00
   1.0715563E-04   1.0037432E+06   -1.8746033E+00
   1.0765049E-04   9.9511202E+05   -1.8741699E+00
   1.0814763E-04   9.8655702E+05   -1.8737355E+00
   1.0864707E-04   9.7807753E+05   -1.8733002E+00
   1.0914881E-04   9.6967287E+05   -1.8728638E+00
   1.0965287E-04   9.6134236E+05   -1.8724265E+00
   1.1015926E-04   9.5308535E+05   -1.8719881E+00
   1.1066799E-04   9.4490116E+05   -1.8715488E+00
   1.1117906E-04   9.3678915E+05   -1.8711085E+00
   1.1169250E-04   9.2874867E+05   -1.8706672E+00
   1.1220831E-04   9.2077907E+05   -1.8702250E+00
   1.1272650E-04   9.1287972E+05   -1.8697817E+00
   1.1324708E-04   9.0505000E+05   -1.8693375E+00
   1.1377007E-04   8.9728926E+05   -1.8688923E+00
   1.1429547E-04   8.8959691E+05   -1.8684461E+00
   1.1482330E-04   8.8197231E+05   -1.8679989E+00
   1.1535356E-04   8.7441487E+05   -1.8675508E+00
   1.1588628E-04   8.6692397E+05   -1.8671017E+00
   1.1642145E-04   8.5949903E+05   -1.8666516E+00
   1.1695910E-04   8.5213945E+05   -1.8662006E+00
   1.1749923E-04   8.4484464E+05   -1.8657486E+00
   1.1804185E-04   8.3761403E+05   -1.8652956E+00
   1.1858698E-04   8.3044704E+05   -1.8648417E+00
   1.1913463E-04   8.2334309E+05   -1.8643868E+00
   1.1968481E-04   8.1630163E+05   -1.8639309E+00
   1.2023752E-04   8.0932208E+05   -1.8634741E+00
   1.2079279E-04   8.0240391E+05   -1.8630163E+00
   1.2135063E-04   7.9554656E+05   -1.8625576E+00
   1.2191104E-04   7.8874947E+05   -1.8620979E+00
   1.2247403E-04   7.8201212E+05   -1.8616373E+00
   1.2303963E-04   7.7533396E+05   -1.8611757E+00
   1.2360784E-04   7.6871447E+05   -1.8607132E+00
   1.2417868E-04   7.6215312E+05   -1.8602497E+00
   1.2475215E-04   7.5564939E+05   -1.8597853E+00
   1.2532826E-04   7.4920277E+05   -1.8593199E+00
   1.2590704E-04   7.4281273E+05   -1.8588536E+00
   1.2648850E-04   7.3647878E+05   -1.8583864E+00
   1.2707263E-04   7.3020041E+05   -1.8579182E+00
   1.2765947E-04   7.2397713E+05   -1.8574491E+00
   1.2824901E-04   7.1780844E+05   -1.8569791E+00
   1.2884128E-04   7.1169386E+05   -1.8565081E+00
   1.2943628E-04   7.0563289E+05   -1.8560362E+00
   1.3003403E-04   6.9962506E+05   -1.8555634E+00
   1.3063454E-04   6.9366990E+05   -1.8550897E+00
   1.3123783E-04   6.8776693E+05   -1.8546150E+00
   1.3184390E-04   6.8191569E+05   -1.8541395E+00
   1.3245277E-04   6.7611570E+05   -1.8536630E+00
   1.3306445E-04   6.7036652E+05   -1.8531856E+00
   1.3367895E-04   6.6466770E+05   -1.8527073E+00
   1.3429630E-04   6.5901877E+05   -1.8522281E+00
   1.3491649E-04   6.5341929E+05   -1.8517480E+00
   1.3553955E-04   6.4786883E+05   -1.8512670E+00
   1.3616548E-04   6.4236694E+05   -1.8507851E+00
   1.3679431E-04   6.3691319E+05   -1.8503023E+00
   1.3742604E-04   6.3150715E+05   -1.8498186E+00
   1.3806069E-04   6.2614839E+05   -1.8493340E+00
   1.3869827E-04   6.2083649E+05   -1.8488485E+00
   1.3933879E-04   6.1557103E+05   -1.8483622E+00
   1.3998227E-04   6.1035160E+05   -1.8478749E+00
   1.4062872E-04   6.0517779E+05   -1.8473868E+00
   1.4127816E-04   6.0004918E+05   -1.8468978E+00
   1.4193060E-04   5.9496538E+05   -1.8464079E+00
   1.4258605E-04   5.8992598E+05   -1.8459172E+00
   1.4324453E-04   5.8493058E+05   -1.8454256E+00
   1.4390605E-04   5.7997881E+05   -1.8449331E+00
   1.4457062E-04   5.7507026E+05   -1.8444397E+00
   1.4523826E-04   5.7020455E+05   -1.8439455E+00
   1.4590899E-04   5.6538129E+05   -1.8434505E+00
   1.4658281E-04   5.6060012E+05   -1.8429546E+00
   1.4725974E-04   5.5586065E+05   -1.8424578E+00
   1.4793981E-04   5.5116251E+05   -1.8419602E+00
   1.4862301E-04   5.4650533E+05   -1.8414617E+00
   1.4930936E-04   5.4188876E+05   -1.8409624E+00
   1.4999889E-04   5.3731241E+05   -1.8404623E+00
   1.5069160E-04   5.3277594E+05   -1.8399613E+00
   1.5138751E-04   5.2827900E+05   -1.8394595E+00
   1.5208663E-04   5.2382122E+05   -1.8389569E+00
   1.5278899E-04   5.1940226E+05   -1.8384535E+00
   1.5349458E-04   5.1502178E+05   -1.8379492E+00
   1.5420343E-04   5.1067943E+05   -1.8374441E+00
   1.5491556E-04   5.0637487E+05   -1.8369382E+00
   1.5563098E-04   5.0210777E+05   -1.8364315E+00
   1.5634970E-04   4.9787778E+05   -1.8359239E+00
   1.5707174E-04   4.9368459E+05   -1.8354156E+00
   1.5779711E-04   4.8952786E+05   -1.8349065E+00
   1.5852584E-04   4.8540727E+05   -1.8343965E+00
   1.5925792E-04   4.8132249E+05   -1.8338858E+00
   1.5999339E-04   4.7727321E+05   -1.8333743E+00
   1.6073226E-04   4.7325912E+05   -1.8328620E+00
   1.6147454E-04   4.6927989E+05   -1.8323489E+00
   1.6222024E-04   4.6533522E+05   -1.8318350E+00
   1.6296939E-04   4.6142481E+05   -1.8313204E+00
   1.6372200E-04   4.5754834E+05   -1.8308050E+00
   1.6447809E-04   4.5370551E+05   -1.8302888E+00
   1.6523767E-04   4.4989604E+05   -1.8297719E+00
   1.6600075E-04   4.4611961E+05   -1.8292542E+00
   1.6676736E-04   4.4237593E+05   -1.8287357E+00
   1.6753751E-04   4.3866472E+05   -1.8282165E+00
   1.6831122E-04   4.3498569E+05   -1.8276965E+00
   1.6908849E-04   4.3133854E+05   -1.8271758E+00
   1.6986936E-04   4.2772300E+05   -1.8266543E+00
   1.7065384E-04   4.2413879E+05   -1.8261322E+00
   1.7144193E-04   4.2058562E+05   -1.8256092E+00
   1.7223367E-04   4.1706323E+05   -1.8250856E+00
   1.7302906E-04   4.1357133E+05   -1.8245612E+00
