#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1743042E+06   -1.8968250E+00
   1.0046181E-04   1.1640870E+06   -1.8964472E+00
   1.0092575E-04   1.1539607E+06   -1.8960684E+00
   1.0139184E-04   1.1439245E+06   -1.8956885E+00
   1.0186008E-04   1.1339776E+06   -1.8953077E+00
   1.0233048E-04   1.1241192E+06   -1.8949258E+00
   1.0280305E-04   1.1143484E+06   -1.8945429E+00
   1.0327781E-04   1.1046645E+06   -1.8941589E+00
   1.0375475E-04   1.0950667E+06   -1.8937740E+00
   1.0423390E-04   1.0855542E+06   -1.8933880E+00
   1.0471527E-04   1.0761262E+06   -1.8930010E+00
   1.0519885E-04   1.0667821E+06   -1.8926130E+00
   1.0568467E-04   1.0575209E+06   -1.8922239E+00
   1.0617274E-04   1.0483421E+06   -1.8918339E+00
   1.0666305E-04   1.0392448E+06   -1.8914428E+00
   1.0715563E-04   1.0302283E+06   -1.8910507E+00
   1.0765049E-04   1.0212919E+06   -1.8906575E+00
   1.0814763E-04   1.0124348E+06   -1.8902634E+00
   1.0864707E-04   1.0036564E+06   -1.8898682E+00
   1.0914881E-04   9.9495585E+05   -1.8894720E+00
   1.0965287E-04   9.8633256E+05   -1.8890748E+00
   1.1015926E-04   9.7778581E+05   -1.8886766E+00
   1.1066799E-04   9.6931489E+05   -1.8882774E+00
   1.1117906E-04   9.6091914E+05   -1.8878771E+00
   1.1169250E-04   9.5259786E+05   -1.8874758E+00
   1.1220831E-04   9.4435039E+05   -1.8870735E+00
   1.1272650E-04   9.3617606E+05   -1.8866702E+00
   1.1324708E-04   9.2807421E+05   -1.8862658E+00
   1.1377007E-04   9.2004420E+05   -1.8858605E+00
   1.1429547E-04   9.1208538E+05   -1.8854541E+00
   1.1482330E-04   9.0419709E+05   -1.8850467E+00
   1.1535356E-04   8.9637872E+05   -1.8846383E+00
   1.1588628E-04   8.8862962E+05   -1.8842289E+00
   1.1642145E-04   8.8094917E+05   -1.8838185E+00
   1.1695910E-04   8.7333676E+05   -1.8834070E+00
   1.1749923E-04   8.6579177E+05   -1.8829946E+00
   1.1804185E-04   8.5831360E+05   -1.8825811E+00
   1.1858698E-04   8.5090164E+05   -1.8821666E+00
   1.1913463E-04   8.4355531E+05   -1.8817511E+00
   1.1968481E-04   8.3627400E+05   -1.8813346E+00
   1.2023752E-04   8.2905713E+05   -1.8809171E+00
   1.2079279E-04   8.2190413E+05   -1.8804986E+00
   1.2135063E-04   8.1481441E+05   -1.8800791E+00
   1.2191104E-04   8.0778742E+05   -1.8796585E+00
   1.2247403E-04   8.0082258E+05   -1.8792370E+00
   1.2303963E-04   7.9391933E+05   -1.8788145E+00
   1.2360784E-04   7.8707713E+05   -1.8783909E+00
   1.2417868E-04   7.8029542E+05   -1.8779663E+00
   1.2475215E-04   7.7357365E+05   -1.8775408E+00
   1.2532826E-04   7.6691130E+05   -1.8771142E+00
   1.2590704E-04   7.6030782E+05   -1.8766867E+00
   1.2648850E-04   7.5376269E+05   -1.8762581E+00
   1.2707263E-04   7.4727537E+05   -1.8758285E+00
   1.2765947E-04   7.4084536E+05   -1.8753980E+00
   1.2824901E-04   7.3447214E+05   -1.8749664E+00
   1.2884128E-04   7.2815519E+05   -1.8745339E+00
   1.2943628E-04   7.2189402E+05   -1.8741003E+00
   1.3003403E-04   7.1568811E+05   -1.8736658E+00
   1.3063454E-04   7.0953697E+05   -1.8732303E+00
   1.3123783E-04   7.0344012E+05   -1.8727938E+00
   1.3184390E-04   6.9739706E+05   -1.8723563E+00
   1.3245277E-04   6.9140730E+05   -1.8719178E+00
   1.3306445E-04   6.8547038E+05   -1.8714783E+00
   1.3367895E-04   6.7958581E+05   -1.8710378E+00
   1.3429630E-04   6.7375313E+05   -1.8705964E+00
