#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.2259879E+06   -1.8802885E+00
   1.0046181E-04   1.2154138E+06   -1.8798685E+00
   1.0092575E-04   1.2049332E+06   -1.8794474E+00
   1.0139184E-04   1.1945453E+06   -1.8790254E+00
   1.0186008E-04   1.1842492E+06   -1.8786024E+00
   1.0233048E-04   1.1740442E+06   -1.8781783E+00
   1.0280305E-04   1.1639294E+06   -1.8777533E+00
   1.0327781E-04   1.1539040E+06   -1.8773272E+00
   1.0375475E-04   1.1439672E+06   -1.8769001E+00
   1.0423390E-04   1.1341182E+06   -1.8764721E+00
   1.0471527E-04   1.1243562E+06   -1.8760430E+00
   1.0519885E-04   1.1146805E+06   -1.8756130E+00
   1.0568467E-04   1.1050902E+06   -1.8751819E+00
   1.0617274E-04   1.0955846E+06   -1.8747499E+00
   1.0666305E-04   1.0861629E+06   -1.8743169E+00
   1.0715563E-04   1.0768244E+06   -1.8738828E+00
   1.0765049E-04   1.0675684E+06   -1.8734478E+00
   1.0814763E-04   1.0583940E+06   -1.8730118E+00
   1.0864707E-04   1.0493005E+06   -1.8725748E+00
   1.0914881E-04   1.0402873E+06   -1.8721368E+00
   1.0965287E-04   1.0313536E+06   -1.8716978E+00
   1.1015926E-04   1.0224987E+06   -1.8712578E+00
   1.1066799E-04   1.0137219E+06   -1.8708169E+00
   1.1117906E-04   1.0050225E+06   -1.8703750E+00
   1.1169250E-04   9.9639970E+05   -1.8699320E+00
   1.1220831E-04   9.8785294E+05   -1.8694881E+00
   1.1272650E-04   9.7938150E+05   -1.8690433E+00
   1.1324708E-04   9.7098470E+05   -1.8685974E+00
   1.1377007E-04   9.6266187E+05   -1.8681506E+00
   1.1429547E-04   9.5441234E+05   -1.8677028E+00
   1.1482330E-04   9.4623547E+05   -1.8672540E+00
   1.1535356E-04   9.3813059E+05   -1.8668043E+00
   1.1588628E-04   9.3009706E+05   -1.8663536E+00
   1.1642145E-04   9.2213424E+05   -1.8659019E+00
   1.1695910E-04   9.1424150E+05   -1.8654492E+00
   1.1749923E-04   9.0641820E+05   -1.8649956E+00
   1.1804185E-04   8.9866374E+05   -1.8645410E+00
   1.1858698E-04   8.9097747E+05   -1.8640855E+00
   1.1913463E-04   8.8335881E+05   -1.8636290E+00
   1.1968481E-04   8.7580713E+05   -1.8631716E+00
   1.2023752E-04   8.6832185E+05   -1.8627131E+00
   1.2079279E-04   8.6090236E+05   -1.8622538E+00
   1.2135063E-04   8.5354808E+05   -1.8617935E+00
   1.2191104E-04   8.4625842E+05   -1.8613322E+00
   1.2247403E-04   8.3903280E+05   -1.8608700E+00
   1.2303963E-04   8.3187065E+05   -1.8604068E+00
   1.2360784E-04   8.2477139E+05   -1.8599427E+00
   1.2417868E-04   8.1773448E+05   -1.8594777E+00
   1.2475215E-04   8.1075934E+05   -1.8590117E+00
   1.2532826E-04   8.0384542E+05   -1.8585448E+00
   1.2590704E-04   7.9699218E+05   -1.8580770E+00
   1.2648850E-04   7.9019907E+05   -1.8576082E+00
   1.2707263E-04   7.8346556E+05   -1.8571385E+00
   1.2765947E-04   7.7679111E+05   -1.8566678E+00
   1.2824901E-04   7.7017519E+05   -1.8561962E+00
   1.2884128E-04   7.6361728E+05   -1.8557238E+00
   1.2943628E-04   7.5711686E+05   -1.8552503E+00
   1.3003403E-04   7.5067342E+05   -1.8547760E+00
   1.3063454E-04   7.4428644E+05   -1.8543008E+00
   1.3123783E-04   7.3795542E+05   -1.8538246E+00
   1.3184390E-04   7.3167985E+05   -1.8533475E+00
   1.3245277E-04   7.2545926E+05   -1.8528695E+00
   1.3306445E-04   7.1929313E+05   -1.8523906E+00
   1.3367895E-04   7.1318099E+05   -1.8519108E+00
   1.3429630E-04   7.0712235E+05   -1.8514301E+00
   1.3491649E-04   7.0111673E+05   -1.8509485E+00
   1.3553955E-04   6.9516367E+05   -1.8504660E+00
   1.3616548E-04   6.8926268E+05   -1.8499826E+00
   1.3679431E-04   6.8341331E+05   -1.8494983E+00
   1.3742604E-04   6.7761510E+05   -1.8490132E+00
   1.3806069E-04   6.7186758E+05   -1.8485271E+00
   1.3869827E-04   6.6617030E+05   -1.8480402E+00
   1.3933879E-04   6.6052282E+05   -1.8475523E+00
   1.3998227E-04   6.5492469E+05   -1.8470636E+00
   1.4062872E-04   6.4937547E+05   -1.8465740E+00
   1.4127816E-04   6.4387472E+05   -1.8460836E+00
   1.4193060E-04   6.3842200E+05   -1.8455923E+00
   1.4258605E-04   6.3301691E+05   -1.8451001E+00
   1.4324453E-04   6.2765899E+05   -1.8446070E+00
   1.4390605E-04   6.2234784E+05   -1.8441131E+00
   1.4457062E-04   6.1708304E+05   -1.8436184E+00
   1.4523826E-04   6.1186418E+05   -1.8431227E+00
   1.4590899E-04   6.0669084E+05   -1.8426263E+00
   1.4658281E-04   6.0156261E+05   -1.8421289E+00
   1.4725974E-04   5.9647911E+05   -1.8416308E+00
   1.4793981E-04   5.9143991E+05   -1.8411318E+00
   1.4862301E-04   5.8644465E+05   -1.8406319E+00
   1.4930936E-04   5.8149291E+05   -1.8401312E+00
   1.4999889E-04   5.7658431E+05   -1.8396297E+00
   1.5069160E-04   5.7171847E+05   -1.8391274E+00
   1.5138751E-04   5.6689500E+05   -1.8386242E+00
   1.5208663E-04   5.6211354E+05   -1.8381202E+00
   1.5278899E-04   5.5737370E+05   -1.8376154E+00
   1.5349458E-04   5.5267511E+05   -1.8371097E+00
   1.5420343E-04   5.4801741E+05   -1.8366033E+00
   1.5491556E-04   5.4340023E+05   -1.8360960E+00
   1.5563098E-04   5.3882322E+05   -1.8355880E+00
   1.5634970E-04   5.3428600E+05   -1.8350791E+00
   1.5707174E-04   5.2978824E+05   -1.8345695E+00
   1.5779711E-04   5.2532957E+05   -1.8340590E+00
   1.5852584E-04   5.2090965E+05   -1.8335478E+00
   1.5925792E-04   5.1652814E+05   -1.8330357E+00
   1.5999339E-04   5.1218469E+05   -1.8325229E+00
   1.6073226E-04   5.0787897E+05   -1.8320093E+00
   1.6147454E-04   5.0361063E+05   -1.8314949E+00
   1.6222024E-04   4.9937936E+05   -1.8309798E+00
   1.6296939E-04   4.9518481E+05   -1.8304638E+00
   1.6372200E-04   4.9102666E+05   -1.8299472E+00
   1.6447809E-04   4.8690458E+05   -1.8294297E+00
   1.6523767E-04   4.8281826E+05   -1.8289115E+00
   1.6600075E-04   4.7876738E+05   -1.8283925E+00
   1.6676736E-04   4.7475163E+05   -1.8278728E+00
   1.6753751E-04   4.7077068E+05   -1.8273524E+00
   1.6831122E-04   4.6682424E+05   -1.8268312E+00
   1.6908849E-04   4.6291199E+05   -1.8263092E+00
   1.6986936E-04   4.5903363E+05   -1.8257866E+00
   1.7065384E-04   4.5518886E+05   -1.8252632E+00
   1.7144193E-04   4.5137739E+05   -1.8247390E+00
   1.7223367E-04   4.4759891E+05   -1.8242142E+00
   1.7302906E-04   4.4385314E+05   -1.8236886E+00
   1.7382813E-04   4.4013978E+05   -1.8231623E+00
   1.7463089E-04   4.3645854E+05   -1.8226353E+00
   1.7543735E-04   4.3280915E+05   -1.8221076E+00
   1.7624754E-04   4.2919131E+05   -1.8215792E+00
   1.7706147E-04   4.2560476E+05   -1.8210501E+00
   1.7787916E-04   4.2204920E+05   -1.8205203E+00
   1.7870062E-04   4.1852437E+05   -1.8199898E+00
   1.7952588E-04   4.1502999E+05   -1.8194586E+00
   1.8035495E-04   4.1156579E+05   -1.8189268E+00
   1.8118785E-04   4.0813152E+05   -1.8183942E+00
   1.8202459E-04   4.0472689E+05   -1.8178610E+00
   1.8286520E-04   4.0135165E+05   -1.8173272E+00
   1.8370969E-04   3.9800554E+05   -1.8167926E+00
   1.8455808E-04   3.9468829E+05   -1.8162574E+00
   1.8541039E-04   3.9139967E+05   -1.8157216E+00
   1.8626663E-04   3.8813940E+05   -1.8151851E+00
   1.8712683E-04   3.8490724E+05   -1.8146480E+00
   1.8799100E-04   3.8170294E+05   -1.8141102E+00
   1.8885917E-04   3.7852626E+05   -1.8135718E+00
   1.8973134E-04   3.7537694E+05   -1.8130327E+00
   1.9060754E-04   3.7225475E+05   -1.8124930E+00
   1.9148778E-04   3.6915945E+05   -1.8119527E+00
   1.9237209E-04   3.6609080E+05   -1.8114118E+00
   1.9326049E-04   3.6304856E+05   -1.8108703E+00
   1.9415299E-04   3.6003250E+05   -1.8103282E+00
   1.9504960E-04   3.5704239E+05   -1.8097854E+00
   1.9595036E-04   3.5407800E+05   -1.8092421E+00
   1.9685528E-04   3.5113910E+05   -1.8086982E+00
   1.9776438E-04   3.4822547E+05   -1.8081536E+00
   1.9867768E-04   3.4533688E+05   -1.8076085E+00
   1.9959519E-04   3.4247312E+05   -1.8070628E+00
   2.0051694E-04   3.3963395E+05   -1.8065166E+00
   2.0144295E-04   3.3681917E+05   -1.8059698E+00
   2.0237324E-04   3.3402856E+05   -1.8054224E+00
   2.0330782E-04   3.3126191E+05   -1.8048744E+00
   2.0424671E-04   3.2851900E+05   -1.8043259E+00
   2.0518995E-04   3.2579963E+05   -1.8037768E+00
   2.0613754E-04   3.2310359E+05   -1.8032272E+00
   2.0708950E-04   3.2043066E+05   -1.8026771E+00
   2.0804586E-04   3.1778066E+05   -1.8021264E+00
   2.0900664E-04   3.1515337E+05   -1.8015752E+00
   2.0997185E-04   3.1254860E+05   -1.8010235E+00
   2.1094152E-04   3.0996615E+05   -1.8004712E+00
   2.1191567E-04   3.0740581E+05   -1.7999185E+00
   2.1289432E-04   3.0486740E+05   -1.7993652E+00
   2.1387749E-04   3.0235072E+05   -1.7988114E+00
   2.1486520E-04   2.9985559E+05   -1.7982571E+00
   2.1585747E-04   2.9738180E+05   -1.7977024E+00
   2.1685432E-04   2.9492918E+05   -1.7971471E+00
   2.1785578E-04   2.9249753E+05   -1.7965914E+00
   2.1886186E-04   2.9008667E+05   -1.7960352E+00
   2.1987259E-04   2.8769643E+05   -1.7954785E+00
   2.2088798E-04   2.8532661E+05   -1.7949213E+00
   2.2190807E-04   2.8297703E+05   -1.7943637E+00
   2.2293286E-04   2.8064753E+05   -1.7938056E+00
   2.2396239E-04   2.7833792E+05   -1.7932471E+00
   2.2499667E-04   2.7604803E+05   -1.7926881E+00
   2.2603573E-04   2.7377768E+05   -1.7921287E+00
   2.2707958E-04   2.7152671E+05   -1.7915688E+00
   2.2812826E-04   2.6929493E+05   -1.7910086E+00
   2.2918178E-04   2.6708219E+05   -1.7904479E+00
   2.3024017E-04   2.6488832E+05   -1.7898867E+00
   2.3130344E-04   2.6271314E+05   -1.7893252E+00
   2.3237162E-04   2.6055651E+05   -1.7887633E+00
   2.3344474E-04   2.5841824E+05   -1.7882009E+00
   2.3452281E-04   2.5629819E+05   -1.7876382E+00
   2.3560586E-04   2.5419619E+05   -1.7870750E+00
   2.3669392E-04   2.5211209E+05   -1.7865115E+00
   2.3778699E-04   2.5004572E+05   -1.7859476E+00
   2.3888512E-04   2.4799693E+05   -1.7853834E+00
   2.3998831E-04   2.4596557E+05   -1.7848187E+00
   2.4109661E-04   2.4395148E+05   -1.7842537E+00
   2.4221001E-04   2.4195452E+05   -1.7836884E+00
   2.4332857E-04   2.3997452E+05   -1.7831226E+00
   2.4445228E-04   2.3801135E+05   -1.7825566E+00
   2.4558119E-04   2.3606486E+05   -1.7819902E+00
   2.4671531E-04   2.3413490E+05   -1.7814235E+00
   2.4785467E-04   2.3222132E+05   -1.7808564E+00
   2.4899928E-04   2.3032398E+05   -1.7802890E+00
   2.5014919E-04   2.2844274E+05   -1.7797213E+00
   2.5130440E-04   2.2657746E+05   -1.7791533E+00
   2.5246495E-04   2.2472800E+05   -1.7785850E+00
   2.5363086E-04   2.2289422E+05   -1.7780164E+00
   2.5480216E-04   2.2107599E+05   -1.7774475E+00
   2.5597886E-04   2.1927316E+05   -1.7768783E+00
   2.5716100E-04   2.1748560E+05   -1.7763088E+00
   2.5834859E-04   2.1571318E+05   -1.7757390E+00
   2.5954168E-04   2.1395577E+05   -1.7751690E+00
   2.6074027E-04   2.1221323E+05   -1.7745987E+00
   2.6194439E-04   2.1048543E+05   -1.7740281E+00
   2.6315408E-04   2.0877226E+05   -1.7734573E+00
   2.6436935E-04   2.0707357E+05   -1.7728863E+00
   2.6559024E-04   2.0538924E+05   -1.7723150E+00
   2.6681676E-04   2.0371915E+05   -1.7717435E+00
   2.6804895E-04   2.0206318E+05   -1.7711717E+00
   2.6928683E-04   2.0042119E+05   -1.7705997E+00
   2.7053042E-04   1.9879307E+05   -1.7700275E+00
   2.7177976E-04   1.9717869E+05   -1.7694551E+00
   2.7303487E-04   1.9557794E+05   -1.7688825E+00
   2.7429577E-04   1.9399070E+05   -1.7683096E+00
   2.7556250E-04   1.9241685E+05   -1.7677366E+00
   2.7683507E-04   1.9085627E+05   -1.7671634E+00
   2.7811353E-04   1.8930885E+05   -1.7665901E+00
   2.7939788E-04   1.8777447E+05   -1.7660165E+00
   2.8068817E-04   1.8625301E+05   -1.7654428E+00
   2.8198442E-04   1.8474438E+05   -1.7648689E+00
   2.8328665E-04   1.8324845E+05   -1.7642948E+00
   2.8459490E-04   1.8176511E+05   -1.7637206E+00
   2.8590919E-04   1.8029426E+05   -1.7631463E+00
   2.8722955E-04   1.7883578E+05   -1.7625718E+00
   2.8855600E-04   1.7738957E+05   -1.7619972E+00
   2.8988859E-04   1.7595552E+05   -1.7614224E+00
   2.9122732E-04   1.7453353E+05   -1.7608475E+00
   2.9257224E-04   1.7312348E+05   -1.7602726E+00
   2.9392337E-04   1.7172529E+05   -1.7596975E+00
   2.9528074E-04   1.7033883E+05   -1.7591223E+00
   2.9664438E-04   1.6896402E+05   -1.7585470E+00
   2.9801431E-04   1.6760075E+05   -1.7579716E+00
   2.9939057E-04   1.6624892E+05   -1.7573961E+00
   3.0077319E-04   1.6490843E+05   -1.7568206E+00
   3.0216219E-04   1.6357919E+05   -1.7562449E+00
   3.0355761E-04   1.6226108E+05   -1.7556692E+00
   3.0495947E-04   1.6095403E+05   -1.7550935E+00
   3.0636780E-04   1.5965793E+05   -1.7545177E+00
   3.0778264E-04   1.5837268E+05   -1.7539418E+00
   3.0920401E-04   1.5709820E+05   -1.7533659E+00
   3.1063195E-04   1.5583439E+05   -1.7527900E+00
   3.1206648E-04   1.5458115E+05   -1.7522140E+00
   3.1350764E-04   1.5333840E+05   -1.7516380E+00
   3.1495545E-04   1.5210605E+05   -1.7510620E+00
   3.1640994E-04   1.5088400E+05   -1.7504860E+00
   3.1787116E-04   1.4967216E+05   -1.7499100E+00
   3.1933912E-04   1.4847046E+05   -1.7493340E+00
   3.2081386E-04   1.4727879E+05   -1.7487580E+00
   3.2229541E-04   1.4609707E+05   -1.7481819E+00
   3.2378381E-04   1.4492522E+05   -1.7476060E+00
   3.2527908E-04   1.4376315E+05   -1.7470300E+00
   3.2678125E-04   1.4261078E+05   -1.7464541E+00
   3.2829036E-04   1.4146802E+05   -1.7458782E+00
   3.2980644E-04   1.4033479E+05   -1.7453023E+00
   3.3132952E-04   1.3921101E+05   -1.7447265E+00
   3.3285963E-04   1.3809659E+05   -1.7441508E+00
   3.3439681E-04   1.3699146E+05   -1.7435751E+00
   3.3594109E-04   1.3589553E+05   -1.7429995E+00
   3.3749250E-04   1.3480872E+05   -1.7424239E+00
   3.3905108E-04   1.3373097E+05   -1.7418485E+00
   3.4061685E-04   1.3266218E+05   -1.7412731E+00
   3.4218986E-04   1.3160228E+05   -1.7406978E+00
   3.4377013E-04   1.3055119E+05   -1.7401226E+00
   3.4535769E-04   1.2950885E+05   -1.7395475E+00
   3.4695259E-04   1.2847516E+05   -1.7389726E+00
   3.4855485E-04   1.2745007E+05   -1.7383977E+00
   3.5016452E-04   1.2643348E+05   -1.7378230E+00
   3.5178161E-04   1.2542534E+05   -1.7372484E+00
   3.5340618E-04   1.2442557E+05   -1.7366739E+00
   3.5503824E-04   1.2343409E+05   -1.7360996E+00
   3.5667785E-04   1.2245084E+05   -1.7355254E+00
   3.5832502E-04   1.2147574E+05   -1.7349513E+00
   3.5997981E-04   1.2050872E+05   -1.7343775E+00
   3.6164223E-04   1.1954972E+05   -1.7338038E+00
   3.6331233E-04   1.1859867E+05   -1.7332302E+00
   3.6499015E-04   1.1765549E+05   -1.7326568E+00
   3.6667571E-04   1.1672012E+05   -1.7320837E+00
   3.6836906E-04   1.1579249E+05   -1.7315107E+00
   3.7007022E-04   1.1487253E+05   -1.7309379E+00
   3.7177925E-04   1.1396019E+05   -1.7303653E+00
   3.7349616E-04   1.1305539E+05   -1.7297929E+00
   3.7522101E-04   1.1215807E+05   -1.7292207E+00
   3.7695382E-04   1.1126817E+05   -1.7286487E+00
   3.7869463E-04   1.1038561E+05   -1.7280770E+00
   3.8044348E-04   1.0951035E+05   -1.7275055E+00
   3.8220041E-04   1.0864231E+05   -1.7269342E+00
   3.8396545E-04   1.0778144E+05   -1.7263632E+00
   3.8573864E-04   1.0692767E+05   -1.7257924E+00
   3.8752002E-04   1.0608094E+05   -1.7252219E+00
   3.8930963E-04   1.0524119E+05   -1.7246516E+00
   3.9110750E-04   1.0440837E+05   -1.7240816E+00
   3.9291368E-04   1.0358240E+05   -1.7235119E+00
   3.9472820E-04   1.0276324E+05   -1.7229424E+00
   3.9655109E-04   1.0195083E+05   -1.7223733E+00
   3.9838241E-04   1.0114510E+05   -1.7218044E+00
   4.0022218E-04   1.0034601E+05   -1.7212358E+00
   4.0207045E-04   9.9553486E+04   -1.7206675E+00
   4.0392725E-04   9.8767482E+04   -1.7200995E+00
   4.0579263E-04   9.7987941E+04   -1.7195319E+00
   4.0766662E-04   9.7214806E+04   -1.7189645E+00
   4.0954927E-04   9.6448024E+04   -1.7183975E+00
   4.1144061E-04   9.5687539E+04   -1.7178308E+00
   4.1334068E-04   9.4933299E+04   -1.7172644E+00
   4.1524953E-04   9.4185249E+04   -1.7166984E+00
   4.1716720E-04   9.3443338E+04   -1.7161328E+00
   4.1909372E-04   9.2707512E+04   -1.7155674E+00
   4.2102914E-04   9.1977720E+04   -1.7150025E+00
   4.2297350E-04   9.1253910E+04   -1.7144379E+00
   4.2492683E-04   9.0536032E+04   -1.7138736E+00
   4.2688919E-04   8.9824035E+04   -1.7133098E+00
   4.2886061E-04   8.9117868E+04   -1.7127463E+00
   4.3084113E-04   8.8417483E+04   -1.7121832E+00
   4.3283080E-04   8.7722830E+04   -1.7116205E+00
   4.3482966E-04   8.7033859E+04   -1.7110582E+00
   4.3683775E-04   8.6350524E+04   -1.7104963E+00
   4.3885511E-04   8.5672775E+04   -1.7099348E+00
   4.4088179E-04   8.5000565E+04   -1.7093737E+00
   4.4291783E-04   8.4333848E+04   -1.7088131E+00
   4.4496327E-04   8.3672577E+04   -1.7082528E+00
   4.4701816E-04   8.3016704E+04   -1.7076930E+00
