#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.1154483E-05   1.9132775E+07   1.9132775E+07   2.5497300E+07   1.1187070E+04   2.9907840E+07   1.9132780E+07   1.9132775E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1986695E-05   1.9132771E+07   1.9132771E+07   2.5495273E+07   1.1186495E+04   2.9907167E+07   1.9132776E+07   1.9132771E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2880996E-05   1.9132766E+07   1.9132766E+07   2.5492933E+07   1.1185832E+04   2.9906389E+07   1.9132771E+07   1.9132766E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3842019E-05   1.9132761E+07   1.9132761E+07   2.5490231E+07   1.1185066E+04   2.9905492E+07   1.9132766E+07   1.9132761E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4874742E-05   1.9132756E+07   1.9132756E+07   2.5487110E+07   1.1184182E+04   2.9904455E+07   1.9132760E+07   1.9132756E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5984514E-05   1.9132749E+07   1.9132749E+07   2.5483507E+07   1.1183161E+04   2.9903259E+07   1.9132753E+07   1.9132749E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7177084E-05   1.9132741E+07   1.9132741E+07   2.5479347E+07   1.1181982E+04   2.9901878E+07   1.9132745E+07   1.9132741E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8458629E-05   1.9132732E+07   1.9132732E+07   2.5474544E+07   1.1180621E+04   2.9900283E+07   1.9132736E+07   1.9132732E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9835787E-05   1.9132722E+07   1.9132722E+07   2.5468999E+07   1.1179050E+04   2.9898442E+07   1.9132725E+07   1.9132722E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1315692E-05   1.9132710E+07   1.9132710E+07   2.5462597E+07   1.1177235E+04   2.9896317E+07   1.9132712E+07   1.9132710E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2906010E-05   1.9132696E+07   1.9132696E+07   2.5455205E+07   1.1175140E+04   2.9893863E+07   1.9132698E+07   1.9132696E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4614978E-05   1.9132680E+07   1.9132680E+07   2.5446672E+07   1.1172721E+04   2.9891031E+07   1.9132682E+07   1.9132680E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
