#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0965275E-05   6.8170563E+06   6.8170563E+06   9.0880956E+06   1.3310530E+04   5.3146118E+05   6.8172134E+06   6.8170563E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1783370E-05   6.8170551E+06   6.8170551E+06   9.0878908E+06   1.3310344E+04   5.3145666E+05   6.8172121E+06   6.8170551E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2662502E-05   6.8170537E+06   6.8170537E+06   9.0876543E+06   1.3310129E+04   5.3145144E+05   6.8172105E+06   6.8170537E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3607224E-05   6.8170521E+06   6.8170521E+06   9.0873812E+06   1.3309881E+04   5.3144541E+05   6.8172088E+06   6.8170521E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4622429E-05   6.8170502E+06   6.8170502E+06   9.0870659E+06   1.3309595E+04   5.3143845E+05   6.8172068E+06   6.8170502E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5713377E-05   6.8170481E+06   6.8170481E+06   9.0867017E+06   1.3309264E+04   5.3143042E+05   6.8172045E+06   6.8170481E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6885718E-05   6.8170456E+06   6.8170456E+06   9.0862812E+06   1.3308882E+04   5.3142114E+05   6.8172018E+06   6.8170456E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8145525E-05   6.8170427E+06   6.8170427E+06   9.0857957E+06   1.3308441E+04   5.3141042E+05   6.8171987E+06   6.8170427E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9499323E-05   6.8170394E+06   6.8170394E+06   9.0852350E+06   1.3307931E+04   5.3139805E+05   6.8171951E+06   6.8170394E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0954125E-05   6.8170356E+06   6.8170356E+06   9.0845876E+06   1.3307343E+04   5.3138376E+05   6.8171910E+06   6.8170356E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2517467E-05   6.8170312E+06   6.8170312E+06   9.0838400E+06   1.3306664E+04   5.3136726E+05   6.8171862E+06   6.8170312E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4197446E-05   6.8170261E+06   6.8170261E+06   9.0829768E+06   1.3305879E+04   5.3134822E+05   6.8171807E+06   6.8170261E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6002765E-05   6.8170202E+06   6.8170202E+06   9.0819801E+06   1.3304974E+04   5.3132623E+05   6.8171743E+06   6.8170202E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7942775E-05   6.8170134E+06   6.8170134E+06   9.0808292E+06   1.3303928E+04   5.3130084E+05   6.8171670E+06   6.8170134E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.0027524E-05   6.8170055E+06   6.8170055E+06   9.0795004E+06   1.3302720E+04   5.3127152E+05   6.8171585E+06   6.8170055E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.2267813E-05   6.8169965E+06   6.8169965E+06   9.0779662E+06   1.3301326E+04   5.3123768E+05   6.8171487E+06   6.8169965E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4675244E-05   6.8169860E+06   6.8169860E+06   9.0761947E+06   1.3299716E+04   5.3119861E+05   6.8171374E+06   6.8169860E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7262289E-05   6.8169739E+06   6.8169739E+06   9.0741495E+06   1.3297857E+04   5.3115351E+05   6.8171244E+06   6.8169739E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.0042347E-05   6.8169599E+06   6.8169599E+06   9.0717883E+06   1.3295711E+04   5.3110145E+05   6.8171093E+06   6.8169599E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.3029820E-05   6.8169438E+06   6.8169438E+06   9.0690623E+06   1.3293234E+04   5.3104135E+05   6.8170919E+06   6.8169438E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.6240181E-05   6.8169252E+06   6.8169252E+06   9.0659154E+06   1.3290373E+04   5.3097199E+05   6.8170718E+06   6.8169252E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9690061E-05   6.8169037E+06   6.8169037E+06   9.0622827E+06   1.3287070E+04   5.3089195E+05   6.8170486E+06   6.8169037E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.3397328E-05   6.8168789E+06   6.8168789E+06   9.0580894E+06   1.3283258E+04   5.3079958E+05   6.8170217E+06   6.8168789E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.7381187E-05   6.8168502E+06   6.8168502E+06   9.0532494E+06   1.3278857E+04   5.3069299E+05   6.8169908E+06   6.8168502E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.1662273E-05   6.8168172E+06   6.8168172E+06   9.0476633E+06   1.3273777E+04   5.3057002E+05   6.8169551E+06   6.8168172E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6262761E-05   6.8167790E+06   6.8167790E+06   9.0412166E+06   1.3267913E+04   5.3042818E+05   6.8169138E+06   6.8167790E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
