#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0973986E-05   2.0259727E+07   2.0259727E+07   2.7000194E+07   1.4104819E+04   2.5134591E+07   2.0259740E+07   2.0259727E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1792732E-05   2.0259722E+07   2.0259722E+07   2.6998211E+07   1.4104150E+04   2.5134090E+07   2.0259736E+07   2.0259722E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2672562E-05   2.0259717E+07   2.0259717E+07   2.6995922E+07   1.4103377E+04   2.5133513E+07   2.0259730E+07   2.0259717E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3618034E-05   2.0259711E+07   2.0259711E+07   2.6993278E+07   1.4102485E+04   2.5132846E+07   2.0259724E+07   2.0259711E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4634046E-05   2.0259705E+07   2.0259705E+07   2.6990225E+07   1.4101455E+04   2.5132076E+07   2.0259717E+07   2.0259705E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5725860E-05   2.0259697E+07   2.0259697E+07   2.6986701E+07   1.4100265E+04   2.5131187E+07   2.0259709E+07   2.0259697E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6899133E-05   2.0259688E+07   2.0259688E+07   2.6982631E+07   1.4098892E+04   2.5130160E+07   2.0259700E+07   2.0259688E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8159940E-05   2.0259677E+07   2.0259677E+07   2.6977932E+07   1.4097306E+04   2.5128975E+07   2.0259689E+07   2.0259677E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9514814E-05   2.0259665E+07   2.0259665E+07   2.6972507E+07   1.4095475E+04   2.5127607E+07   2.0259676E+07   2.0259665E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0970772E-05   2.0259651E+07   2.0259651E+07   2.6966244E+07   1.4093361E+04   2.5126028E+07   2.0259661E+07   2.0259651E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2535355E-05   2.0259635E+07   2.0259635E+07   2.6959012E+07   1.4090920E+04   2.5124204E+07   2.0259644E+07   2.0259635E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4216669E-05   2.0259616E+07   2.0259616E+07   2.6950664E+07   1.4088101E+04   2.5122100E+07   2.0259625E+07   2.0259616E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6023422E-05   2.0259594E+07   2.0259594E+07   2.6941026E+07   1.4084848E+04   2.5119670E+07   2.0259603E+07   2.0259594E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7964973E-05   2.0259570E+07   2.0259570E+07   2.6929901E+07   1.4081091E+04   2.5116866E+07   2.0259577E+07   2.0259570E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.0051379E-05   2.0259541E+07   2.0259541E+07   2.6917059E+07   1.4076755E+04   2.5113630E+07   2.0259547E+07   2.0259541E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.2293448E-05   2.0259508E+07   2.0259508E+07   2.6902236E+07   1.4071750E+04   2.5109896E+07   2.0259512E+07   2.0259508E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4702792E-05   2.0259469E+07   2.0259469E+07   2.6885128E+07   1.4065972E+04   2.5105588E+07   2.0259472E+07   2.0259469E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7291891E-05   2.0259425E+07   2.0259425E+07   2.6865385E+07   1.4059303E+04   2.5100617E+07   2.0259426E+07   2.0259425E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.0074158E-05   2.0259374E+07   2.0259374E+07   2.6842603E+07   1.4051606E+04   2.5094884E+07   2.0259373E+07   2.0259374E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.3064004E-05   2.0259315E+07   2.0259315E+07   2.6816317E+07   1.4042723E+04   2.5088271E+07   2.0259311E+07   2.0259315E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.6276916E-05   2.0259246E+07   2.0259246E+07   2.6785993E+07   1.4032474E+04   2.5080646E+07   2.0259240E+07   2.0259246E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9729536E-05   2.0259168E+07   2.0259168E+07   2.6751014E+07   1.4020649E+04   2.5071855E+07   2.0259158E+07   2.0259168E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.3439749E-05   2.0259077E+07   2.0259077E+07   2.6710675E+07   1.4007007E+04   2.5061724E+07   2.0259064E+07   2.0259077E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.7426773E-05   2.0258972E+07   2.0258972E+07   2.6664162E+07   1.3991272E+04   2.5050051E+07   2.0258955E+07   2.0258972E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.1711260E-05   2.0258851E+07   2.0258851E+07   2.6610543E+07   1.3973125E+04   2.5036606E+07   2.0258829E+07   2.0258851E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6315403E-05   2.0258711E+07   2.0258711E+07   2.6548751E+07   1.3952203E+04   2.5021126E+07   2.0258683E+07   2.0258711E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.1263051E-05   2.0258550E+07   2.0258550E+07   2.6477560E+07   1.3928086E+04   2.5003313E+07   2.0258515E+07   2.0258550E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.6579832E-05   2.0258363E+07   2.0258363E+07   2.6395572E+07   1.3900293E+04   2.4982825E+07   2.0258321E+07   2.0258363E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.2293287E-05   2.0258148E+07   2.0258148E+07   2.6301187E+07   1.3868276E+04   2.4959276E+07   2.0258097E+07   2.0258148E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.8433011E-05   2.0257900E+07   2.0257900E+07   2.6192586E+07   1.3831406E+04   2.4932226E+07   2.0257839E+07   2.0257900E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.5030806E-05   2.0257614E+07   2.0257614E+07   2.6067695E+07   1.3788964E+04   2.4901184E+07   2.0257541E+07   2.0257614E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0212085E-04   2.0257284E+07   2.0257284E+07   2.5924164E+07   1.3740135E+04   2.4865593E+07   2.0257197E+07   2.0257284E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0973986E-04   2.0256902E+07   2.0256902E+07   2.5759335E+07   1.3683988E+04   2.4824832E+07   2.0256800E+07   2.0256902E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1792732E-04   2.0256463E+07   2.0256463E+07   2.5570210E+07   1.3619469E+04   2.4778211E+07   2.0256343E+07   2.0256463E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2672562E-04   2.0255956E+07   2.0255956E+07   2.5353425E+07   1.3545387E+04   2.4724969E+07   2.0255815E+07   2.0255956E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3618034E-04   2.0255371E+07   2.0255371E+07   2.5105222E+07   1.3460401E+04   2.4664270E+07   2.0255207E+07   2.0255371E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4634046E-04   2.0254697E+07   2.0254697E+07   2.4821427E+07   1.3363003E+04   2.4595211E+07   2.0254505E+07   2.0254697E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5725860E-04   2.0253921E+07   2.0253921E+07   2.4497439E+07   1.3251515E+04   2.4516824E+07   2.0253697E+07   2.0253921E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6899133E-04   2.0253026E+07   2.0253026E+07   2.4128228E+07   1.3124072E+04   2.4428091E+07   2.0252765E+07   2.0253026E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8159940E-04   2.0251996E+07   2.0251996E+07   2.3708355E+07   1.2978620E+04   2.4327967E+07   2.0251692E+07   2.0251996E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9514814E-04   2.0250809E+07   2.0250809E+07   2.3232018E+07   1.2812918E+04   2.4215406E+07   2.0250457E+07   2.0250809E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
