#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.2279951E+06   -1.8717125E+00
   1.0046181E-04   1.2174518E+06   -1.8712725E+00
   1.0092575E-04   1.2070014E+06   -1.8708316E+00
   1.0139184E-04   1.1966433E+06   -1.8703897E+00
   1.0186008E-04   1.1863764E+06   -1.8699468E+00
   1.0233048E-04   1.1762000E+06   -1.8695030E+00
   1.0280305E-04   1.1661133E+06   -1.8690581E+00
   1.0327781E-04   1.1561154E+06   -1.8686123E+00
   1.0375475E-04   1.1462057E+06   -1.8681655E+00
   1.0423390E-04   1.1363832E+06   -1.8677178E+00
   1.0471527E-04   1.1266472E+06   -1.8672690E+00
   1.0519885E-04   1.1169969E+06   -1.8668193E+00
   1.0568467E-04   1.1074316E+06   -1.8663686E+00
   1.0617274E-04   1.0979505E+06   -1.8659170E+00
   1.0666305E-04   1.0885529E+06   -1.8654644E+00
   1.0715563E-04   1.0792379E+06   -1.8650108E+00
   1.0765049E-04   1.0700049E+06   -1.8645563E+00
   1.0814763E-04   1.0608531E+06   -1.8641008E+00
   1.0864707E-04   1.0517817E+06   -1.8636443E+00
   1.0914881E-04   1.0427902E+06   -1.8631869E+00
   1.0965287E-04   1.0338777E+06   -1.8627285E+00
   1.1015926E-04   1.0250435E+06   -1.8622692E+00
   1.1066799E-04   1.0162869E+06   -1.8618089E+00
   1.1117906E-04   1.0076074E+06   -1.8613477E+00
   1.1169250E-04   9.9900401E+05   -1.8608855E+00
   1.1220831E-04   9.9047624E+05   -1.8604224E+00
   1.1272650E-04   9.8202336E+05   -1.8599583E+00
   1.1324708E-04   9.7364471E+05   -1.8594933E+00
   1.1377007E-04   9.6533961E+05   -1.8590274E+00
   1.1429547E-04   9.5710741E+05   -1.8585605E+00
   1.1482330E-04   9.4894746E+05   -1.8580927E+00
   1.1535356E-04   9.4085911E+05   -1.8576239E+00
   1.1588628E-04   9.3284171E+05   -1.8571542E+00
   1.1642145E-04   9.2489463E+05   -1.8566836E+00
   1.1695910E-04   9.1701725E+05   -1.8562121E+00
   1.1749923E-04   9.0920894E+05   -1.8557396E+00
   1.1804185E-04   9.0146908E+05   -1.8552663E+00
   1.1858698E-04   8.9379706E+05   -1.8547920E+00
   1.1913463E-04   8.8619227E+05   -1.8543167E+00
   1.1968481E-04   8.7865411E+05   -1.8538406E+00
   1.2023752E-04   8.7118198E+05   -1.8533636E+00
   1.2079279E-04   8.6377530E+05   -1.8528856E+00
   1.2135063E-04   8.5643348E+05   -1.8524068E+00
   1.2191104E-04   8.4915593E+05   -1.8519270E+00
   1.2247403E-04   8.4194209E+05   -1.8514463E+00
   1.2303963E-04   8.3479139E+05   -1.8509647E+00
   1.2360784E-04   8.2770325E+05   -1.8504823E+00
   1.2417868E-04   8.2067713E+05   -1.8499989E+00
   1.2475215E-04   8.1371246E+05   -1.8495147E+00
   1.2532826E-04   8.0680869E+05   -1.8490295E+00
   1.2590704E-04   7.9996530E+05   -1.8485435E+00
   1.2648850E-04   7.9318172E+05   -1.8480566E+00
   1.2707263E-04   7.8645743E+05   -1.8475688E+00
   1.2765947E-04   7.7979191E+05   -1.8470801E+00
   1.2824901E-04   7.7318462E+05   -1.8465906E+00
   1.2884128E-04   7.6663505E+05   -1.8461002E+00
   1.2943628E-04   7.6014267E+05   -1.8456089E+00
   1.3003403E-04   7.5370699E+05   -1.8451167E+00
   1.3063454E-04   7.4732749E+05   -1.8446237E+00
   1.3123783E-04   7.4100367E+05   -1.8441298E+00
   1.3184390E-04   7.3473503E+05   -1.8436351E+00
   1.3245277E-04   7.2852109E+05   -1.8431395E+00
   1.3306445E-04   7.2236135E+05   -1.8426431E+00
   1.3367895E-04   7.1625533E+05   -1.8421458E+00
   1.3429630E-04   7.1020256E+05   -1.8416476E+00
   1.3491649E-04   7.0420255E+05   -1.8411487E+00
   1.3553955E-04   6.9825484E+05   -1.8406488E+00
   1.3616548E-04   6.9235896E+05   -1.8401482E+00
   1.3679431E-04   6.8651444E+05   -1.8396467E+00
   1.3742604E-04   6.8072084E+05   -1.8391444E+00
   1.3806069E-04   6.7497770E+05   -1.8386412E+00
   1.3869827E-04   6.6928456E+05   -1.8381373E+00
   1.3933879E-04   6.6364098E+05   -1.8376325E+00
   1.3998227E-04   6.5804652E+05   -1.8371269E+00
   1.4062872E-04   6.5250075E+05   -1.8366205E+00
   1.4127816E-04   6.4700322E+05   -1.8361133E+00
   1.4193060E-04   6.4155351E+05   -1.8356052E+00
   1.4258605E-04   6.3615120E+05   -1.8350964E+00
   1.4324453E-04   6.3079585E+05   -1.8345868E+00
   1.4390605E-04   6.2548706E+05   -1.8340764E+00
   1.4457062E-04   6.2022441E+05   -1.8335651E+00
   1.4523826E-04   6.1500749E+05   -1.8330531E+00
   1.4590899E-04   6.0983588E+05   -1.8325404E+00
   1.4658281E-04   6.0470920E+05   -1.8320268E+00
   1.4725974E-04   5.9962703E+05   -1.8315124E+00
   1.4793981E-04   5.9458899E+05   -1.8309973E+00
   1.4862301E-04   5.8959467E+05   -1.8304814E+00
   1.4930936E-04   5.8464370E+05   -1.8299648E+00
   1.4999889E-04   5.7973568E+05   -1.8294474E+00
   1.5069160E-04   5.7487024E+05   -1.8289292E+00
   1.5138751E-04   5.7004699E+05   -1.8284102E+00
   1.5208663E-04   5.6526556E+05   -1.8278906E+00
   1.5278899E-04   5.6052558E+05   -1.8273701E+00
   1.5349458E-04   5.5582668E+05   -1.8268490E+00
   1.5420343E-04   5.5116849E+05   -1.8263271E+00
   1.5491556E-04   5.4655066E+05   -1.8258044E+00
   1.5563098E-04   5.4197283E+05   -1.8252810E+00
   1.5634970E-04   5.3743463E+05   -1.8247569E+00
   1.5707174E-04   5.3293573E+05   -1.8242321E+00
   1.5779711E-04   5.2847576E+05   -1.8237066E+00
   1.5852584E-04   5.2405439E+05   -1.8231803E+00
   1.5925792E-04   5.1967127E+05   -1.8226533E+00
   1.5999339E-04   5.1532605E+05   -1.8221257E+00
   1.6073226E-04   5.1101842E+05   -1.8215973E+00
   1.6147454E-04   5.0674803E+05   -1.8210682E+00
   1.6222024E-04   5.0251455E+05   -1.8205384E+00
   1.6296939E-04   4.9831765E+05   -1.8200080E+00
   1.6372200E-04   4.9415702E+05   -1.8194768E+00
   1.6447809E-04   4.9003232E+05   -1.8189450E+00
   1.6523767E-04   4.8594324E+05   -1.8184125E+00
   1.6600075E-04   4.8188947E+05   -1.8178793E+00
   1.6676736E-04   4.7787069E+05   -1.8173455E+00
   1.6753751E-04   4.7388659E+05   -1.8168110E+00
   1.6831122E-04   4.6993686E+05   -1.8162758E+00
   1.6908849E-04   4.6602121E+05   -1.8157400E+00
   1.6986936E-04   4.6213932E+05   -1.8152036E+00
   1.7065384E-04   4.5829090E+05   -1.8146664E+00
   1.7144193E-04   4.5447565E+05   -1.8141287E+00
   1.7223367E-04   4.5069329E+05   -1.8135903E+00
   1.7302906E-04   4.4694351E+05   -1.8130513E+00
   1.7382813E-04   4.4322603E+05   -1.8125116E+00
   1.7463089E-04   4.3954056E+05   -1.8119714E+00
   1.7543735E-04   4.3588683E+05   -1.8114305E+00
   1.7624754E-04   4.3226455E+05   -1.8108890E+00
   1.7706147E-04   4.2867343E+05   -1.8103469E+00
   1.7787916E-04   4.2511322E+05   -1.8098042E+00
   1.7870062E-04   4.2158362E+05   -1.8092609E+00
   1.7952588E-04   4.1808438E+05   -1.8087169E+00
