#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1755651E+06   -1.8971164E+00
   1.0046181E-04   1.1653353E+06   -1.8967394E+00
   1.0092575E-04   1.1551966E+06   -1.8963613E+00
   1.0139184E-04   1.1451481E+06   -1.8959823E+00
   1.0186008E-04   1.1351891E+06   -1.8956022E+00
   1.0233048E-04   1.1253185E+06   -1.8952211E+00
   1.0280305E-04   1.1155358E+06   -1.8948390E+00
   1.0327781E-04   1.1058401E+06   -1.8944558E+00
   1.0375475E-04   1.0962306E+06   -1.8940717E+00
   1.0423390E-04   1.0867065E+06   -1.8936865E+00
   1.0471527E-04   1.0772670E+06   -1.8933003E+00
   1.0519885E-04   1.0679115E+06   -1.8929130E+00
   1.0568467E-04   1.0586391E+06   -1.8925248E+00
   1.0617274E-04   1.0494491E+06   -1.8921355E+00
   1.0666305E-04   1.0403407E+06   -1.8917452E+00
   1.0715563E-04   1.0313133E+06   -1.8913539E+00
   1.0765049E-04   1.0223660E+06   -1.8909616E+00
   1.0814763E-04   1.0134982E+06   -1.8905682E+00
   1.0864707E-04   1.0047091E+06   -1.8901738E+00
   1.0914881E-04   9.9599809E+05   -1.8897784E+00
   1.0965287E-04   9.8736438E+05   -1.8893820E+00
   1.1015926E-04   9.7880730E+05   -1.8889846E+00
   1.1066799E-04   9.7032616E+05   -1.8885861E+00
   1.1117906E-04   9.6192027E+05   -1.8881866E+00
   1.1169250E-04   9.5358896E+05   -1.8877861E+00
   1.1220831E-04   9.4533155E+05   -1.8873846E+00
   1.1272650E-04   9.3714739E+05   -1.8869821E+00
   1.1324708E-04   9.2903580E+05   -1.8865785E+00
   1.1377007E-04   9.2099614E+05   -1.8861740E+00
   1.1429547E-04   9.1302776E+05   -1.8857684E+00
   1.1482330E-04   9.0513001E+05   -1.8853618E+00
   1.1535356E-04   8.9730227E+05   -1.8849542E+00
   1.1588628E-04   8.8954389E+05   -1.8845455E+00
   1.1642145E-04   8.8185425E+05   -1.8841359E+00
   1.1695910E-04   8.7423274E+05   -1.8837252E+00
   1.1749923E-04   8.6667874E+05   -1.8833135E+00
   1.1804185E-04   8.5919164E+05   -1.8829009E+00
   1.1858698E-04   8.5177085E+05   -1.8824872E+00
   1.1913463E-04   8.4441576E+05   -1.8820724E+00
   1.1968481E-04   8.3712578E+05   -1.8816567E+00
   1.2023752E-04   8.2990033E+05   -1.8812400E+00
   1.2079279E-04   8.2273883E+05   -1.8808223E+00
   1.2135063E-04   8.1564069E+05   -1.8804035E+00
   1.2191104E-04   8.0860536E+05   -1.8799837E+00
   1.2247403E-04   8.0163227E+05   -1.8795630E+00
   1.2303963E-04   7.9472085E+05   -1.8791412E+00
   1.2360784E-04   7.8787055E+05   -1.8787184E+00
   1.2417868E-04   7.8108082E+05   -1.8782947E+00
   1.2475215E-04   7.7435112E+05   -1.8778699E+00
   1.2532826E-04   7.6768090E+05   -1.8774441E+00
   1.2590704E-04   7.6106964E+05   -1.8770173E+00
   1.2648850E-04   7.5451680E+05   -1.8765895E+00
   1.2707263E-04   7.4802185E+05   -1.8761607E+00
   1.2765947E-04   7.4158428E+05   -1.8757309E+00
   1.2824901E-04   7.3520357E+05   -1.8753002E+00
   1.2884128E-04   7.2887921E+05   -1.8748684E+00
   1.2943628E-04   7.2261069E+05   -1.8744356E+00
   1.3003403E-04   7.1639752E+05   -1.8740018E+00
   1.3063454E-04   7.1023918E+05   -1.8735671E+00
   1.3123783E-04   7.0413520E+05   -1.8731313E+00
   1.3184390E-04   6.9808508E+05   -1.8726946E+00
   1.3245277E-04   6.9208834E+05   -1.8722569E+00
   1.3306445E-04   6.8614449E+05   -1.8718181E+00
   1.3367895E-04   6.8025307E+05   -1.8713784E+00
   1.3429630E-04   6.7441361E+05   -1.8709377E+00
   1.3491649E-04   6.6862563E+05   -1.8704961E+00
   1.3553955E-04   6.6288867E+05   -1.8700534E+00
   1.3616548E-04   6.5720228E+05   -1.8696098E+00
   1.3679431E-04   6.5156601E+05   -1.8691652E+00
   1.3742604E-04   6.4597939E+05   -1.8687196E+00
   1.3806069E-04   6.4044200E+05   -1.8682730E+00
   1.3869827E-04   6.3495337E+05   -1.8678255E+00
   1.3933879E-04   6.2951309E+05   -1.8673769E+00
   1.3998227E-04   6.2412071E+05   -1.8669275E+00
   1.4062872E-04   6.1877580E+05   -1.8664770E+00
   1.4127816E-04   6.1347794E+05   -1.8660256E+00
   1.4193060E-04   6.0822670E+05   -1.8655732E+00
   1.4258605E-04   6.0302168E+05   -1.8651198E+00
   1.4324453E-04   5.9786244E+05   -1.8646655E+00
   1.4390605E-04   5.9274859E+05   -1.8642102E+00
   1.4457062E-04   5.8767972E+05   -1.8637540E+00
   1.4523826E-04   5.8265541E+05   -1.8632968E+00
   1.4590899E-04   5.7767529E+05   -1.8628386E+00
   1.4658281E-04   5.7273893E+05   -1.8623795E+00
   1.4725974E-04   5.6784597E+05   -1.8619195E+00
   1.4793981E-04   5.6299599E+05   -1.8614584E+00
   1.4862301E-04   5.5818863E+05   -1.8609965E+00
   1.4930936E-04   5.5342350E+05   -1.8605336E+00
   1.4999889E-04   5.4870021E+05   -1.8600697E+00
   1.5069160E-04   5.4401841E+05   -1.8596049E+00
   1.5138751E-04   5.3937770E+05   -1.8591392E+00
   1.5208663E-04   5.3477773E+05   -1.8586725E+00
   1.5278899E-04   5.3021814E+05   -1.8582049E+00
   1.5349458E-04   5.2569855E+05   -1.8577364E+00
   1.5420343E-04   5.2121862E+05   -1.8572669E+00
   1.5491556E-04   5.1677798E+05   -1.8567965E+00
   1.5563098E-04   5.1237628E+05   -1.8563252E+00
   1.5634970E-04   5.0801318E+05   -1.8558529E+00
   1.5707174E-04   5.0368834E+05   -1.8553798E+00
   1.5779711E-04   4.9940140E+05   -1.8549057E+00
   1.5852584E-04   4.9515203E+05   -1.8544307E+00
   1.5925792E-04   4.9093989E+05   -1.8539547E+00
   1.5999339E-04   4.8676465E+05   -1.8534779E+00
   1.6073226E-04   4.8262598E+05   -1.8530001E+00
   1.6147454E-04   4.7852356E+05   -1.8525215E+00
   1.6222024E-04   4.7445705E+05   -1.8520419E+00
   1.6296939E-04   4.7042614E+05   -1.8515614E+00
   1.6372200E-04   4.6643052E+05   -1.8510801E+00
   1.6447809E-04   4.6246985E+05   -1.8505978E+00
